userId,itemIds,top-50 scores
61,"[318, 296, 2571, 356, 110, 593, 480, 589, 260, 527, 50, 150, 2959, 1, 32, 2858, 47, 457, 1196, 780, 380, 1210, 608, 1198, 590, 592, 2028, 858, 588, 4993, 7153, 364, 5952, 367, 648, 344, 377, 1270, 165, 2762, 1580, 3578, 4226, 316, 293, 500, 1221, 6539, 2329, 1036]","[5.731881, 5.4542475, 5.3858314, 5.344576, 5.2015615, 5.1935635, 4.9769716, 4.9603295, 4.9539347, 4.840709, 4.7922583, 4.7555165, 4.6853633, 4.66463, 4.5896735, 4.5872154, 4.5742426, 4.5713925, 4.565019, 4.5487223, 4.496504, 4.489051, 4.486698, 4.4663835, 4.4656715, 4.441298, 4.410581, 4.400108, 4.3712635, 4.36967, 4.250313, 4.243615, 4.2000046, 4.190521, 4.189438, 4.165341, 4.1614733, 4.14566, 4.127644, 4.123022, 4.1187596, 4.105474, 4.031227, 3.9971576, 3.9903264, 3.9822748, 3.976345, 3.975072, 3.9730859, 3.9680645]"
62,"[79132, 58559, 7153, 68954, 2571, 91529, 4993, 109487, 59315, 60069, 5952, 2959, 89745, 318, 6539, 68157, 72998, 116797, 33794, 6377, 4226, 8961, 99114, 106782, 112852, 50872, 356, 122904, 74458, 7361, 80463, 6874, 115617, 4306, 4896, 119145, 69122, 69844, 70286, 81845, 109374, 122886, 5989, 91500, 134130, 48780, 48516, 44191, 96079, 4886]","[8.764132, 8.137616, 7.7001843, 7.4584684, 7.305911, 7.2068, 7.1436915, 7.1275253, 7.1015086, 7.088304, 6.9510536, 6.9388113, 6.9218, 6.839706, 6.7238307, 6.711562, 6.659969, 6.654367, 6.5377336, 6.500457, 6.4776745, 6.474314, 6.468782, 6.4650493, 6.422401, 6.362252, 6.326835, 6.3239756, 6.3084483, 6.2897563, 6.2446756, 6.2012095, 6.161774, 6.1615553, 6.159001, 6.1570706, 6.156671, 6.1347013, 6.1264334, 6.124257, 6.12357, 6.092543, 6.0767317, 6.021351, 6.017283, 6.012953, 5.958354, 5.9509516, 5.9318295, 5.9078074]"
63,"[318, 2571, 356, 296, 2959, 7153, 593, 4993, 260, 79132, 58559, 5952, 110, 527, 589, 50, 2858, 6539, 480, 4226, 1198, 1196, 858, 1210, 2028, 7361, 1, 4306, 47, 6377, 3578, 608, 2329, 2762, 8961, 1270, 4886, 68954, 6874, 1704, 33794, 60069, 1580, 150, 4995, 364, 32, 5418, 3793, 48516]","[8.1389, 8.068696, 7.5746756, 7.2843823, 7.242224, 7.057346, 6.9988546, 6.98383, 6.9259677, 6.868046, 6.815778, 6.7480845, 6.735239, 6.659091, 6.6233735, 6.541882, 6.5089107, 6.48845, 6.4876866, 6.4230742, 6.420866, 6.3938074, 6.3887987, 6.3272476, 6.3097744, 6.267688, 6.2518435, 6.248899, 6.1643276, 6.1437845, 6.130159, 6.060459, 6.031502, 6.0195236, 5.9642262, 5.946582, 5.93371, 5.9020557, 5.897014, 5.8921905, 5.8688464, 5.858227, 5.8412323, 5.8404865, 5.828834, 5.7950826, 5.777184, 5.7466354, 5.741532, 5.726812]"
64,"[318, 2571, 296, 356, 110, 593, 260, 480, 589, 50, 150, 527, 1, 2858, 780, 457, 1196, 2959, 32, 1210, 47, 380, 608, 1198, 592, 590, 2028, 858, 588, 1580, 1270, 648, 4993, 367, 377, 2762, 364, 3578, 344, 1214, 5952, 7153, 165, 1197, 500, 316, 1036, 1221, 153, 1193]","[10.102247, 9.684559, 9.645988, 9.448993, 9.315659, 9.21434, 9.02908, 9.015256, 8.899568, 8.553807, 8.551796, 8.511147, 8.45401, 8.447226, 8.375114, 8.366886, 8.363127, 8.359954, 8.30197, 8.273281, 8.231474, 8.227021, 8.208822, 8.1292515, 8.099298, 8.084014, 8.016525, 7.9653654, 7.9514637, 7.719827, 7.716817, 7.715794, 7.713694, 7.701591, 7.6182837, 7.599602, 7.5672, 7.539692, 7.5172, 7.4602237, 7.4543567, 7.441556, 7.4257083, 7.363503, 7.361275, 7.3340707, 7.3324833, 7.3264694, 7.2616377, 7.236254]"
65,"[2571, 318, 79132, 7153, 2959, 58559, 4993, 356, 5952, 6539, 296, 4226, 7361, 593, 260, 68954, 6377, 527, 60069, 4306, 8961, 2858, 858, 33794, 6874, 1198, 2028, 50, 2329, 91529, 4886, 110, 4995, 3578, 589, 1196, 59315, 48516, 4896, 5989, 68157, 4973, 72998, 1210, 5418, 4878, 1704, 2762, 44191, 7438]","[4.6924744, 4.584696, 4.4837584, 4.371296, 4.315873, 4.304995, 4.269551, 4.19467, 4.100783, 3.9336016, 3.931951, 3.8965695, 3.8050108, 3.802243, 3.796687, 3.7934735, 3.7524977, 3.7435422, 3.738965, 3.7199383, 3.6572502, 3.6495116, 3.6402802, 3.631572, 3.6081712, 3.5937533, 3.563946, 3.5605152, 3.5397398, 3.5395465, 3.53412, 3.5093825, 3.5020046, 3.5011964, 3.495819, 3.4940584, 3.4884322, 3.4864433, 3.4859185, 3.4724126, 3.4663916, 3.4543834, 3.4515843, 3.449627, 3.4259155, 3.412627, 3.4109979, 3.402217, 3.3972614, 3.3928578]"
66,"[296, 318, 110, 480, 593, 2571, 260, 150, 457, 589, 356, 780, 590, 380, 592, 32, 2858, 608, 50, 1, 1196, 527, 1210, 47, 588, 648, 1198, 367, 316, 377, 2028, 736, 1214, 1580, 858, 153, 733, 344, 1270, 2959, 165, 10, 329, 1197, 500, 597, 349, 2762, 2628, 539]","[7.1590443, 7.1476912, 7.039761, 6.880381, 6.8185625, 6.7987585, 6.7246146, 6.689756, 6.651509, 6.643194, 6.632528, 6.630154, 6.5935144, 6.5860868, 6.520575, 6.495533, 6.3716416, 6.3312373, 6.3181705, 6.3126135, 6.277992, 6.2249002, 6.1827145, 6.135441, 6.0934496, 6.0625896, 5.971097, 5.9646373, 5.938774, 5.922045, 5.9166694, 5.89971, 5.8662395, 5.8358073, 5.804993, 5.7976418, 5.7855425, 5.780307, 5.760239, 5.7049537, 5.6945906, 5.6536064, 5.638484, 5.6235313, 5.6065617, 5.600199, 5.593625, 5.591719, 5.565794, 5.5615444]"
67,"[318, 2571, 356, 296, 593, 2959, 110, 260, 7153, 589, 4993, 527, 50, 480, 79132, 58559, 5952, 2858, 1, 1196, 1198, 1210, 858, 47, 2028, 6539, 4226, 608, 150, 7361, 3578, 4306, 32, 364, 780, 2762, 457, 2329, 6377, 1270, 1704, 1580, 588, 8961, 380, 68954, 60069, 4886, 6874, 3793]","[4.5832, 4.423868, 4.276348, 4.1527915, 3.995081, 3.956938, 3.9193041, 3.8565247, 3.8166165, 3.779756, 3.7786527, 3.758022, 3.7326274, 3.7271214, 3.6857095, 3.6739001, 3.664425, 3.602639, 3.577405, 3.5668254, 3.5382664, 3.5320313, 3.5119958, 3.5108292, 3.5050902, 3.4947517, 3.489513, 3.431017, 3.4133427, 3.3964176, 3.3898273, 3.377396, 3.3711948, 3.323609, 3.316982, 3.315156, 3.281114, 3.2767768, 3.2590027, 3.2480998, 3.2367284, 3.2214212, 3.1992629, 3.18316, 3.1734934, 3.1715045, 3.1680503, 3.1656382, 3.1654096, 3.1519446]"
68,"[2571, 318, 356, 2959, 7153, 260, 4993, 296, 58559, 5952, 6539, 593, 79132, 2858, 4226, 1210, 4306, 110, 589, 1198, 1196, 480, 6377, 858, 3578, 50, 2028, 7361, 527, 8961, 4886, 1270, 1, 2762, 5418, 1580, 2329, 6874, 3793, 47, 5989, 4995, 4896, 33794, 68954, 1704, 60069, 608, 4963, 48516]","[10.039718, 9.729535, 9.1914015, 8.944388, 8.772098, 8.64617, 8.634032, 8.579294, 8.440463, 8.435502, 8.387741, 8.293198, 8.240637, 8.174845, 8.073079, 8.048512, 8.0426445, 8.038423, 8.022819, 8.0041, 7.9859624, 7.946978, 7.9271536, 7.917635, 7.8850694, 7.8275924, 7.8188334, 7.814688, 7.765081, 7.7521772, 7.744327, 7.7401795, 7.705381, 7.6593056, 7.632691, 7.618828, 7.601403, 7.589653, 7.58881, 7.517481, 7.479665, 7.4770637, 7.465319, 7.4560776, 7.432682, 7.422808, 7.413378, 7.408744, 7.377194, 7.342988]"
69,"[318, 2571, 296, 356, 110, 593, 260, 480, 589, 527, 50, 150, 2959, 1, 2858, 1196, 32, 457, 47, 780, 1210, 1198, 380, 608, 590, 592, 858, 2028, 588, 4993, 7153, 364, 1270, 367, 648, 1580, 5952, 377, 344, 2762, 3578, 165, 4226, 1214, 6539, 500, 1036, 316, 1197, 1221]","[5.7622414, 5.480597, 5.4773874, 5.410398, 5.228449, 5.216848, 5.0608726, 5.0561423, 5.0239096, 4.839175, 4.8243523, 4.8049045, 4.746301, 4.745815, 4.673354, 4.666071, 4.639697, 4.634383, 4.617231, 4.616745, 4.605603, 4.569033, 4.5588975, 4.5453033, 4.5045233, 4.486198, 4.4793344, 4.4792914, 4.460235, 4.4204745, 4.308157, 4.298842, 4.2978535, 4.285244, 4.2743354, 4.2706103, 4.261678, 4.2318754, 4.2261047, 4.220184, 4.2007565, 4.179236, 4.091692, 4.0858617, 4.0768876, 4.076257, 4.0707026, 4.0558653, 4.055216, 4.0517287]"
70,"[318, 296, 2571, 356, 593, 110, 260, 480, 589, 527, 150, 50, 2858, 1, 1196, 2959, 457, 780, 32, 608, 590, 47, 1210, 1198, 380, 2028, 592, 858, 588, 1270, 1580, 4993, 367, 648, 2762, 377, 1193, 1214, 364, 1221, 344, 1197, 3578, 5952, 1036, 7153, 165, 316, 293, 1704]","[6.324528, 6.1309814, 6.0378413, 5.8667955, 5.8325896, 5.8220134, 5.6332293, 5.584913, 5.5309725, 5.471828, 5.402526, 5.369219, 5.346608, 5.272686, 5.2193937, 5.1981044, 5.197199, 5.191396, 5.1872644, 5.1575685, 5.1455703, 5.10929, 5.1061783, 5.091478, 5.0721397, 5.044899, 5.0322623, 5.011423, 4.9697733, 4.8045564, 4.786455, 4.783142, 4.734021, 4.733197, 4.7115655, 4.6795897, 4.6396875, 4.637214, 4.6281295, 4.6176662, 4.615073, 4.6051087, 4.591822, 4.5554338, 4.538946, 4.5157123, 4.5144415, 4.5036016, 4.4946923, 4.480979]"
71,"[110, 296, 150, 380, 592, 590, 318, 480, 457, 356, 593, 589, 32, 165, 780, 316, 588, 292, 153, 1, 344, 349, 434, 736, 329, 10, 161, 648, 253, 367, 95, 50, 208, 454, 260, 47, 377, 733, 527, 185, 364, 595, 339, 141, 2571, 34, 539, 587, 500, 300]","[5.2216477, 5.142283, 5.1351547, 5.112541, 5.0641065, 5.0567575, 5.0353236, 5.0133467, 4.947876, 4.919112, 4.83663, 4.790579, 4.778336, 4.778232, 4.7240047, 4.7110753, 4.642267, 4.5983663, 4.5873003, 4.58429, 4.579437, 4.575858, 4.4859085, 4.4846764, 4.4670405, 4.4264827, 4.4234676, 4.420155, 4.400456, 4.397396, 4.3904557, 4.381472, 4.3723793, 4.3477926, 4.330906, 4.327378, 4.3154144, 4.241626, 4.225537, 4.217723, 4.2041745, 4.188158, 4.15549, 4.141226, 4.1247025, 4.115, 4.106182, 4.097567, 4.0841627, 4.064628]"
72,"[318, 296, 110, 356, 593, 2571, 480, 589, 150, 260, 527, 50, 457, 380, 590, 1, 32, 592, 780, 47, 588, 1196, 608, 2858, 2959, 1210, 165, 344, 367, 1198, 648, 364, 316, 377, 2028, 858, 153, 10, 595, 500, 208, 4993, 736, 1270, 1580, 34, 253, 349, 2762, 293]","[5.0398574, 4.908362, 4.7450724, 4.743093, 4.654345, 4.568641, 4.524103, 4.4627347, 4.4414005, 4.330295, 4.287253, 4.2591653, 4.2416453, 4.233724, 4.233462, 4.2144294, 4.2078114, 4.1974688, 4.166032, 4.086007, 4.044809, 3.971217, 3.9451838, 3.9345374, 3.9129236, 3.9023416, 3.889679, 3.8756876, 3.844873, 3.8443286, 3.8386135, 3.828131, 3.8035865, 3.8011184, 3.7930396, 3.7645655, 3.7447476, 3.702869, 3.6320431, 3.6185834, 3.6077259, 3.6038184, 3.602042, 3.57223, 3.5685322, 3.5662322, 3.5128512, 3.5070188, 3.5064578, 3.4933174]"
73,"[79132, 58559, 68954, 7153, 91529, 59315, 109487, 60069, 2571, 4993, 89745, 72998, 106782, 5952, 6539, 6377, 68157, 50872, 2959, 116797, 112852, 8961, 119145, 122904, 99114, 33794, 69122, 318, 115617, 69844, 80463, 74458, 81845, 4896, 4226, 109374, 356, 122886, 7361, 96079, 91500, 70286, 4306, 5989, 6874, 59784, 4886, 134130, 78499, 152081]","[7.348242, 6.841528, 6.394215, 6.364103, 6.1558046, 6.0616503, 6.0199637, 5.988598, 5.9332294, 5.821161, 5.818723, 5.741896, 5.6780114, 5.676633, 5.667827, 5.634809, 5.622983, 5.602261, 5.5938973, 5.56076, 5.556255, 5.541792, 5.501489, 5.485453, 5.4688106, 5.4312153, 5.428782, 5.4232793, 5.354374, 5.3500056, 5.344878, 5.319647, 5.299481, 5.2856007, 5.2794275, 5.270685, 5.234346, 5.1909304, 5.174505, 5.173343, 5.1709986, 5.1539917, 5.149479, 5.142822, 5.1099057, 5.1068487, 5.0781846, 5.070526, 5.052688, 4.992465]"
74,"[2571, 2858, 2959, 318, 4993, 904, 527, 296, 858, 2028, 750, 4973, 260, 903, 1193, 593, 4226, 1089, 1221, 5952, 7361, 608, 2329, 541, 1198, 111, 1258, 2762, 1196, 924, 7153, 912, 1252, 778, 1704, 50, 4878, 6539, 1206, 1214, 1210, 1208, 4027, 1225, 1247, 926, 2076, 3949, 4306, 110]","[5.8760076, 5.4679627, 5.391897, 5.3527465, 5.175555, 5.1243105, 5.116377, 4.988157, 4.9651804, 4.928397, 4.926825, 4.8978734, 4.887804, 4.881936, 4.8509173, 4.826656, 4.809102, 4.7968426, 4.763823, 4.7399755, 4.7148314, 4.7146306, 4.713687, 4.7105966, 4.7030354, 4.674331, 4.6720576, 4.6655045, 4.6623983, 4.6504674, 4.63446, 4.5698957, 4.557292, 4.5143576, 4.5130296, 4.510454, 4.5008855, 4.448346, 4.433119, 4.4164653, 4.397407, 4.3934226, 4.39272, 4.3874555, 4.376439, 4.37524, 4.371399, 4.3694186, 4.351854, 4.3505516]"
75,"[318, 296, 2571, 356, 110, 593, 260, 480, 589, 527, 50, 150, 2858, 1, 2959, 1196, 32, 457, 780, 608, 1210, 47, 1198, 380, 590, 592, 2028, 858, 588, 4993, 648, 1270, 1580, 367, 377, 2762, 364, 5952, 344, 7153, 3578, 1214, 1221, 165, 1036, 1193, 1197, 316, 293, 4226]","[6.371607, 6.114976, 6.0832095, 5.919115, 5.8435545, 5.8282323, 5.6550784, 5.6407924, 5.5899315, 5.429907, 5.4012423, 5.3678503, 5.295123, 5.2648473, 5.258608, 5.252489, 5.220078, 5.211097, 5.2069187, 5.166441, 5.1636386, 5.1492248, 5.1184354, 5.105238, 5.09314, 5.054094, 5.0449815, 5.023515, 4.9204803, 4.859693, 4.792198, 4.7834744, 4.7757587, 4.7585897, 4.7401586, 4.7381387, 4.710878, 4.6729546, 4.669923, 4.6688433, 4.660633, 4.6586404, 4.611944, 4.6061525, 4.572961, 4.568942, 4.566976, 4.547043, 4.5386186, 4.5273523]"
76,"[318, 2571, 356, 2959, 296, 7153, 4993, 593, 260, 79132, 58559, 5952, 110, 527, 589, 2858, 6539, 50, 4226, 1198, 480, 858, 1196, 2028, 7361, 1210, 4306, 1, 6377, 3578, 47, 2329, 2762, 608, 8961, 1270, 4886, 6874, 1704, 68954, 60069, 4995, 33794, 1580, 5418, 150, 48516, 364, 4973, 3793]","[6.7843122, 6.7684546, 6.3163238, 6.0784984, 6.0635614, 5.9234843, 5.8818755, 5.8240666, 5.78188, 5.753709, 5.7111955, 5.662965, 5.591695, 5.5667143, 5.493739, 5.4776115, 5.466929, 5.4322796, 5.3977785, 5.3659167, 5.355956, 5.3540564, 5.32955, 5.2825713, 5.278293, 5.2737846, 5.25971, 5.2093644, 5.1987405, 5.1460414, 5.121576, 5.080798, 5.043832, 5.0302577, 5.0236816, 5.00327, 5.0007424, 4.9615736, 4.9484296, 4.943753, 4.930043, 4.9296284, 4.9171834, 4.890003, 4.8421683, 4.8380175, 4.8235373, 4.8172054, 4.815874, 4.814526]"
77,"[318, 2571, 356, 296, 593, 2959, 110, 260, 4993, 7153, 527, 589, 79132, 50, 5952, 58559, 480, 2858, 858, 1198, 1196, 1, 4226, 2028, 6539, 1210, 47, 7361, 4306, 150, 608, 6377, 3578, 2329, 2762, 32, 1270, 1704, 364, 780, 8961, 4886, 1580, 4995, 588, 457, 4973, 6874, 33794, 1221]","[4.4232006, 4.3087063, 4.099155, 4.0271325, 3.8557565, 3.8528452, 3.7196567, 3.7179844, 3.7169416, 3.7111635, 3.6917348, 3.6054938, 3.5853531, 3.563388, 3.5584517, 3.5366895, 3.5253992, 3.5065193, 3.4324782, 3.4316022, 3.419066, 3.3954916, 3.3944404, 3.394019, 3.388333, 3.3644204, 3.3477578, 3.3305433, 3.2743797, 3.2718945, 3.264032, 3.2405448, 3.2292032, 3.206047, 3.1972592, 3.1589625, 3.1441617, 3.1397138, 3.1383386, 3.1072063, 3.1029317, 3.0892093, 3.0872471, 3.0735688, 3.0709999, 3.0688415, 3.0639782, 3.0610065, 3.0307937, 3.0270982]"
78,"[318, 296, 356, 2571, 110, 593, 480, 589, 260, 150, 50, 1, 457, 32, 380, 780, 527, 592, 47, 590, 1196, 1210, 2959, 588, 2858, 608, 1198, 165, 648, 364, 367, 344, 2028, 377, 858, 316, 1580, 1270, 4993, 153, 10, 7153, 500, 3578, 5952, 595, 208, 2762, 736, 733]","[6.248829, 5.955288, 5.95199, 5.828635, 5.776874, 5.673507, 5.6463413, 5.5504045, 5.4799643, 5.3524237, 5.2582393, 5.2541127, 5.215764, 5.1970124, 5.1953735, 5.1509366, 5.148011, 5.1000466, 5.075117, 5.051468, 5.049864, 5.023882, 5.01155, 4.9702773, 4.9316564, 4.9307933, 4.903462, 4.846462, 4.8333917, 4.8209405, 4.807097, 4.8047476, 4.771322, 4.769475, 4.7528267, 4.670487, 4.6319103, 4.6317253, 4.6233554, 4.6097617, 4.594161, 4.569966, 4.5690985, 4.5270686, 4.5159764, 4.514738, 4.5143566, 4.5033026, 4.4969397, 4.416353]"
79,"[318, 296, 110, 593, 480, 2571, 356, 260, 589, 150, 457, 780, 590, 380, 32, 592, 50, 527, 608, 1, 1196, 2858, 47, 1210, 588, 648, 1198, 2028, 377, 367, 316, 858, 2959, 153, 344, 165, 1214, 736, 1580, 1270, 10, 733, 2762, 1197, 1221, 364, 329, 349, 500, 293]","[5.699739, 5.6770205, 5.5442967, 5.403209, 5.3762813, 5.338607, 5.28665, 5.244746, 5.239308, 5.1958365, 5.1768103, 5.114208, 5.102739, 5.0956044, 5.0818014, 5.0790386, 5.0114303, 4.9437203, 4.937846, 4.937299, 4.9063864, 4.903266, 4.806885, 4.7880063, 4.688478, 4.67906, 4.6749625, 4.6131315, 4.6090417, 4.5622215, 4.5616155, 4.5268884, 4.516735, 4.489693, 4.4872756, 4.4815, 4.473853, 4.4656167, 4.4408965, 4.4191036, 4.408691, 4.3908763, 4.3144956, 4.297861, 4.2955117, 4.293872, 4.2920556, 4.26767, 4.255942, 4.234334]"
80,"[79132, 2571, 58559, 7153, 318, 2959, 4993, 5952, 68954, 356, 6539, 60069, 4226, 59315, 91529, 33794, 6377, 7361, 8961, 4306, 6874, 109487, 68157, 89745, 260, 5989, 296, 72998, 4896, 48516, 4886, 44191, 5418, 4995, 593, 50872, 99114, 858, 3578, 2329, 7438, 48780, 1198, 48394, 4878, 116797, 527, 2858, 70286, 3949]","[6.785814, 6.5804763, 6.5266657, 6.42119, 6.288229, 6.132751, 6.129604, 5.9629436, 5.82042, 5.7722063, 5.74202, 5.6881633, 5.5958776, 5.5161448, 5.5020523, 5.451055, 5.4231153, 5.421662, 5.407665, 5.395392, 5.3375607, 5.336636, 5.3309145, 5.3164206, 5.1933937, 5.1775994, 5.1731434, 5.1623187, 5.1465425, 5.134197, 5.1225595, 5.0736938, 5.0678368, 5.051859, 5.0506377, 5.0449142, 5.030497, 5.0282125, 5.018393, 5.0072603, 4.9943013, 4.986506, 4.9744153, 4.9737153, 4.952022, 4.938498, 4.9295573, 4.9281945, 4.910999, 4.8829694]"
81,"[318, 296, 110, 356, 150, 480, 593, 380, 590, 592, 589, 457, 32, 165, 780, 1, 588, 50, 344, 316, 527, 2571, 260, 47, 153, 292, 208, 367, 364, 10, 434, 648, 349, 377, 253, 161, 736, 329, 595, 454, 34, 95, 608, 500, 231, 185, 1196, 733, 339, 1210]","[4.0405946, 4.017694, 3.9721665, 3.9061563, 3.8311722, 3.7842233, 3.7795284, 3.729531, 3.6970417, 3.6940918, 3.6844542, 3.6270993, 3.5543158, 3.5244217, 3.464565, 3.464497, 3.4577847, 3.42134, 3.4158313, 3.3970947, 3.3782265, 3.3778546, 3.3456216, 3.3426645, 3.330813, 3.3060794, 3.304826, 3.2559142, 3.255043, 3.2535782, 3.2493196, 3.2375808, 3.2289097, 3.2198486, 3.1833584, 3.1648078, 3.15969, 3.1437879, 3.1314442, 3.1076617, 3.0736108, 3.0594556, 3.0330458, 3.0295405, 3.0251782, 3.0219667, 3.0106657, 2.9972303, 2.9874637, 2.9776168]"
82,"[318, 2571, 356, 296, 260, 110, 593, 480, 589, 2959, 1, 50, 1210, 7153, 1196, 4993, 2858, 527, 1198, 150, 47, 5952, 58559, 780, 858, 6539, 1270, 457, 2028, 588, 32, 3578, 1580, 608, 380, 364, 4306, 79132, 4226, 2762, 367, 592, 6377, 648, 3793, 7361, 377, 344, 2329, 4886]","[8.077584, 7.8970337, 7.764771, 7.404077, 7.13138, 7.108469, 7.0873094, 6.9974446, 6.969089, 6.8836403, 6.6965504, 6.6295376, 6.578236, 6.571664, 6.550557, 6.51133, 6.4930577, 6.47517, 6.4689603, 6.43731, 6.41092, 6.3726926, 6.3146, 6.3007193, 6.297702, 6.2790956, 6.276084, 6.2710066, 6.256784, 6.2534423, 6.2427077, 6.2171044, 6.2042866, 6.176982, 6.175196, 6.1693606, 6.131012, 6.077643, 6.048799, 6.0485353, 6.0143247, 5.9805346, 5.9622645, 5.922217, 5.900209, 5.87909, 5.8789525, 5.8726764, 5.8722997, 5.8643928]"
83,"[318, 2571, 356, 296, 593, 2959, 260, 110, 527, 4993, 589, 7153, 2858, 50, 480, 5952, 1196, 1198, 858, 2028, 1, 1210, 47, 4226, 608, 58559, 6539, 79132, 150, 7361, 3578, 4306, 2762, 2329, 32, 1270, 780, 1704, 6377, 1580, 457, 1221, 364, 588, 1193, 4886, 4973, 1036, 4995, 1721]","[7.266965, 7.128913, 6.698822, 6.6763034, 6.3976007, 6.3487806, 6.2416973, 6.216716, 6.1140566, 6.067218, 6.004356, 5.9754915, 5.958538, 5.935147, 5.8949304, 5.8027606, 5.761628, 5.7412367, 5.7373424, 5.7039886, 5.6683927, 5.667194, 5.5962243, 5.5758834, 5.562467, 5.5580535, 5.5471764, 5.5261374, 5.4676576, 5.4623446, 5.402135, 5.3997025, 5.3872313, 5.34575, 5.3367558, 5.3189235, 5.313506, 5.243286, 5.235809, 5.230625, 5.215478, 5.1506605, 5.1488867, 5.1271615, 5.1162567, 5.098301, 5.095392, 5.06569, 5.046347, 5.0453167]"
84,"[590, 592, 150, 380, 110, 457, 349, 296, 780, 480, 316, 329, 32, 25, 454, 292, 161, 736, 593, 153, 300, 588, 141, 589, 165, 253, 95, 318, 434, 344, 733, 339, 648, 10, 62, 539, 1, 36, 266, 185, 21, 587, 367, 474, 440, 509, 377, 356, 350, 7]","[7.5636973, 7.3487244, 7.2985144, 7.2856793, 7.1124964, 7.088999, 6.9555407, 6.9289637, 6.759882, 6.743859, 6.7379866, 6.713898, 6.686495, 6.6253357, 6.62446, 6.6002364, 6.5893145, 6.5509615, 6.4702067, 6.459322, 6.42724, 6.399264, 6.340743, 6.313577, 6.3125925, 6.283416, 6.264341, 6.1860895, 6.180193, 6.143664, 6.141641, 6.1263776, 6.121644, 6.11919, 6.118156, 6.10875, 6.107975, 6.105326, 6.091615, 6.0617013, 6.053734, 6.047486, 6.0318966, 6.0256066, 5.974781, 5.9502482, 5.923645, 5.908386, 5.892981, 5.8791127]"
85,"[25, 590, 509, 36, 265, 1414, 300, 349, 1183, 592, 515, 1269, 5060, 17, 141, 7, 497, 11, 1711, 454, 194, 329, 1304, 21, 235, 150, 457, 45, 380, 266, 800, 52, 708, 14, 440, 236, 161, 474, 292, 350, 62, 933, 1747, 852, 780, 3363, 246, 1041, 2436, 1299]","[3.098124, 2.9633887, 2.9183257, 2.8968902, 2.8546085, 2.8365393, 2.7938282, 2.783782, 2.7811272, 2.7679677, 2.734905, 2.7301612, 2.72555, 2.7189581, 2.7051933, 2.7027261, 2.6891086, 2.6790307, 2.666679, 2.6615593, 2.660121, 2.6536798, 2.6518474, 2.6493423, 2.63291, 2.628633, 2.618126, 2.617404, 2.6157215, 2.614389, 2.6140845, 2.6044388, 2.5912197, 2.5701196, 2.5675466, 2.5649872, 2.561812, 2.5601113, 2.5438392, 2.5428987, 2.5280159, 2.524915, 2.522785, 2.508148, 2.5069036, 2.505292, 2.5030477, 2.5002327, 2.4929779, 2.4874575]"
86,"[318, 2571, 356, 296, 593, 110, 260, 2959, 589, 480, 527, 50, 4993, 7153, 1, 2858, 1196, 1198, 150, 5952, 1210, 47, 858, 2028, 58559, 608, 79132, 32, 6539, 780, 4226, 457, 588, 3578, 364, 1270, 4306, 7361, 2762, 380, 1580, 2329, 6377, 590, 592, 1704, 367, 648, 1036, 4886]","[6.0272846, 5.8093314, 5.64738, 5.5667024, 5.320191, 5.230349, 5.160239, 5.119199, 5.054971, 5.0191784, 5.007178, 4.9223185, 4.8740134, 4.8432193, 4.799401, 4.7943597, 4.742091, 4.7074943, 4.6992064, 4.6895733, 4.6882186, 4.6758847, 4.6599813, 4.630954, 4.5730367, 4.5525, 4.5398636, 4.5325828, 4.497336, 4.492871, 4.478875, 4.466665, 4.4234886, 4.4147882, 4.4048915, 4.3923745, 4.3900433, 4.385, 4.373259, 4.3544884, 4.339631, 4.3028674, 4.287551, 4.279011, 4.266327, 4.2415104, 4.2168274, 4.160229, 4.1573553, 4.151179]"
87,"[318, 296, 2571, 356, 110, 593, 260, 480, 589, 527, 50, 150, 2858, 2959, 1, 1196, 780, 32, 457, 608, 47, 1210, 1198, 590, 2028, 380, 858, 592, 588, 4993, 1270, 1580, 367, 648, 2762, 364, 5952, 377, 3578, 7153, 344, 1193, 1214, 1221, 1197, 4226, 1036, 2329, 293, 500]","[5.4534454, 5.230778, 5.210659, 5.0555854, 4.9936433, 4.984322, 4.8179264, 4.7679796, 4.726109, 4.6757402, 4.5943804, 4.586577, 4.5838323, 4.5141473, 4.5134935, 4.4552474, 4.442847, 4.422893, 4.4080753, 4.4001174, 4.3931184, 4.381036, 4.343171, 4.342953, 4.3286166, 4.3137565, 4.288947, 4.26798, 4.2427034, 4.186124, 4.1043224, 4.09028, 4.0603237, 4.053229, 4.049436, 4.0114446, 3.997627, 3.9905202, 3.9902825, 3.9885378, 3.9610653, 3.947737, 3.9468865, 3.9389129, 3.9322631, 3.8944662, 3.8904746, 3.8818028, 3.880301, 3.880116]"
