userId,itemIds,top-50 scores
80,"[100810, 75395, 7361, 7445, 48774, 6502, 48780, 44191, 5445, 98361, 96917, 60030, 69654, 5418, 4963, 8950, 51662, 8644, 527, 6874, 7438, 3949, 48385, 32587, 54286, 4776, 1193, 33794, 53000, 96079, 858, 34319, 34048, 8361, 5956, 71135, 70286, 48516, 55765, 48394, 6537, 51255, 8665, 4262, 4995, 4878, 49272, 96691, 30812, 56174]","[3.7006922, 3.7006922, 3.621331, 3.475127, 3.4487367, 3.2454488, 3.175081, 3.1349463, 3.0631683, 3.0502517, 3.0502517, 3.0502517, 3.0502517, 3.0433419, 2.986278, 2.8541017, 2.8430705, 2.831808, 2.8182178, 2.8148773, 2.7974026, 2.6778033, 2.6695051, 2.63769, 2.6275663, 2.6236088, 2.6135328, 2.6093578, 2.6029062, 2.5845394, 2.5840638, 2.5656235, 2.560952, 2.5102654, 2.50767, 2.434886, 2.4173148, 2.4150975, 2.3950622, 2.3880641, 2.385865, 2.3824787, 2.3330326, 2.3192143, 2.3079758, 2.3042293, 2.3031907, 2.2945328, 2.2820814, 2.2539277]"
81,"[110, 344, 316, 590, 588, 367, 253, 150, 165, 153, 231, 480, 10, 377, 34, 589, 380, 185, 595, 586, 457, 593, 47, 364, 434, 500, 592, 356, 349, 32, 208, 292, 442, 173, 410, 288, 587, 19, 318, 50, 329, 454, 293, 21, 160, 296, 2, 300, 6, 317]","[4.5970635, 4.2641845, 4.2118053, 4.096938, 4.0342646, 3.983758, 3.8916132, 3.854125, 3.743569, 3.7372475, 3.7225866, 3.6793137, 3.626031, 3.6059203, 3.5960746, 3.4583268, 3.417825, 3.3286335, 3.3263314, 3.1850228, 3.1474628, 3.1389003, 3.0643964, 3.032744, 3.001502, 2.8520038, 2.7373524, 2.6667364, 2.6573024, 2.6536653, 2.575819, 2.5164938, 2.3732333, 2.2796273, 2.1874022, 2.1812186, 2.153305, 2.05912, 2.0516741, 1.9418089, 1.9403355, 1.7896636, 1.724885, 1.6967604, 1.6596729, 1.63739, 1.6244342, 1.6092604, 1.6051576, 1.5845683]"
82,"[588, 344, 1485, 5414, 153, 231, 457, 364, 590, 2011, 367, 2683, 150, 595, 1196, 592, 2115, 4018, 5872, 4270, 2628, 1240, 1721, 349, 316, 586, 480, 4446, 2700, 7142, 377, 110, 4025, 208, 3717, 4343, 6586, 6686, 1527, 4367, 380, 1608, 1210, 4886, 1370, 3623, 2987, 104, 2706, 2355]","[5.0752263, 4.242304, 3.7753499, 3.7585807, 3.7372017, 3.72081, 3.6438146, 3.6058626, 3.5615292, 3.549461, 3.5064087, 3.421523, 3.3849897, 3.3263314, 3.3143933, 3.284388, 3.28238, 3.27155, 3.2698615, 3.2557702, 3.24978, 3.2311044, 3.2028294, 3.1750798, 3.1690645, 3.1626844, 3.1596782, 3.12787, 3.1183002, 3.1038983, 3.1006112, 3.095241, 3.0619218, 3.0610719, 3.0576758, 2.9605312, 2.9409359, 2.913517, 2.8854494, 2.8779485, 2.8442457, 2.8307593, 2.8175635, 2.7877116, 2.7755096, 2.744953, 2.7285933, 2.7230859, 2.7186518, 2.7079952]"
83,"[4993, 4963, 5989, 5952, 2959, 4226, 4022, 6539, 6874, 4995, 7438, 3147, 8961, 33794, 44191, 32587, 5445, 5418, 7147, 7153, 48394, 51662, 1208, 4878, 7361, 750, 1961, 3949, 4973, 1222, 6711, 6377, 2571, 4306, 356, 296, 3996, 4720, 593, 150, 541, 1214, 2762, 48516, 8665, 6934, 1206, 527, 3578, 1704]","[3.450223, 3.4305763, 3.1736765, 3.0308194, 3.018748, 2.962507, 2.9035702, 2.8958056, 2.850989, 2.8269317, 2.778685, 2.6872628, 2.687223, 2.6788888, 2.6329727, 2.5951693, 2.5244534, 2.498949, 2.4986835, 2.4937682, 2.385706, 2.3759685, 2.3545327, 2.3134909, 2.2889366, 2.2804718, 2.2370887, 2.2355638, 2.231538, 2.2167554, 2.1723564, 2.1697636, 2.1669788, 2.1583076, 2.1520436, 2.148005, 2.1265736, 2.083691, 2.079559, 1.9641166, 1.9454952, 1.9390407, 1.9171422, 1.8917954, 1.8792131, 1.8784486, 1.8705331, 1.8624434, 1.8502691, 1.8360884]"
84,"[474, 377, 1196, 1198, 331, 214, 1210, 1197, 539, 260, 350, 62, 597, 852, 440, 5, 1291, 580, 457, 1270, 287, 987, 324, 726, 722, 55, 17, 47, 1177, 7, 589, 357, 21, 902, 628, 1207, 648, 1220, 150, 50, 2028, 858, 326, 527, 300, 454, 953, 113, 141, 587]","[4.0379124, 4.0201044, 3.9818447, 3.83135, 3.7350903, 3.7350903, 3.5191164, 3.4779983, 3.4631038, 3.4464102, 3.3936145, 3.360859, 3.3510404, 3.3038735, 3.2927918, 3.2795644, 3.235539, 3.2334855, 3.1760836, 3.158984, 3.131132, 3.131132, 3.131132, 3.131132, 3.131132, 3.131132, 3.1065638, 3.0671954, 3.025537, 3.0095563, 2.9645395, 2.9595227, 2.9402664, 2.9335349, 2.908562, 2.8978758, 2.8934257, 2.8713994, 2.8660567, 2.85165, 2.8472931, 2.8428228, 2.8389356, 2.816474, 2.8061357, 2.7686563, 2.7595005, 2.7573588, 2.7219553, 2.7216616]"
85,"[1140, 1519, 1414, 1633, 53, 1696, 1357, 1683, 1624, 1596, 2937, 1228, 6122, 2323, 1446, 1358, 1747, 2336, 41, 3524, 1573, 2708, 2858, 3783, 1296, 1676, 1952, 3223, 4784, 3473, 1684, 3147, 1221, 1226, 1754, 1193, 778, 3194, 2912, 466, 1248, 1641, 2469, 3052, 2073, 1408, 2616, 2131, 3167, 1485]","[2.6515875, 2.6515875, 1.6049522, 1.5119965, 1.4905572, 1.394803, 1.0911583, 1.027475, 1.0233737, 0.9300554, 0.8260964, 0.74113697, 0.73575723, 0.73575723, 0.72730684, 0.72632164, 0.7252418, 0.7199754, 0.6103108, 0.48510194, 0.48290896, 0.48056576, 0.47338134, 0.46814087, 0.46160543, 0.46073866, 0.45156318, 0.44948965, 0.44948965, 0.44948965, 0.44948965, 0.44494998, 0.43520147, 0.43484682, 0.43377173, 0.43129548, 0.42827687, 0.41421348, 0.41407877, 0.41277146, 0.41257456, 0.40937728, 0.40826485, 0.401882, 0.4012183, 0.4006945, 0.4001084, 0.39999992, 0.39999992, 0.3979466]"
86,"[2571, 4993, 7153, 5952, 2628, 1721, 593, 3996, 527, 1580, 58559, 2858, 858, 3793, 2762, 2028, 260, 1196, 1210, 3578, 1197, 4306, 3147, 4973, 1198, 6539, 4886, 356, 1291, 2959, 110, 1036, 5349, 780, 4226, 150, 1, 4022, 68358, 1704, 7361, 6377, 1610, 1270, 8961, 7147, 296, 480, 1393, 33794]","[4.9952755, 4.06561, 3.8031433, 3.3713312, 3.2315433, 3.1785917, 3.0804775, 3.024757, 2.7964766, 2.6161582, 2.5789526, 2.5101168, 2.4727328, 2.4683685, 2.4590297, 2.4568062, 2.4536052, 2.4443605, 2.4329405, 2.418356, 2.3768363, 2.288569, 2.2617276, 2.251371, 2.2495055, 2.238336, 2.188184, 2.1739311, 2.0839787, 2.07486, 2.055147, 2.044862, 2.033691, 2.0240986, 1.9836321, 1.9634721, 1.900315, 1.8854172, 1.8427036, 1.8231872, 1.817325, 1.7610791, 1.7438464, 1.6605192, 1.6493838, 1.6451045, 1.6378822, 1.6142539, 1.5803034, 1.5751266]"
87,"[6350, 5618, 31658, 26776, 7099, 26662, 1084, 277, 3000, 2750, 4226, 5971, 7361, 48394, 4973, 6711, 2311, 3038, 60072, 4720, 48142, 933, 3730, 3983, 3068, 2186, 3535, 2324, 1230, 6773, 3244, 8970, 1248, 3507, 2973, 6323, 1212, 3362, 162, 8607, 1244, 6016, 181, 1260, 1956, 3468, 7371, 1358, 47997, 2398]","[0.98849595, 0.9323932, 0.9112485, 0.80059165, 0.7927119, 0.7778441, 0.7069957, 0.64253855, 0.5141308, 0.4841714, 0.47603372, 0.47573078, 0.47135383, 0.45906255, 0.45666242, 0.44087198, 0.43847996, 0.43528095, 0.42690736, 0.4232885, 0.4217934, 0.41666663, 0.40469307, 0.40347618, 0.4003815, 0.4, 0.39869204, 0.3983912, 0.398109, 0.39500347, 0.39301738, 0.39171004, 0.39161915, 0.39161915, 0.39161915, 0.39161915, 0.39037254, 0.39028925, 0.38919574, 0.38596767, 0.3858542, 0.38572317, 0.3795285, 0.3733375, 0.3733375, 0.36899272, 0.36842102, 0.36756712, 0.3639447, 0.3638264]"
88,"[48780, 5418, 48516, 5952, 4878, 3147, 6874, 3949, 7361, 3535, 54286, 58559, 33794, 79132, 7153, 48394, 51662, 4995, 4993, 4011, 4262, 7312, 55820, 6539, 48774, 68157, 6502, 8961, 7438, 296, 4306, 44191, 4963, 4022, 4226, 5445, 2959, 60069, 6934, 2329, 2324, 74458, 6711, 4973, 3275, 7254, 63082, 30707, 46976, 16]","[2.7198422, 2.5403476, 2.4714646, 2.4282305, 2.2983499, 2.283633, 2.281842, 2.2702575, 2.2627945, 2.1731102, 2.1448276, 2.0876653, 2.0815148, 1.9292701, 1.9208207, 1.9081938, 1.8880892, 1.8709422, 1.8677354, 1.8638482, 1.8329772, 1.8223035, 1.7588611, 1.7444644, 1.7255632, 1.6999961, 1.6479728, 1.595689, 1.5667543, 1.5646827, 1.5642866, 1.5529251, 1.5239445, 1.5199189, 1.4957439, 1.4926986, 1.4844669, 1.4089296, 1.4037229, 1.380448, 1.3676434, 1.3390074, 1.336013, 1.3227534, 1.2446781, 1.2333641, 1.2147278, 1.1672378, 1.1495733, 1.1268766]"
89,"[80727, 118572, 102378, 98279, 169912, 179211, 113453, 108156, 93326, 94503, 64032, 131013, 2791, 88746, 74946, 184791, 49013, 129354, 151739, 86833, 100507, 73319, 78637, 111617, 51575, 160567, 93006, 40962, 65230, 102481, 128968, 132422, 113252, 66943, 128852, 119141, 81537, 119155, 106918, 946, 2918, 27826, 37444, 32060, 6402, 3315, 44851, 34312, 31925, 26429]","[4.355371, 4.355371, 4.355371, 4.355371, 4.1570106, 4.1570106, 4.1496806, 4.0217824, 3.9035375, 3.8719983, 3.8719978, 3.842768, 3.8272376, 3.8031368, 3.7809076, 3.7792919, 3.756065, 3.7416534, 3.7412572, 3.7209015, 3.7005248, 3.6914296, 3.652673, 3.6130037, 3.5099506, 3.5079312, 3.507823, 3.5012698, 3.4903543, 3.4806647, 3.4631715, 3.4540215, 3.4540215, 3.4540215, 3.423352, 3.4169562, 3.404252, 3.4037318, 3.3804681, 3.37807, 3.351077, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323]"
90,"[791, 628, 852, 617, 36, 25, 14, 141, 17, 68, 52, 766, 7, 896, 892, 648, 653, 1417, 593, 736, 1, 32, 1221, 62, 95, 5, 1228, 1411, 3, 788, 104, 1357, 719, 708, 728, 100, 1242, 1196, 613, 198, 5404, 81, 112, 1210, 626, 1353, 805, 137, 1057, 116]","[2.7074707, 1.8774917, 1.8276336, 1.7458403, 1.7452588, 1.705215, 1.693951, 1.5863795, 1.4520397, 1.4029098, 1.3708078, 1.2265191, 1.1471872, 1.0918281, 1.0672791, 1.0204495, 0.99740607, 0.96560156, 0.94878227, 0.9246609, 0.91707206, 0.9104806, 0.9101188, 0.7750397, 0.76818794, 0.76693493, 0.7657612, 0.7644213, 0.7639688, 0.7612933, 0.7568782, 0.7354144, 0.73081434, 0.72012806, 0.6994213, 0.6889375, 0.6873816, 0.6824046, 0.67237496, 0.6713471, 0.66666657, 0.6632347, 0.6603358, 0.6556245, 0.64938366, 0.64503074, 0.6340592, 0.6261873, 0.6248032, 0.6180339]"
91,"[2115, 1198, 592, 165, 356, 153, 1036, 480, 457, 1270, 110, 1210, 380, 1196, 47, 367, 2571, 589, 1214, 2628, 1291, 1240, 648, 2000, 150, 344, 924, 1580, 590, 593, 10, 1200, 260, 377, 2011, 1136, 253, 780, 1527, 2683, 2028, 4661, 6638, 5346, 296, 2918, 1923, 329, 1101, 1968]","[5.5283804, 5.388064, 5.3517222, 5.3393254, 5.3387337, 5.2561, 5.221703, 5.218751, 5.2046404, 5.2031455, 5.1004443, 5.098736, 5.0967665, 5.0766516, 5.070455, 4.9752483, 4.974718, 4.9651103, 4.961122, 4.8861175, 4.8632407, 4.8585463, 4.85766, 4.819609, 4.817489, 4.761076, 4.742655, 4.6672587, 4.649546, 4.643239, 4.623732, 4.594183, 4.57401, 4.547976, 4.523235, 4.5096416, 4.391802, 4.3820286, 4.377376, 4.3539762, 4.350261, 4.347662, 4.347662, 4.347662, 4.3075385, 4.302284, 4.2527795, 4.252632, 4.2371492, 4.208964]"
92,"[1015, 52973, 1835, 8533, 1032, 33437, 44191, 2096, 3997, 32587, 37382, 8860, 6250, 6220, 51091, 1029, 57368, 69122, 8641, 5507, 2018, 48394, 2517, 1409, 5093, 97306, 2081, 81229, 6373, 52241, 35836, 48385, 2485, 33004, 48774, 1461, 2078, 4887, 76251, 48142, 7445, 1806, 1007, 5128, 45081, 7147, 61323, 91077, 33085, 1028]","[1.0886872, 0.9770936, 0.7839205, 0.74003506, 0.52864236, 0.5130327, 0.50368583, 0.5, 0.49999997, 0.49660257, 0.48231816, 0.48231816, 0.48231816, 0.4805061, 0.4805061, 0.47058824, 0.4660442, 0.46282628, 0.45785582, 0.45735365, 0.4547678, 0.45476082, 0.45368713, 0.4506263, 0.44782194, 0.44770253, 0.4440066, 0.44348568, 0.44232523, 0.44096237, 0.4357182, 0.43049777, 0.4302512, 0.42971835, 0.42931968, 0.42564797, 0.42556036, 0.4238021, 0.4234352, 0.4217934, 0.42102724, 0.41873622, 0.41873622, 0.41666663, 0.41666663, 0.41612387, 0.413199, 0.41257456, 0.41042614, 0.40953442]"
93,"[592, 780, 344, 153, 588, 150, 648, 552, 296, 165, 356, 586, 457, 480, 10, 208, 364, 367, 590, 589, 329, 597, 2174, 1917, 595, 2706, 34, 2054, 1073, 316, 593, 2396, 110, 1580, 377, 442, 47, 500, 39, 434, 2012, 1923, 185, 2683, 161, 527, 520, 1377, 44, 553]","[3.791326, 3.4826617, 3.1379933, 3.1268258, 2.9193838, 2.9000406, 2.8656552, 2.8253493, 2.71323, 2.7066278, 2.696678, 2.6878653, 2.6450067, 2.6323087, 2.5586152, 2.5526485, 2.527439, 2.5038435, 2.4969835, 2.4806108, 2.3920708, 2.342515, 2.301241, 2.2933626, 2.2706594, 2.2370925, 2.1654835, 2.1545427, 2.1250575, 2.1064935, 2.07692, 2.0753326, 2.062581, 2.0618758, 2.0456324, 2.0288022, 2.022007, 1.9609969, 1.9463925, 1.942473, 1.9209982, 1.9041501, 1.9014318, 1.8941267, 1.892554, 1.8911796, 1.880125, 1.8781321, 1.8669791, 1.8599317]"
94,"[316, 110, 349, 153, 480, 208, 292, 380, 500, 253, 185, 165, 344, 457, 10, 377, 434, 588, 589, 150, 356, 329, 231, 593, 288, 590, 47, 367, 161, 296, 19, 592, 586, 454, 595, 34, 339, 410, 364, 160, 50, 597, 317, 32, 266, 587, 318, 225, 432, 539]","[5.234991, 5.1004443, 4.7744784, 4.758413, 4.680111, 4.6092677, 4.544983, 4.458381, 4.372319, 4.344649, 4.3149214, 4.2936983, 4.2826977, 4.1741896, 4.1105247, 4.0698886, 4.0684223, 4.0007215, 3.9415183, 3.8602152, 3.7840705, 3.743836, 3.702052, 3.6944566, 3.5986493, 3.5923963, 3.582955, 3.5190368, 3.3460155, 3.2645116, 3.2639194, 3.228732, 3.2179537, 3.176914, 3.1655095, 3.1396694, 3.099943, 2.999985, 2.9331188, 2.9257321, 2.9047248, 2.7678971, 2.7416756, 2.6536653, 2.638356, 2.6270983, 2.6072304, 2.5222416, 2.4984622, 2.453915]"
95,"[1200, 1196, 1291, 1240, 6333, 1210, 5378, 1214, 924, 2628, 5619, 1580, 1036, 260, 3793, 1527, 2571, 1222, 1198, 2640, 5349, 2916, 2716, 1584, 1659, 33493, 1197, 2028, 2858, 7143, 541, 2985, 4973, 1653, 1258, 1270, 3527, 8636, 2011, 5445, 6934, 858, 4226, 1136, 1259, 4848, 780, 3578, 593, 2288]","[4.0745587, 4.05915, 3.7724564, 3.7664149, 3.6367016, 3.5227299, 3.5005465, 3.4901786, 3.371459, 3.2876437, 3.1907053, 3.1278365, 3.073412, 3.0203376, 2.89112, 2.8768926, 2.8170767, 2.7947025, 2.7434695, 2.6715817, 2.6363626, 2.5834033, 2.5365462, 2.5267525, 2.5161257, 2.5143337, 2.4857395, 2.4587855, 2.434131, 2.3879013, 2.3411493, 2.2831433, 2.2324185, 2.1758628, 2.1603405, 2.153815, 2.1075892, 2.0864432, 2.0584712, 2.0275092, 2.0169146, 1.9682794, 1.9676778, 1.9642696, 1.9582855, 1.9498246, 1.9447718, 1.9361241, 1.9262848, 1.9096123]"
96,"[1196, 260, 1210, 1240, 356, 1036, 47, 318, 1291, 527, 1198, 457, 480, 1610, 858, 110, 780, 590, 3418, 589, 2028, 1213, 736, 608, 1193, 32, 2571, 2628, 34, 1580, 1073, 1517, 2959, 2716, 296, 1221, 10, 3793, 2858, 2762, 299, 50, 150, 648, 1089, 1214, 500, 1, 1704, 339]","[3.871312, 3.358875, 3.24724, 3.216267, 3.2045646, 3.1485748, 3.0518537, 3.045761, 2.8174608, 2.741722, 2.6540916, 2.631329, 2.6180186, 2.5803626, 2.5705547, 2.5586343, 2.5206327, 2.5138862, 2.4959786, 2.4843462, 2.4426656, 2.3782177, 2.275727, 2.2754536, 2.2362418, 2.218645, 2.1949854, 2.1827395, 2.152062, 2.1434784, 2.1346076, 2.111884, 2.0788734, 2.075886, 2.0570836, 2.0463808, 2.0172985, 1.9999154, 1.9872882, 1.9726783, 1.9583269, 1.9304858, 1.9287214, 1.9081817, 1.9002728, 1.8991607, 1.8908558, 1.8234172, 1.8104758, 1.7363039]"
97,"[2571, 2762, 858, 7153, 3996, 5109, 3578, 3793, 1682, 6888, 527, 3977, 1610, 260, 1196, 5952, 4638, 6539, 3301, 2628, 4306, 4993, 356, 1198, 1240, 318, 2959, 1291, 1580, 5349, 1036, 457, 2028, 47, 480, 33493, 2858, 4226, 4022, 589, 4344, 4995, 6365, 8360, 1653, 6537, 1097, 3147, 4369, 1206]","[2.1872177, 1.9506047, 1.9089717, 1.7046018, 1.7043889, 1.6292007, 1.4488614, 1.4462204, 1.3754807, 1.367121, 1.3670557, 1.3115906, 1.2891254, 1.2427292, 1.2265393, 1.194291, 1.1605583, 1.1365882, 1.1162939, 1.1012819, 1.0954636, 1.0931544, 1.0928104, 1.0814705, 1.0671929, 1.0646415, 1.0646349, 1.0560292, 1.0475144, 1.0366664, 1.0331998, 1.030406, 1.0292623, 1.0292382, 1.0231814, 1.0125659, 1.002338, 0.97778994, 0.97671664, 0.97219324, 0.9712491, 0.9697291, 0.96731806, 0.96474534, 0.95374703, 0.9517456, 0.9321916, 0.9279597, 0.9188151, 0.8991431]"
98,"[116797, 109487, 91529, 122916, 1, 176371, 106782, 3147, 4993, 6539, 5952, 6377, 1210, 122918, 1291, 1200, 1196, 4016, 122922, 1527, 2011, 122882, 122904, 115617, 50872, 68954, 60069, 111759, 924, 1221, 1265, 152081, 109374, 79132, 750, 1617, 1219, 33615, 1193, 122912, 4720, 1407, 4886, 88810, 63082, 152077, 187593, 168250, 81847, 122926]","[2.5457177, 2.0080564, 1.9255764, 1.9126993, 1.8663372, 1.8105917, 1.7997192, 1.7865636, 1.7415004, 1.728833, 1.7208222, 1.6812391, 1.668293, 1.6159239, 1.6018841, 1.5936271, 1.5371811, 1.529211, 1.5073174, 1.4906663, 1.4869554, 1.4766251, 1.4483237, 1.4280186, 1.4272845, 1.4109951, 1.4082577, 1.4038553, 1.4022428, 1.387858, 1.3874614, 1.3765035, 1.3724035, 1.3707045, 1.3640618, 1.344743, 1.3026505, 1.2595077, 1.2515105, 1.2473242, 1.2213175, 1.1660159, 1.1656231, 1.1599123, 1.1531904, 1.1528292, 1.1370735, 1.1273206, 1.1174448, 1.1062803]"
99,"[153, 208, 316, 434, 253, 315, 185, 165, 349, 592, 344, 10, 292, 367, 329, 161, 420, 282, 380, 276, 256, 196, 160, 432, 110, 442, 252, 227, 288, 337, 204, 225, 163, 339, 300, 590, 457, 377, 266, 39, 168, 588, 364, 353, 589, 237, 150, 186, 333, 454]","[3.7354083, 3.5795093, 3.167901, 3.064826, 2.92617, 2.8686414, 2.850198, 2.7182903, 2.6828003, 2.6725974, 2.6433878, 2.5891469, 2.5701218, 2.5059147, 2.3984284, 2.3839068, 2.3376296, 2.3084826, 2.2533393, 2.2500098, 2.2434397, 2.1760705, 2.1057382, 2.0766287, 2.0335264, 2.0084786, 1.9847386, 1.956662, 1.8873078, 1.85491, 1.8045917, 1.78893, 1.7751749, 1.7624614, 1.6077979, 1.5969691, 1.5929055, 1.5720592, 1.5320637, 1.509975, 1.5045934, 1.488577, 1.4826378, 1.4590044, 1.4452285, 1.4106431, 1.4089545, 1.3949862, 1.3920114, 1.3791566]"
100,"[1380, 589, 1777, 266, 1307, 1500, 1784, 47, 110, 539, 500, 1923, 1028, 1, 920, 2797, 1968, 1035, 586, 2706, 587, 551, 595, 357, 480, 165, 457, 590, 1639, 1394, 934, 1257, 141, 11, 10, 1259, 1270, 1059, 4041, 708, 2011, 2791, 337, 150, 902, 736, 1089, 3809, 163, 2918]","[2.724549, 2.4210737, 2.3979425, 2.2802625, 2.2256126, 2.1897774, 2.1300297, 2.0866003, 2.0536666, 2.0038912, 1.9678601, 1.9639587, 1.9070985, 1.8666811, 1.8541771, 1.8488421, 1.8393579, 1.8136965, 1.8069582, 1.7664427, 1.7398452, 1.7318999, 1.6855497, 1.642111, 1.621742, 1.6168369, 1.6012055, 1.5969691, 1.595438, 1.5892656, 1.5747136, 1.5584646, 1.5496551, 1.5433226, 1.5301118, 1.5231675, 1.5114734, 1.5107917, 1.5013708, 1.4837191, 1.4827069, 1.4759057, 1.4719234, 1.4477544, 1.439991, 1.4393231, 1.4383675, 1.4347872, 1.4162002, 1.4076226]"
101,"[2770, 2599, 3578, 2502, 2560, 1704, 1917, 2987, 223, 2581, 2841, 2598, 2628, 2722, 3174, 2908, 1911, 2712, 2324, 2959, 2329, 2858, 2762, 2683, 2395, 4993, 1923, 858, 3623, 2700, 2706, 2355, 3996, 1221, 1307, 1721, 3555, 1193, 1641, 2692, 3949, 3617, 1500, 2912, 1784, 3753, 1060, 2694, 2406, 2490]","[2.1468534, 2.133228, 1.8960418, 1.612045, 1.3894665, 1.3816999, 1.3456672, 1.3438692, 1.202805, 1.1650368, 1.16236, 1.1207379, 1.0938116, 1.0920764, 1.0892954, 1.0875376, 1.0827321, 1.0707009, 1.0616056, 1.0344808, 1.0275679, 1.0206547, 1.0139115, 1.0132153, 0.97484744, 0.97010934, 0.96220523, 0.95786524, 0.94769186, 0.9240583, 0.9189881, 0.91414976, 0.8926581, 0.88249344, 0.8800938, 0.871259, 0.8697996, 0.8679111, 0.8500194, 0.8483124, 0.8454593, 0.823573, 0.8150177, 0.8142632, 0.81136274, 0.8043338, 0.80113816, 0.7921015, 0.7893136, 0.7730892]"
102,"[110, 377, 457, 480, 349, 592, 300, 10, 474, 589, 380, 367, 500, 350, 150, 329, 442, 454, 153, 356, 165, 344, 288, 587, 593, 34, 590, 434, 292, 47, 253, 364, 161, 597, 185, 586, 296, 231, 339, 316, 225, 588, 410, 160, 21, 208, 440, 595, 252, 50]","[4.5916076, 4.5052767, 4.2029796, 4.173625, 3.7525258, 3.7519255, 3.60214, 3.5875256, 3.5831327, 3.4567494, 3.4450781, 3.4289074, 3.4081323, 3.3936145, 3.3669662, 3.2805195, 3.25504, 3.2409215, 3.2097464, 3.2067988, 3.2005205, 3.1868567, 3.151073, 3.1492138, 3.1279457, 3.123069, 3.1178122, 3.0646348, 3.0439086, 3.0214484, 2.9434323, 2.9349298, 2.9179163, 2.9028182, 2.872497, 2.8023198, 2.743067, 2.7322626, 2.7140813, 2.6291146, 2.5994902, 2.5595326, 2.5322106, 2.5159585, 2.5032644, 2.4959424, 2.4197228, 2.4004128, 2.393674, 2.3705344]"
103,"[6539, 5952, 7153, 2571, 4306, 8961, 6377, 4993, 59784, 54001, 4886, 58559, 59315, 8360, 8368, 4973, 2858, 1221, 4226, 4896, 527, 45722, 5816, 318, 858, 1196, 40815, 68954, 778, 2291, 5445, 2018, 5218, 60069, 81834, 2762, 6874, 260, 72998, 64114, 57522, 62553, 86014, 80572, 69140, 77427, 77206, 88108, 86815, 79572]","[5.15678, 5.1086774, 5.059448, 4.968114, 4.914123, 4.889431, 4.843561, 4.460535, 4.4582376, 4.4160085, 4.346243, 4.1144776, 4.035293, 4.027671, 4.0236573, 4.0082936, 3.950855, 3.9440317, 3.943498, 3.8614643, 3.697092, 3.6682885, 3.636764, 3.6364055, 3.57415, 3.5537353, 3.5370798, 3.5348845, 3.532566, 3.5186496, 3.5123615, 3.4981024, 3.4403093, 3.4291034, 3.4175186, 3.4071531, 3.361871, 3.358875, 3.3539817, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323, 3.3333323]"
104,"[7297, 7050, 6377, 8360, 4886, 5816, 586, 69988, 93805, 6060, 4740, 3719, 7153, 8368, 500, 5218, 54001, 595, 5952, 53125, 4993, 2571, 4973, 1148, 2355, 40815, 594, 296, 364, 588, 3325, 45722, 8636, 4447, 37729, 4308, 2724, 3408, 4022, 1999, 39, 1721, 6539, 2671, 745, 54780, 2700, 2081, 32, 3114]","[3.9792366, 3.9792366, 3.7442412, 3.5069833, 3.2505627, 3.1543305, 3.1534004, 3.0906918, 3.0906918, 3.0906918, 3.0906918, 3.0906918, 3.035726, 3.0078168, 2.9948905, 2.951294, 2.8771343, 2.8634799, 2.80271, 2.7945287, 2.7637672, 2.7447457, 2.7294278, 2.7257924, 2.6863642, 2.6611729, 2.6473527, 2.6375527, 2.6334922, 2.631298, 2.6273298, 2.6209855, 2.5798738, 2.558153, 2.501974, 2.4675457, 2.4476671, 2.4377193, 2.4265287, 2.3835475, 2.3343437, 2.3334894, 2.3120263, 2.287335, 2.2856178, 2.2806332, 2.2518783, 2.2248447, 2.2111783, 2.1804407]"
105,"[8961, 33794, 5349, 6539, 32587, 6874, 4963, 4993, 4886, 4896, 7438, 4022, 48516, 6377, 44191, 45722, 4995, 2329, 6333, 5952, 5418, 7153, 6365, 8360, 91529, 4226, 42191, 69529, 74458, 6934, 4306, 79702, 51662, 1111, 120478, 8665, 1221, 5816, 50872, 79132, 8636, 72641, 5445, 48780, 59315, 33493, 109487, 2959, 8368, 112852]","[5.401807, 5.247355, 5.143333, 5.142043, 5.0640616, 5.0162425, 4.9605503, 4.8956604, 4.85454, 4.832273, 4.8269253, 4.808286, 4.767669, 4.7373114, 4.694919, 4.693801, 4.6888638, 4.688244, 4.6644187, 4.59878, 4.5427256, 4.512492, 4.504942, 4.463516, 4.4460254, 4.444383, 4.4127903, 4.4127903, 4.400764, 4.3482704, 4.341237, 4.2708006, 4.256889, 4.247919, 4.2479186, 4.2050543, 4.1967187, 4.1940985, 4.1156516, 4.1155605, 4.0946555, 4.0922074, 4.0646462, 4.064247, 4.0620093, 4.0463634, 4.0346823, 4.0323358, 3.993726, 3.992322]"
