,itemIds,top-100 scores
372,"[296, 110, 318, 480, 593, 150, 457, 356, 592, 590, 380, 589, 780, 260, 32, 2571, 1, 50, 588, 527, 47, 648, 316, 1196, 608, 165, 2858, 736, 367, 377, 153, 1210, 344, 10, 349, 733, 2028, 329, 161, 292, 253, 597, 364, 1198, 34, 25, 95, 454, 595, 1580, 500, 1214, 539, 434, 858, 208, 587, 185, 1270, 141, 1073, 300, 2628, 339, 1356, 1197, 231, 357, 39, 62, 2959, 2762, 21, 288, 293, 1193, 1097, 1617, 1221, 924, 1036, 3578, 266, 440, 1240, 1200, 1089, 474, 337, 410, 235, 1208, 6, 541, 586, 17, 509, 1291, 1258, 1610]","[6.8466263, 6.6834006, 6.6572294, 6.5335445, 6.464281, 6.39776, 6.335851, 6.328565, 6.3073606, 6.2889977, 6.2588673, 6.2421136, 6.162676, 6.119019, 6.0684094, 5.9984455, 5.961151, 5.909279, 5.87981, 5.8308935, 5.7382483, 5.705424, 5.702331, 5.67837, 5.6676373, 5.664336, 5.6438746, 5.6255383, 5.6242867, 5.5829315, 5.5564675, 5.545846, 5.520404, 5.507391, 5.448298, 5.4455786, 5.410007, 5.394307, 5.349507, 5.3394403, 5.290571, 5.279857, 5.2633133, 5.2626615, 5.238744, 5.2204056, 5.2075405, 5.2014246, 5.188384, 5.177498, 5.1672897, 5.1598554, 5.147433, 5.146013, 5.13827, 5.1302824, 5.12896, 5.088817, 5.0632334, 5.0457554, 5.0345793, 5.0305133, 5.021638, 5.0020165, 4.9936967, 4.9552574, 4.9498625, 4.947538, 4.9465847, 4.9459324, 4.9218435, 4.904401, 4.879868, 4.869394, 4.850606, 4.833814, 4.820539, 4.818069, 4.814821, 4.8066115, 4.8049684, 4.7965746, 4.78798, 4.780009, 4.7746806, 4.7626314, 4.7624254, 4.7358494, 4.735427, 4.7340484, 4.7061753, 4.7012496, 4.697695, 4.6903477, 4.6739225, 4.6629033, 4.662103, 4.660474, 4.6601057, 4.659985]"
373,"[296, 318, 110, 356, 480, 593, 150, 589, 592, 380, 457, 590, 2571, 260, 780, 32, 1, 588, 50, 527, 47, 165, 316, 648, 367, 344, 1196, 377, 153, 608, 10, 2858, 1210, 736, 364, 349, 292, 2028, 208, 733, 253, 329, 161, 595, 1198, 34, 597, 434, 500, 858, 454, 95, 1580, 2959, 231, 185, 539, 587, 1270, 25, 339, 1214, 300, 2628, 2762, 141, 288, 3578, 1073, 39, 293, 62, 1197, 410, 1036, 357, 1356, 4993, 1193, 266, 1240, 1221, 586, 21, 1291, 1097, 1200, 1721, 1089, 104, 3793, 337, 440, 786, 6, 541, 5952, 924, 788, 19]","[6.053574, 5.9866276, 5.879343, 5.759499, 5.697349, 5.6955476, 5.60248, 5.52275, 5.4627514, 5.4592905, 5.455337, 5.450031, 5.341327, 5.316522, 5.2935066, 5.2712283, 5.216874, 5.197441, 5.1902313, 5.1359735, 5.06545, 5.043067, 4.975072, 4.935697, 4.932459, 4.9243174, 4.897681, 4.875433, 4.849304, 4.832367, 4.8102036, 4.8033195, 4.8001294, 4.7944703, 4.7681403, 4.719218, 4.7152605, 4.6765537, 4.6576757, 4.636689, 4.6255193, 4.6223783, 4.6223283, 4.6157947, 4.5973864, 4.5594764, 4.5584154, 4.555133, 4.5489683, 4.4846635, 4.4723516, 4.4706726, 4.4611096, 4.4601674, 4.43908, 4.42928, 4.4223647, 4.3876114, 4.3854475, 4.364402, 4.347492, 4.3140836, 4.287967, 4.266168, 4.265174, 4.264089, 4.257766, 4.256516, 4.2504454, 4.241304, 4.236129, 4.2116904, 4.2010813, 4.186517, 4.183818, 4.1703305, 4.1668854, 4.1152673, 4.1107535, 4.1038904, 4.093637, 4.0848455, 4.081019, 4.07723, 4.0436172, 4.028433, 4.0164275, 4.008118, 4.005475, 3.9816356, 3.97775, 3.9744022, 3.9625592, 3.96042, 3.957889, 3.9539251, 3.951854, 3.9465451, 3.9429576, 3.9425123]"
374,"[296, 318, 110, 356, 593, 480, 150, 589, 2571, 457, 380, 260, 592, 590, 780, 32, 50, 1, 588, 527, 47, 165, 1196, 367, 316, 648, 344, 2858, 1210, 377, 608, 364, 153, 10, 2028, 736, 1198, 2959, 208, 292, 349, 595, 733, 858, 253, 500, 329, 161, 597, 1580, 34, 434, 1270, 231, 454, 95, 3578, 185, 2762, 539, 1214, 587, 2628, 4993, 339, 293, 1036, 25, 1197, 1073, 39, 288, 300, 1193, 1240, 141, 1221, 5952, 410, 1356, 1291, 62, 357, 4306, 1721, 3793, 586, 7153, 1200, 1097, 1089, 4226, 1704, 2329, 104, 266, 541, 21, 1213, 2683]","[4.375169, 4.374836, 4.2272325, 4.2110224, 4.1218696, 4.090365, 4.0003653, 3.9912798, 3.957387, 3.891997, 3.8801715, 3.8795524, 3.8795016, 3.8652802, 3.7885187, 3.7675219, 3.763475, 3.7617433, 3.729694, 3.727538, 3.6660724, 3.598987, 3.5766637, 3.5447476, 3.5344882, 3.5338979, 3.5208263, 3.5074105, 3.5036767, 3.4963408, 3.4919124, 3.456329, 3.4426541, 3.4345415, 3.4237378, 3.4005609, 3.3732836, 3.3344355, 3.333947, 3.3233926, 3.3200247, 3.3117113, 3.3047657, 3.2980015, 3.276969, 3.2705832, 3.2610557, 3.260608, 3.2596557, 3.257494, 3.2514703, 3.2151427, 3.212042, 3.1967397, 3.1547437, 3.151232, 3.1503417, 3.147884, 3.1417184, 3.1359603, 3.1332672, 3.1198967, 3.1096606, 3.0994606, 3.083997, 3.081202, 3.0651786, 3.063961, 3.0548804, 3.0379078, 3.0252173, 3.0216339, 3.004418, 2.995392, 2.9935, 2.9880388, 2.9870846, 2.9794333, 2.976512, 2.9729574, 2.9726758, 2.9662485, 2.9622135, 2.9496956, 2.9447007, 2.943125, 2.9406645, 2.940319, 2.9316301, 2.925789, 2.9244428, 2.9128299, 2.9051156, 2.8892546, 2.8859982, 2.882616, 2.8812335, 2.8700964, 2.8682928, 2.8608277]"
375,"[318, 296, 356, 110, 593, 2571, 480, 260, 589, 150, 457, 50, 527, 1, 380, 780, 592, 590, 32, 588, 1196, 47, 2858, 1210, 608, 2028, 2959, 367, 648, 1198, 165, 377, 858, 364, 344, 316, 1580, 10, 1270, 736, 153, 4993, 3578, 2762, 733, 595, 500, 1214, 597, 2628, 208, 34, 5952, 1036, 1197, 349, 253, 329, 292, 293, 7153, 161, 231, 1193, 4306, 1221, 1291, 1240, 4226, 1721, 539, 1089, 587, 3793, 185, 1704, 2329, 1200, 434, 454, 1097, 1073, 95, 7361, 541, 1213, 39, 25, 339, 2716, 1356, 924, 2683, 6539, 1136, 1258, 357, 586, 2355, 1265]","[4.886495, 4.81566, 4.6721954, 4.596846, 4.55683, 4.556759, 4.4563437, 4.378775, 4.3655324, 4.307726, 4.2112107, 4.1717663, 4.1610427, 4.1547832, 4.1388607, 4.1385965, 4.133316, 4.128334, 4.082915, 4.0472383, 4.046363, 4.041909, 4.0232515, 3.9486742, 3.9101162, 3.9047961, 3.8767524, 3.857822, 3.841368, 3.8317032, 3.8233202, 3.795322, 3.7763894, 3.7681825, 3.7653816, 3.7581058, 3.7114513, 3.6877837, 3.6615436, 3.6606941, 3.6555233, 3.6237752, 3.6125553, 3.610349, 3.5875, 3.568466, 3.564919, 3.5612707, 3.543394, 3.5358646, 3.5317225, 3.497528, 3.4877157, 3.485091, 3.4784546, 3.478279, 3.4597137, 3.4576087, 3.457472, 3.4570978, 3.4489133, 3.4427078, 3.4394078, 3.4372594, 3.4313834, 3.423877, 3.3988864, 3.3970954, 3.3925881, 3.3919406, 3.3745854, 3.3663695, 3.3652468, 3.358767, 3.3509889, 3.3503664, 3.3422122, 3.3414502, 3.3400447, 3.3386312, 3.3342505, 3.3188858, 3.317119, 3.3077958, 3.2996762, 3.2849505, 3.2846959, 3.278013, 3.2720785, 3.2682242, 3.2664905, 3.262261, 3.2601192, 3.2579381, 3.2493951, 3.2397351, 3.226664, 3.2245774, 3.2107558, 3.2051697]"
376,"[318, 296, 356, 2571, 593, 110, 260, 480, 589, 150, 527, 50, 1, 457, 2959, 1196, 47, 780, 2858, 380, 588, 32, 590, 592, 1210, 2028, 1198, 608, 4993, 858, 367, 364, 165, 648, 7153, 377, 5952, 1580, 344, 3578, 1270, 2762, 316, 4306, 10, 4226, 153, 595, 500, 1036, 736, 1214, 208, 2628, 7361, 293, 6539, 2329, 733, 1197, 1193, 597, 1221, 1704, 1291, 58559, 3793, 1721, 34, 231, 1240, 6377, 1089, 253, 292, 349, 4886, 1200, 161, 79132, 329, 1213, 541, 1097, 1136, 539, 587, 5445, 185, 2716, 4995, 434, 1265, 1258, 2683, 1073, 454, 104, 924, 4973]","[6.495698, 6.267547, 6.2155213, 6.113643, 5.939604, 5.9230123, 5.719083, 5.688378, 5.652294, 5.4853964, 5.470999, 5.437601, 5.385802, 5.319447, 5.291051, 5.258542, 5.2556605, 5.2519107, 5.2321777, 5.2147927, 5.1993117, 5.1941295, 5.1902175, 5.185747, 5.1287947, 5.1202445, 5.0414686, 5.033908, 5.011025, 4.9920263, 4.9349174, 4.9329095, 4.8732233, 4.8722444, 4.8554153, 4.8332553, 4.8221283, 4.819918, 4.819696, 4.812808, 4.7782226, 4.7622886, 4.7286696, 4.6831527, 4.6697025, 4.6402054, 4.591407, 4.584574, 4.5736055, 4.5653844, 4.5624714, 4.5542417, 4.5479436, 4.54406, 4.533956, 4.532238, 4.5250177, 4.500448, 4.4931607, 4.4869785, 4.4738264, 4.46952, 4.4639335, 4.4604254, 4.4592395, 4.4497104, 4.447242, 4.4391985, 4.4381876, 4.424102, 4.3862557, 4.3702464, 4.3599515, 4.3508773, 4.3331738, 4.3114696, 4.290387, 4.289738, 4.2866483, 4.2813363, 4.278675, 4.2669964, 4.2627616, 4.240836, 4.2397847, 4.2258167, 4.2166963, 4.210021, 4.2074356, 4.2063622, 4.1937575, 4.185972, 4.1826673, 4.1765294, 4.1727114, 4.1621795, 4.153472, 4.1520476, 4.1511335, 4.144619]"
377,"[590, 592, 150, 457, 296, 110, 480, 380, 780, 32, 25, 593, 589, 1304, 1269, 349, 736, 3363, 329, 316, 509, 588, 454, 153, 161, 5060, 300, 1617, 318, 608, 1, 733, 235, 141, 648, 904, 292, 260, 1127, 2858, 36, 253, 527, 21, 11, 440, 1214, 34, 10, 50, 266, 474, 17, 62, 367, 344, 377, 926, 587, 539, 165, 47, 597, 357, 95, 1183, 1356, 339, 1094, 1252, 1073, 924, 1093, 1225, 1196, 1172, 2396, 434, 185, 920, 1500, 1374, 1641, 7, 39, 708, 903, 1584, 2599, 1299, 497, 337, 1276, 1208, 3471, 350, 356, 1186, 1092, 1210]","[3.3015633, 3.2950842, 3.2406123, 3.193345, 3.1845498, 3.181389, 3.1583195, 3.139976, 3.0928013, 3.0444381, 2.9975357, 2.9856384, 2.9250233, 2.9187365, 2.9122896, 2.9076679, 2.8769472, 2.8761852, 2.8647, 2.862704, 2.8442185, 2.8217893, 2.7946382, 2.7932448, 2.7796865, 2.776289, 2.771251, 2.768819, 2.7619445, 2.7592041, 2.7578816, 2.7568526, 2.753865, 2.7421288, 2.7319024, 2.721306, 2.7185085, 2.7166958, 2.7150385, 2.7141383, 2.7127366, 2.7057722, 2.7039914, 2.6995618, 2.6982026, 2.6980078, 2.6903698, 2.6888704, 2.6842725, 2.6809764, 2.6798716, 2.6792278, 2.671967, 2.669917, 2.6630082, 2.6619618, 2.6589572, 2.656988, 2.649519, 2.6464396, 2.6343825, 2.6327066, 2.6255186, 2.613956, 2.6126246, 2.609417, 2.6082017, 2.6060393, 2.6030865, 2.59964, 2.5972526, 2.5962396, 2.5929482, 2.5906866, 2.5900903, 2.5841637, 2.5788534, 2.573172, 2.5682907, 2.5638413, 2.5615368, 2.5579162, 2.5525331, 2.545878, 2.5444453, 2.535226, 2.532004, 2.529778, 2.5260646, 2.5160184, 2.5126927, 2.5069008, 2.5054185, 2.4961743, 2.4872644, 2.4849834, 2.483716, 2.4833949, 2.4823241, 2.4807744]"
378,"[2571, 318, 356, 2959, 7153, 4993, 296, 79132, 58559, 5952, 593, 260, 6539, 527, 4306, 110, 4226, 7361, 6377, 2858, 50, 589, 2028, 858, 1196, 3578, 1198, 1, 68954, 8961, 6874, 1210, 47, 480, 4886, 2329, 2762, 60069, 33794, 5989, 4995, 4896, 48516, 1704, 5418, 1270, 7438, 4878, 4973, 1580, 608, 364, 150, 44191, 4963, 59315, 68157, 3793, 72998, 3147, 91529, 588, 3949, 1036, 5445, 780, 1291, 1721, 48780, 5618, 293, 8368, 32, 1221, 1193, 89745, 457, 1682, 50872, 54286, 48394, 6365, 4022, 109487, 367, 2628, 8636, 1089, 5816, 5349, 99114, 1197, 8360, 1136, 1214, 51662, 5218, 4011, 1732, 1240]","[4.920376, 4.9129624, 4.6600327, 4.4816833, 4.4342103, 4.395616, 4.383336, 4.358943, 4.318109, 4.242616, 4.2013354, 4.1707606, 4.0350842, 4.0126786, 3.9607224, 3.9600797, 3.9553258, 3.8787766, 3.877082, 3.8656275, 3.8626633, 3.8438241, 3.8426044, 3.8386195, 3.8089423, 3.8074775, 3.7748287, 3.7338686, 3.7267547, 3.721158, 3.6970026, 3.683838, 3.680738, 3.677564, 3.675488, 3.669356, 3.6592495, 3.6589453, 3.65884, 3.6061096, 3.597781, 3.5964482, 3.5958555, 3.530278, 3.5234299, 3.5148404, 3.5070705, 3.5043957, 3.4950964, 3.4944048, 3.4893298, 3.4695108, 3.464714, 3.4565134, 3.4491649, 3.443163, 3.4412146, 3.421545, 3.419096, 3.408806, 3.4059918, 3.4042444, 3.399079, 3.3927877, 3.390767, 3.3683052, 3.3642328, 3.3597217, 3.3589108, 3.3425515, 3.3357296, 3.3176854, 3.3080492, 3.3066576, 3.29901, 3.2957106, 3.2874672, 3.2860572, 3.2771337, 3.2655473, 3.252162, 3.2388704, 3.2364032, 3.2346668, 3.2204447, 3.2083457, 3.2049742, 3.2035012, 3.2016864, 3.2005286, 3.1906667, 3.188062, 3.1855319, 3.169118, 3.1661205, 3.1620548, 3.1549098, 3.1462502, 3.1301649, 3.129665]"
379,"[296, 318, 110, 356, 593, 480, 150, 589, 2571, 380, 457, 592, 590, 260, 780, 32, 1, 50, 588, 527, 47, 165, 316, 1196, 367, 344, 648, 377, 1210, 608, 2858, 364, 153, 10, 736, 2028, 208, 292, 1198, 349, 595, 2959, 253, 733, 161, 329, 500, 858, 34, 597, 434, 1580, 231, 1270, 454, 95, 185, 539, 3578, 587, 2762, 339, 1214, 25, 2628, 293, 4993, 1036, 288, 300, 1197, 39, 1073, 141, 410, 62, 1193, 357, 1240, 1356, 1221, 5952, 1291, 586, 4306, 7153, 3793, 1721, 266, 1200, 1089, 1097, 4226, 104, 1704, 21, 2329, 541, 788, 19]","[4.361329, 4.3521895, 4.2161317, 4.190452, 4.1034493, 4.075163, 3.998076, 3.9791362, 3.9082186, 3.8807573, 3.875603, 3.8749664, 3.8682158, 3.840979, 3.7715297, 3.7602189, 3.7459042, 3.7403967, 3.7269466, 3.7104516, 3.6482193, 3.6031196, 3.5350003, 3.5326374, 3.526383, 3.524284, 3.5194771, 3.4883204, 3.4617193, 3.4616, 3.4579537, 3.4497108, 3.4465632, 3.4276886, 3.388786, 3.3801239, 3.3452523, 3.344087, 3.3316033, 3.3296638, 3.3086252, 3.2876906, 3.2859375, 3.282804, 3.2647254, 3.2601929, 3.2575138, 3.2550797, 3.248359, 3.2409956, 3.2304316, 3.2161424, 3.189388, 3.1692934, 3.156721, 3.1489027, 3.143046, 3.1286392, 3.1092908, 3.106787, 3.095801, 3.0852532, 3.0820048, 3.0646503, 3.0630763, 3.059962, 3.0591736, 3.0300536, 3.0260484, 3.0177846, 3.014308, 3.0089564, 3.007458, 2.986053, 2.9778278, 2.967292, 2.9568691, 2.947302, 2.9460955, 2.9432793, 2.9415312, 2.937186, 2.9298155, 2.9195228, 2.908499, 2.9017706, 2.899501, 2.8975368, 2.8903427, 2.881443, 2.8786905, 2.874426, 2.8710475, 2.8682885, 2.864627, 2.8588338, 2.849869, 2.8391426, 2.8311527, 2.8286293]"
380,"[2571, 79132, 318, 58559, 7153, 356, 2959, 4993, 5952, 68954, 6539, 296, 4306, 60069, 4226, 260, 6377, 59315, 8961, 593, 33794, 7361, 91529, 3578, 68157, 6874, 89745, 5989, 109487, 4896, 48516, 4886, 527, 2028, 858, 5418, 1196, 72998, 110, 50, 1198, 44191, 4995, 2329, 589, 50872, 2858, 7438, 99114, 54286, 2762, 1210, 51662, 4963, 70286, 4878, 112852, 69122, 74458, 48394, 48780, 1, 106782, 3793, 47, 80463, 8368, 1704, 3147, 49272, 3949, 51255, 480, 5816, 1270, 5445, 81845, 115617, 1580, 69844, 116797, 4973, 364, 6365, 122904, 68358, 33493, 1291, 5618, 134130, 53125, 96079, 71535, 91500, 109374, 8636, 1036, 122886, 78499, 8644]","[8.560721, 8.43057, 8.350311, 8.310203, 8.1612835, 8.068891, 7.9301333, 7.8385816, 7.652236, 7.3382397, 7.3358426, 7.149822, 7.1438227, 7.0586286, 7.053808, 7.0464683, 7.027307, 6.9693317, 6.881291, 6.878644, 6.8482156, 6.80289, 6.7680883, 6.7535267, 6.739735, 6.7395396, 6.7017455, 6.6959376, 6.6852336, 6.6233664, 6.56133, 6.559385, 6.4954643, 6.480201, 6.473239, 6.4704247, 6.4697924, 6.4676895, 6.442912, 6.4191065, 6.4157333, 6.4131856, 6.399901, 6.3806815, 6.380014, 6.3584247, 6.3389864, 6.3372765, 6.311163, 6.307046, 6.286473, 6.262296, 6.2396336, 6.220097, 6.215481, 6.2069225, 6.168832, 6.1583943, 6.139585, 6.1298885, 6.129008, 6.1133356, 6.110703, 6.0882664, 6.0873733, 6.0872135, 6.0789747, 6.05672, 6.043654, 6.0350256, 6.0021477, 5.995016, 5.990134, 5.962376, 5.9601583, 5.956574, 5.9536176, 5.9458766, 5.924975, 5.9243956, 5.912772, 5.9078703, 5.9063993, 5.874106, 5.8735075, 5.8542833, 5.8444676, 5.8373985, 5.833305, 5.83005, 5.826296, 5.8207192, 5.8088317, 5.8054137, 5.8042226, 5.785143, 5.780571, 5.7634673, 5.752469, 5.7052]"
381,"[318, 2571, 356, 296, 593, 2959, 260, 4993, 110, 7153, 527, 589, 5952, 50, 2858, 480, 58559, 1196, 79132, 1, 2028, 858, 4306, 1198, 6539, 47, 4226, 1210, 3578, 150, 7361, 6377, 2762, 608, 588, 780, 1580, 1270, 457, 2329, 364, 32, 4886, 8961, 1704, 6874, 380, 4995, 1036, 3793, 367, 590, 33794, 48516, 1721, 4896, 1291, 592, 5989, 5418, 293, 4973, 4878, 1221, 1193, 2628, 68954, 5445, 648, 4963, 7438, 377, 1214, 60069, 1197, 3147, 344, 165, 3949, 1089, 1682, 1240, 44191, 1136, 500, 1213, 5618, 5349, 4022, 595, 541, 1200, 2716, 10, 1265, 6365, 1527, 316, 778, 750]","[9.473063, 9.323583, 9.034021, 8.723053, 8.3253765, 8.313295, 8.223242, 8.045398, 8.030871, 7.9948583, 7.8234186, 7.756501, 7.7556806, 7.6526313, 7.6000433, 7.5982223, 7.5957155, 7.535282, 7.506623, 7.4881496, 7.484102, 7.405747, 7.379481, 7.3663325, 7.3651633, 7.3357387, 7.3315196, 7.319533, 7.282668, 7.202686, 7.165471, 7.0974183, 7.086968, 6.9998784, 6.9968095, 6.9856157, 6.946217, 6.9422474, 6.927242, 6.927163, 6.89344, 6.847569, 6.828578, 6.766395, 6.7426114, 6.718286, 6.6526856, 6.6500096, 6.6461906, 6.63778, 6.6376953, 6.5819454, 6.572314, 6.569441, 6.5675106, 6.5640244, 6.5632014, 6.560682, 6.5528827, 6.5134773, 6.5103345, 6.499115, 6.4928317, 6.4897037, 6.483713, 6.4515476, 6.4507732, 6.446177, 6.4413524, 6.4167986, 6.414303, 6.40879, 6.401554, 6.3906617, 6.3861666, 6.3786206, 6.337516, 6.328247, 6.3240843, 6.3103533, 6.3008175, 6.270567, 6.253643, 6.2393775, 6.197322, 6.1691065, 6.1658564, 6.156553, 6.139143, 6.1288395, 6.103171, 6.0944576, 6.0839767, 6.0700655, 6.0510554, 6.04238, 6.012995, 6.0042644, 6.0026164, 6.0018024]"
382,"[79132, 58559, 2571, 7153, 318, 356, 2959, 4993, 5952, 68954, 6539, 60069, 6377, 59315, 4306, 4226, 91529, 8961, 296, 33794, 109487, 68157, 89745, 72998, 7361, 260, 6874, 4896, 5989, 593, 4886, 50872, 3578, 48516, 4995, 5418, 99114, 106782, 7438, 69122, 44191, 74458, 858, 112852, 4963, 527, 54286, 2329, 1198, 2028, 70286, 51662, 1196, 80463, 122904, 48780, 8368, 69844, 50, 116797, 589, 110, 2858, 4878, 91500, 48394, 81845, 2762, 109374, 49272, 115617, 1210, 51255, 119145, 96079, 78499, 59784, 1704, 1, 5816, 3949, 122886, 3147, 71535, 4973, 53125, 3793, 68358, 134130, 5445, 1270, 5218, 47, 33493, 6365, 56174, 63082, 364, 5618, 8644]","[6.009916, 5.8483195, 5.823639, 5.6748796, 5.648097, 5.5156746, 5.4235563, 5.420606, 5.2811565, 5.195039, 5.1044307, 4.9839506, 4.959871, 4.89522, 4.883998, 4.848043, 4.844524, 4.817354, 4.793833, 4.7477098, 4.743109, 4.730457, 4.7179437, 4.716707, 4.7108088, 4.6898384, 4.651674, 4.647573, 4.6299715, 4.597628, 4.5630593, 4.5454817, 4.5415473, 4.5360856, 4.464913, 4.464001, 4.4519014, 4.4376025, 4.408257, 4.3983192, 4.3976884, 4.3812194, 4.3808923, 4.3745885, 4.3740478, 4.3648224, 4.34088, 4.3401823, 4.326577, 4.3264546, 4.3060946, 4.2986684, 4.284742, 4.2838507, 4.2820854, 4.2793255, 4.278957, 4.2726307, 4.2691846, 4.2691226, 4.2431316, 4.2349606, 4.232657, 4.2282944, 4.2140737, 4.201945, 4.195746, 4.1940894, 4.190753, 4.1785784, 4.174393, 4.167881, 4.1376343, 4.1291122, 4.1102085, 4.110101, 4.1084924, 4.107184, 4.103958, 4.0992103, 4.0985737, 4.0981765, 4.079526, 4.0730863, 4.072779, 4.0699058, 4.066604, 4.059345, 4.057491, 4.053314, 4.050914, 4.0489902, 4.0470476, 4.0386024, 4.0240836, 4.0122485, 3.994649, 3.994188, 3.9906623, 3.9874249]"
383,"[296, 110, 480, 318, 593, 150, 457, 590, 592, 380, 780, 589, 260, 356, 32, 1, 2571, 588, 50, 2858, 527, 1196, 736, 608, 648, 47, 316, 367, 377, 1210, 153, 165, 733, 10, 349, 2028, 329, 344, 25, 597, 161, 1214, 292, 1580, 34, 253, 1198, 454, 587, 539, 1617, 500, 2628, 595, 1270, 858, 1073, 95, 141, 1356, 1197, 364, 185, 1304, 357, 39, 62, 300, 434, 339, 21, 924, 235, 2396, 904, 1097, 1584, 1193, 208, 440, 1374, 2762, 2683, 11, 266, 509, 1200, 1089, 1221, 337, 919, 474, 1208, 17, 1240, 1036, 231, 288, 1610, 912]","[3.4631734, 3.3912718, 3.334293, 3.2965016, 3.272441, 3.2719567, 3.2589138, 3.2415776, 3.232739, 3.1895201, 3.175016, 3.153006, 3.1247325, 3.1149042, 3.0859725, 3.0342374, 3.0164592, 3.0080638, 2.9707694, 2.9696805, 2.955768, 2.9244142, 2.9065425, 2.9060304, 2.901877, 2.899179, 2.8936417, 2.8562992, 2.8375366, 2.8327038, 2.8290145, 2.8260322, 2.8101857, 2.7958481, 2.7845945, 2.7828164, 2.772556, 2.7707639, 2.7468789, 2.7316165, 2.7193055, 2.7062213, 2.6929855, 2.68805, 2.6827261, 2.680942, 2.6793294, 2.6758842, 2.653341, 2.650818, 2.644598, 2.6409507, 2.628442, 2.6276367, 2.6258926, 2.624689, 2.6216295, 2.6156068, 2.6139102, 2.6108148, 2.60864, 2.6075306, 2.599645, 2.5920157, 2.5852942, 2.5807962, 2.576795, 2.5715022, 2.5606627, 2.5603836, 2.5564666, 2.5484636, 2.5434487, 2.5410633, 2.5362852, 2.536185, 2.5326774, 2.5241323, 2.5203598, 2.51453, 2.5143027, 2.5045273, 2.5034742, 2.5023754, 2.4998193, 2.4936893, 2.4872112, 2.4845715, 2.4839818, 2.4836743, 2.4835982, 2.482719, 2.4777756, 2.472043, 2.465463, 2.4620879, 2.461714, 2.461486, 2.4599288, 2.458499]"
384,"[296, 318, 110, 480, 593, 356, 150, 260, 2571, 457, 589, 592, 590, 380, 780, 32, 1, 50, 588, 527, 1196, 2858, 47, 608, 1210, 648, 367, 2028, 316, 377, 736, 165, 1198, 344, 10, 733, 153, 1580, 858, 1214, 1270, 364, 597, 349, 329, 2628, 2959, 500, 34, 161, 595, 1197, 2762, 253, 292, 587, 539, 1073, 454, 25, 1356, 208, 3578, 95, 1036, 1617, 185, 1193, 1097, 1240, 1221, 1200, 434, 39, 1089, 924, 231, 2683, 293, 357, 339, 1291, 1721, 2716, 141, 1208, 541, 919, 62, 300, 1213, 1610, 21, 2396, 1304, 1584, 1258, 1374, 912, 1923]","[4.922735, 4.8440375, 4.750138, 4.6849985, 4.6504393, 4.6187487, 4.5253882, 4.5159817, 4.507343, 4.499376, 4.4984736, 4.4199815, 4.4121475, 4.397717, 4.393989, 4.3053474, 4.3020263, 4.2541766, 4.2175646, 4.208487, 4.2058887, 4.2001476, 4.1338515, 4.1065683, 4.0882893, 4.0662837, 4.027523, 4.009937, 3.9924088, 3.9892786, 3.9818497, 3.9799008, 3.9160886, 3.8986328, 3.8934157, 3.8867624, 3.8858736, 3.8703954, 3.830259, 3.8130832, 3.8080173, 3.7892244, 3.772508, 3.7634668, 3.7535772, 3.7328339, 3.725463, 3.7032745, 3.7007189, 3.6996248, 3.69468, 3.687758, 3.667333, 3.666361, 3.664062, 3.639087, 3.6319718, 3.613317, 3.609259, 3.6088068, 3.604144, 3.6026318, 3.597043, 3.58681, 3.5862892, 3.5800114, 3.578982, 3.577743, 3.5733798, 3.5573618, 3.5542476, 3.546289, 3.5254233, 3.5234287, 3.5200872, 3.5197551, 3.5190134, 3.5140688, 3.5099502, 3.5075405, 3.5062296, 3.4861248, 3.4810662, 3.477908, 3.4664369, 3.4581652, 3.4566805, 3.4483788, 3.4379373, 3.4359586, 3.4290845, 3.424227, 3.422763, 3.4190023, 3.416713, 3.4155092, 3.4133463, 3.4116993, 3.4111316, 3.4004612]"
