,itemIds
193,"[2959, 2571, 318, 593, 356, 527, 296, 260, 858, 1196, 2858, 110, 480, 4993, 1198, 7153, 3578, 47, 608, 150, 50, 2762, 1270, 780, 648, 1580, 1, 32, 2028, 2628, 6539, 364, 1210, 589, 4226, 1197, 5952, 4306, 7361, 1089, 1704, 457, 4886, 1036, 1136, 588, 2329, 778, 2716, 58559, 6377, 1291, 924, 541, 1214, 6874, 1682, 7438, 1200, 8961, 1240, 5378, 590, 367, 2683, 1206, 1265, 1721, 1221, 1732, 1213, 1193, 4963, 750, 377, 2115, 912, 79132, 5445, 4878, 111, 1961, 223, 592, 3897, 10, 231, 1527, 4973, 3793, 293, 4896, 380, 1923, 1784, 1258, 1208, 3996, 5418, 1968]"
194,"[593, 356, 260, 318, 296, 2959, 2571, 480, 150, 527, 780, 110, 1196, 32, 47, 608, 648, 858, 588, 364, 457, 1, 1270, 1198, 3578, 590, 1197, 589, 2858, 50, 10, 1580, 2028, 592, 1210, 2628, 377, 316, 380, 2762, 367, 1136, 1214, 165, 4993, 2716, 1089, 1036, 231, 7153, 924, 4886, 1200, 1265, 595, 253, 597, 2115, 500, 2683, 1704, 1291, 1240, 344, 4226, 912, 153, 208, 586, 541, 778, 4306, 39, 3897, 736, 1097, 5952, 223, 34, 185, 1193, 1206, 111, 6539, 733, 1527, 1961, 2987, 357, 1682, 1221, 7361, 1208, 1073, 1784, 1213, 104, 6377, 1968, 3793]"
195,"[2959, 260, 2571, 593, 318, 296, 527, 608, 1196, 780, 32, 480, 356, 858, 110, 150, 648, 2858, 47, 457, 3578, 1198, 1, 1197, 2628, 1270, 2762, 2028, 589, 1089, 50, 1036, 778, 1210, 1214, 924, 1580, 1136, 111, 588, 380, 1704, 2716, 364, 10, 1200, 592, 377, 541, 4993, 316, 1208, 590, 1240, 1291, 2683, 912, 2115, 904, 1213, 1682, 2329, 4226, 1097, 1221, 367, 7153, 1193, 1265, 1222, 1206, 1784, 3897, 1258, 4886, 165, 750, 5952, 4306, 1961, 597, 223, 1617, 231, 16, 5378, 1923, 253, 1527, 903, 1968, 1246, 153, 337, 1387, 1584, 1610, 2791, 1080, 293]"
196,"[2571, 2959, 356, 318, 527, 260, 593, 296, 7153, 858, 1196, 480, 3578, 4993, 1198, 110, 150, 47, 608, 364, 1270, 50, 1, 4306, 2858, 648, 6539, 780, 5952, 1580, 2028, 58559, 32, 4226, 4886, 2762, 589, 1210, 6377, 8961, 588, 4963, 7361, 2628, 79132, 7438, 6874, 1036, 1704, 457, 1136, 1291, 2329, 1089, 1214, 2716, 590, 1197, 1682, 778, 367, 377, 541, 231, 33794, 1200, 5378, 1265, 924, 4896, 4878, 5445, 1221, 1732, 1527, 1240, 5418, 1961, 10, 4973, 2683, 3793, 344, 1193, 1721, 208, 592, 595, 293, 1206, 1213, 2115, 3948, 3949, 912, 500, 750, 223, 380, 4995]"
197,"[318, 356, 593, 2571, 296, 260, 2959, 527, 480, 150, 110, 47, 780, 1196, 32, 608, 648, 858, 588, 364, 3578, 1198, 457, 1, 1270, 50, 590, 589, 2858, 1580, 2028, 592, 2762, 10, 2628, 1210, 1197, 380, 367, 4993, 316, 377, 7153, 165, 1036, 1136, 231, 2716, 1089, 1214, 1200, 253, 4886, 4306, 5952, 1704, 924, 778, 208, 6539, 4226, 541, 597, 7361, 344, 595, 1291, 500, 1240, 1265, 2115, 153, 6377, 223, 586, 2683, 8961, 912, 1527, 1193, 2329, 736, 34, 7438, 1682, 4963, 293, 3897, 1206, 1097, 185, 1784, 3793, 111, 1961, 1221, 5445, 733, 1721, 1213]"
198,"[2959, 260, 2571, 593, 318, 296, 1196, 527, 356, 648, 858, 608, 480, 780, 32, 3578, 1198, 150, 2858, 47, 110, 2762, 2628, 1270, 2028, 1197, 1, 1210, 1580, 457, 1089, 1704, 589, 2115, 2716, 50, 924, 1214, 1200, 364, 1136, 1291, 4993, 2683, 588, 1036, 778, 541, 10, 1240, 377, 1206, 750, 7153, 912, 2329, 592, 111, 1265, 4226, 367, 380, 4886, 5952, 590, 1221, 904, 1213, 1258, 316, 1193, 5378, 1968, 1961, 1097, 4306, 3897, 1208, 1682, 1527, 3793, 1617, 2791, 6539, 2916, 165, 7361, 1625, 253, 2987, 6377, 1923, 2174, 1721, 1246, 231, 1732, 1917, 3996, 597]"
199,"[2959, 296, 2571, 318, 593, 858, 527, 356, 2858, 260, 1196, 780, 47, 608, 3578, 480, 150, 2762, 648, 32, 110, 50, 1270, 1197, 2628, 1580, 1198, 1704, 2028, 2716, 457, 1089, 1, 1136, 1210, 2683, 778, 111, 1036, 4993, 4226, 589, 1682, 4886, 541, 1213, 924, 2329, 1208, 912, 377, 1240, 4306, 588, 7153, 2115, 5952, 1193, 1291, 1206, 750, 364, 1732, 6539, 1200, 380, 1214, 1721, 1221, 592, 1265, 904, 1923, 223, 1784, 5378, 1968, 1617, 1222, 7361, 7438, 3996, 316, 10, 2987, 1246, 1258, 3897, 1080, 5445, 1097, 367, 597, 1961, 2791, 590, 2706, 231, 2997, 6874]"
2,"[2571, 2959, 356, 318, 7153, 527, 58559, 4993, 79132, 260, 296, 6539, 593, 858, 3578, 1198, 4963, 4226, 1196, 1270, 4306, 5952, 364, 8961, 4886, 6377, 7361, 1580, 47, 2858, 6874, 7438, 480, 608, 50, 4896, 1210, 2028, 1, 2762, 110, 150, 91529, 33794, 1704, 5418, 60069, 648, 2329, 2628, 780, 589, 50872, 1682, 1291, 54286, 68157, 4878, 1036, 8360, 1136, 4973, 1089, 48780, 72998, 68954, 2716, 32, 1732, 4995, 588, 5378, 44191, 1214, 5445, 5989, 3949, 541, 1197, 1200, 48516, 6365, 59315, 3793, 2683, 48394, 4022, 778, 1240, 5618, 1265, 1721, 1961, 3948, 5218, 231, 1527, 924, 89745, 1221]"
20,"[356, 2571, 260, 2959, 150, 593, 318, 480, 296, 527, 1196, 780, 364, 648, 588, 858, 1270, 3578, 110, 47, 1198, 32, 1, 608, 1580, 590, 4886, 589, 2028, 457, 377, 10, 2762, 1210, 7153, 4993, 231, 367, 1197, 50, 2628, 1136, 165, 2858, 316, 380, 595, 1200, 586, 6539, 6377, 1291, 500, 8961, 2716, 4226, 5952, 592, 344, 2683, 4306, 736, 4963, 1097, 1240, 1527, 1214, 208, 1036, 253, 1089, 3793, 7438, 1704, 597, 2115, 1073, 153, 1961, 2987, 58559, 1265, 7361, 733, 185, 541, 5445, 34, 2791, 5378, 924, 104, 3114, 2329, 5418, 3948, 4896, 912, 1101, 788]"
200,"[2571, 2959, 356, 318, 527, 260, 593, 296, 858, 7153, 3578, 1196, 4993, 1270, 480, 47, 6539, 364, 1198, 58559, 1580, 2858, 150, 4306, 5952, 110, 2762, 648, 608, 4886, 4226, 1, 780, 50, 4963, 2028, 79132, 8961, 1210, 6377, 7361, 2628, 32, 7438, 1704, 6874, 589, 588, 4896, 2329, 1291, 1136, 2716, 5418, 1036, 1682, 1197, 33794, 1089, 5445, 5378, 457, 1200, 367, 3793, 1265, 1240, 60069, 541, 231, 1221, 2683, 1732, 1214, 377, 4973, 778, 4878, 4995, 8360, 924, 3948, 1527, 590, 1721, 6365, 54286, 3996, 2115, 1961, 2706, 5349, 10, 4022, 44191, 5989, 50872, 1097, 1193, 1968]"
201,"[593, 260, 480, 296, 356, 318, 150, 2571, 2959, 780, 32, 110, 527, 648, 1196, 608, 47, 588, 1, 457, 858, 1270, 590, 589, 364, 10, 1198, 592, 380, 3578, 1197, 2858, 2628, 1580, 316, 1210, 50, 367, 2762, 165, 377, 2028, 253, 1200, 1136, 1214, 153, 597, 231, 1036, 924, 1240, 2716, 500, 1089, 736, 1704, 4993, 344, 2115, 2683, 34, 733, 185, 208, 1291, 778, 541, 1265, 586, 595, 7153, 1097, 39, 223, 4306, 1527, 357, 4886, 3897, 4226, 912, 1206, 3793, 5952, 1073, 111, 329, 587, 6539, 1221, 2987, 161, 292, 539, 1968, 1208, 1784, 1193, 2000]"
202,"[260, 32, 480, 608, 457, 593, 780, 296, 150, 648, 1196, 590, 316, 110, 380, 10, 318, 592, 2571, 153, 1197, 356, 1214, 733, 1198, 527, 736, 1200, 2628, 589, 2959, 1210, 1, 924, 588, 165, 47, 2858, 253, 1270, 858, 6, 1304, 440, 25, 141, 474, 1387, 377, 1584, 357, 185, 2028, 34, 597, 1500, 904, 50, 161, 367, 1617, 1036, 2115, 1073, 349, 21, 539, 2762, 3175, 1580, 1208, 1240, 919, 1089, 1101, 329, 903, 1356, 2406, 912, 1374, 3578, 1136, 62, 95, 39, 2000, 587, 364, 2916, 2716, 1090, 500, 1391, 1265, 1527, 2396, 541, 5060, 300]"
203,"[356, 2571, 318, 2959, 593, 260, 527, 296, 480, 150, 1196, 110, 364, 858, 1270, 47, 608, 3578, 1, 7153, 648, 1198, 780, 588, 4993, 32, 50, 1580, 589, 2858, 2028, 590, 1210, 6539, 4886, 4306, 457, 2762, 2628, 5952, 8961, 367, 6377, 7361, 1197, 58559, 4963, 4226, 10, 1136, 2716, 377, 231, 1036, 208, 1291, 1704, 1214, 592, 7438, 1089, 1200, 1265, 595, 380, 500, 2329, 344, 6874, 541, 165, 79132, 924, 1527, 316, 1240, 4896, 586, 2683, 778, 3793, 1682, 2115, 33794, 253, 597, 3948, 5445, 104, 5418, 223, 5378, 4878, 1961, 1097, 1221, 1721, 3897, 1193, 293]"
204,"[2571, 2959, 318, 356, 7153, 527, 4993, 593, 6539, 296, 58559, 4963, 858, 7361, 3578, 260, 4886, 4306, 8961, 5952, 6377, 6874, 1198, 50, 79132, 4226, 47, 1196, 7438, 2858, 364, 1270, 1580, 4896, 110, 2762, 2329, 5418, 1704, 480, 33794, 2028, 150, 1682, 608, 2628, 60069, 4995, 4878, 1210, 3949, 4973, 1732, 44191, 8360, 1, 1089, 1136, 2716, 589, 648, 5378, 1291, 1036, 48516, 780, 50872, 541, 5989, 778, 48780, 3948, 5445, 588, 4022, 1197, 6365, 2683, 68157, 1721, 1265, 1961, 5218, 72998, 1200, 32, 8874, 5618, 54286, 3147, 68954, 1193, 4011, 3996, 8636, 91529, 48394, 1213, 32587, 1221]"
205,"[356, 2571, 2959, 318, 527, 260, 7153, 296, 593, 364, 58559, 1270, 4993, 79132, 3578, 6539, 480, 8961, 4306, 858, 7361, 6377, 4963, 1198, 4886, 1196, 150, 5952, 110, 47, 1, 4896, 1580, 50, 608, 2028, 4226, 648, 588, 1210, 6874, 780, 60069, 2858, 7438, 33794, 68954, 2762, 589, 50872, 2628, 32, 91529, 8360, 4995, 1704, 5418, 1136, 1291, 2329, 1265, 2716, 590, 72998, 4973, 1682, 208, 367, 3948, 1036, 1197, 595, 3793, 54286, 377, 48780, 457, 68157, 1214, 59315, 1089, 54001, 1527, 231, 541, 5218, 5989, 4878, 44191, 344, 104, 3949, 500, 5816, 3147, 1732, 1221, 1200, 5378, 5618]"
206,"[480, 150, 593, 780, 260, 110, 32, 296, 356, 318, 648, 457, 380, 47, 1, 588, 590, 527, 2959, 608, 10, 592, 2571, 316, 589, 1196, 364, 253, 367, 165, 153, 858, 736, 1270, 377, 50, 1198, 231, 1197, 208, 2858, 344, 3578, 733, 329, 34, 161, 185, 597, 1210, 292, 500, 2028, 2628, 357, 2762, 595, 1580, 141, 349, 1073, 1214, 586, 39, 95, 223, 1036, 1136, 25, 454, 539, 587, 62, 924, 21, 1089, 1240, 1200, 778, 337, 440, 2716, 1265, 410, 6, 300, 434, 111, 1291, 541, 1097, 1704, 19, 1356, 2115, 3897, 912, 551, 1527, 16]"
207,"[2959, 260, 2571, 296, 593, 318, 1196, 356, 648, 480, 780, 527, 858, 608, 150, 32, 2858, 110, 1270, 1, 2628, 2762, 47, 3578, 1198, 1210, 1580, 1197, 457, 589, 2028, 50, 1214, 588, 364, 2716, 1200, 1136, 924, 1240, 590, 1089, 1036, 1291, 4993, 541, 10, 377, 380, 1704, 2115, 367, 592, 2683, 2329, 778, 7153, 4226, 316, 1265, 1527, 4306, 165, 736, 1097, 1221, 5378, 4886, 5952, 1206, 1213, 2791, 3793, 231, 153, 597, 253, 111, 912, 6539, 1258, 223, 2987, 1208, 750, 2916, 733, 3897, 1968, 919, 7361, 500, 1784, 1682, 1961, 2000, 3175, 586, 6377, 2985]"
208,"[2959, 2571, 260, 356, 318, 593, 296, 480, 150, 1196, 648, 527, 780, 110, 32, 608, 47, 858, 1, 1270, 3578, 1198, 364, 2858, 457, 589, 1210, 2628, 588, 1580, 2762, 50, 2028, 1197, 10, 590, 380, 377, 367, 4993, 165, 1214, 7153, 592, 1136, 1089, 2716, 1200, 1036, 316, 1291, 924, 1704, 231, 1240, 253, 778, 4886, 541, 4226, 2683, 2115, 1265, 5952, 4306, 6539, 500, 153, 597, 1527, 344, 736, 1097, 595, 208, 2329, 3793, 586, 733, 6377, 1206, 223, 7361, 912, 34, 1221, 2987, 1682, 3897, 8961, 1213, 5378, 1961, 185, 2791, 1073, 1258, 1968, 111, 1193]"
209,"[2571, 2959, 318, 356, 527, 7153, 296, 593, 260, 4993, 858, 3578, 1196, 1198, 6539, 58559, 4306, 1270, 5952, 50, 480, 47, 2858, 608, 4226, 110, 1580, 364, 2762, 79132, 6377, 4886, 8961, 7361, 150, 2028, 1210, 648, 4963, 1, 7438, 6874, 2329, 2628, 589, 780, 32, 1704, 1291, 4896, 5378, 1136, 33794, 588, 5418, 1036, 1089, 1197, 4878, 2716, 1214, 778, 1682, 541, 1200, 60069, 5445, 1221, 4973, 1732, 54286, 457, 1721, 924, 48780, 44191, 4995, 1240, 1265, 3793, 3949, 1527, 293, 48516, 367, 1961, 377, 8360, 2683, 231, 590, 3147, 5989, 48394, 1213, 1206, 3996, 2115, 4022, 6365]"
21,"[58559, 79132, 91529, 2571, 50872, 2959, 7153, 72998, 109487, 60069, 59315, 68954, 89745, 33794, 4963, 4993, 116797, 8961, 4306, 6539, 4896, 356, 119145, 6377, 68157, 5952, 7361, 106782, 318, 1270, 3578, 6874, 122904, 112852, 5418, 81845, 44191, 70286, 4886, 54286, 59784, 527, 68358, 260, 54001, 7438, 109374, 4226, 122882, 115617, 1198, 33493, 91500, 45722, 4995, 122886, 1210, 45499, 49272, 8368, 1196, 1580, 31685, 5218, 108932, 8360, 6365, 858, 99114, 102125, 73017, 8644, 296, 5459, 96079, 56174, 48780, 51662, 111362, 5816, 74458, 32587, 78499, 364, 134130, 2329, 40815, 112556, 95167, 1291, 81591, 48394, 152081, 34162, 5989, 134853, 2858, 8807, 48385, 3793]"
210,"[79132, 58559, 50872, 91529, 60069, 59315, 89745, 68954, 2571, 7153, 109487, 72998, 116797, 2959, 119145, 356, 68157, 8961, 122904, 4896, 112852, 4963, 4993, 6377, 33794, 6539, 76093, 106782, 81845, 68358, 70286, 4306, 7361, 122886, 111362, 318, 59784, 78499, 1198, 95167, 115617, 56174, 91500, 102125, 109374, 88125, 5952, 260, 73017, 33493, 1270, 45722, 81834, 1210, 44191, 79091, 80463, 7438, 6874, 5418, 54286, 3578, 51662, 134130, 4995, 4886, 108932, 152081, 1196, 8368, 4226, 81847, 53125, 112556, 122882, 858, 6365, 48780, 5218, 81591, 364, 122900, 134853, 3147, 122918, 99114, 96079, 60040, 527, 31685, 1580, 115149, 54001, 122892, 5816, 34162, 74458, 112552, 40815, 1291]"
211,"[2571, 2959, 356, 318, 260, 527, 7153, 593, 296, 4993, 858, 3578, 1196, 1198, 1270, 6539, 58559, 4306, 480, 47, 5952, 608, 364, 2858, 1580, 79132, 2762, 648, 150, 8961, 2028, 4886, 110, 1, 50, 6377, 1210, 4226, 4963, 7361, 7438, 780, 6874, 2628, 2329, 589, 32, 1291, 1704, 33794, 4896, 1136, 1036, 5418, 588, 2716, 1089, 5378, 1197, 1214, 1200, 60069, 5445, 1682, 3793, 541, 1240, 778, 1527, 457, 4995, 4878, 54286, 44191, 1732, 367, 1265, 1221, 924, 4973, 231, 1961, 48780, 1721, 377, 6365, 2683, 8360, 2115, 590, 5989, 3996, 3147, 4022, 68954, 5349, 50872, 3948, 293, 1097]"
212,"[2571, 2959, 79132, 58559, 7153, 356, 4993, 91529, 318, 6539, 60069, 6377, 50872, 8961, 260, 4306, 72998, 4963, 68954, 527, 5952, 1198, 3578, 33794, 59315, 7361, 89745, 4896, 109487, 6874, 68157, 1196, 593, 296, 116797, 858, 4226, 1270, 7438, 1210, 364, 1580, 4886, 2858, 54286, 44191, 2028, 48780, 5418, 608, 50, 1291, 2329, 4995, 480, 112852, 2628, 2762, 70286, 68358, 1704, 1, 48394, 6365, 32587, 106782, 8368, 47, 648, 45722, 49272, 5378, 110, 3147, 109374, 4011, 1214, 8360, 33493, 5989, 54001, 3793, 150, 80463, 74458, 81845, 45499, 5816, 122904, 119145, 4878, 51662, 1036, 99114, 5218, 59784, 56174, 48516, 8644, 91500]"
213,"[2959, 2571, 318, 858, 7153, 527, 4993, 593, 356, 296, 1196, 260, 1198, 3578, 2858, 58559, 6539, 4226, 50, 5952, 2762, 4306, 608, 1580, 47, 1210, 4886, 1270, 79132, 2628, 648, 2329, 110, 7361, 6874, 1, 364, 8961, 2028, 7438, 4963, 150, 480, 6377, 780, 1291, 5378, 32, 1704, 589, 1136, 1732, 1036, 2716, 1197, 1089, 1682, 4878, 1214, 778, 33794, 5418, 541, 44191, 1221, 1240, 1721, 4896, 5445, 6365, 1200, 1213, 4973, 60069, 3793, 54286, 924, 750, 3996, 48394, 48516, 3949, 1206, 1527, 588, 48780, 1265, 1961, 4995, 5989, 4011, 2683, 111, 70286, 3147, 3897, 293, 231, 457, 5349]"
214,"[480, 150, 356, 780, 260, 593, 588, 296, 110, 648, 32, 1, 590, 457, 10, 380, 318, 1196, 527, 47, 364, 1270, 2959, 608, 592, 2571, 316, 253, 165, 589, 377, 367, 736, 185, 595, 1197, 153, 858, 141, 161, 1073, 597, 231, 208, 733, 329, 500, 586, 1198, 344, 292, 2028, 349, 3578, 62, 34, 50, 1580, 104, 1210, 2858, 1136, 357, 2762, 454, 587, 2628, 1214, 788, 95, 440, 2716, 539, 39, 1265, 1097, 410, 1200, 1089, 1240, 1356, 2683, 21, 1036, 551, 924, 337, 1527, 25, 223, 2791, 4886, 2115, 2987, 19, 912, 339, 434, 3897, 1291]"
215,"[318, 2571, 2959, 593, 356, 527, 260, 296, 480, 858, 150, 110, 47, 1196, 3578, 4993, 1198, 50, 608, 2858, 7153, 364, 32, 1270, 1, 780, 648, 588, 2028, 1580, 2762, 6539, 589, 4306, 5952, 4886, 1197, 457, 2628, 590, 7361, 1210, 1704, 1136, 4226, 1089, 6377, 1036, 2716, 8961, 778, 367, 7438, 1682, 2329, 377, 6874, 592, 1291, 541, 58559, 380, 10, 4963, 231, 1193, 1265, 1200, 912, 1214, 316, 924, 2683, 4878, 5378, 1721, 1961, 2115, 111, 165, 223, 1221, 1213, 4973, 1240, 5445, 1732, 208, 3897, 1206, 500, 1784, 595, 344, 1246, 750, 293, 1923, 79132, 4896]"
216,"[260, 593, 480, 296, 318, 150, 780, 2959, 32, 110, 608, 356, 527, 2571, 1196, 457, 648, 47, 1197, 380, 858, 316, 1, 592, 2858, 588, 590, 10, 1198, 1270, 3578, 2762, 589, 1210, 377, 50, 924, 2628, 2028, 1214, 912, 597, 904, 364, 1580, 1089, 1136, 165, 367, 253, 2716, 2115, 153, 34, 1200, 1208, 111, 1036, 736, 2683, 1240, 778, 1291, 1704, 1617, 357, 541, 39, 903, 1193, 1206, 919, 1265, 733, 231, 25, 1387, 300, 1097, 3897, 1258, 500, 185, 539, 223, 1225, 1073, 595, 337, 161, 750, 1234, 2000, 923, 3481, 1221, 586, 16, 1610, 2987]"
217,"[736, 95, 780, 141, 648, 153, 480, 316, 1356, 474, 494, 329, 590, 597, 10, 253, 457, 3, 592, 32, 150, 165, 733, 260, 380, 608, 588, 349, 1376, 1196, 1101, 2406, 440, 161, 2628, 1304, 34, 919, 587, 296, 185, 466, 2985, 367, 1, 593, 1210, 1073, 2000, 1320, 368, 1371, 292, 21, 552, 454, 539, 1270, 356, 1391, 485, 357, 2302, 1374, 1197, 1387, 377, 435, 434, 65, 2396, 589, 350, 110, 432, 586, 1127, 2002, 1407, 1240, 1580, 420, 1214, 3175, 364, 500, 47, 2657, 1372, 2110, 2916, 160, 1527, 39, 2174, 520, 553, 2193, 112, 1200]"
218,"[2959, 318, 2571, 593, 356, 260, 296, 527, 480, 1196, 150, 110, 858, 648, 780, 608, 47, 1198, 32, 2858, 3578, 1, 1270, 364, 589, 50, 457, 2762, 1580, 2028, 2628, 588, 1210, 4993, 1197, 7153, 590, 367, 1136, 10, 1214, 1704, 592, 1089, 377, 1036, 1200, 2716, 924, 4226, 1291, 380, 5952, 4306, 6539, 541, 4886, 778, 1240, 231, 7361, 316, 165, 2115, 1265, 2329, 2683, 6377, 1682, 8961, 1221, 1527, 750, 7438, 5378, 253, 3897, 912, 1206, 500, 1193, 1213, 208, 111, 223, 1097, 344, 595, 1732, 1961, 3793, 6874, 1721, 597, 58559, 153, 5445, 1208, 1784, 1258]"
219,"[2571, 2959, 318, 356, 527, 260, 296, 593, 3578, 858, 1196, 4993, 7153, 480, 47, 1198, 2858, 2762, 648, 608, 1580, 50, 150, 110, 4306, 5952, 6539, 1270, 1210, 2628, 2028, 780, 364, 32, 1, 6377, 8961, 4226, 589, 58559, 4963, 7361, 1704, 4886, 7438, 2329, 1291, 6874, 1089, 5378, 1036, 1200, 1136, 2716, 5445, 79132, 541, 778, 1240, 588, 5418, 3793, 1197, 457, 33794, 367, 1214, 4878, 231, 3996, 1527, 1721, 4896, 1732, 2115, 924, 10, 1682, 590, 377, 2683, 1213, 4973, 1221, 293, 1265, 6365, 750, 1206, 44191, 2706, 1961, 5349, 592, 3147, 1968, 4995, 165, 500, 4022]"
22,"[2959, 318, 2571, 356, 527, 593, 296, 260, 7153, 47, 858, 4993, 110, 3578, 480, 150, 6539, 364, 50, 1196, 4306, 5952, 2858, 1198, 6377, 58559, 1, 7361, 4226, 1580, 8961, 1270, 608, 2762, 4886, 648, 4963, 780, 2028, 6874, 32, 588, 7438, 79132, 2329, 589, 1704, 1210, 4973, 1136, 2628, 367, 1682, 1089, 2716, 4878, 1291, 778, 4896, 231, 457, 590, 1036, 33794, 5418, 1732, 541, 1197, 5378, 5445, 377, 4995, 1721, 1265, 3996, 1221, 60069, 208, 1193, 10, 5989, 3949, 3793, 344, 8360, 1214, 2683, 48780, 592, 595, 750, 380, 3948, 1961, 44191, 1200, 1240, 111, 924, 500]"
220,"[2571, 2959, 356, 318, 527, 260, 593, 296, 7153, 4993, 3578, 858, 1196, 1198, 6539, 480, 47, 1270, 364, 58559, 5952, 2858, 4306, 150, 6377, 110, 8961, 4886, 4963, 7361, 50, 1580, 4226, 608, 2762, 648, 1, 79132, 2028, 1210, 6874, 7438, 2628, 780, 2329, 589, 1704, 32, 4896, 1291, 33794, 1136, 588, 2716, 5418, 1089, 1036, 5378, 1682, 1197, 1732, 541, 60069, 1200, 4878, 2683, 1214, 4995, 4973, 5445, 231, 778, 8360, 457, 1240, 1265, 367, 3793, 377, 1961, 590, 1527, 3949, 1721, 3996, 2115, 44191, 924, 3948, 1221, 50872, 5349, 1213, 750, 4022, 5989, 6365, 10, 48780, 54286]"
221,"[593, 318, 480, 296, 260, 32, 110, 150, 780, 527, 2959, 380, 608, 592, 457, 904, 1196, 316, 1197, 356, 47, 648, 590, 2571, 2858, 858, 1, 588, 111, 300, 1089, 10, 50, 912, 778, 1208, 903, 589, 1198, 1214, 2762, 924, 153, 1136, 2628, 2028, 377, 25, 36, 253, 1210, 750, 3578, 2115, 1234, 34, 1270, 1036, 367, 337, 2716, 541, 1206, 1193, 1225, 165, 161, 597, 1584, 1222, 1617, 1200, 357, 509, 235, 1580, 1258, 1387, 6, 364, 3481, 736, 21, 923, 1213, 1784, 329, 1219, 3897, 223, 16, 1704, 1246, 1240, 39, 1265, 2683, 1221, 1080, 1291]"
222,"[2571, 2959, 7153, 356, 318, 4993, 79132, 58559, 3578, 6539, 858, 527, 4963, 296, 260, 593, 6377, 8961, 5952, 4226, 1196, 7438, 4306, 1198, 1270, 4886, 4896, 5418, 1580, 6874, 364, 2762, 60069, 7361, 50872, 1210, 47, 2028, 33794, 2858, 50, 1704, 648, 54286, 480, 68157, 2628, 91529, 150, 608, 72998, 2329, 68954, 1291, 4995, 1, 110, 59315, 6365, 5378, 44191, 48780, 1682, 5445, 3793, 780, 48394, 5218, 8360, 589, 2716, 4973, 1732, 48516, 5989, 1089, 4022, 1136, 2706, 3996, 1036, 89745, 1221, 1200, 5349, 1721, 4878, 32, 231, 1240, 54001, 1961, 588, 5816, 541, 3717, 32587, 70286, 49272, 1527]"
223,"[2571, 2959, 356, 318, 593, 260, 296, 527, 480, 150, 3578, 1196, 858, 110, 47, 1198, 648, 780, 1270, 364, 608, 1, 4993, 7153, 2762, 2858, 32, 588, 1580, 50, 2028, 589, 1210, 2628, 6539, 457, 6377, 4306, 5952, 4886, 4226, 590, 1197, 367, 7361, 4963, 8961, 1704, 10, 1136, 1291, 7438, 58559, 2716, 377, 1200, 1036, 1089, 231, 2329, 592, 1240, 1214, 541, 2683, 6874, 165, 1265, 316, 2115, 344, 380, 3793, 778, 4896, 79132, 1527, 924, 5445, 5418, 500, 595, 586, 5378, 208, 1682, 253, 1221, 1961, 597, 1732, 1721, 1097, 1206, 1193, 912, 33794, 223, 3996, 1213]"
224,"[260, 593, 296, 356, 2571, 480, 150, 318, 1196, 2959, 648, 780, 32, 608, 527, 1270, 1198, 858, 110, 47, 1197, 457, 3578, 1, 588, 1210, 2628, 364, 1580, 590, 2858, 2762, 10, 589, 2028, 50, 592, 2716, 377, 1136, 1214, 316, 1200, 367, 380, 924, 597, 165, 2115, 2683, 1291, 1265, 1240, 1036, 1704, 1089, 733, 231, 4993, 253, 736, 4886, 912, 2791, 1527, 500, 34, 153, 586, 1097, 39, 2000, 1968, 595, 541, 7153, 1206, 2174, 2987, 1101, 185, 1073, 344, 919, 4306, 3897, 357, 2916, 4226, 778, 1961, 1208, 3793, 2396, 1610, 1617, 3175, 1193, 1356, 1221]"
225,"[260, 480, 780, 593, 296, 150, 648, 32, 356, 1196, 608, 110, 318, 2571, 457, 588, 527, 1270, 2959, 590, 1, 1197, 858, 47, 2628, 380, 10, 592, 316, 1210, 1198, 364, 589, 1580, 2858, 2716, 3578, 736, 165, 1200, 1214, 377, 2762, 2028, 924, 597, 253, 367, 153, 50, 1136, 39, 2115, 733, 1265, 586, 34, 1240, 1101, 1089, 357, 1073, 1036, 231, 2396, 2791, 912, 1387, 185, 329, 2683, 1356, 919, 1527, 541, 500, 2987, 1206, 2000, 587, 1291, 1097, 1610, 2174, 141, 3897, 1258, 1617, 595, 1784, 1704, 1584, 539, 904, 16, 3175, 344, 2985, 161, 1208]"
226,"[356, 2571, 318, 593, 2959, 260, 527, 296, 150, 480, 364, 110, 1270, 588, 47, 780, 1, 858, 590, 4886, 648, 1196, 3578, 32, 7153, 1580, 6539, 608, 104, 4963, 2028, 208, 367, 10, 1198, 2858, 377, 589, 8961, 4306, 50, 595, 457, 7361, 6377, 4993, 5952, 316, 3948, 2762, 1136, 380, 2628, 231, 1265, 500, 344, 2716, 1197, 253, 2683, 1210, 586, 592, 165, 58559, 1704, 4226, 185, 597, 1036, 4896, 8360, 7438, 2329, 736, 1089, 1682, 6874, 1097, 541, 153, 3897, 1200, 223, 2115, 778, 1291, 5418, 4878, 1073, 3114, 33794, 79132, 594, 4022, 3793, 551, 1240, 1193]"
