,top-100 itemIds,top-100 scores
347,"[410, 457, 736, 161, 593, 356, 141, 160, 296, 318, 440, 587, 163, 329, 368, 62, 432, 50, 586, 367, 17, 1356, 260, 1391, 186, 520, 733, 223, 16, 349, 788, 1210, 300, 7, 95, 420, 552, 553, 6, 508, 555, 802, 337, 256, 1393, 172, 608, 762, 466, 145, 168, 594, 333, 1485, 355, 1073, 653, 551, 370, 1101, 288, 485, 442, 2571, 293, 21, 31, 158, 524, 104, 784, 5, 44, 1610, 1407, 708, 225, 1036, 362, 2028, 1198, 661, 2000, 474, 1517, 235, 1259, 1917, 25, 1042, 173, 1374, 1721, 2628, 541, 353, 48, 1291, 151, 2001]","[2.7255006, 2.7184877, 2.7144814, 2.6912193, 2.6844733, 2.6813679, 2.6668668, 2.663211, 2.6302006, 2.6197138, 2.6037087, 2.596316, 2.5958633, 2.5837884, 2.5740669, 2.563687, 2.552893, 2.5438976, 2.5378351, 2.5306275, 2.5299973, 2.5242875, 2.51442, 2.5137892, 2.5128107, 2.5081053, 2.5005097, 2.5001154, 2.4930177, 2.490852, 2.4895382, 2.4889097, 2.4878316, 2.4874463, 2.487349, 2.4866552, 2.485363, 2.4834504, 2.4698076, 2.4694638, 2.4679642, 2.4647949, 2.4634376, 2.4552624, 2.4543428, 2.4498284, 2.4381618, 2.4341717, 2.4260836, 2.4229624, 2.4188263, 2.4165132, 2.4132824, 2.4107456, 2.4080095, 2.4044561, 2.4029462, 2.4018657, 2.4005136, 2.400042, 2.3879917, 2.385942, 2.3842, 2.3829703, 2.3797476, 2.3694918, 2.3640168, 2.3631341, 2.3630304, 2.3610494, 2.3588443, 2.3532777, 2.3508816, 2.3485913, 2.345198, 2.3409538, 2.3344615, 2.3313923, 2.3313498, 2.3253682, 2.3210084, 2.3190606, 2.3188455, 2.3184075, 2.3167171, 2.3107517, 2.3095207, 2.3067183, 2.3051355, 2.30455, 2.3031373, 2.302061, 2.3017526, 2.3014822, 2.300282, 2.2996902, 2.2973707, 2.2919412, 2.285595, 2.285301]"
348,"[923, 2858, 2692, 3481, 904, 1206, 2997, 2571, 1258, 924, 608, 4034, 3897, 1748, 1721, 2395, 2542, 1222, 1136, 1197, 3052, 1198, 1219, 356, 1625, 2762, 4848, 1089, 2396, 1682, 1704, 1097, 5349, 3996, 1036, 1923, 1252, 1968, 2502, 2115, 3911, 1200, 1247, 337, 780, 1246, 778, 4641, 2683, 1201, 1584, 1653, 2028, 1080, 4306, 5669, 1199, 1214, 1148, 2712, 3863, 293, 4027, 1921, 1732, 7361, 2791, 1207, 6539, 1291, 3527, 3081, 2706, 2987, 2291, 1276, 1517, 29, 589, 4239, 6711, 1, 4878, 6807, 2628, 4308, 1997, 2700, 1225, 2076, 1617, 2918, 1090, 223, 2908, 3176, 3793, 1784, 3578, 1387]","[2.6494775, 2.6430316, 2.6294866, 2.628715, 2.5961623, 2.5883162, 2.5771565, 2.5748618, 2.5746605, 2.5622888, 2.5576425, 2.5439696, 2.5414681, 2.5345855, 2.5318384, 2.5281115, 2.5242896, 2.524221, 2.5218568, 2.5214472, 2.5182676, 2.517537, 2.515538, 2.515125, 2.5122573, 2.506675, 2.504315, 2.5003753, 2.4971812, 2.4970856, 2.4941194, 2.4936752, 2.4935117, 2.491536, 2.4860554, 2.4792376, 2.477639, 2.4767487, 2.4758158, 2.4756613, 2.4738257, 2.470524, 2.467866, 2.4639423, 2.4634812, 2.4634666, 2.4634001, 2.4598198, 2.4597409, 2.457533, 2.4504414, 2.4462554, 2.4459956, 2.44331, 2.4420073, 2.4364645, 2.4356575, 2.4350965, 2.4311347, 2.4297237, 2.4287124, 2.4283931, 2.4267626, 2.4251373, 2.4232135, 2.4227362, 2.422659, 2.420666, 2.4206152, 2.420394, 2.4196806, 2.418184, 2.411851, 2.4097264, 2.398775, 2.3987596, 2.3979502, 2.3957233, 2.3947036, 2.3940604, 2.392789, 2.3927364, 2.3906314, 2.3885365, 2.3880284, 2.3847282, 2.3806083, 2.3792017, 2.3786237, 2.3766155, 2.3762922, 2.3759398, 2.3722494, 2.367618, 2.361205, 2.359654, 2.3578863, 2.3576922, 2.357529, 2.356801]"
349,"[592, 339, 454, 292, 17, 410, 32, 380, 150, 316, 300, 457, 368, 208, 62, 440, 1, 736, 508, 110, 163, 185, 153, 648, 141, 780, 593, 231, 39, 329, 7, 186, 11, 21, 16, 552, 317, 553, 318, 225, 432, 474, 235, 788, 31, 25, 95, 236, 6, 168, 762, 47, 260, 628, 172, 151, 160, 50, 1393, 36, 733, 852, 520, 708, 288, 196, 1391, 1407, 802, 435, 442, 420, 256, 1059, 466, 333, 485, 370, 19, 608, 529, 1042, 551, 596, 362, 158, 653, 173, 786, 252, 594, 315, 1356, 2, 353, 524, 293, 376, 44, 282]","[2.952901, 2.866783, 2.8540263, 2.8472462, 2.845823, 2.833994, 2.8266525, 2.7841454, 2.783042, 2.7808075, 2.780155, 2.7665005, 2.7662706, 2.760254, 2.7580283, 2.7549877, 2.7487276, 2.738196, 2.7340214, 2.7236278, 2.7223258, 2.7120056, 2.7081766, 2.7057662, 2.704057, 2.7007403, 2.6970859, 2.675601, 2.6680913, 2.66087, 2.6605954, 2.6514032, 2.6505857, 2.639236, 2.6299167, 2.628293, 2.6224227, 2.6160634, 2.6079853, 2.6025324, 2.5923936, 2.5883806, 2.585791, 2.584593, 2.5787475, 2.5784965, 2.5776129, 2.5766606, 2.5721738, 2.565593, 2.563694, 2.5560756, 2.5527916, 2.548511, 2.546621, 2.542402, 2.5354595, 2.5342724, 2.5322638, 2.5314996, 2.5310862, 2.5274916, 2.5267806, 2.5260644, 2.523541, 2.5169723, 2.5056443, 2.5037336, 2.4978993, 2.4876785, 2.4874842, 2.4845858, 2.45812, 2.4574468, 2.4548838, 2.4449224, 2.4345021, 2.4217398, 2.4199898, 2.4195752, 2.4166803, 2.4136379, 2.4127653, 2.410147, 2.4066374, 2.4053764, 2.3935843, 2.3909628, 2.3887484, 2.3874457, 2.385229, 2.3736439, 2.3671694, 2.3669062, 2.3633335, 2.363203, 2.363175, 2.3622556, 2.3608499, 2.3554938]"
350,"[434, 185, 435, 552, 292, 368, 762, 161, 432, 592, 410, 186, 349, 165, 6, 420, 163, 380, 10, 485, 466, 253, 160, 303, 329, 780, 145, 553, 355, 500, 2001, 172, 587, 327, 60, 333, 153, 370, 168, 173, 316, 256, 442, 3, 339, 208, 520, 196, 457, 440, 344, 252, 19, 317, 590, 44, 480, 784, 151, 170, 62, 597, 737, 110, 802, 24, 377, 34, 364, 588, 589, 158, 31, 39, 595, 25, 236, 300, 225, 357, 743, 594, 454, 551, 1391, 353, 586, 1047, 231, 524, 1393, 593, 135, 474, 21, 596, 204, 318, 150, 266]","[2.7009664, 2.6725008, 2.606112, 2.5882812, 2.5718184, 2.568426, 2.564013, 2.5607681, 2.5574074, 2.5510669, 2.5507612, 2.548098, 2.5474133, 2.547021, 2.5281463, 2.517177, 2.5110366, 2.4953866, 2.485537, 2.484109, 2.4774292, 2.477197, 2.4732628, 2.471343, 2.4588766, 2.4571536, 2.453847, 2.451714, 2.448231, 2.44199, 2.4409447, 2.4395528, 2.4341445, 2.4258618, 2.4221263, 2.4191132, 2.416327, 2.4139738, 2.4024496, 2.4013417, 2.4002316, 2.398375, 2.397648, 2.3971725, 2.3885546, 2.3882942, 2.375957, 2.37459, 2.3685417, 2.3649657, 2.362012, 2.3606448, 2.3574834, 2.3554878, 2.3551831, 2.3498323, 2.3488312, 2.343172, 2.3347924, 2.3313303, 2.32456, 2.3244994, 2.3236818, 2.3235376, 2.312821, 2.3106766, 2.305387, 2.3018222, 2.293806, 2.2857783, 2.2839026, 2.2835193, 2.2811196, 2.2787511, 2.2780175, 2.2630205, 2.2625074, 2.2598095, 2.2538924, 2.250091, 2.2494457, 2.2462885, 2.245458, 2.2440648, 2.2421246, 2.238679, 2.2382114, 2.237276, 2.2207181, 2.2147768, 2.2123213, 2.2107973, 2.2077265, 2.203653, 2.1907036, 2.176957, 2.1674352, 2.1659985, 2.1659307, 2.1619456]"
351,"[64839, 66097, 64614, 7458, 55820, 8644, 30793, 45447, 8641, 56757, 55247, 30812, 76251, 91500, 32587, 59315, 74458, 78499, 31696, 5459, 33679, 34162, 70286, 49530, 54001, 54286, 72011, 44665, 36529, 47099, 33004, 6365, 58998, 8917, 88125, 56367, 3821, 53322, 49272, 37386, 6502, 7143, 40815, 54272, 45722, 6934, 81591, 48394, 96079, 31685, 41566, 8622, 46578, 41569, 51255, 47610, 55765, 45499, 7438, 5218, 87232, 54997, 64957, 6378, 53972, 8368, 99114, 34048, 76093, 5418, 91529, 7147, 69844, 44191, 48385, 61323, 4886, 91542, 3967, 34150, 53125, 64969, 7445, 69481, 8464, 109374, 8984, 92259, 122882, 94777, 63082, 5618, 4728, 68954, 94864, 4896, 8873, 5679, 33493, 50872]","[2.3316958, 2.2470546, 2.2307196, 2.2257955, 2.1893098, 2.166905, 2.1582098, 2.1477149, 2.142134, 2.1416397, 2.1339457, 2.1142635, 2.0875983, 2.0832908, 2.0716546, 2.059225, 2.0501142, 2.0494776, 2.0438814, 2.0325012, 2.031916, 2.018647, 2.0117083, 1.9908772, 1.9886332, 1.9870648, 1.9846429, 1.9841783, 1.9763064, 1.9713094, 1.9697046, 1.962589, 1.9586058, 1.9510221, 1.9494308, 1.9431686, 1.9386017, 1.9342995, 1.932018, 1.9297471, 1.9238772, 1.9237869, 1.9235356, 1.9234922, 1.9213686, 1.9194555, 1.9183457, 1.916887, 1.9109544, 1.9095106, 1.9058574, 1.9056507, 1.9053421, 1.9052587, 1.9035745, 1.9007051, 1.9001472, 1.8949342, 1.8946985, 1.8924191, 1.8919067, 1.8900299, 1.88988, 1.8876677, 1.8876036, 1.8872647, 1.8794959, 1.8752444, 1.8674008, 1.8668411, 1.866328, 1.8636181, 1.8581821, 1.8579831, 1.8492961, 1.848386, 1.8446796, 1.8445051, 1.8410265, 1.8404957, 1.8379822, 1.8376057, 1.8356011, 1.8347707, 1.8332365, 1.8317498, 1.8285753, 1.826252, 1.8249303, 1.824444, 1.8205708, 1.819098, 1.8187723, 1.8161643, 1.8160423, 1.8106852, 1.8105149, 1.8089905, 1.8082108, 1.8070585]"
352,"[33794, 68358, 45499, 44665, 70286, 6874, 5459, 6365, 51255, 6377, 6934, 49272, 56174, 78499, 4262, 5816, 89745, 5989, 4886, 4896, 5418, 8874, 8961, 4995, 4878, 59615, 60040, 63082, 3949, 5618, 52722, 48385, 4148, 8644, 7438, 45722, 3147, 8464, 7361, 63113, 60684, 57669, 74458, 6016, 8636, 4369, 5378, 7143, 95510, 4718, 7373, 82459, 5445, 69122, 46578, 34405, 5956, 81834, 3793, 5502, 8665, 30812, 80463, 4022, 33679, 8368, 35836, 7147, 858, 87232, 4370, 8807, 4963, 5218, 4011, 122886, 7458, 109374, 5679, 4367, 6378, 1291, 50872, 6333, 91542, 77561, 79702, 36529, 3948, 4720, 2012, 48774, 34150, 4701, 778, 1221, 3275, 8641, 53972, 102125]","[2.8368492, 2.8300653, 2.7928429, 2.7867541, 2.7777011, 2.7578924, 2.744743, 2.7438164, 2.739965, 2.7256336, 2.7188911, 2.7184448, 2.713748, 2.7022748, 2.702149, 2.7012134, 2.697741, 2.6901631, 2.689932, 2.6835418, 2.6832752, 2.6797338, 2.6762798, 2.6592898, 2.658272, 2.656848, 2.6231723, 2.6161575, 2.6040893, 2.5981553, 2.5937543, 2.5890572, 2.5824473, 2.580687, 2.5781462, 2.5749373, 2.572788, 2.572486, 2.5704274, 2.5698895, 2.5607047, 2.5600526, 2.5581977, 2.5545986, 2.5544915, 2.5485713, 2.5444062, 2.5426886, 2.5423353, 2.5420291, 2.5332375, 2.5317917, 2.5311904, 2.5299277, 2.5277247, 2.5235379, 2.5221643, 2.516476, 2.5145268, 2.5062513, 2.5040348, 2.5010538, 2.5003705, 2.4978693, 2.4969814, 2.4930372, 2.4866219, 2.4865427, 2.486322, 2.4830961, 2.4825568, 2.4822636, 2.4811764, 2.4738488, 2.4670923, 2.4648814, 2.4599009, 2.4589684, 2.4554858, 2.4546778, 2.4505718, 2.4505699, 2.4476027, 2.4441795, 2.4440503, 2.4373777, 2.4373636, 2.4356732, 2.428315, 2.424349, 2.418082, 2.4174256, 2.414656, 2.4114823, 2.410119, 2.4081664, 2.4057193, 2.405487, 2.405256, 2.4010904]"
353,"[368, 17, 252, 494, 327, 339, 7, 410, 454, 141, 762, 172, 485, 300, 151, 802, 31, 21, 628, 62, 3, 736, 474, 357, 329, 440, 95, 637, 587, 852, 733, 529, 112, 350, 648, 277, 708, 282, 786, 208, 524, 370, 2001, 508, 44, 135, 743, 376, 466, 500, 273, 1047, 303, 338, 849, 170, 784, 780, 520, 719, 377, 832, 1356, 2058, 150, 193, 480, 597, 158, 539, 24, 16, 227, 805, 317, 543, 230, 1042, 653, 235, 737, 1391, 471, 551, 610, 788, 224, 60, 50, 724, 661, 589, 231, 203, 140, 1393, 362, 707, 761, 79]","[2.7078424, 2.621055, 2.6205313, 2.605404, 2.5997121, 2.594687, 2.5887969, 2.5871615, 2.5761898, 2.5724208, 2.569292, 2.550457, 2.5466518, 2.5427358, 2.5408185, 2.5390434, 2.5271506, 2.5232773, 2.5195498, 2.5111852, 2.5098705, 2.5094924, 2.5077379, 2.5013978, 2.4984672, 2.4976752, 2.4974225, 2.4964492, 2.4957845, 2.4923234, 2.481385, 2.476136, 2.465002, 2.4516325, 2.4411917, 2.438071, 2.4379575, 2.4358044, 2.418065, 2.4170926, 2.415743, 2.41232, 2.41127, 2.3931646, 2.3930233, 2.3855808, 2.3811436, 2.3769612, 2.3740313, 2.3683944, 2.359827, 2.3559446, 2.350406, 2.3273733, 2.3265176, 2.3215532, 2.312049, 2.3048244, 2.304201, 2.3013186, 2.3007877, 2.296709, 2.2945795, 2.2895603, 2.287085, 2.2870164, 2.28386, 2.2779531, 2.277316, 2.2709208, 2.261201, 2.2515197, 2.2364247, 2.2338626, 2.2180736, 2.2152421, 2.2078218, 2.207366, 2.2065628, 2.205909, 2.1969912, 2.1966558, 2.1934757, 2.1894786, 2.188501, 2.1884809, 2.183058, 2.1753, 2.1743717, 2.1702332, 2.1695156, 2.1692414, 2.1576512, 2.154087, 2.1457736, 2.1376896, 2.1289825, 2.126208, 2.1258986, 2.1239476]"
354,"[2571, 1198, 1136, 1291, 2028, 4993, 1527, 1221, 1, 5952, 4226, 6377, 6539, 1213, 608, 2012, 1201, 1210, 1653, 4995, 2502, 5378, 2355, 110, 2997, 1258, 2353, 1080, 4886, 1206, 1197, 4022, 5502, 2291, 293, 3052, 541, 7153, 2791, 2542, 6333, 1517, 364, 778, 8874, 4896, 4011, 2115, 33794, 1200, 2918, 3948, 5816, 500, 58559, 3753, 8636, 1246, 1391, 1387, 3897, 367, 1073, 3081, 2683, 1370, 3114, 231, 223, 3175, 919, 1884, 1485, 54286, 3481, 2, 3751, 104, 2194, 4369, 2081, 2797, 1193, 912, 551, 5464, 1377, 5618, 923, 45722, 1784, 2617, 32587, 588, 4148, 6502, 1278, 2529, 1148, 595]","[2.9353886, 2.9133658, 2.8199325, 2.814465, 2.8032393, 2.7986712, 2.7886548, 2.7866356, 2.7800665, 2.7797978, 2.778346, 2.777626, 2.774546, 2.7662902, 2.7615786, 2.7403126, 2.7396836, 2.7389674, 2.736923, 2.736558, 2.7346563, 2.7340765, 2.7095017, 2.7094746, 2.6997333, 2.693471, 2.6920905, 2.6889758, 2.6869988, 2.6798983, 2.6782837, 2.6745267, 2.672608, 2.6710794, 2.6630428, 2.6569746, 2.6538696, 2.6506658, 2.6487627, 2.6471229, 2.6451862, 2.6443567, 2.6340337, 2.632255, 2.6282153, 2.6193857, 2.6181734, 2.6143188, 2.6125326, 2.611316, 2.6109827, 2.6094933, 2.6031115, 2.595749, 2.5887914, 2.588289, 2.5866685, 2.5834773, 2.5737479, 2.5685015, 2.567952, 2.5666547, 2.5644841, 2.5628738, 2.559052, 2.547264, 2.5457065, 2.5451365, 2.5425973, 2.537998, 2.537395, 2.5297935, 2.5286195, 2.5283115, 2.5264082, 2.5205941, 2.5204833, 2.518277, 2.5158434, 2.5130272, 2.5073156, 2.5028756, 2.5014753, 2.5006194, 2.4954655, 2.4946866, 2.4938486, 2.4928536, 2.491672, 2.4878216, 2.4856439, 2.4849846, 2.484181, 2.4732141, 2.4672961, 2.456043, 2.4547496, 2.449491, 2.4471464, 2.445138]"
355,"[1307, 1035, 1288, 2421, 1079, 899, 1569, 1947, 2100, 953, 2321, 1278, 969, 2424, 2054, 1407, 1028, 902, 2144, 2431, 1086, 1148, 2268, 1680, 1333, 2087, 1073, 1220, 2987, 1234, 2174, 919, 3114, 1, 3257, 551, 1276, 2641, 2115, 520, 745, 2406, 2302, 2393, 2657, 1517, 34, 2423, 1197, 3072, 1282, 3448, 1372, 1380, 1032, 595, 1304, 1393, 1907, 2947, 594, 1367, 3255, 1262, 3098, 2078, 1042, 3418, 3671, 2791, 920, 3471, 1259, 3176, 1302, 1391, 588, 648, 2145, 2085, 2005, 912, 1097, 1269, 2081, 2918, 3396, 1485, 1909, 500, 1374, 1573, 2804, 2683, 2124, 1022, 2405, 2470, 1265, 1584]","[2.6992054, 2.622441, 2.5922685, 2.578931, 2.5644858, 2.5593684, 2.5566902, 2.4883327, 2.4780455, 2.4770904, 2.4764013, 2.4685402, 2.4678912, 2.461838, 2.4527643, 2.450545, 2.4502153, 2.4329293, 2.4323745, 2.4152713, 2.4080696, 2.4067361, 2.406527, 2.3976536, 2.3763387, 2.3727303, 2.371989, 2.3698359, 2.360743, 2.3596115, 2.3588943, 2.3519363, 2.3514106, 2.3382354, 2.3372333, 2.333217, 2.331399, 2.327821, 2.3228724, 2.3226857, 2.3200698, 2.317534, 2.3098874, 2.3098574, 2.3049889, 2.3048348, 2.3029666, 2.30148, 2.2982333, 2.2948751, 2.293909, 2.2933927, 2.2916002, 2.288823, 2.2878962, 2.2878704, 2.2859814, 2.2715693, 2.268929, 2.2677913, 2.264686, 2.264411, 2.2629385, 2.2619169, 2.2462363, 2.2454014, 2.245188, 2.2443886, 2.2435224, 2.2373137, 2.2339005, 2.2311525, 2.2300313, 2.227742, 2.2272696, 2.2260244, 2.2182584, 2.2160025, 2.2150965, 2.2129376, 2.211065, 2.209027, 2.2074554, 2.2070851, 2.2067604, 2.2060745, 2.2060251, 2.2039802, 2.203951, 2.2016823, 2.1963878, 2.1944802, 2.1943798, 2.1901689, 2.1893044, 2.1884458, 2.1821628, 2.181385, 2.1812003, 2.1787865]"
356,"[3911, 4022, 4306, 5378, 4027, 2329, 4308, 6539, 2700, 4720, 4848, 1721, 858, 6711, 4246, 1221, 3948, 1704, 4270, 8529, 4886, 6377, 3793, 1097, 5481, 2997, 33493, 45722, 2355, 4239, 7147, 3717, 3408, 6218, 2683, 4025, 4896, 5679, 4310, 608, 4369, 780, 7090, 1206, 5669, 1961, 30707, 4447, 46578, 8360, 47, 1625, 2572, 296, 1213, 3033, 5991, 2628, 4262, 2617, 2987, 527, 593, 33679, 6874, 34405, 8464, 4718, 6870, 953, 5816, 1517, 1, 8961, 586, 110, 4299, 1028, 1917, 111, 1580, 480, 2908, 260, 3535, 1073, 924, 1196, 2081, 551, 4643, 923, 55820, 3994, 4975, 5956, 6016, 2716, 3510, 41566]","[2.6743064, 2.603078, 2.5934963, 2.5727897, 2.55069, 2.546577, 2.5272174, 2.5219066, 2.518102, 2.5178337, 2.5131083, 2.5078633, 2.5053244, 2.498863, 2.4987183, 2.491636, 2.4914432, 2.4834933, 2.4805574, 2.4741871, 2.4673395, 2.4661593, 2.4638712, 2.4613454, 2.448872, 2.4415417, 2.4377563, 2.4274762, 2.4245577, 2.4238162, 2.420323, 2.414879, 2.3690948, 2.366992, 2.3596325, 2.3563795, 2.355175, 2.3545706, 2.3484838, 2.3423245, 2.3410406, 2.3369575, 2.333317, 2.3303683, 2.3277693, 2.3263516, 2.3229523, 2.3206038, 2.320535, 2.31794, 2.3156357, 2.3155425, 2.3143113, 2.3106215, 2.310241, 2.3056834, 2.305593, 2.3009224, 2.3001044, 2.2984686, 2.295517, 2.2933984, 2.2909665, 2.2902038, 2.289538, 2.289475, 2.2890158, 2.2862992, 2.2857883, 2.2844727, 2.2793267, 2.278112, 2.277394, 2.2761264, 2.2713058, 2.270466, 2.2691274, 2.267703, 2.2668402, 2.2632024, 2.2630835, 2.262409, 2.2618017, 2.2587407, 2.2585032, 2.254838, 2.2522228, 2.2508233, 2.2463896, 2.2458901, 2.24477, 2.2445235, 2.2444015, 2.243031, 2.231319, 2.228078, 2.2265987, 2.223492, 2.2228088, 2.2203672]"
357,"[4014, 912, 2324, 2671, 4308, 593, 2424, 296, 6218, 6377, 1079, 4973, 1569, 5995, 1088, 745, 2321, 1288, 2572, 2571, 3408, 3967, 6539, 5349, 2396, 4226, 8529, 1704, 902, 5618, 4979, 1148, 4993, 1680, 3751, 5952, 30749, 1214, 924, 750, 1250, 367, 5669, 2997, 235, 1036, 47, 345, 457, 344, 594, 2712, 261, 2987, 2762, 45722, 231, 2724, 454, 39183, 1193, 1302, 2294, 1291, 35836, 648, 3977, 1203, 3949, 6350, 1086, 3948, 1278, 317, 5481, 377, 104, 32, 3252, 5418, 2692, 48, 41566, 1276, 2791, 4016, 293, 8533, 1234, 380, 3052, 2908, 1293, 2716, 1032, 5378, 3996, 266, 1732, 8874]","[2.5384028, 2.4895356, 2.487012, 2.4456599, 2.4399033, 2.4255152, 2.420441, 2.391384, 2.3452272, 2.3365655, 2.3147578, 2.314127, 2.3096752, 2.3094468, 2.2986908, 2.2887886, 2.2863615, 2.2778745, 2.273868, 2.2694557, 2.260264, 2.2533011, 2.232069, 2.2268836, 2.2182062, 2.2160132, 2.2159963, 2.2156541, 2.2119794, 2.2057023, 2.1976333, 2.1960337, 2.1933305, 2.1909113, 2.1903148, 2.1900997, 2.1857865, 2.178134, 2.1728501, 2.1673782, 2.1617732, 2.1610286, 2.1570382, 2.1502097, 2.1489754, 2.1458783, 2.1431394, 2.1371498, 2.1281674, 2.1273584, 2.12544, 2.1249268, 2.12316, 2.120461, 2.118841, 2.114646, 2.1083229, 2.104702, 2.1028795, 2.0987988, 2.096052, 2.095786, 2.0945024, 2.0931869, 2.0924067, 2.090183, 2.0879624, 2.086894, 2.0759206, 2.0752058, 2.0748153, 2.0730526, 2.0710566, 2.070679, 2.0680087, 2.0644066, 2.0547976, 2.0543153, 2.0528913, 2.0501623, 2.0455472, 2.0452967, 2.0427063, 2.0358298, 2.0330105, 2.024622, 2.0232856, 2.0214407, 2.0209513, 2.019238, 2.0168293, 2.0163846, 2.0160646, 2.01271, 2.0125673, 2.0089977, 2.0069537, 2.0066364, 2.0055466, 2.0019703]"
358,"[44022, 63992, 53121, 49286, 53993, 69406, 60397, 59258, 69644, 37729, 56949, 54272, 5110, 54190, 47122, 5171, 4069, 61250, 45720, 6155, 27706, 88405, 56171, 59725, 42011, 58047, 32031, 52245, 126548, 56152, 27808, 70293, 33646, 74789, 72641, 89864, 6936, 44972, 52319, 50601, 81537, 45431, 68135, 40826, 52975, 55267, 30793, 33004, 84944, 47518, 7317, 45447, 6959, 64969, 78772, 54259, 6593, 3969, 62956, 64957, 65230, 7173, 8866, 51084, 46972, 70183, 74450, 46948, 64622, 31685, 51086, 30816, 7444, 6281, 30825, 61024, 62434, 44840, 8361, 4700, 63131, 8969, 84374, 6958, 59421, 3988, 37384, 56251, 85780, 40629, 7346, 5620, 34520, 86833, 5313, 6619, 76293, 87485, 45672, 7285]","[2.3150678, 2.3147252, 2.2776258, 2.2013345, 2.1992493, 2.1889021, 2.181341, 2.1444411, 2.1246204, 2.1204977, 2.1164098, 2.1161962, 2.1142972, 2.0842528, 2.0805082, 2.0761406, 2.067709, 2.0664392, 2.0573373, 2.0559015, 2.0544286, 2.0527768, 2.0521588, 2.051115, 2.038096, 2.0380921, 2.0296628, 2.0279922, 2.0255258, 2.0054471, 1.9964845, 1.9845634, 1.9775877, 1.9773034, 1.9767458, 1.9724008, 1.9646755, 1.9638045, 1.9626962, 1.9618049, 1.9606106, 1.9500971, 1.9385024, 1.93836, 1.9291406, 1.925509, 1.9210877, 1.9167454, 1.9155457, 1.9094858, 1.9051554, 1.9019221, 1.9017214, 1.8979307, 1.8840733, 1.8824968, 1.8816621, 1.8797784, 1.8796189, 1.8759415, 1.8696805, 1.8648438, 1.8621743, 1.8618667, 1.8606262, 1.8595397, 1.8517954, 1.8476243, 1.8455341, 1.8442776, 1.8353542, 1.8291953, 1.8286731, 1.8254566, 1.8238623, 1.8220925, 1.8128259, 1.8119645, 1.8118889, 1.8073478, 1.8031756, 1.8013749, 1.7999462, 1.7967713, 1.7952639, 1.7949617, 1.7937701, 1.7907481, 1.7851299, 1.7848165, 1.7801163, 1.7771897, 1.7768173, 1.7736204, 1.7724266, 1.7708205, 1.7683238, 1.7663467, 1.765163, 1.7638633]"
359,"[356, 858, 527, 318, 260, 50, 1221, 608, 2628, 1136, 1258, 1208, 2997, 47, 1197, 2706, 589, 3147, 778, 1247, 4993, 337, 1206, 293, 7361, 1923, 1784, 924, 1036, 4226, 111, 4878, 1089, 1625, 2700, 912, 2959, 2762, 3578, 923, 1201, 480, 1080, 2502, 2683, 2353, 2692, 4027, 2329, 4973, 4848, 1193, 5952, 3751, 3897, 750, 2291, 2918, 1222, 6539, 904, 364, 1584, 1210, 1196, 3996, 1968, 1517, 2028, 7153, 110, 2542, 1214, 457, 5445, 231, 1219, 367, 500, 1291, 1207, 5418, 223, 1288, 4239, 4979, 16, 1213, 1265, 4896, 377, 1610, 5349, 3481, 3949, 1276, 3967, 4246, 1230, 4963]","[2.652412, 2.595168, 2.5904756, 2.5754607, 2.5717225, 2.5604818, 2.5346715, 2.501175, 2.4996727, 2.4985304, 2.495181, 2.492165, 2.4903388, 2.4898825, 2.4843435, 2.4834661, 2.4831374, 2.4816945, 2.4787536, 2.4744644, 2.4733016, 2.4731152, 2.4690952, 2.4656277, 2.4613962, 2.4502826, 2.4481483, 2.4477491, 2.4467592, 2.443922, 2.4420617, 2.4405844, 2.4388225, 2.4366972, 2.4352944, 2.4350047, 2.4343495, 2.4310012, 2.4287338, 2.4195871, 2.417601, 2.4146984, 2.4120374, 2.4076228, 2.4056628, 2.4050913, 2.403193, 2.3989677, 2.3973856, 2.3967762, 2.3923748, 2.3918047, 2.387734, 2.3830602, 2.3825247, 2.381453, 2.3774424, 2.3732023, 2.372799, 2.3651195, 2.361406, 2.3583882, 2.354877, 2.35255, 2.3502378, 2.3492296, 2.3487697, 2.3476043, 2.3474905, 2.3412492, 2.3399117, 2.339192, 2.3376844, 2.335567, 2.3322983, 2.3320632, 2.326034, 2.3192759, 2.3183725, 2.3175583, 2.31709, 2.3164973, 2.3163047, 2.3078182, 2.306101, 2.3054109, 2.3054004, 2.3013225, 2.296466, 2.2958393, 2.292767, 2.2923436, 2.2912712, 2.2897868, 2.2882466, 2.2825289, 2.280229, 2.2761698, 2.271146, 2.2708502]"
