userId,itemIds
303,"[2571, 79132, 48780, 58559, 541, 2959, 2762, 5445, 74458]"
412,"[2571, 2000, 54503, 555, 1441, 47, 1246, 318, 7361, 2959]"
74,"[1089, 50, 6, 1036, 2000, 1253, 1222, 2763, 1281, 46578]"
137,"[2337, 6711, 3671, 1513, 2859, 5060, 215, 3897, 46578, 109374]"
225,"[296, 2762, 5418, 1258, 6874, 457, 27773, 1997, 2571, 132333]"
91,"[318, 296, 2571, 109374, 7361, 80463, 79132, 58559, 48780, 2959]"
104,"[296, 318, 58559, 7361, 2959, 109374, 79132, 1682, 80463, 98230]"
410,"[318, 2959, 50, 2858, 132333, 48516, 27773, 4226, 593, 79132]"
554,"[6, 48516, 2959, 318, 79132, 58559, 296, 858, 1213, 69122]"
168,"[457, 2694, 2572, 2406, 34072, 2763, 904, 4306, 318, 1197]"
352,"[457, 5445, 1625, 1197, 318, 1682, 109374, 48780, 1732, 7361]"
197,"[62553, 46578, 47099, 4973, 6870, 6385, 88810, 4995, 109374, 4062]"
231,"[46578, 109374, 97921, 56367, 6711, 91077, 8949, 261, 1682, 7361]"
407,"[4973, 7361, 46578, 106920, 109374, 94959, 3021, 86882, 113275, 2997]"
53,"[356, 97921, 96821, 46578, 7361, 56367, 111921, 69757, 47099, 109374]"
89,"[318, 858, 79132, 109374, 58559, 7361, 296, 48780, 80463, 2959]"
63,"[7361, 1, 6, 46578, 899, 955, 555, 86882, 1202, 1197]"
491,"[55052, 1197, 2324, 4954, 7361, 364, 527, 38061, 39183, 2005]"
482,"[318, 1198, 296, 8533, 109374, 1732, 46578, 55247, 6711, 80463]"
518,"[586, 500, 344, 367, 1517, 231, 2124, 39, 3253, 788]"
431,"[2791, 3911, 54881, 5110, 34542, 2502, 60766, 51255, 34072, 8874]"
111,"[318, 296, 7361, 109374, 58559, 79132, 80463, 1682, 2571, 2959]"
183,"[1036, 6, 1968, 1266, 6979, 2000, 457, 2248, 553, 2571]"
363,"[48516, 112556, 80463, 55820, 148626, 6, 79132, 318, 51540, 858]"
297,"[4979, 4954, 86882, 4011, 555, 109374, 6378, 97921, 38061, 57669]"
125,"[1197, 1265, 7147, 86882, 4973, 109374, 7361, 7826, 46578, 1682]"
522,"[1197, 97921, 318, 164909, 50, 7361, 109374, 858, 80463, 1682]"
382,"[79132, 318, 7361, 109374, 48780, 48516, 4973, 2762, 1682, 1197]"
29,"[216, 2858, 4014, 231, 899, 4720, 1266, 2411, 318, 1198]"
166,"[2791, 318, 296, 364, 58559, 2959, 109374, 858, 79132, 48516]"
216,"[296, 318, 2959, 1732, 79132, 48516, 7361, 27773, 1682, 50]"
80,"[7361, 2858, 318, 2959, 904, 1208, 109374, 6711, 80463, 1201]"
268,"[46578, 6711, 8784, 7361, 109374, 56367, 97921, 1682, 261, 96821]"
129,"[1197, 380, 457, 86882, 38061, 6378, 158238, 112556, 97921, 79132]"
325,"[296, 318, 2959, 2571, 79132, 48516, 80463, 27773, 48780, 132333]"
457,"[2571, 47099, 3408, 6373, 1527, 72641, 2431, 80463, 88810, 1265]"
493,"[527, 5995, 2324, 318, 3147, 6377, 1, 7566, 81845, 109374]"
607,"[318, 356, 7361, 109374, 4973, 1682, 1197, 46578, 86882, 97921]"
131,"[1307, 7361, 1, 97921, 26712, 1197, 4973, 109374, 134853, 86882]"
247,"[1197, 1036, 2161, 1, 951, 899, 296, 1270, 109374, 69122]"
549,"[1307, 69406, 88163, 4246, 2572, 97921, 49286, 104374, 6942, 2671]"
595,"[80463, 81591, 81845, 96488, 112556, 116797, 142488, 148626, 176423, 177593]"
520,"[608, 2762, 296, 318, 50, 2858, 2959, 1682, 593, 1704]"
398,"[500, 1015, 1083, 141, 7826, 2791, 1641, 1197, 1262, 4361]"
95,"[2000, 50, 2502, 2762, 3104, 608, 555, 38061, 2858, 7361]"
594,"[2000, 50, 61132, 296, 2706, 7361, 364, 2959, 97921, 58559]"
390,"[1704, 2858, 318, 7361, 4995, 47099, 3147, 1682, 97921, 1246]"
271,"[1183, 5992, 2858, 3160, 7361, 3949, 318, 55052, 48780, 81591]"
327,"[1197, 4973, 7826, 46578, 7147, 94959, 109374, 104374, 96821, 86882]"
396,"[2858, 318, 858, 527, 48516, 4995, 80463, 1704, 30707, 5995]"
48,"[318, 79132, 3578, 109487, 58559, 2571, 2028, 48780, 91947]"
454,"[4973, 4226, 44555, 71033, 509, 92259, 7361, 46578, 44555, 71033]"
55,"[750, 904, 608, 908, 67997, 1212, 1747, 913, 44195, 2183]"
138,"[750, 67997, 1610, 2707, 1747, 1267, 6979, 44195, 44555, 2890]"
278,"[750, 68157, 61132, 2890, 173209, 5060, 3448, 1281, 4349, 1747]"
237,"[1198, 839, 80463, 77455, 46972, 7826, 1682, 109374, 8529, 1265]"
169,"[296, 318, 2571, 7361, 2959, 79132, 48516, 80463, 48780, 27773]"
236,"[1209, 1197, 1201, 48394, 1198, 3494, 7147, 3996, 72737, 4327]"
403,"[1209, 555, 1189, 593, 55820, 148626, 2762, 99114, 51540, 48394]"
546,"[1036, 2985, 2000, 380, 6378, 2205, 3104, 79592, 88163, 69406]"
88,"[296, 2959, 4878, 778, 7361, 27773, 79132, 109374, 541, 608]"
255,"[296, 288, 1206, 2959, 3535, 3949, 27773, 47, 111, 37733]"
535,"[110, 2762, 5601, 26729, 3578, 4720, 6062, 4299, 48780, 3007]"
375,"[80463, 4954, 2502, 6378, 1732, 1396, 61323, 2571, 4011, 5989]"
575,"[141, 2858, 1682, 2959, 296, 50, 318, 132333, 1704, 2571]"
299,"[2571, 541, 79132, 1527, 38061, 5445, 4011, 5418, 51255, 58559]"
502,"[2571, 296, 541, 58559, 79132, 4011, 2959, 48516, 27773, 132333]"
420,"[58559, 79132, 48780, 2959, 50, 109374, 48516, 7361, 27773, 1682]"
86,"[1036, 296, 158238, 48516, 4011, 79132, 38061, 1527, 50, 51255]"
113,"[296, 1225, 318, 3175, 7147, 555, 47, 1258]"
528,"[58559, 54503, 2571, 2502, 741, 2959, 5103, 541, 2791, 27904]"
532,"[296, 48516, 2959, 79132, 318, 593, 50, 112556, 47, 4226]"
547,"[58559, 132333, 2959, 593, 48516, 1206, 1258, 27773, 47, 4226]"
585,"[318, 296, 858, 48516, 80463, 44199, 85774, 58559, 55820, 116797]"
208,"[2762, 48394, 4720, 112515, 48780, 56339, 1748, 140267, 2226, 4878]"
67,"[81591, 2571, 2959, 79132, 112552, 58559, 3535, 541, 3949, 122882]"
326,"[4848, 81591, 7361, 3535, 1258, 3949, 109374, 1222, 1682, 79132]"
399,"[81591, 3755, 180031, 67255, 4848, 4720, 112556, 79132, 48780, 93840]"
433,"[4848, 2858, 1673, 46578, 64839, 3897, 4979, 97921, 7361]"
473,"[296, 2959, 2858, 48516, 79132, 608, 318, 4011, 6, 1732]"
526,"[4308, 81591, 164909, 4973, 89904, 48394, 7361, 109374, 541, 899]"
157,"[1393, 69406, 97921, 2671, 45501, 88163, 4246, 49286, 1784, 3006]"
415,"[1036, 318, 457, 296, 5418, 80463, 593, 79132, 6, 132333]"
449,"[296, 318, 2959, 50, 2858, 593, 778, 1213, 608, 1732]"
345,"[122882, 1197, 112852, 2005, 34405, 7361, 1270, 1198, 1527, 2006]"
500,"[2959, 2329, 318, 47, 4226, 50, 2268, 593, 628, 2762]"
60,"[1246, 2454, 2858, 1214, 4995, 1258, 1704, 541, 2762, 3949]"
440,"[1246, 364, 1036, 1704, 1, 457, 318, 1198, 595, 58559]"
15,"[1258, 608, 1036, 7361, 2571, 8533, 296, 1198, 593, 1197]"
408,"[1258, 2791, 7361, 8874, 2858, 1197, 2762, 6711, 608, 4973]"
97,"[318, 79132, 595, 8533, 48394, 164909, 7361, 364, 112556, 7579]"
139,"[2762, 5103, 4128, 3671, 1580, 608, 377, 589, 101739, 318]"
223,"[318, 1197, 1, 2791, 2762, 899, 7361, 109374, 1035, 7579]"
466,"[593, 296, 55820, 608, 48516, 3494, 2858, 2762, 1732, 318]"
5,"[2959, 2858, 318, 778, 50, 3160, 47, 164909, 4226, 1206]"
14,"[4226, 7361, 50, 608, 2997, 27773, 2858, 2959, 1732, 1199]"
117,"[296, 318, 2959, 50, 2858, 2571, 1213, 7361, 593, 2762]"
123,"[7361, 6711, 97921, 4973, 215, 109374, 106920, 86882, 164909, 180031]"
162,"[7361, 46578, 6711, 97921, 109374, 106920, 56367, 1682, 2858, 4979]"
314,"[7361, 89470, 48394, 457, 3481, 2571, 4467, 2273, 4995, 109374]"
336,"[318, 79132, 112556, 7361, 58559, 97921, 48516, 109374, 48780, 46578]"
374,"[296, 1732, 2858, 7361, 46578, 6711, 1682, 97921, 5902, 2997]"
472,"[1719, 3160, 6711, 2858, 7361, 78039, 5992, 72720, 86898, 62511]"
601,"[296, 2858, 1092, 7361, 2959, 50, 6711, 80463, 109374, 2076]"
2,"[1682, 46578, 6711, 109374, 97921, 56367, 4979, 261, 7361, 1732]"
417,"[899, 910, 922, 109374, 904, 89904, 5902, 1682, 4979, 608]"
548,"[1682, 46578, 6711, 56367, 97921, 109374, 7361, 8949, 5902, 4979]"
564,"[1265, 8874, 1197, 1270, 71535, 3175, 93840, 7361, 2716, 1580]"
233,"[1015, 457, 541, 2273, 6787, 85774, 7147, 1090, 7361, 1197]"
343,"[1015, 364, 48780, 48516, 103688, 2005, 6377, 4995, 6, 112515]"
537,"[7826, 1197, 109374, 94959, 2005, 4973, 86882, 55269, 4700, 531]"
22,"[1197, 1682, 46578, 7361, 109374, 86882, 4973, 97921, 6711, 7826]"
30,"[1, 457, 500, 8961, 1682, 1197, 1580, 1265, 7826, 367]"
25,"[1015, 167380, 3189, 73290, 2761, 50601, 7826, 7147, 47099, 364]"
65,"[34, 1197, 4306, 837, 2161, 108932, 3489, 2, 2124, 2797]"
445,"[2005, 1270, 2, 1197, 2797, 2761, 837, 2716, 2161, 2054]"
460,"[112290, 80463, 903, 7361, 6711, 86882, 899, 162414, 1682, 215]"
366,"[6863, 46578, 109374, 5103, 4973, 1197, 94959, 2005, 7361, 7826]"
523,"[46578, 6863, 3897, 5103, 156387, 67734, 1197, 96588, 56367, 2082]"
112,"[1307, 1265, 1197, 39, 2671, 2572, 4246, 6942, 69406, 88163]"
461,"[1307, 97921, 69406, 88163, 2572, 4246, 49286, 6942, 104374, 2671]"
241,"[1339, 903, 6663, 7132, 7826, 2762, 109374, 2124, 1197, 2005]"
581,"[17, 2396, 7361, 6711, 97921, 109374, 215, 4973, 46578, 8533]"
47,"[2791, 1407, 2858, 296, 1682, 1198, 608, 7361, 4973, 318]"
515,"[231, 54503, 8641, 48385, 60756, 69122, 51255, 2502, 4816, 2791]"
341,"[457, 38061, 3104, 158238, 103372, 1625, 2413, 79592, 1732, 112556]"
511,"[1197, 7826, 318, 54259, 109374, 4308, 1682, 164909]"
333,"[2959, 112556, 47, 8950, 104879, 74458, 48780, 4848, 27773, 50]"
442,"[74754, 1924, 70946, 89281, 70451, 6587, 8666, 3593, 60037, 1562]"
335,"[1682, 46578, 97921, 56367, 6711, 109374, 7361, 8784, 4979, 5902]"
3,"[1704, 318, 97921, 2858, 48516, 7361, 47099, 80463, 2268, 8533]"
23,"[296, 109374, 318, 79132, 1197, 58559, 1682, 48516, 7361, 1732]"
206,"[6, 37733, 48516, 27773, 88129, 55820, 67255, 8798, 55118, 318]"
337,"[6, 555, 27773, 88129, 37733, 48516, 293, 1249, 67255]"
544,"[48516, 296, 6, 58559, 79132, 2959, 50, 4011, 27773, 38061]"
90,"[1089, 68157, 48516, 1222, 55820, 1208, 318, 2329, 2959, 858]"
467,"[1089, 2959, 4011, 68157, 1732, 555, 3535, 6874, 4011, 132333]"
35,"[2694, 500, 586, 1013, 837, 2, 6793, 5103, 374, 2124]"
504,"[46578, 8874, 109374, 56367, 2716, 4979, 71535, 1682, 2502, 67734]"
229,"[2762, 47, 2959, 1258, 296, 480, 593, 1, 1682, 2]"
12,"[48394, 48780, 66097, 7826, 54259, 47610, 7147, 59387, 29, 69951]"
346,"[48394, 168266, 46578, 3148, 910, 81845, 380, 541, 4246, 4973]"
321,"[80463, 47099, 48516, 97921, 58559, 46578, 318, 2959, 109374, 189333]"
584,"[45720, 46578, 7361, 47099, 86882, 97921, 88810, 109374, 7826, 96821]"
40,"[1307, 1197, 1265, 364, 539, 2005, 4973, 1, 2671, 1968]"
185,"[46578, 97921, 109374, 56367, 6711, 1682, 7361, 261, 96821, 92259]"
273,"[356, 296, 1682, 1732, 2959, 2858, 4011, 7361, 79132, 109374]"
541,"[46578, 47099, 97921, 318, 7361, 109374, 1682, 96821, 7826, 4973]"
569,"[141, 46578, 97921, 56367, 109374, 8949, 6711, 1682, 8784, 4979]"
188,"[7361, 296, 318, 79132, 2959, 58559, 48516, 2571, 1704, 80463]"
213,"[164909, 8533, 1873, 4308, 81845, 4973, 53123, 899, 3217, 1947]"
421,"[2028, 1208, 5995, 1258, 112515, 1222, 2427, 140267, 1090, 185029]"
427,"[2858, 7361, 1966, 6659, 246, 46578, 78039, 441, 2003, 60766]"
260,"[8533, 1197, 96488, 904, 1193, 1201, 6874, 97921, 7361, 109374]"
285,"[539, 1393, 597, 1784, 2424, 69406, 2671, 1569, 4823, 4246]"
85,"[923, 1258, 109374, 80463, 904, 7361, 1732, 593, 4973, 79132]"
253,"[923, 1281, 541, 80463, 44555, 1206, 3504, 115713, 4278, 1682]"
11,"[2571, 7361, 1682, 79132, 6711, 6385, 106920, 109374, 97938, 4973]"
155,"[1527, 1580, 79132, 112852, 2571, 122904, 51255, 111759, 8874, 1270]"
108,"[1339, 6, 2268, 1090, 457, 593, 2329, 1222, 48516, 1258]"
143,"[180031, 48394, 81591, 164909, 109374, 128838, 4973, 1197, 7361, 86882]"
563,"[1258, 112852, 951, 922, 899, 1198, 1265, 2406, 367, 1214]"
161,"[44, 367, 1681, 31553, 344, 1431, 44, 6764, 1681]"
204,"[2413, 2406, 97921, 1197, 6711, 86882, 67734, 109374, 7361, 88163]"
351,"[2791, 1198, 1407, 7361, 1207, 1197, 1101, 109487, 4973, 318]"
479,"[318, 2959, 2858, 48516, 296, 97921, 48780, 46578, 112556, 57669]"
203,"[91947, 109487, 48780, 1198, 79132, 55820, 86882, 318, 134130, 109374]"
142,"[1036, 380, 457, 70, 2000, 593, 377, 608, 1407, 733]"
455,"[2791, 1197, 61132, 1265, 8874, 109374, 86882, 54503, 46578, 71535]"
242,"[2671, 4246, 6942, 357, 69406, 88163, 2572, 104374, 49286, 97921]"
174,"[69, 2502, 1036, 46578, 3175, 441, 1732, 377, 4979, 1580]"
543,"[4973, 97921, 86882, 88163, 109374, 104374, 1197, 6942, 4246, 69757]"
145,"[1663, 61132, 3448, 5060, 2890, 3836, 5541, 1281, 173209, 750]"
406,"[49824, 8958, 164909, 40819, 5991, 3217, 1035, 1225, 4308, 112552]"
33,"[1036, 2000, 4361, 91947, 380, 47, 4226, 1954, 6, 318]"
311,"[6, 48516, 88129, 4776, 37733, 55820, 80489, 112556, 50, 6870]"
181,"[3671, 1192, 515, 2908, 247, 457, 1189, 1266, 1094, 141]"
243,"[3671, 111743, 84944, 368, 2478, 3624, 4321, 3494, 55820, 128360]"
331,"[3671, 1682, 920, 8949, 1206, 2571, 1208, 1237, 296]"
501,"[3671, 111743, 368, 3624, 148652, 4321, 2701, 2478, 84944]"
444,"[2268, 457, 318, 2803, 480, 454, 648, 110, 733, 1291]"
458,"[1197, 2413, 551, 608, 4973, 109374, 46578, 899, 86882, 1307]"
44,"[1246, 1197, 1704, 79132, 318, 2571, 1682, 1198, 58559, 48780]"
71,"[1246, 1197, 1704, 2268, 2193, 2431, 54259, 3448, 2161]"
207,"[541, 457, 47, 48516, 5445, 1617, 67255, 6, 50, 2268]"
604,"[1136, 2395, 5669, 1222, 2700, 1208, 377, 3481, 1625, 2791]"
151,"[46578, 6711, 78039, 91077, 78574, 103539, 6867, 162414, 165549, 2710]"
512,"[837, 1197, 3489, 500, 2, 5103, 2161, 2797, 1013, 2082]"
574,"[837, 50601, 262, 41566, 90866, 66097, 48394, 62553, 2161, 50601]"
530,"[39, 1307, 1197, 79702, 2572, 97921, 69406, 88163, 58998, 1777]"
429,"[48516, 6, 73344, 31364, 7981, 55820, 71033, 31364, 67255, 104879]"
319,"[2571, 1200, 541, 122882, 2985, 111759, 70286, 1240, 115713, 79132]"
194,"[2671, 4246, 6942, 69406, 2572, 88163, 6155, 539, 49286, 1307]"
92,"[1304, 3494, 3671, 7027, 86882, 88163, 1197, 69406, 1201, 1307]"
485,"[296, 4011, 38061, 2542, 555, 57669, 158238, 18, 62849, 1732]"
571,"[527, 2028, 5995, 1208, 1090, 1222, 1178, 69481, 174055, 50068]"
389,"[2890, 61132, 69481, 3448, 1090, 1222, 1208, 473, 40278, 3836]"
277,"[1307, 7361, 1197, 97921, 79132, 8533, 2571, 164909, 109487, 111921]"
73,"[4720, 595, 903, 955, 3160, 5147, 7361, 46578, 2797, 5796]"
478,"[8528, 61132, 52245, 58156, 79592, 8641, 46970, 104, 69122, 54503]"
490,"[296, 7361, 318, 2959, 164909, 1682, 80463, 2762, 79132, 103688]"
439,"[47, 48516, 112556, 6870, 67255, 104879, 593, 74458, 51540, 2268]"
591,"[8361, 189333, 79132, 457, 377, 58559, 5418, 2205, 5445, 380]"
267,"[2762, 48394, 318, 593, 66097, 48516, 551, 1258, 79132, 364]"
10,"[1, 296, 364, 912, 904, 922, 910, 3435, 905, 531]"
210,"[1, 296, 910, 904, 109374, 1258, 2174, 457, 7361, 1197]"
487,"[1, 34072, 7361, 4973, 44555, 6377, 60766, 109374, 1183, 71033]"
430,"[2791, 46578, 8874, 69122, 97921, 2716, 54503, 6711, 71535, 8641]"
148,"[78039, 61240, 7361, 112515, 39183, 140267, 106920, 180031, 103688, 97921]"
598,"[78039, 7361, 39183, 162414, 106920, 6711, 97921, 105355, 133645, 180031]"
218,"[6016, 27773, 73344, 31364, 48516, 55820, 88129, 67255, 104879, 115569]"
106,"[34048, 2571, 480, 103688, 122882, 79132, 1200, 1240, 185029, 111759]"
190,"[356, 364, 1, 1225, 34072, 1197, 595, 96488, 7826, 55247]"
184,"[1197, 8961, 318, 551, 1270, 103688, 899, 1682, 109374, 79132]"
87,"[7579, 39, 4246, 6942, 97921, 69406, 2572, 88163, 104374, 49286]"
471,"[2273, 2000, 51255, 158238, 38061, 93510, 79592, 145, 61024, 103372]"
175,"[47, 593, 4226, 112556, 74458, 48516, 51540, 104879, 67255, 27773]"
578,"[364, 1, 6377, 919, 1097, 8961, 480, 588, 60069, 1270]"
506,"[951, 916, 955, 905, 6254, 898, 3097, 909, 932, 950]"
189,"[902, 912, 932, 7, 905, 898, 911, 2671, 215, 164909]"
196,"[4973, 7361, 86882, 6711, 541, 109374, 1682, 215, 318, 48394]"
306,"[531, 922, 899, 55052, 3481, 4973, 109374, 1197, 3897, 164909]"
519,"[837, 5989, 531, 4954, 262, 6378, 50601, 2763, 62553, 555]"
538,"[899, 1035, 1947, 164909, 919, 4308, 5991, 4857, 1873, 2559]"
320,"[910, 2791, 86833, 8641, 39, 54503, 7451, 2502, 96588, 8376]"
459,"[951, 910, 898, 905, 955, 6254, 950, 936, 947, 2936]"
401,"[912, 318, 899, 3435, 908, 86882, 109374, 79132, 7361, 164909]"
98,"[1197, 4973, 7147, 54259, 86882, 109374, 7826, 94959, 180031, 113275]"
209,"[899, 919, 912, 900, 920, 595, 1281, 1035, 1204, 1947]"
252,"[905, 1997, 903, 922, 950, 2160, 1252, 912, 6987, 928]"
496,"[905, 955, 898, 951, 6254, 936, 2935, 2936, 3097, 4599]"
205,"[912, 905, 969, 898, 1944, 916, 909, 900, 950, 1104]"
163,"[1197, 7147, 7826, 4973, 54259, 109374, 2161, 94959, 2005, 1967]"
238,"[1968, 97921, 8784, 46578, 56367, 69757, 7361, 6711, 96821, 104374]"
358,"[3897, 1258, 5013, 4848, 46578, 4720, 109374, 55052, 8874, 51540]"
557,"[3897, 156387, 111622, 3481, 53123, 2337, 106766, 3060, 55444, 5508]"
293,"[296, 608, 38061, 555, 4011, 57669, 1732, 2076, 44761, 50]"
13,"[2005, 2, 1197, 837, 2161, 500, 3489, 2797, 531, 5103]"
342,"[109487, 48780, 541, 7826, 7361, 79132, 180031, 48774, 109374, 98230]"
377,"[551, 3435, 3175, 93840, 1265, 2762, 1274, 3677, 2761, 1258]"
443,"[551, 66097, 48394, 2291, 180031, 37729, 112515, 7147, 103688, 7826]"
49,"[8533, 7361, 97921, 55052, 164909, 7579, 215, 39183, 78039, 98230]"
550,"[5060, 750, 4349, 68157, 61132, 2890, 3448, 1747, 173209, 1281]"
291,"[858, 541, 318, 1214, 2959, 1997, 80463, 2571, 1206, 1219]"
272,"[899, 8874, 6378, 51255, 1220, 608, 71535, 4954, 79702, 83134]"
397,"[246, 85774, 54881, 60766, 96488, 77455, 137337, 7156, 93721, 100556]"
118,"[1, 4306, 1197, 4886, 108932, 500, 6377, 8961, 50872, 367]"
281,"[912, 7579, 7361, 215, 8533, 39183, 97921, 164909, 55052, 6711]"
338,"[858, 2028, 79132, 296, 318, 48516, 541, 1213, 2571, 4954]"
228,"[47, 50, 628, 6870, 67255, 112556, 74458, 48516, 104879, 51540]"
180,"[8874, 51255, 38061, 57669, 158238, 83134, 71535, 93840, 5803, 103341]"
355,"[4973, 97921, 7361, 46578, 56367, 55280, 46976, 95873, 48082, 95088]"
269,"[3911, 1288, 6296, 109374, 46578, 2502, 2716, 8874, 54503, 8641]"
576,"[4848, 2076, 7361, 79132, 5992, 4878, 81591, 8950, 5902, 1682]"
214,"[5664, 2156, 3554, 510, 3327, 48150, 5664, 2156, 3554, 510]"
508,"[2156, 349, 5664, 1036, 3554, 457, 48150, 377, 6942, 648]"
360,"[7361, 6711, 46976, 48082, 106920, 4979, 97921, 86882, 46578, 4973]"
481,"[69122, 86833, 54503, 8641, 60756, 35836, 2502, 231, 4816, 61132]"
127,"[733, 89470, 457, 48516, 6, 292, 58559, 2268, 5418, 80463]"
158,"[91947, 55247, 4022, 91976, 97938, 81562, 134130, 158528, 118900, 83369]"
556,"[2406, 49286, 1197, 57951, 85367, 69406, 67734, 49286, 82202, 73319]"
154,"[905, 955, 898, 951, 2936, 2935, 1269, 909, 910, 1281]"
329,"[1097, 2761, 41566, 2161, 2005, 837, 40851, 2139, 51698, 1009]"
545,"[588, 364, 595, 1907, 2081, 48, 1566, 783, 1688, 72737]"
315,"[2144, 1968, 2248, 2918, 1088, 1197, 1259, 3791, 2114, 2005]"
259,"[1234, 5796, 180045, 3468, 58803, 4954, 8494, 3783, 102852, 7137]"
146,"[112515, 48394, 180031, 61240, 140267, 5749, 4720, 56339, 2762, 1258]"
245,"[364, 6377, 362, 166461, 1, 76093, 50658, 8961, 95167, 152081]"
383,"[1246, 2858, 318, 4995, 47099, 1704, 3147, 1682, 7361, 7178]"
505,"[1092, 3101, 3274, 3249, 3535, 784, 367, 344, 231, 69122]"
289,"[48516, 6, 7981, 38095, 27773, 318, 88129, 115149, 1218, 293]"
324,"[46578, 97921, 6711, 56367, 109374, 91077, 261, 168326, 8784, 86882]"
388,"[104, 216, 2335, 2141, 2700, 54272, 8917, 788, 4016, 2791]"
