userId,itemIds
211,"[1594, 59387, 6867, 68237, 71033, 44555, 55908, 96829, 6773, 8933]"
246,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 73808, 89759, 44555]"
312,"[4144, 59387, 44555, 4973, 7361, 71033, 96829, 92259, 89759, 109374]"
344,"[91079, 78039, 4144, 7361, 53123, 215, 106920, 94959, 6711, 4973]"
350,"[53123, 4144, 4973, 7361, 6711, 94959, 106920, 133771, 87304, 87234]"
354,[]
295,"[59387, 68237, 71033, 44555, 55908, 8933, 27815, 96829, 58303, 44555]"
149,"[113741, 59387, 8914, 71033, 68237, 44555, 55908, 73808, 96829, 89118]"
221,"[113741, 68237, 59387, 71033, 44555, 55908, 96829, 92259, 86781, 58303]"
303,"[113741, 68237, 8914, 59387, 114935, 71033, 48780, 55908, 44555, 27773]"
412,"[113741, 59387, 88235, 68237, 71033, 55908, 44555, 96829, 73808, 59387]"
74,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 55908, 73808, 44555]"
137,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 55908, 73808, 44555]"
225,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 55908, 73808, 44555]"
91,"[59387, 68237, 71033, 44555, 86781, 4956, 92259, 44555, 71033]"
104,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 55908, 58303]"
410,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 58303, 44555]"
554,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 73808, 89759, 44555]"
168,"[59387, 68237, 71033, 44555, 55908, 96829, 92259, 86781, 58303, 73808]"
352,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 58303, 73808, 74553]"
197,"[59387, 71033, 44555, 86781, 89759, 96829, 92259, 83132, 44555, 58303]"
231,"[6867, 57669, 59387, 68237, 71033, 44555, 96829, 92259, 89759, 55814]"
407,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 55908, 44555]"
53,"[4144, 4973, 7361, 59387, 68237, 87234, 3021, 152970, 156605, 168326]"
89,"[74553, 68237, 59387, 44555, 96829, 55908, 86781, 58303, 89759, 44555]"
63,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 73808, 44555, 59387]"
491,"[59387, 68237, 71033, 44555, 96829, 55908, 73808, 58303, 74553, 44555]"
482,"[59387, 68237, 71033, 44555, 96829, 55908, 86781, 89759, 73808, 58303]"
518,"[59387, 57669, 152970, 158238, 159415, 83134, 95088, 133771, 115122, 109374]"
431,"[59387, 68237, 71033, 44555, 96829, 55908, 58303, 73808, 74553, 44555]"
111,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 55908, 58303]"
183,"[59387, 68237, 71033, 44555, 55908, 6867, 96829, 73808, 6773, 8933]"
363,"[71033, 67997, 73344, 59387, 44555, 73808, 55908, 96829, 55721, 58303]"
297,"[59387, 38061, 68237, 57669, 158238, 7826, 55908, 88235, 95088, 102993]"
125,"[59387, 68237, 71033, 44555, 96829, 86781, 92259, 89759, 58303, 44555]"
522,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 58303, 44555]"
382,"[113741, 59387, 68237, 71033, 55908, 44555, 59387, 96829, 73808, 74553]"
29,"[6867, 57669, 68237, 59387, 71033, 44555, 96829, 55908, 73808, 58303]"
166,"[59387, 68237, 71033, 44555, 96829, 55908, 73808, 58303, 74553, 44555]"
216,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 92259, 89759, 27773]"
80,"[59387, 68237, 71033, 44555, 27773, 86781, 89759, 96829, 92259, 44555]"
268,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 103984, 44555]"
129,"[59387, 68237, 71033, 44555, 96829, 55908, 73808, 58303, 83132, 44555]"
325,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 73808, 74553, 8933]"
457,"[68237, 113741, 59387, 71033, 44555, 96829, 55908, 92259, 86781, 83132]"
493,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 55908, 58303, 73808]"
607,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 58303, 55814]"
131,"[4973, 7361, 7826, 72226, 94959, 46578, 109374, 55442, 106920, 59387]"
247,"[59387, 68237, 71033, 44555, 55908, 96829, 86781, 73808, 58303, 74553]"
549,"[104339, 95088, 133771, 6808, 95873, 87234, 113829, 36477, 6425, 68848]"
595,"[113741, 59387, 68237, 71033, 44555, 96829, 55908, 58303, 73808, 52712]"
520,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 55908, 58303]"
398,"[152970, 59387, 7826, 94959, 109374, 92259, 102993, 95088, 6867, 74553]"
95,"[59387, 68237, 71033, 44555, 55908, 86781, 96829, 89759, 58303, 73808]"
594,[]
390,"[68237, 59387, 71033, 44555, 89759, 86781, 96829, 73808, 55908, 44555]"
271,"[59387, 68237, 71033, 44555, 89759, 86781, 96829, 27803, 73808, 44555]"
327,"[4973, 94959, 59387, 46578, 7361, 7826, 87234, 95088, 87304, 152970]"
396,"[59387, 68237, 71033, 44555, 86781, 89759, 96829, 27803, 44555, 71033]"
48,"[59387, 7826, 68237, 102993, 48780, 8933, 55363, 71033, 44555, 55908]"
454,"[71033, 86781, 89759, 96829, 44555, 73808, 57243, 3021, 6974, 44555]"
55,"[68237, 59387, 71033, 44555, 96829, 27773, 86781, 89759, 31364, 73808]"
138,"[68237, 113741, 59387, 8914, 71033, 44555, 96829, 55908, 73808, 58303]"
278,"[57669, 109374, 152970, 158238, 95088, 159415, 83134, 115122, 133771, 116799]"
237,"[59387, 95088, 77455, 152970, 60766, 7826, 127202, 96488, 94959, 97866]"
169,"[59387, 68237, 71033, 44555, 55908, 96829, 86781, 73808, 89759, 44555]"
236,"[59387, 74553, 55363, 8933, 39381, 7826, 59387, 59387, 59387]"
403,"[59387, 68237, 71033, 44555, 61240, 55908, 73808, 96829, 89118, 44555]"
546,"[44761, 38061, 59387, 57669, 68237, 87234, 158238, 133771, 152970, 159415]"
88,"[8914, 68237, 59387, 27773, 71033, 44555, 96829, 86781, 55908, 6773]"
255,"[7361, 68237, 59387, 71033, 44555, 96829, 55908, 6773, 73808, 74553]"
535,"[59387, 68237, 71033, 44555, 4956, 86781, 55908, 58303]"
375,"[1396, 59387, 6867, 68237, 7826, 59387, 113741, 55908, 90738, 59387]"
575,"[57669, 68237, 59387, 71033, 55908, 44555, 96829, 73808, 58303, 74553]"
299,"[68237, 113741, 57669, 8914, 59387, 38061, 114935, 158238, 65642, 88235]"
502,"[68237, 113741, 59387, 8914, 71033, 55908, 44555, 96829, 59387, 52712]"
420,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 58303, 44555]"
86,"[27773, 31364, 59387, 71033, 55908, 73808, 44555, 73344, 61240, 96829]"
113,"[59387, 68237, 71033, 44555, 27773, 86781, 96829, 89759, 92259, 44555]"
528,"[68237, 113741, 8914, 59387, 71033, 44555, 55908, 4956, 92259, 27773]"
532,"[27773, 31364, 73344, 71033, 61240, 44555, 86781, 96829, 158783, 44555]"
547,"[31364, 27773, 71033, 73808, 61240, 44555, 73344, 96829, 89118, 86892]"
585,"[59387, 71033, 44555, 89759, 96829, 86781, 73808, 55908, 44555, 39381]"
208,"[59387, 56339, 113741, 4902, 4720, 71033, 61240, 89118, 73808, 4546]"
67,"[68237, 113741, 59387, 8914, 71033, 55908, 44555, 96829, 73808, 58303]"
326,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 31364, 55908, 44555]"
399,"[59387, 113741, 71033, 113862, 90738, 89118, 96829, 111384, 4681, 44555]"
433,"[57669, 59387, 68237, 6867, 7826, 102993, 152970, 95088, 104944, 8933]"
473,"[59387, 68237, 57669, 71033, 44555, 96829, 73344, 73808, 55908, 31364]"
526,"[59387, 68237, 71033, 44555, 27773, 61240, 6773, 4956]"
157,"[104339, 95088, 6867, 127202, 55280, 87304, 95873, 103539, 102993, 95309]"
415,"[68237, 59387, 71033, 44555, 55908, 4956, 73808, 58303, 74553, 6773]"
449,"[68237, 59387, 113741, 71033, 44555, 96829, 55908, 73808, 58303, 74553]"
345,"[68237, 59387, 95088, 113741, 7826, 79357, 114935, 59387, 102993, 48082]"
500,"[59387, 68237, 71033, 44555, 89759, 86781, 96829, 73808, 55908, 58303]"
60,"[113741, 59387, 68237, 71033, 56339, 44555, 61240, 96829, 73808, 55908]"
440,"[59387, 117444, 74553, 96829, 44555, 6773, 93838, 55908, 71033, 73808]"
15,"[59387, 68237, 71033, 44555, 96829, 55908, 8933, 73808, 58303, 74553]"
408,"[59387, 68237, 71033, 44555, 55908, 96829, 4681, 6773, 73808, 44555]"
97,"[59387, 117444, 91079, 74553, 44555, 4973, 6773, 7361, 4681, 160848]"
139,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 73808, 74553, 58303]"
223,"[59387, 71033, 102993, 56339, 94959, 4973, 44555, 6773, 61240, 89904]"
466,"[71033, 59387, 44555, 55908, 96829, 39381, 73808, 8933, 74553, 55363]"
5,"[59387, 71033, 27773, 44555, 31364, 73808, 73344, 96829, 86892, 71033]"
14,"[8914, 68237, 113741, 59387, 71033, 55908, 44555, 96829, 6773, 89759]"
117,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 55908, 73808, 74553]"
123,"[4144, 4973, 7361, 59387, 68237, 109374, 106920, 133771, 5749, 180031]"
162,"[59387, 68237, 71033, 44555, 96829, 89759, 86781, 55908, 73808, 74553]"
314,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 73808, 89759, 74553]"
336,"[59387, 68237, 71033, 44555, 55908, 73808, 96829, 58303, 55814, 2360]"
374,"[4144, 59387, 71033, 68237, 44555, 4973, 27773, 61240, 89759, 96829]"
472,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 55908, 73808, 74553]"
601,"[59387, 71033, 44555, 73808, 4144, 31364, 55908, 96829, 27773, 89759]"
2,"[57669, 59387, 68237, 6867, 7826, 95088, 59387, 102993, 133771, 152970]"
417,"[59387, 57669, 68237, 71033, 44555, 55908, 96829, 6773, 73808, 59387]"
548,"[57669, 68237, 59387, 6867, 7826, 95088, 55280, 102993, 152970, 59387]"
564,"[68237, 59387, 113741, 71033, 55908, 44555, 96829, 59387, 73808, 83132]"
233,"[59387, 68237, 71033, 44555, 86781, 4956, 92259, 44555, 71033]"
343,"[59387, 74553, 96829, 73808, 61240, 8933, 56339, 44555, 71033, 89118]"
537,"[59387, 4973, 94959, 7826, 7361, 109374, 180031, 133771, 59387, 98230]"
22,"[59387, 68237, 71033, 44555, 96829, 86781, 92259, 55908, 58303, 44555]"
30,"[59387, 68237, 6867, 7826, 95088, 102993, 152970, 92259, 46578, 55280]"
25,"[59387, 68237, 7826, 102993, 95088, 152970, 156387, 6867, 104374, 46578]"
65,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 83132, 44555]"
445,"[59387, 68237, 74553, 95088, 117444, 59387, 29, 2761, 4467, 2968]"
460,"[59387, 68237, 71033, 44555, 96829, 6773, 55908, 73808, 89759, 44555]"
366,"[68237, 59387, 71033, 44555, 4956, 86781, 92259, 44555, 71033]"
523,"[33880, 4144, 68237, 59387, 71033, 44555, 6773, 96829, 92259, 4973]"
112,"[95088, 57669, 6867, 55280, 152970, 59387, 133771, 87234, 158238, 94959]"
461,"[57669, 59387, 6867, 92259, 68237, 7826, 95088, 102993, 152970, 8933]"
241,"[59387, 68237, 71033, 44555, 55908, 96829, 73808, 58303, 74553, 8933]"
581,"[4144, 59387, 4973, 68237, 71033, 44555, 61240, 6773, 89759, 96829]"
47,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 58303, 89759, 73808]"
515,"[67997, 6808, 59387, 87234, 6867, 152970, 95088, 88235, 102800, 133771]"
341,"[44761, 38061, 57669, 59387, 71033, 158238, 55908, 73808, 88235, 31364]"
511,"[59387, 68237, 4973, 7361, 7826, 106920, 109374, 180031, 133771, 48394]"
436,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 58303, 44555]"
333,"[27773, 71033, 86781, 44555, 31364, 73344, 96829, 73808, 71033, 89118]"
442,"[68237, 59387, 71033, 44555, 96829, 86781, 89759, 31364, 44555, 71033]"
335,"[6867, 95088, 57669, 68237, 59387, 55280, 7826, 87234, 102993, 152970]"
3,"[68237, 59387, 113741, 71033, 96829, 44555, 55908, 73808, 58303, 74553]"
23,"[68237, 59387, 71033, 44555, 96829, 86781, 55908, 73808, 89759, 74553]"
206,"[73344, 96829, 44555, 31364, 71033, 86781, 73808, 55721, 89759, 86892]"
337,"[27773, 31364, 73344, 71033, 86781, 96829, 105355, 158783, 175569, 1192]"
544,"[27773, 31364, 71033, 73344, 73808, 86892, 44555, 96829, 59387, 57669]"
90,"[68237, 59387, 71033, 44555, 96829, 86781, 89759, 55908, 73808, 74553]"
467,"[27773, 59387, 68237, 71033, 44555, 31364, 73344, 61240, 96829, 86781]"
35,"[6867, 57669, 95088, 152970, 59387, 87234, 102993, 94959, 46578, 55280]"
504,"[57669, 59387, 87234, 68237, 6867, 7826, 95088, 55280, 102993, 127202]"
229,"[4725, 5329, 59387, 314, 6867, 4681, 6773, 29, 74553, 48082]"
12,"[59387, 68237, 48043, 113741, 7826, 59387, 79357, 48780, 55908, 8914]"
346,"[59387, 68237, 71033, 44555, 55908, 96829, 73808, 58303, 44555, 71033]"
321,"[59387, 68237, 71033, 44555, 96829, 55908, 73808, 58303, 74553, 44555]"
584,"[59387, 68237, 7826, 95088, 102993, 109374, 152970, 156387, 59387, 133771]"
40,"[59387, 94959, 4973, 7826, 109374, 1197, 7361, 7147, 2761, 46578]"
185,"[1594, 1966, 6867, 33880, 53123, 59387, 71033, 68237, 44555, 6773]"
273,"[57669, 68237, 59387, 6867, 7826, 102993, 95088, 59387, 92259, 152970]"
541,"[57669, 68237, 59387, 71033, 55908, 44555, 96829, 73808, 74553, 6773]"
569,"[57669, 59387, 68237, 6867, 7826, 95088, 102993, 152970, 59387, 92259]"
188,"[59387, 68237, 71033, 44555, 55908, 96829, 73808, 58303, 74553, 318]"
213,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 55908, 44555]"
421,"[6818, 112515, 5749, 96829, 140267, 120783, 54771, 159061, 44555, 56339]"
427,"[6867, 4144, 68237, 59387, 71033, 44555, 96829, 89759, 6773, 55908]"
260,"[59387, 68237, 71033, 44555, 96829, 55908, 86781, 73808, 89759, 44555]"
285,"[53123, 7361, 4973, 46578, 94959, 3021, 87304, 95088, 2594]"
85,"[59387, 68237, 71033, 44555, 4956, 86781, 55908, 73808, 58303]"
253,"[59387, 68237, 71033, 44555, 27773, 89759, 86781, 96829, 31364, 55814]"
11,"[59387, 68237, 7826, 95088, 102993, 95309, 103539, 104374, 113275, 3021]"
155,"[8914, 68237, 113741, 59387, 55908, 71033, 44555, 96829, 6773, 92259]"
108,"[73344, 71033, 44555, 31364, 96829, 73808, 86781, 86892, 38095, 71033]"
143,"[61240, 59387, 4973, 71033, 48394, 94959, 180031, 7361, 109374, 98230]"
563,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 55908, 44555]"
161,"[65642, 68237, 113741, 59387, 8914, 55908, 71033, 44555, 96829, 6773]"
257,"[1748, 59387, 68237, 48043, 113741, 8914, 55908, 65642, 114935, 48780]"
204,"[95088, 59387, 91079, 6867, 127202, 87304, 2594, 103539, 104944, 95873]"
351,"[59387, 68237, 71033, 44555, 55908, 96829, 86781, 73808, 89759, 58303]"
479,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 55908, 58303, 73808]"
203,"[59387, 68237, 7826, 95088, 113741, 102993, 59387, 133771, 114935, 109374]"
142,"[44761, 111384, 59387, 113862, 113741, 158238, 54771, 4770, 112515, 71033]"
455,"[57669, 59387, 133771, 87234, 152970, 158238, 159415, 83134, 95088, 88235]"
242,"[4973, 6867, 57669, 95088, 87234, 152970, 59387, 109374, 94959, 55280]"
174,"[57669, 59387, 68237, 71033, 55908, 44555, 96829, 73808, 58303, 8933]"
543,"[4973, 94959, 59387, 87234, 95088, 4144, 133771, 87304, 127202, 55280]"
145,"[59387, 68237, 71033, 44555, 96829, 55908, 73808, 86781, 89759, 31364]"
406,"[53123, 78039, 68237, 104944, 59387, 71033, 44555, 96829, 89759]"
33,"[59387, 68237, 71033, 44555, 55908, 96829, 86781, 73808, 89759, 58303]"
311,"[44761, 59387, 68237, 71033, 44555, 8933, 96829, 55908, 73808, 44555]"
181,"[59387, 68237, 71033, 44555, 86781, 4956, 92259, 44555, 71033]"
243,"[57669, 133771, 152970, 158238, 159415, 83134, 95088, 59387, 94959, 109374]"
331,"[59387, 68237, 71033, 44555, 4956, 86781, 31364, 55908]"
501,"[144, 1914, 1594, 6867, 53123, 68237, 59387, 47202, 6773, 44555]"
444,"[59387, 68237, 71033, 44555, 96829, 48780, 74553, 8933, 7826, 44555]"
458,"[57669, 59387, 117444, 87234, 152970, 74553, 94959, 133771, 4973, 7361]"
44,"[68237, 59387, 113741, 71033, 55908, 44555, 96829, 73808, 58303, 74553]"
71,"[68237, 59387, 7826, 6867, 55908, 102993, 95088, 59387, 92259, 44555]"
207,"[44761, 59387, 113741, 71033, 90738, 55908, 96829, 44555, 59387, 73808]"
604,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 73808, 89759, 44555]"
151,"[4903, 5477, 6867, 78574, 71033, 89759, 96829, 86781, 44555]"
512,"[117444, 59387, 74553, 2761, 6773, 47610, 29, 5015, 83132, 90746]"
574,"[262, 50601, 59387, 6385, 314, 2761, 106441, 90866, 117444, 62553]"
530,"[95088, 68237, 59387, 87234, 113741, 133771, 8914, 48082, 113829, 65642]"
429,"[73344, 71033, 31364, 44555, 86781, 96829, 73808, 4139, 71033, 4546]"
319,"[68237, 113741, 114935, 59387, 8914, 55908, 65642, 99917, 57637, 74228]"
194,"[4973, 7361, 6711, 215, 94959, 106920, 3021, 87234, 91079, 87304]"
92,"[55363, 59387, 57669, 94959, 7826, 95088, 102993, 6867, 87304, 55280]"
485,"[57669, 38061, 44665, 158238, 2580, 27831, 88235, 2391, 68848, 3896]"
571,"[59387, 68237, 71033, 44555, 27773, 96829, 86781, 31364, 73344, 71033]"
389,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 92259, 44555, 71033]"
277,"[68237, 95088, 59387, 113741, 6867, 8914, 7826, 79357, 55908, 59387]"
73,"[59387, 71033, 44555, 96829, 86781, 89759, 92259, 58303, 44555, 71033]"
478,"[57669, 68237, 59387, 7826, 6867, 44555, 59387, 55908, 6773, 92259]"
490,"[59387, 68237, 71033, 44555, 96829, 55908, 86781, 73808, 89759, 44555]"
439,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 55908, 73808, 74553]"
591,"[68237, 59387, 113741, 71033, 44555, 55908, 48780, 96829, 27773, 71033]"
267,"[113741, 59387, 74553, 44555, 96829, 6773, 73808, 117444, 71033, 47610]"
10,"[59387, 71033, 44555, 4973, 27773, 86781, 96829, 89759, 31364, 92259]"
210,"[59387, 68237, 71033, 44555, 4956, 86781, 92259, 44555, 71033]"
487,"[74553, 100556, 59387, 44555, 6773, 96829, 55814, 44555, 71033, 92259]"
430,"[95088, 68237, 59387, 113741, 6867, 8914, 55908, 133771, 79357, 65642]"
148,"[59387, 61240, 68237, 78039, 112515, 133771, 5749, 140267, 106920, 121231]"
598,"[4144, 59387, 71033, 89759, 44555, 31364, 96829, 86781, 44555, 116897]"
218,"[97, 31364, 118880, 59387, 71033, 44555, 96829, 116897, 158783, 6016]"
106,"[68237, 113741, 113862, 65642, 54771, 74228, 114935, 79695, 57637, 112515]"
190,"[59387, 117444, 6385, 74553, 96488, 6773, 4681, 160848, 100556, 71033]"
184,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 73808, 74553, 44555]"
87,"[104339, 6867, 53123, 95088, 59387, 87234, 68237, 102993, 103539]"
471,"[38061, 158238, 57669, 44665, 59387, 138036, 88235, 68237, 7826, 59387]"
175,"[113741, 8914, 59387, 68237, 71033, 44555, 55908, 96829, 73808, 89118]"
578,"[68237, 59387, 113741, 7826, 55908, 79357, 114935, 59387, 48043, 8914]"
506,"[951, 909, 3097, 898, 6254, 2935, 905, 955, 8336, 2937]"
189,"[3021, 68237, 59387, 4973, 71033, 44555, 4144, 92259, 89759, 96829]"
196,"[4973, 7361, 59387, 68237, 71033, 44555, 61240, 27773, 6773, 89759]"
306,"[59387, 71033, 44555, 4973, 96829, 92259, 86781, 89759, 55814, 58303]"
519,"[59387, 68237, 71033, 44555, 96829, 55908, 73808, 86781, 58303, 89759]"
538,"[156387, 4973, 59387, 94959, 7826, 46578, 109374, 89904, 87304, 6773]"
320,"[57669, 6867, 152970, 95088, 59387, 87234, 133771, 94959, 159415, 67997]"
459,"[951, 909, 955, 898, 905, 950, 6254, 3097, 4599, 947]"
401,"[4144, 1212, 1211, 44555, 71033, 59387, 31364, 73808, 73344, 71033]"
98,"[4973, 59387, 94959, 7826, 109374, 117444, 152970, 180031, 178827, 59387]"
209,"[899, 6660, 2139, 3097, 1281, 1197, 969, 7013, 1212, 1178]"
252,"[4144, 59387, 71033, 44555, 31364, 89759, 96829, 44555, 31364, 89759]"
496,"[909, 2936, 2935, 951, 898, 936, 905, 3097, 955, 950]"
205,"[909, 1178, 898, 1281, 2927, 1212, 969, 3097, 1939, 2936]"
163,"[68237, 59387, 113741, 71033, 55908, 44555, 96829, 59387, 92259, 83132]"
238,"[4144, 7361, 4973, 6711, 59387, 68237, 7826, 87304, 87234]"
358,"[59387, 113741, 71033, 44555, 96829, 73808, 55908, 89118, 74553, 59387]"
557,"[33880, 4144, 59387, 68237, 71033, 44555, 6773, 89759, 96829, 81562]"
293,"[59387, 68237, 71033, 44555, 96829, 55908, 73808, 58303, 74553, 6773]"
13,"[59387, 117444, 74553, 2761, 29, 7826, 6773, 54259, 90866, 94959]"
342,"[68237, 113741, 59387, 114935, 7826, 79357, 55908, 8933, 48043, 8914]"
377,"[59387, 68237, 71033, 44555, 4956, 86781, 92259, 44555, 71033]"
443,"[59387, 68237, 71033, 44555, 96829, 55908, 86781, 92259, 73808, 89759]"
49,"[91079, 78039, 7361, 106920, 94959, 87304, 87234, 127202, 103539, 4144]"
550,"[59387, 68237, 71033, 44555, 96829, 86781, 89759, 31364, 55908, 44555]"
291,"[113741, 8914, 59387, 68237, 55908, 71033, 44555, 96829, 73808, 89118]"
272,"[57669, 59387, 38061, 68237, 158238, 7826, 59387, 6867, 55908, 6773]"
397,"[77455, 96488, 100556, 59387, 68237, 71033, 44555, 89759, 96829, 116897]"
118,"[59387, 68237, 71033, 44555, 96829, 86781, 55908, 58303, 89759, 44555]"
281,"[4144, 215, 7361, 4973, 78039, 91079, 53123, 8638, 94959, 3021]"
338,"[68237, 59387, 71033, 44555, 55908, 96829, 73808, 58303, 71033, 44555]"
228,"[44761, 71033, 59387, 31364, 73808, 44555, 96829, 71033, 86892, 89118]"
180,"[113741, 59387, 68237, 114935, 113862, 65642, 74228, 78349, 54771, 113829]"
355,"[4973, 55280, 95088, 46578, 94959, 6867, 57669, 87234, 152970, 59387]"
269,"[57669, 59387, 68237, 6867, 71033, 44555, 8933, 6773, 92259, 152970]"
576,"[4848, 7361, 59387, 68237, 133771, 113741, 71033, 8933, 90738, 55908]"
214,"[215, 4144, 7361, 53123, 91079, 78039, 6711, 94959, 87234, 33880]"
508,"[68237, 59387, 71033, 44555, 55908, 96829, 58303, 73808, 74553, 6773]"
360,"[4144, 7361, 59387, 68237, 71033, 44555, 133771, 96829, 89759, 6773]"
481,"[57669, 152970, 109374, 158238, 95088, 133771, 159415, 67997, 83134, 115122]"
127,"[59387, 68237, 71033, 44555, 96829, 86781, 73808, 73344, 55908, 44555]"
158,"[59387, 68237, 7826, 102993, 109374, 96821, 133771, 103539, 62553, 87194]"
556,"[94959, 95088, 59387, 4973, 7826, 104374, 109374, 95309, 86882, 55280]"
154,"[909, 1235, 1238, 5772, 1211, 6867, 4144, 59387, 68237, 71033]"
329,"[2968, 29, 1748, 68237, 8914, 113741, 59387, 74553, 55908, 48780]"
545,"[117444, 74553, 162578, 47610, 115664, 2761, 83132, 108540, 96281, 48032]"
315,"[4144, 4973, 7361, 215, 94959, 59387, 53123, 7826, 3021, 55363]"
259,"[7137, 4326, 6337, 124859, 2952, 26313, 3468, 3783, 7137, 4326]"
146,"[96829, 89759, 44555, 86781, 71033, 55814, 44555, 92259, 27773, 61240]"
245,"[117444, 74553, 2761, 162578, 115664, 2394, 83132, 108540, 47610, 7620]"
383,"[59387, 71033, 89759, 86781, 44555, 96829, 73808, 55908, 58303, 74553]"
505,"[113741, 59387, 71033, 96829, 44555, 55908, 73808, 59387, 92259, 71033]"
289,"[73808, 31364, 73344, 71033, 44555, 27773, 96829, 86781, 71033, 93838]"
324,"[57669, 6867, 95088, 55280, 59387, 68237, 7826, 102993, 87234, 152970]"
388,"[71899, 59387, 68237, 7826, 6867, 95088, 8933, 102993, 152970, 92259]"
