userId,itemIds
166,"[318, 296, 858, 79132, 2959, 58559, 356, 2571, 593, 48516]"
216,"[318, 858, 296, 58559, 2959, 79132, 2571, 593, 1213, 48516]"
268,"[318, 296, 2959, 858, 79132, 58559, 2571, 356, 593, 48516]"
129,"[318, 858, 296, 58559, 2959, 79132, 2571, 593, 1213, 48516]"
325,"[318, 79132, 858, 296, 58559, 2959, 2571, 1213, 593, 48516]"
457,"[318, 858, 79132, 2959, 58559, 296, 2571, 593, 48516, 48780]"
493,"[318, 858, 58559, 79132, 527, 296, 593, 2959, 2571, 80463]"
607,"[527, 318, 296, 858, 2959, 2571, 79132, 80463, 112552, 112183]"
131,"[318, 79132, 858, 296, 58559, 2959, 2571, 1213, 80463, 112552]"
247,"[318, 858, 79132, 296, 58559, 2959, 2571, 1213, 593, 48780]"
549,"[318, 858, 296, 79132, 58559, 2959, 2571, 1213, 80463, 112552]"
595,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 593, 112552]"
520,"[318, 296, 2959, 858, 79132, 58559, 356, 2571, 1213, 593]"
398,"[318, 858, 296, 58559, 2959, 79132, 356, 2571, 1213, 593]"
95,"[318, 858, 296, 2959, 79132, 58559, 2571, 80463, 112552, 48516]"
594,"[318, 858, 296, 2959, 58559, 2571, 79132, 48780, 7361, 112552]"
390,"[318, 858, 296, 58559, 2959, 79132, 2571, 80463, 112552, 48516]"
271,"[318, 79132, 858, 2959, 48780, 7361, 48516, 112552, 80463, 1682]"
327,"[318, 858, 296, 2959, 79132, 58559, 2571, 356, 593, 48516]"
396,"[318, 296, 2959, 79132, 858, 58559, 2571, 7361, 80463, 112552]"
48,"[318, 858, 79132, 58559, 296, 2959, 2571, 593, 48516, 48780]"
454,"[858, 318, 296, 58559, 79132, 2959, 80463, 112552, 109374]"
55,"[318, 858, 296, 58559, 79132, 2959, 2571, 1213, 80463, 112552]"
138,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 593, 48516]"
278,"[318, 79132, 858, 2959, 58559, 296, 2571, 7361, 80463, 112552]"
237,"[318, 858, 79132, 58559, 2959, 296, 2571, 356, 593, 48516]"
169,"[318, 296, 858, 79132, 2959, 58559, 2571, 80463, 112552, 48780]"
236,"[318, 858, 296, 79132, 58559, 2959, 2571, 1213, 593, 48516]"
403,"[318, 858, 296, 2959, 58559, 2571, 1213, 593, 80463, 112552]"
546,"[318, 858, 296, 58559, 79132, 2959, 2571, 1213, 593, 48516]"
88,"[296, 2959, 318, 79132, 858, 58559, 2571, 1213, 593, 47]"
255,"[296, 318, 2959, 79132, 858, 58559, 2571, 1213, 80463, 112552]"
535,"[318, 79132, 858, 2959, 48780, 80463, 112552, 7361, 48516]"
375,"[318, 79132, 858, 296, 58559, 2959, 2571, 1213, 80463, 112552]"
575,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 80463, 112552]"
299,"[318, 79132, 858, 2959, 58559, 296, 2571, 80463, 112552, 48780]"
502,"[318, 296, 858, 2959, 2571, 79132, 593, 47, 50, 4226]"
420,"[318, 858, 296, 58559, 79132, 2959, 2571, 593, 48516, 112552]"
86,"[318, 296, 858, 2959, 79132, 58559, 2571, 1213, 593, 47]"
113,"[318, 858, 296, 2959, 58559, 79132, 2571, 593, 48516, 112552]"
528,"[318, 858, 296, 2959, 58559, 79132, 2571, 80463, 112552, 48516]"
532,"[318, 296, 2959, 858, 79132, 2571, 593, 48516, 4226, 50]"
547,"[318, 79132, 858, 296, 58559, 2959, 2571, 1213, 593, 47]"
585,"[318, 858, 296, 58559, 79132, 2959, 2571, 80463, 112552, 48516]"
208,"[318, 79132, 858, 2959, 58559, 296, 2571, 593, 80463, 112552]"
67,"[318, 296, 858, 79132, 2959, 58559, 2571, 1213, 593, 80463]"
326,"[318, 296, 79132, 858, 2959, 58559, 593, 48516, 48780, 112552]"
399,"[318, 79132, 858, 296, 58559, 2959, 2571, 1213, 593, 48516]"
433,"[318, 296, 858, 2959, 79132, 58559, 2571, 1213, 80463, 112552]"
473,"[318, 296, 2959, 858, 79132, 58559, 2571, 1213, 593, 48516]"
526,"[318, 296, 858, 79132, 58559, 2959, 2571, 356, 593, 48780]"
157,"[318, 79132, 858, 2959, 80463, 7361, 112552, 48516, 48780, 109374]"
415,"[318, 858, 296, 58559, 2959, 79132, 2571, 1213, 593, 48516]"
449,"[296, 318, 2959, 858, 79132, 2571, 1213, 593, 48516, 47]"
345,"[318, 858, 79132, 296, 58559, 2959, 2571, 356, 593, 48780]"
500,"[318, 296, 2959, 858, 58559, 79132, 2571, 1213, 593, 47]"
60,"[318, 79132, 858, 2959, 58559, 296, 2571, 80463, 112552, 48516]"
440,"[318, 79132, 858, 58559, 296, 2959, 2571, 593, 48516, 112552]"
15,"[318, 858, 296, 58559, 2959, 79132, 2571, 593, 80463, 112552]"
408,"[318, 858, 296, 2959, 79132, 58559, 2571, 7361, 80463, 112552]"
97,"[318, 858, 79132, 58559, 296, 48780, 7361, 2959, 593, 2571]"
139,"[318, 858, 79132, 296, 58559, 2959, 2571, 80463, 112552, 48780]"
223,"[318, 858, 296, 2959, 58559, 79132, 2571, 356, 593, 48516]"
466,"[318, 296, 858, 2959, 79132, 58559, 2571, 1213, 593, 48516]"
5,"[318, 2959, 858, 79132, 58559, 2571, 356, 1213, 593, 48516]"
14,"[318, 296, 2959, 858, 79132, 58559, 2571, 4226, 593, 7361]"
117,"[318, 296, 858, 2959, 58559, 2571, 1213, 593, 80463, 112552]"
123,"[318, 79132, 858, 2959, 58559, 296, 2571, 593, 1213, 48780]"
162,"[318, 296, 2959, 858, 79132, 2571, 80463, 7361, 4226, 48516]"
314,"[318, 858, 296, 58559, 2959, 2571, 356, 593, 1213, 80463]"
336,"[318, 858, 296, 2959, 58559, 79132, 2571, 356, 1213, 593]"
374,"[318, 296, 2959, 858, 79132, 58559, 2571, 356, 593, 48516]"
472,"[318, 79132, 858, 2959, 296, 58559, 2571, 112552, 80463, 7361]"
601,"[318, 296, 858, 2959, 79132, 58559, 2571, 1213, 593, 7361]"
2,"[318, 296, 2959, 858, 79132, 58559, 2571, 1213, 80463, 112552]"
417,"[318, 296, 858, 2959, 79132, 58559, 2571, 1213, 80463, 112552]"
548,"[318, 296, 2959, 858, 79132, 80463, 112552, 2571, 48516]"
564,"[318, 858, 79132, 296, 58559, 2959, 2571, 356, 593, 48780]"
233,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 1213]"
343,"[318, 858, 79132, 58559, 2959, 296, 2571, 593, 112552, 48780]"
537,"[318, 858, 79132, 296, 58559, 2959, 2571, 356, 593, 48516]"
22,"[318, 858, 296, 58559, 2959, 79132, 2571, 356, 593, 48516]"
30,"[318, 858, 296, 58559, 79132, 2959, 2571, 356, 593, 1213]"
25,"[318, 858, 79132, 58559, 296, 2959, 2571, 593, 80463, 112552]"
65,"[318, 79132, 858, 58559, 296, 2959, 2571, 1213, 593, 48516]"
445,"[318, 858, 296, 58559, 79132, 2959, 2571, 356, 593, 80463]"
460,"[318, 858, 296, 58559, 79132, 2959, 2571, 1213, 80463, 112552]"
366,"[318, 79132, 858, 296, 58559, 2959, 2571, 112552, 80463, 7361]"
523,"[318, 858, 296, 79132, 58559, 2959, 2571, 1213, 80463, 112552]"
112,"[318, 858, 296, 2959, 79132, 58559, 2571, 80463, 112552, 109374]"
461,"[318, 79132, 858, 2959, 58559, 296, 2571, 80463, 112552, 48780]"
241,"[318, 858, 296, 58559, 2959, 79132, 2571, 356, 593, 48516]"
581,"[318, 858, 296, 2959, 79132, 58559, 2571, 1213, 80463, 112552]"
47,"[296, 318, 2959, 858, 79132, 58559, 2571, 1213, 593, 48516]"
515,"[318, 858, 296, 2959, 79132, 58559, 2571, 1213, 593, 48516]"
341,"[318, 79132, 858, 58559, 2959, 48780, 48516, 2571, 4226, 47]"
511,"[318, 858, 296, 58559, 79132, 2959, 2571, 356, 593, 48516]"
436,"[318, 858, 296, 58559, 2959, 2571, 1213, 80463, 112552, 109374]"
333,"[318, 79132, 2959, 858, 48780, 80463, 112552, 48516, 7361, 2571]"
442,"[318, 858, 296, 2959, 79132, 58559, 2571, 1213, 80463, 112552]"
335,"[318, 296, 2959, 858, 58559, 79132, 2571, 356, 1213, 593]"
3,"[318, 858, 296, 58559, 79132, 2959, 2571, 1213, 80463, 112552]"
23,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 593, 48516]"
206,"[79132, 318, 2959, 48780, 4226, 48516, 112552, 80463, 7361, 112183]"
337,"[318, 2959, 79132, 858, 296, 58559, 2571, 1213, 593, 48516]"
544,"[318, 296, 2959, 79132, 858, 58559, 2571, 1213, 48516, 47]"
90,"[318, 858, 79132, 58559, 2959, 2571, 1213, 593, 48516, 4226]"
467,"[318, 858, 2959, 79132, 58559, 2571, 1213, 80463, 112552, 48516]"
35,"[318, 79132, 858, 58559, 2959, 296, 2571, 1213, 80463, 48516]"
504,"[318, 858, 296, 58559, 2959, 79132, 2571, 356, 1213, 593]"
229,"[318, 296, 2959, 858, 79132, 58559, 2571, 356, 593, 50]"
12,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 48780]"
346,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 48516]"
321,"[318, 2959, 858, 296, 58559, 2571, 1704, 80463, 7361, 112552]"
584,"[318, 858, 2959, 79132, 58559, 2571, 296, 593, 48516, 48780]"
40,"[318, 858, 79132, 58559, 2959, 296, 2571, 593, 1213, 7361]"
185,"[318, 296, 356, 364, 50, 110, 1, 47, 150, 6]"
273,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 80463]"
541,"[318, 296, 2959, 858, 79132, 58559, 2571, 356, 593, 48516]"
569,"[318, 296, 2959, 858, 79132, 58559, 2571, 356, 593, 48516]"
188,"[318, 296, 858, 2959, 79132, 58559, 2571, 1213, 593, 48516]"
213,"[318, 79132, 858, 296, 58559, 2959, 2571, 80463, 112552, 109374]"
421,"[318, 79132, 858, 2959, 58559, 296, 2571, 593, 48516, 112552]"
427,"[318, 296, 2959, 858, 356, 2571, 1213, 593, 50, 3147]"
260,"[318, 858, 79132, 296, 58559, 2959, 2571, 593, 48780, 7361]"
285,"[318, 858, 296, 58559, 2959, 79132, 2571, 356, 593, 1213]"
85,"[318, 79132, 858, 296, 2959, 58559, 2571, 80463, 112552, 109374]"
253,"[923, 318, 296, 858, 79132, 80463, 2959, 58559, 7361]"
11,"[318, 858, 296, 2959, 58559, 79132, 2571, 356, 593, 1213]"
155,"[318, 79132, 858, 296, 58559, 2959, 2571, 1213, 593, 80463]"
108,"[318, 296, 858, 2959, 79132, 58559, 593, 2571, 1213, 48516]"
143,"[318, 858, 296, 2959, 79132, 58559, 2571, 356, 593, 48516]"
563,"[318, 858, 296, 58559, 79132, 2959, 2571, 593, 80463, 112552]"
161,"[318, 858, 296, 79132, 58559, 2959, 2571, 80463, 112552, 48780]"
257,"[318, 79132, 858, 2959, 58559, 296, 2571, 593, 48516, 48780]"
204,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 80463, 112552]"
351,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 1213]"
479,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 593, 48516]"
203,"[318, 858, 296, 58559, 2959, 79132, 2571, 356, 593, 1213]"
142,"[318, 858, 79132, 296, 58559, 2959, 2571, 1213, 593, 48516]"
455,"[318, 296, 858, 2959, 79132, 2571, 356, 593, 1213, 50]"
242,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 80463]"
174,"[318, 296, 858, 2959, 58559, 79132, 2571, 1213, 593, 48516]"
543,"[318, 296, 2959, 79132, 858, 2571, 80463, 112552, 48516, 109374]"
145,"[318, 296, 858, 2959, 58559, 2571, 1213, 80463, 112552, 48516]"
406,"[318, 858, 2959, 79132, 80463, 112552, 48780, 48516, 1682, 7361]"
33,"[318, 296, 2959, 858, 79132, 2571, 593, 1213, 48516, 48780]"
311,"[318, 79132, 2959, 858, 296, 58559, 2571, 4226, 80463, 112552]"
243,"[318, 79132, 858, 296, 58559, 2959, 2571, 1213, 593, 356]"
331,"[318, 296, 858, 2959, 58559, 79132, 2571, 1213, 593, 48516]"
501,"[318, 296, 858, 2959, 79132, 58559, 2571, 1213, 593, 356]"
444,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 48516]"
458,"[318, 858, 296, 58559, 79132, 2959, 356, 2571, 593, 7361]"
44,"[318, 858, 79132, 296, 58559, 2959, 2571, 356, 593, 48780]"
71,"[318, 79132, 858, 58559, 2959, 296, 2571, 356, 593, 48516]"
207,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 593, 48516]"
604,"[318, 296, 2959, 858, 79132, 58559, 2571, 1213, 593, 356]"
151,"[318, 296, 2959, 858, 58559, 79132, 2571, 356, 593, 1213]"
512,"[318, 79132, 858, 58559, 2959, 2571, 296, 80463, 112552, 48780]"
574,"[318, 79132, 858, 58559, 2959, 48780, 2571, 112552, 7361, 80463]"
530,"[318, 79132, 858, 296, 2959, 58559, 2571, 356, 593, 80463]"
429,"[318, 79132, 858, 2959, 296, 58559, 2571, 1213, 593, 48516]"
319,"[318, 858, 296, 58559, 79132, 2959, 2571, 1213, 593, 48516]"
194,"[318, 79132, 858, 2959, 58559, 296, 2571, 356, 80463, 7361]"
92,"[858, 296, 318, 2959, 79132, 58559, 2571, 1213, 80463, 112552]"
485,"[296, 318, 2959, 79132, 858, 2571, 1213, 80463, 58559, 112552]"
571,"[318, 79132, 858, 2959, 58559, 296, 2571, 80463, 112552, 48780]"
389,"[318, 858, 296, 58559, 79132, 2959, 2571, 356, 593, 80463]"
277,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 80463]"
73,"[318, 858, 296, 2959, 79132, 58559, 2571, 356, 593, 48516]"
478,"[318, 79132, 858, 2959, 296, 58559, 2571, 593, 356, 48516]"
490,"[296, 318, 858, 2959, 79132, 58559, 2571, 1213, 593, 48516]"
439,"[318, 79132, 858, 2959, 58559, 296, 2571, 80463, 112552, 48516]"
591,"[318, 858, 296, 79132, 58559, 2959, 2571, 593, 48516, 80463]"
267,"[318, 858, 296, 58559, 2959, 79132, 2571, 593, 47, 48516]"
10,"[318, 858, 79132, 58559, 296, 2959, 2571, 593, 1213, 48780]"
210,"[318, 296, 2959, 79132, 858, 58559, 2571, 593, 48516, 112552]"
487,"[318, 296, 858, 2959, 58559, 79132, 356, 2571, 1213, 593]"
430,"[318, 79132, 858, 2959, 58559, 296, 2571, 593, 80463, 112552]"
148,"[318, 296, 858, 2959, 79132, 80463, 112552, 593, 48516, 2571]"
598,"[318, 858, 296, 2959, 58559, 79132, 2571, 527, 593, 356]"
218,"[858, 923, 296, 318, 79132, 58559, 2959, 2571, 1213, 80463]"
106,"[318, 858, 296, 58559, 2959, 79132, 2571, 356, 593, 48516]"
190,"[318, 296, 858, 2959, 79132, 58559, 2571, 1213, 593, 356]"
184,"[318, 858, 79132, 296, 58559, 2959, 2571, 593, 48780, 112552]"
87,"[318, 79132, 858, 58559, 296, 2959, 2571, 356, 593, 80463]"
471,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 593, 48516]"
175,"[318, 296, 858, 2959, 79132, 58559, 2571, 593, 47, 48516]"
578,"[318, 858, 79132, 296, 58559, 2959, 2571, 593, 48516, 112552]"
506,"[912, 923, 858, 1204, 527, 318, 296, 58559, 79132, 112552]"
189,"[318, 858, 79132, 296, 58559, 2959, 2571, 356, 593, 80463]"
196,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 48780]"
306,"[318, 858, 296, 2959, 58559, 79132, 2571, 356, 593, 48516]"
519,"[318, 79132, 858, 58559, 296, 2959, 2571, 356, 593, 80463]"
538,"[899, 912, 858, 923, 1204, 318, 904, 909, 593, 919]"
320,"[318, 858, 296, 79132, 58559, 2959, 2571, 356, 593, 80463]"
459,"[318, 858, 296, 58559, 79132, 2959, 2571, 593, 527, 80463]"
401,"[318, 858, 296, 58559, 2959, 79132, 2571, 356, 593, 48516]"
98,"[318, 858, 79132, 58559, 296, 2571, 2959, 593, 48516, 80463]"
209,"[912, 923, 858, 1204, 527, 318, 920, 919, 1221, 953]"
252,"[318, 858, 296, 79132, 58559, 2959, 2571, 1213, 593, 80463]"
496,"[923, 858, 912, 1204, 318, 296, 58559, 527, 2571, 79132]"
205,"[923, 912, 922, 1212, 3435, 953, 913, 1254, 926, 969]"
163,"[318, 79132, 858, 58559, 2959, 2571, 356, 80463, 112552, 48780]"
238,"[318, 858, 356, 58559, 296, 2959, 2571, 79132, 364, 8533]"
358,"[318, 296, 858, 79132, 2959, 58559, 2571, 1213, 593, 48516]"
557,"[7361, 318, 79132, 109374, 112552, 80463, 1682, 106920, 4973]"
293,"[296, 318, 2959, 858, 79132, 2571, 593, 1213, 48516, 4226]"
13,"[318, 79132, 858, 58559, 356, 2571, 296, 2959, 593, 48780]"
342,"[318, 79132, 858, 58559, 296, 2959, 2571, 80463, 112552, 48780]"
377,"[318, 858, 79132, 296, 58559, 2959, 2571, 80463, 112552, 48780]"
443,"[318, 858, 79132, 296, 58559, 2959, 2571, 593, 80463, 112552]"
49,[]
550,"[318, 858, 296, 2959, 79132, 58559, 2571, 1213, 80463, 112552]"
291,"[858, 923, 296, 318, 79132, 58559, 2959, 2571, 80463, 112552]"
272,"[318, 79132, 858, 58559, 2959, 296, 2571, 593, 48516, 48780]"
397,"[318, 296, 858, 2959, 79132, 58559, 2571, 1213, 80463, 112552]"
118,"[318, 79132, 858, 296, 58559, 2959, 2571, 80463, 112552, 109374]"
281,"[318, 79132, 858, 296, 58559, 2959, 2571, 356, 593, 48516]"
338,"[318, 858, 296, 58559, 2959, 79132, 593, 1213, 2571, 527]"
228,"[318, 79132, 858, 2959, 48780, 48516, 4226, 80463, 47, 50]"
180,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 593, 48516]"
355,"[7361, 318, 79132, 109374, 48780, 4973, 1682, 112552, 106920, 80463]"
269,"[318, 79132, 858, 296, 80463, 112552, 109374, 48516, 7361]"
576,"[4848, 86898, 7361, 62511, 109374, 79132, 80463, 162414, 180031]"
214,"[7361, 318, 79132, 80463, 112552, 109374, 112183, 106920, 162414, 91947]"
508,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 80463, 112552]"
360,"[318, 296, 2959, 79132, 858, 58559, 2571, 1213, 593, 48516]"
481,"[318, 79132, 858, 2959, 58559, 296, 2571, 80463, 112552, 48780]"
127,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 593, 48516]"
158,"[318, 79132, 858, 2959, 58559, 296, 2571, 593, 48516, 112552]"
556,"[318, 858, 296, 58559, 2959, 79132, 2571, 356, 593, 48516]"
154,"[318, 858, 296, 58559, 2959, 79132, 2571, 356, 593, 80463]"
329,"[318, 858, 79132, 58559, 296, 2571, 2959, 593, 80463, 112552]"
545,"[318, 79132, 858, 58559, 2959, 296, 2571, 593, 356, 48780]"
315,"[318, 79132, 858, 296, 58559, 2959, 2571, 1213, 80463, 112552]"
259,"[318, 858, 79132, 2959, 58559, 296, 48516, 80463, 112552, 48780]"
146,"[318, 296, 858, 79132, 80463, 112552, 48516, 7361, 2959, 109374]"
245,"[318, 79132, 858, 58559, 2959, 2571, 296, 593, 48516, 112552]"
383,"[318, 79132, 858, 2959, 58559, 296, 48780, 48516, 80463, 112552]"
505,"[318, 79132, 858, 2959, 58559, 296, 2571, 593, 112552, 48516]"
289,"[318, 296, 2959, 79132, 858, 58559, 2571, 132333, 1213, 48516]"
324,"[318, 79132, 858, 296, 58559, 2959, 2571, 1213, 80463, 112552]"
388,"[318, 79132, 858, 2959, 58559, 296, 2571, 1213, 80463, 112552]"
