userId,itemIds
110,"[4973, 7361, 48394, 27773, 109374, 44555, 61240, 71033, 89759, 96829]"
317,"[7361, 27773, 4973, 48394, 109374, 48780, 68237, 7826, 59387, 133771]"
465,"[7361, 27773, 4973, 109374, 48394, 44555, 68237, 6016, 59387, 71033]"
69,"[7361, 79132, 109374, 27773, 48394, 48780, 61240, 71033, 4973, 4878]"
101,"[7361, 109374, 68237, 27773, 4973, 59387, 44555, 48394, 71033, 4144]"
195,"[7361, 4973, 109374, 27773, 59387, 68237, 57669, 44555, 48394, 71033]"
211,"[7361, 4878, 2858, 2959, 4226, 3949, 1682, 3160, 2997, 48043]"
246,"[7361, 4973, 48394, 109374, 94959, 44555, 59387, 6016, 27773, 71033]"
312,"[7361, 4973, 109374, 48394, 94959, 59387, 7826, 57669, 133771, 180031]"
344,"[7361, 4973, 106920, 6711, 109374, 94959, 97921, 215, 46578, 180031]"
350,"[7361, 4973, 109374, 106920, 94959, 6711, 7826, 46578, 1682, 7147]"
354,"[7361, 4973, 109374, 94959, 59387, 57669, 7826, 133771, 106920, 48082]"
295,"[7361, 2997, 4878, 133771, 68237, 1292, 59387, 79357, 48082]"
149,"[68237, 27773, 4973, 109374, 7361, 48394, 48780, 44555, 61240, 71033]"
221,"[7361, 68237, 27773, 4973, 48394, 44555, 59387, 61240, 71033, 89759]"
303,"[7361, 27773, 4878, 4973, 48394, 59387, 68237, 7826, 133771, 79357]"
412,"[7361, 27773, 59387, 68237, 4973, 4878, 133771, 48394, 48780, 57669]"
74,"[7361, 27773, 4973, 4878, 133771, 68237, 59387, 1206, 109374, 48394]"
137,"[1211, 7361, 4973, 27773, 48394, 44555, 4144, 71033, 61240, 96829]"
225,"[1211, 7361, 27773, 4973, 48394, 6016, 44555, 5618, 61240, 71033]"
91,"[7361, 27773, 109374, 68237, 4973, 44555, 48394, 71033, 61240, 92259]"
104,"[7361, 27773, 59387, 68237, 4973, 48394, 109374, 133771, 112183, 7826]"
410,"[7361, 27773, 4973, 109374, 4878, 133771, 68237, 59387, 71033, 44555]"
554,"[7361, 27773, 4973, 109374, 48394, 68237, 59387, 44555, 71033, 4144]"
168,"[7361, 109374, 94959, 4973, 7826, 1682, 7147, 46976, 59387, 79357]"
352,"[7361, 27773, 4973, 44555, 48394, 109374, 71033, 61240, 59387, 92259]"
197,"[4973, 44555, 92259, 27773, 48394, 71033, 61240, 86781, 89759, 96829]"
231,"[4973, 7361, 109374, 94959, 59387, 46578, 7826, 92259, 106920, 133771]"
407,"[4973, 7361, 48394, 109374, 112552, 162414, 133771, 180031]"
53,"[7361, 4973, 109374, 106920, 94959, 180031, 46578, 97921, 6711, 1197]"
89,"[7361, 48394, 4973, 109374, 94959, 59387, 7826, 180031, 79132]"
63,"[7361, 68237, 59387, 133771, 27773, 4973, 48394, 109374, 106920, 7826]"
491,"[7361, 4973, 109374, 94959, 48394, 59387, 7826, 79357, 48082, 133771]"
482,"[59387, 4973, 7361, 109374, 94959, 44555, 7826, 92259, 133771, 180031]"
518,"[109374, 4973, 7826, 94959, 46578, 1197, 152970, 159415, 59387, 72226]"
431,"[109374, 77455, 7361, 96488, 57669, 60766, 4973, 93721, 51255, 96606]"
111,"[7361, 109374, 94959, 4973, 27773, 48394, 71033, 61240, 44555, 6016]"
183,"[48780, 27773, 7361, 48516, 68237, 109374, 44555, 71033, 133771, 59387]"
363,"[44555, 44195, 4226, 48516, 7361, 27773, 4973, 48780, 1206, 48394]"
297,"[7361, 68237, 109374, 106920, 133771, 57669, 59387, 159415, 4878, 2997]"
125,"[7361, 4973, 109374, 48394, 79132, 1682, 112552, 48780, 7826, 94959]"
522,"[7361, 109374, 4973, 27773, 48394, 44555, 6016, 71033, 61240, 92259]"
382,"[7361, 59387, 68237, 27773, 4973, 48394, 48780, 71033, 44555, 4144]"
29,"[7361, 4973, 48394, 109374, 27773, 71033, 61240, 44555, 6016, 59387]"
166,"[7361, 27773, 4973, 48394, 109374, 44555, 68237, 71033, 61240, 59387]"
216,"[7361, 27773, 4878, 133771, 68237, 59387, 48780, 48394, 4973, 71033]"
80,"[7361, 27773, 4973, 48394, 44555, 6016, 71033, 89759, 61240, 96829]"
268,"[7361, 4973, 109374, 94959, 6711, 133771, 106920, 59387, 48082, 2997]"
129,"[77455, 4973, 7361, 27773, 48394, 109374, 68237, 44555, 6016, 59387]"
325,"[7361, 4973, 27773, 48394, 109374, 162414, 79132, 112552, 44555, 6016]"
457,"[7361, 4878, 4973, 1682, 2997, 68237, 59387, 48394, 133771]"
493,"[44555, 4973, 7361, 27773, 109374, 48394, 71033, 92259, 61240, 96829]"
607,"[7361, 4973, 109374, 94959, 7826, 46578, 59387, 92259, 106920, 1682]"
131,"[7361, 4973, 109374, 94959, 48394, 59387, 106920, 7826, 48082, 7147]"
247,"[7361, 4973, 109374, 94959, 59387, 57669, 7826, 133771, 106920, 92259]"
549,"[7361, 79132, 109374, 106920, 4973, 133771, 94959, 79702, 46976, 86882]"
595,"[7361, 48780, 68237, 27773, 44555, 104879, 133771, 86781, 31364, 59387]"
520,"[7361, 27773, 59387, 68237, 71033, 4973, 48394, 44555, 61240, 109374]"
398,"[4973, 7361, 109374, 94959, 7826, 46578, 1197, 7147, 1682, 59387]"
95,"[7361, 27773, 59387, 68237, 133771, 7826, 79357, 113741, 59387, 109374]"
594,"[27773, 7361, 48780, 4973, 48394, 44555, 6016, 61240, 71033, 89759]"
390,"[7361, 2858, 3949, 2959, 1682, 4878, 1206, 318, 4226, 48780]"
271,"[7361, 48394, 4878, 59387, 5749, 133771, 68237, 48043, 48780, 2997]"
327,"[7361, 4973, 109374, 48394, 94959, 7826, 7147, 59387, 48082, 46578]"
396,"[7361, 27773, 133771, 162414, 109374, 4973, 89759, 158783, 106920, 44555]"
48,"[318, 7361, 79132, 48780, 48394, 109374, 4973, 27773, 44555, 71033]"
454,"[4973, 27773, 7361, 133771, 61240, 59387, 89759, 44555, 96829, 109374]"
55,"[7361, 27773, 109374, 68237, 4973, 48780, 48394, 44555, 79132, 71033]"
138,"[79132, 7361, 27773, 109374, 68237, 133771, 48780, 4973, 7826, 48394]"
278,"[750, 68157, 2890, 1747, 61132, 173209, 1281, 5060, 4349, 3448]"
237,"[68237, 59387, 133771, 7361, 109374, 115713, 4973, 7826, 79357, 48082]"
169,"[7361, 27773, 4973, 44555, 48394, 71033, 61240, 6016, 89759, 96829]"
236,"[48394, 4973, 27773, 7361, 61240, 59387, 109374, 44555, 71033, 6773]"
403,"[7361, 27773, 4973, 109374, 48394, 44555, 68237, 61240, 59387, 71033]"
546,"[1527, 27773, 7361, 4973, 109374, 68237, 7826, 59387, 92259, 57669]"
88,"[7361, 4878, 27773, 133771, 62511, 59387, 8914, 2997, 48043, 4873]"
255,"[7361, 27773, 4878, 4226, 2959, 3535, 4848, 3949, 1206, 8950]"
535,"[7361, 27773, 4973, 109374, 68237, 48394, 44555, 59387, 61240, 71033]"
375,"[1396, 6979, 6378, 80463, 115713, 1234, 79132, 1682, 2571]"
575,"[7361, 2997, 4878, 133771, 68237, 4973, 59387, 62511, 48082, 5902]"
299,"[7361, 79132, 541, 2571, 4878, 27773, 8914, 68237, 133771, 98230]"
502,"[5903, 1748, 27904, 27773, 133771, 68237, 114935, 113741, 8914, 59387]"
420,"[59387, 68237, 4973, 7361, 27773, 48394, 109374, 44555, 71033, 92259]"
86,"[27773, 7361, 133771, 68237, 4973, 59387, 1206, 48394, 4878, 109374]"
113,"[7361, 27773, 4973, 48394, 109374, 68237, 6016, 44555, 4144, 71033]"
528,"[27773, 7361, 109374, 68237, 4973, 133771, 48394, 4878, 59387, 7826]"
532,"[27773, 7361, 4226, 4973, 2959, 4878, 48780, 79132, 44555, 48516]"
547,"[27773, 4226, 48780, 4878, 71033, 112515, 31364, 44555, 159061, 73344]"
585,"[27773, 4973, 7361, 48394, 44555, 6016, 71033, 61240, 89759, 96829]"
208,"[48394, 59387, 29, 5015, 3863, 69951, 66097, 48043, 54259, 180031]"
67,"[1527, 27773, 7361, 109374, 48394, 48780, 4973, 4878, 180031, 79132]"
326,"[7361, 48394, 27773, 4973, 4878, 6016, 133771, 68237, 59387, 79132]"
399,"[7361, 27773, 133771, 68237, 4973, 59387, 4878, 48394, 48780, 1206]"
433,"[81591, 64839, 4848, 133771, 3535, 59387, 109374, 7361, 2997, 4878]"
473,"[4848, 27773, 2076, 1206, 3949, 4878, 3535, 133771, 2959, 4226]"
526,"[4848, 7361, 27773, 4973, 133771, 48394, 109374, 4878, 61240, 59387]"
157,"[6711, 7361, 4973, 109374, 94959, 79132, 180031, 69757, 48394]"
415,"[7361, 27773, 109374, 68237, 4973, 48780, 48394, 71033, 61240, 44555]"
449,"[4973, 27773, 7361, 109374, 48394, 79132, 133771, 94959, 59387, 7826]"
345,"[1527, 7361, 48394, 109374, 68237, 4973, 7826, 7147, 1197, 79132]"
500,"[7361, 27773, 4973, 44555, 6016, 48394, 71033, 61240, 89759, 96829]"
60,"[7361, 27773, 4973, 48394, 133771, 68237, 59387, 61240, 109374, 71033]"
440,"[7361, 4973, 27773, 109374, 48394, 68237, 44555, 59387, 61240, 71033]"
15,"[7361, 27773, 48394, 109374, 4973, 48780, 6016, 5618, 44555, 71033]"
408,"[7361, 2997, 4878, 4973, 48394, 27773, 59387, 68237, 133771, 109374]"
97,"[7361, 48394, 4973, 109374, 5618, 79132, 180031, 1197, 106920, 7147]"
139,"[7361, 48780, 27773, 4973, 109374, 68237, 7826, 59387, 79357, 133771]"
223,"[27773, 4973, 7361, 48394, 109374, 61240, 44555, 59387, 6016, 71033]"
466,"[7361, 27773, 4973, 44555, 48394, 59387, 71033, 61240, 44555, 109374]"
5,"[7361, 27773, 4973, 4878, 109374, 68237, 59387, 133771, 71033, 44555]"
14,"[7361, 27773, 4973, 4878, 48394, 133771, 68237, 59387, 2997, 71033]"
117,"[7361, 27773, 4973, 44555, 48394, 59387, 61240, 71033, 89759, 96829]"
123,"[7361, 59387, 4973, 48394, 4878, 133771, 68237, 27773, 109374, 1206]"
162,"[7361, 4973, 48394, 27773, 59387, 6016, 44555, 61240, 89759, 71033]"
314,"[7361, 48394, 27773, 4973, 48780, 6016, 109374, 61240, 68237, 44555]"
336,"[7361, 27773, 4973, 109374, 48394, 44555, 79132, 133771, 48780, 92259]"
374,"[7361, 4973, 27773, 109374, 4878, 48394, 133771, 68237, 57669, 59387]"
472,"[7361, 27773, 48394, 133771, 89759, 59387, 62511, 86781, 48043]"
601,"[27773, 7361, 133771, 59387, 71033, 4973, 89759, 61240, 109374, 4144]"
2,"[180297, 5902, 2997, 109374, 46578, 57669, 4973, 7361, 133771, 112183]"
417,"[7361, 109374, 4973, 48394, 133771, 94959, 59387, 57669, 7826, 48082]"
548,"[3108, 2997, 7361, 5902, 46578, 57669, 133771, 94959, 4973, 109374]"
564,"[7361, 109374, 68237, 4973, 27773, 59387, 133771, 48394, 7826, 48780]"
233,"[7361, 27773, 4973, 109374, 68237, 59387, 7826, 44555, 48394, 92259]"
343,"[314, 6385, 59387, 6773, 44555, 4973, 160848, 92259, 4956, 71033]"
537,"[7826, 59387, 4973, 109374, 97938, 94959, 314, 92259, 160848, 83132]"
22,"[7361, 109374, 94959, 4973, 1682, 7826, 46578, 106920, 59387, 133771]"
30,"[7361, 109374, 4973, 79132, 1197, 6711, 1682, 94959, 7826]"
25,"[59387, 79357, 7361, 7826, 7147, 48082, 4973, 1682, 48394, 69951]"
65,"[1197, 7147, 7826, 54259, 4973, 109374, 86882, 79702, 59387, 4467]"
445,"[48394, 59387, 4973, 7147, 7826, 54259, 109374, 66097, 94959, 180031]"
460,"[44555, 4973, 7361, 27773, 48394, 109374, 162414, 71033, 61240, 59387]"
366,"[59387, 4973, 7361, 109374, 94959, 48394, 7826, 46578, 1682, 7147]"
523,"[46578, 109374, 4973, 7361, 94959, 1197, 156387, 7826, 57669, 152970]"
112,"[7361, 4973, 109374, 94959, 106920, 46578, 6711, 97921, 86882, 1197]"
461,"[7361, 109374, 4973, 106920, 46578, 6711, 94959, 97921, 1682, 86882]"
241,"[48394, 7361, 27773, 4973, 109374, 44555, 61240, 59387, 71033, 133771]"
581,"[7361, 4973, 109374, 106920, 94959, 57669, 6711, 133771, 215, 180031]"
47,"[7361, 2997, 4878, 4973, 27773, 48394, 109374, 94959, 133771]"
515,"[7361, 2997, 57669, 133771, 4973, 109374, 94959, 46578, 51255, 1682]"
341,"[4226, 57669, 46578, 48780, 38061, 7361, 158238, 1625, 4979, 27773]"
511,"[1197, 7361, 4973, 48394, 109374, 94959, 180031, 79132, 1682, 98230]"
436,"[7361, 109374, 68237, 4973, 27773, 7826, 48394, 59387, 133771, 44555]"
333,"[27773, 48780, 2959, 4878, 48516, 74458, 47, 8950, 4848, 67255]"
442,"[7361, 48394, 27773, 109374, 4973, 133771, 68237, 59387, 5749, 7826]"
335,"[7361, 2997, 133771, 106920, 112183, 4878, 5902, 62511, 1682, 2858]"
3,"[7361, 27773, 109374, 68237, 4973, 48780, 4878, 48394, 7826, 79132]"
23,"[27773, 7361, 4973, 48394, 109374, 68237, 59387, 7826, 79357, 133771]"
206,"[27773, 4226, 88129, 48516, 73344, 31364, 55820, 48780, 38095, 71033]"
337,"[27773, 7361, 4973, 44555, 6016, 61240, 71033, 89759, 96829, 86781]"
90,"[27773, 7361, 109374, 4973, 133771, 68237, 59387, 89759, 71033, 44555]"
467,"[2959, 27773, 4226, 109374, 7361, 79132, 48516, 4878, 4973, 2571]"
35,"[2797, 1013, 500, 2014, 46578, 5103, 837, 1197, 2005, 2052]"
504,"[7361, 59387, 4973, 133771, 94959, 109374, 57669, 7826, 46578, 46976]"
229,"[2762, 7361, 27773, 4878, 4973, 4226, 48394, 48780, 109374, 68237]"
12,"[48394, 5618, 59387, 66097, 7147, 29, 54259, 69951, 5015, 7826]"
346,"[4973, 7361, 59387, 94959, 109374, 7147, 7826, 46976, 48082, 46578]"
321,"[2858, 7361, 2959, 1682, 4226, 4878, 27773, 48780, 1206, 2762]"
584,"[7361, 59387, 4973, 48394, 109374, 68237, 7826, 7147, 57669, 48082]"
40,"[7361, 4973, 109374, 94959, 106920, 7826, 46578, 6711, 1682, 7147]"
185,"[7361, 2997, 133771, 106920, 112183, 94959, 4973, 109374, 4878, 46578]"
273,"[7361, 109374, 68237, 4973, 27773, 59387, 44555, 48394, 133771, 79132]"
541,"[7361, 68237, 4973, 27773, 109374, 106920, 48394, 44555, 59387, 71033]"
569,"[59387, 7361, 79357, 133771, 68237, 2997, 109374, 4878, 48394]"
188,"[7361, 27773, 4973, 4226, 109374, 1206, 48394, 2959, 48780, 541]"
213,"[7361, 27773, 4973, 48394, 109374, 68237, 59387, 44555, 4144, 71033]"
421,"[162082, 61240, 112515, 118880, 140267, 168250, 48394, 80831, 56339, 121231]"
427,"[7361, 4878, 2858, 5902, 2997, 3160, 1682, 62511, 133771, 98230]"
260,"[7361, 27773, 4973, 44555, 48394, 109374, 68237, 71033, 61240, 92259]"
285,"[4973, 7361, 109374, 6711, 94959, 3021, 46578, 69757, 7826]"
85,"[77455, 112515, 109374, 68237, 44555, 27773, 4956, 7361, 57669]"
253,"[4973, 27773, 7361, 48394, 44555, 61240, 96829, 112552, 158783, 163134]"
11,"[7361, 4878, 4973, 59387, 68237, 48082, 4873, 7826, 79357, 109374]"
155,"[7361, 133771, 68237, 2997, 8914, 59387, 4878, 79357, 113741, 48082]"
108,"[61240, 27773, 1206, 7361, 44555, 96829, 31364, 2427, 71033, 133771]"
143,"[7361, 48394, 4973, 27773, 109374, 4878, 59387, 133771, 94959, 180031]"
563,"[7361, 109374, 94959, 4973, 48394, 48780, 27773, 71033, 61240, 44555]"
161,"[2571, 7361, 27773, 4973, 79132, 48394, 109374, 4878, 48780, 5618]"
257,"[1197, 3740, 353, 1748, 7143, 48394, 2571, 54259, 3996, 1527]"
204,"[7361, 109374, 106920, 4973, 7826, 6711, 97921, 180031, 46578, 215]"
351,"[7361, 27773, 4973, 109374, 68237, 59387, 133771, 48394, 7826, 48780]"
479,"[7361, 59387, 79357, 7826, 68237, 109374, 133771, 4973, 48082, 2997]"
203,"[59387, 68237, 7361, 109374, 48394, 7826, 4973, 48780, 106920, 180031]"
142,"[27773, 133771, 68237, 59387, 7826, 109374, 7361, 4973, 48394, 2997]"
455,"[2791, 1197, 8874, 4973, 109374, 46578, 57669, 133771, 152970, 115122]"
242,"[4973, 7361, 109374, 94959, 7826, 46578, 59387, 48082, 133771, 98230]"
174,"[7361, 27773, 4973, 59387, 68237, 109374, 44555, 61240, 71033, 48394]"
543,"[4973, 7361, 109374, 94959, 48394, 59387, 57669, 7826, 48082, 6773]"
145,"[7361, 2997, 4878, 4973, 27773, 48394, 109374, 68237, 133771, 98230]"
406,"[164909, 112552, 53123, 1225, 106766, 156387, 5995, 3060, 3897]"
33,"[7361, 27773, 48780, 4878, 4973, 2959, 1682, 4226, 2858, 318]"
311,"[4226, 27773, 2959, 47, 3535, 1206, 55820, 8950, 112556, 104879]"
181,"[7361, 2997, 4973, 27773, 48394, 59387, 6016, 44555, 4144, 71033]"
243,"[3671, 84944, 111743, 2512, 3624, 368, 111743, 148652, 1220]"
331,"[7361, 109374, 68237, 4973, 27773, 48394, 133771, 59387, 44555, 4144]"
501,"[84944, 111743, 2512, 3671, 1220, 2951, 3494, 99114, 55820, 1201]"
444,"[7361, 48780, 68237, 4973, 27773, 109374, 7826, 44555, 48394, 59387]"
458,"[7361, 79132, 48394, 4973, 109374, 5618, 180031, 94959, 1197]"
44,"[7361, 68237, 4973, 59387, 7826, 79357, 109374, 48394, 1682, 48082]"
71,"[59387, 4973, 7361, 48394, 109374, 68237, 7826, 7147, 1197, 79357]"
207,"[541, 7361, 27773, 109374, 68237, 59387, 133771, 8914, 71033, 79357]"
604,"[7361, 4973, 48394, 109374, 94959, 59387, 6016, 27773, 44555, 4144]"
151,"[6711, 7361, 4973, 162414, 109374, 112552, 48394, 133771]"
512,"[4973, 7361, 48394, 109374, 94959, 5618, 59387, 7147, 7826, 48082]"
574,"[4973, 48394, 59387, 5618, 97938, 74553, 6385, 160848, 95558, 83132]"
530,"[7361, 2997, 4878, 4973, 133771, 106920, 59387, 68237, 4873, 48082]"
429,"[6016, 27773, 73344, 31364, 55721, 71033, 44555, 7981, 96829, 73808]"
319,"[2571, 79132, 541, 122882, 115713, 1527, 111759, 70286, 48774, 48780]"
194,"[6711, 7361, 4973, 106920, 215, 97921, 109374, 94959, 86882, 180031]"
92,"[1197, 86882, 109374, 4973, 3494, 94959, 97921, 7826, 89904, 69406]"
485,"[555, 38061, 57669, 2580, 4011, 2542, 158238, 62849, 18, 296]"
571,"[4973, 7361, 27773, 109374, 48394, 68237, 44555, 61240, 59387, 71033]"
389,"[59387, 68237, 4973, 7361, 109374, 27773, 48394, 133771, 7826, 48780]"
277,"[7361, 79132, 4973, 48394, 106920, 109374, 68237, 6711, 48780, 4878]"
73,"[7361, 48394, 4973, 27773, 109374, 44555, 68237, 61240, 59387, 71033]"
478,"[38061, 57669, 133771, 7361, 2997, 59387, 109374, 94959, 4973, 1199]"
490,"[7361, 27773, 109374, 48394, 68237, 44555, 61240, 59387, 89759, 71033]"
439,"[27773, 4226, 48780, 31364, 71033, 86781, 44555, 73344, 31364, 96829]"
267,"[7361, 48394, 27773, 59387, 4878, 4973, 133771, 7826, 2997]"
10,"[5618, 7361, 27773, 4973, 109374, 48394, 44555, 71033, 61240, 92259]"
210,"[7361, 48394, 109374, 27773, 59387, 6016, 133771, 89759, 61240, 71033]"
487,"[6773, 77455, 4973, 7361, 44555, 59387, 71033, 92259, 27773, 61240]"
430,"[7361, 68237, 4973, 27773, 133771, 59387, 109374, 48394, 7826, 4878]"
148,"[7361, 27773, 133771, 4878, 59387, 68237, 2076, 4973, 48394, 48780]"
598,"[7361, 6711, 162414, 133771, 2712, 78039, 62511, 48082, 7361]"
218,"[97, 27773, 4973, 6016, 89759, 61240, 44555, 31364, 71033, 96829]"
106,"[2571, 79132, 2762, 1258, 541, 593, 48780, 4878, 48394, 27773]"
190,"[7361, 4973, 109374, 94959, 7826, 59387, 92259, 48394, 97938, 1682]"
184,"[7361, 48394, 109374, 27773, 59387, 68237, 4973, 71033, 61240, 133771]"
87,"[4973, 7361, 109374, 94959, 6711, 1197, 46578, 106920, 133771, 57669]"
471,"[31878, 4467, 51255, 4973, 59387, 109374, 79702, 7147, 57669, 7826]"
175,"[113741, 8914, 74228, 68237, 114935, 8950, 27773, 48780, 7361, 4878]"
578,"[7361, 48394, 109374, 68237, 4973, 7826, 59387, 79357, 48082]"
506,"[951, 955, 909, 905, 950, 916, 3097, 898, 6254, 2935]"
189,"[4973, 7361, 109374, 215, 180031, 94959, 4144, 106920, 6711, 133771]"
196,"[4973, 7361, 48394, 109374, 27773, 59387, 4144, 133771, 61240, 71033]"
306,"[4973, 7361, 48394, 109374, 94959, 44555, 59387, 71033, 61240, 6773]"
519,"[4973, 7361, 48394, 109374, 94959, 7826, 59387, 7147, 48082, 180031]"
538,"[899, 199, 4973, 6660, 6773, 89904, 164909, 2863, 1281, 7361]"
320,"[7361, 2997, 109374, 4973, 57669, 46578, 133771, 94959, 51255, 1682]"
459,"[951, 955, 910, 909, 1230, 7361, 4973, 109374, 94959, 79132]"
401,"[7361, 4973, 109374, 79132, 180031, 89904, 27773, 48394, 48780, 7826]"
98,"[7361, 4973, 109374, 48394, 94959, 59387, 7826, 7147, 48082, 133771]"
209,"[899, 912, 919, 905, 922, 898, 1212, 910, 3435, 900]"
252,"[7361, 48394, 109374, 94959, 4973, 59387, 79132, 133771, 180031]"
496,"[955, 905, 898, 951, 2935, 950, 936, 6254, 945, 3097]"
205,"[922, 909, 904, 7361, 4973, 48394, 109374, 79132, 44555, 112552]"
163,"[7361, 4973, 109374, 94959, 59387, 7826, 7147, 46976, 48082, 46578]"
238,"[7361, 4973, 109374, 94959, 106920, 59387, 46578, 7826, 46976, 7147]"
358,"[7361, 27773, 4973, 133771, 4848, 61240, 59387, 44555, 109374, 89759]"
557,"[2337, 4642, 33880, 59387, 87234, 94959, 112421, 156387, 152970, 4860]"
293,"[7361, 27773, 4973, 6016, 48394, 133771, 1206, 4848, 59387, 4878]"
13,"[1197, 7147, 7826, 54259, 2005, 2, 2161, 5103, 1967, 4467]"
342,"[59387, 68237, 7361, 48394, 97752, 48780, 48774, 4973, 7826, 79357]"
377,"[59387, 4973, 7361, 27773, 109374, 48394, 68237, 44555, 61240, 71033]"
443,"[5618, 1258, 7361, 109374, 48394, 4973, 27773, 7826, 48780, 1197]"
49,"[7361, 106920, 6711, 180031, 162414, 4973, 78039, 215, 97921, 133771]"
550,"[1292, 750, 1199, 7361, 133771, 2997, 1206, 109374, 57669, 1682]"
291,"[7361, 8914, 2997, 4878, 133771, 68237, 1199, 1206, 59387]"
272,"[7361, 109374, 94959, 133771, 4973, 27773, 59387, 4878, 48394, 7826]"
397,"[77455, 96488, 60766, 93721, 100556, 34542, 96606, 97866, 71462, 4139]"
118,"[4973, 7361, 109374, 94959, 7826, 46578, 59387, 7147, 46976, 48082]"
281,"[7361, 4973, 109374, 106920, 94959, 6711, 1197, 97921, 86882, 46578]"
338,"[318, 7361, 27773, 4973, 48780, 48394, 109374, 112552, 79132, 44555]"
228,"[4226, 27773, 48780, 112556, 74458, 47, 67255, 628, 50, 51540]"
180,"[7361, 133771, 2997, 4878, 79357, 59387, 27904, 1199, 62511, 48082]"
355,"[4973, 7361, 46578, 109374, 94959, 55280, 46976, 95088, 106920, 48082]"
269,"[3911, 67997, 2599, 109374, 46578, 115122, 133771, 4973, 8874, 2997]"
576,"[4848, 7361, 133771, 62511, 1206, 59387, 4878, 2076, 106920, 109374]"
214,"[215, 7361, 6711, 4973, 106920, 162414, 78039, 4144, 91079, 180031]"
508,"[7361, 27773, 4973, 109374, 162414, 79132, 180031, 48780, 106920, 7826]"
360,"[7361, 2997, 133771, 4878, 62511, 68237, 59387, 79357, 48082]"
481,"[7361, 2997, 1682, 79132, 2959, 4878, 133771, 109374]"
127,"[44555, 27773, 48780, 31364, 71033, 73344, 96829, 86781, 73808, 44555]"
158,"[59387, 79357, 7361, 48394, 68237, 133771, 97752, 48043, 7826, 109374]"
556,"[7826, 109374, 94959, 4973, 1197, 86882, 55269, 6711, 7361, 215]"
154,"[1235, 7361, 4973, 109374, 2997, 133771, 94959, 1682, 57669]"
329,"[2761, 29, 2968, 2139, 8633, 2161, 7743, 1967, 2046, 2140]"
545,"[5618, 48394, 66097, 74553, 59387, 29, 7147, 69951, 4467, 48082]"
315,"[7361, 4973, 6711, 94959, 106920, 109374, 215, 1197, 4144, 7826]"
259,"[1234, 5796, 180045, 3468, 3783, 58803, 4954, 7137, 4326, 8494]"
146,"[4973, 27773, 7361, 48394, 109374, 162414, 133771, 89759, 61240, 44555]"
245,"[362, 97938, 7826, 4016, 55247, 115664, 83132, 3285, 160563, 59387]"
383,"[7361, 79357, 59387, 62511, 68237, 133771, 48043, 2997, 4878, 4873]"
505,"[1805, 2858, 2541, 4979, 27773, 7361, 81591, 133771, 115713, 180031]"
289,"[27773, 6016, 318, 38095, 7981, 71033, 55721, 73808, 31364, 86892]"
324,"[4973, 7361, 109374, 94959, 4144, 46578, 3021, 6711, 7826, 86882]"
388,"[6773, 55442, 72226, 59387, 4973, 7361, 48394, 109374, 94959, 5618]"
