userId,itemIds
74,"[50, 2959, 79132, 48516, 48780, 4011, 318, 4226, 7361, 2571]"
137,"[1192, 1719, 2502, 1222, 2858, 109374, 1208, 80463, 2427, 7361]"
225,"[5712, 3730, 7792, 7700, 1212, 1953, 2726, 2550, 6303, 1262]"
91,"[296, 318, 2959, 58559, 79132, 2571, 593, 132333, 48516, 4226]"
104,"[296, 318, 2959, 48516, 97921, 58559, 79132, 109374, 164909, 112556]"
410,"[48516, 2959, 79132, 318, 58559, 132333, 593, 50, 27773, 3535]"
554,"[6, 48516, 79132, 318, 2959, 58559, 2028, 296, 2000, 50]"
168,"[457, 500, 2406, 1013, 2763, 2405, 531, 4700, 2803, 2048]"
352,"[457, 48516, 79132, 48780, 318, 2959, 58559, 109374, 112556, 1682]"
197,"[62553, 46578, 88810, 6385, 6867, 47099, 91077, 36517, 59018, 56607]"
231,"[94070, 46578, 109374, 4973, 6867, 113275, 92259, 3021, 56587, 5945]"
407,"[4973, 1235, 46578, 109374, 94959, 4979, 7361, 2997, 6711, 1682]"
53,"[356, 8533, 97921, 164909, 111921, 88163, 7361, 69757, 47099, 46578]"
89,"[7826, 109374, 180031, 94959, 89904, 86882, 1682, 4973, 7361, 7147]"
63,"[2396, 97921, 164909, 7361, 6711, 899, 215, 4973, 8533, 4308]"
491,"[55052, 1197, 364, 2028, 109374, 8533, 2005, 858, 79132, 318]"
482,"[318, 1198, 296, 1197, 48516, 109374, 8533, 4954, 58559, 380]"
518,"[586, 500, 1013, 6793, 2, 837, 5103, 374, 2082, 239]"
431,"[3911, 1288, 8464, 48385, 67665, 1449, 60766, 109374, 77455, 7934]"
111,"[1265, 7361, 6711, 97921, 86882, 109374, 4973, 46578, 69757, 1197]"
183,"[1036, 377, 2000, 1101, 457, 555, 55820, 1201, 6979, 1270]"
363,"[48516, 1252, 3006, 50, 1617, 80463, 6, 55765, 148626, 858]"
297,"[4979, 38061, 555, 4011, 2542, 1912, 158238, 57669, 1732, 4954]"
125,"[1197, 1265, 2797, 1682, 7826, 86882, 109374, 4973, 7361, 4700]"
522,"[141, 1641, 1673, 1784, 608, 1682, 2858, 3897, 6711, 46578]"
382,"[79132, 2005, 48516, 7361, 8874, 48780, 109374, 593, 79702, 1258]"
29,"[1265, 1197, 97921, 86882, 46578, 7361, 6711, 109374, 4973, 56367]"
166,"[216, 1719, 288, 3751, 2628, 7132, 2089, 3671, 3676, 2427]"
216,"[2791, 89470, 1342, 1258, 3671, 457, 1625, 1092, 1254, 5690]"
80,"[7361, 6711, 46578, 1682, 4973, 109374, 318, 80463, 81845, 96488]"
268,"[562, 1188, 1641, 46578, 2599, 2858, 4979, 6711, 5902, 109374]"
129,"[4816, 45720, 61132, 4720, 122882, 904, 79132, 67255, 5418, 1198]"
325,"[39, 372, 3477, 3261, 441, 1895, 3253, 3481, 3897, 3210]"
457,"[2571, 79132, 47099, 72641, 1682, 80463, 318, 109374, 71535, 112852]"
493,"[527, 5995, 2324, 64034, 81845, 6377, 1, 7566, 318, 3147]"
131,"[1777, 7361, 1, 4973, 109374, 6377, 97921, 7566, 86882, 1197]"
247,"[1197, 86882, 109374, 94959, 4973, 67734, 7826, 4700, 54259, 49286]"
549,"[4489, 1777, 31685, 88163, 4246, 6155, 69406, 2572, 97921, 6942]"
595,"[83910, 142488, 1189, 47, 104272, 112556, 71462, 104879, 34542, 67255]"
520,"[457, 1197, 318, 1682, 2005, 2762, 2797, 1013, 7826, 837]"
398,"[2791, 1198, 1197, 112852, 8961, 51255, 7826, 71535, 2406, 1580]"
95,"[2000, 38061, 158238, 555, 48516, 2205, 1912, 6378, 4954, 88163]"
594,"[2000, 50, 38061, 555, 109374, 79702, 4954, 1197, 8961, 7361]"
390,"[1704, 318, 2329, 2268, 47099, 3147, 7361, 48516, 1682, 80463]"
271,"[1041, 1719, 509, 247, 4720, 2762, 3556, 3176, 2858, 3160]"
327,"[3967, 1197, 46578, 1035, 4973, 7147, 7826, 1013, 8970, 2005]"
396,"[1183, 2858, 318, 7361, 6711, 3160, 5992, 55052, 5995, 39183]"
48,"[318, 79132, 58559, 3578, 4993, 110, 2571, 1198, 91947, 1197]"
454,"[105355, 4973, 44555, 89759, 103984, 71033, 96829, 509, 44555, 515]"
55,"[750, 908, 1281, 904, 1747, 1212, 5060, 913, 67997, 1086]"
138,"[1747, 750, 67997, 44195, 173209, 1610, 2707, 1625, 5266, 593]"
278,"[750, 1747, 67997, 44195, 8917, 58309, 1281, 2599, 119141, 8917]"
237,"[1198, 8972, 134130, 45447, 109487, 34072, 108932, 179401, 2005, 1270]"
169,"[380, 457, 2205, 3257, 6, 2763, 1912, 48516, 8533, 112556]"
236,"[1209, 1197, 1201, 48394, 3494, 54259, 4327, 7147, 940, 531]"
403,"[1209, 555, 1189, 70, 55820, 2459, 55363, 34542, 4720, 457]"
546,"[1036, 2000, 58559, 380, 2205, 6378, 38061, 4954, 3104, 69406]"
88,"[296, 4878, 7361, 3949, 778, 109374, 541, 79702, 551, 2959]"
255,"[296, 1089, 288, 1206, 2959, 2329, 1222, 1208, 1090, 2427]"
535,"[110, 4299, 4720, 2762, 2336, 7143, 48780, 2396, 2710, 81845]"
375,"[1396, 6378, 4954, 80463, 5989, 6979, 2502, 1234, 2763, 1396]"
575,"[141, 1614, 1821, 708, 345, 203, 1641, 457, 377, 165]"
299,"[2571, 541, 79132, 1527, 5445, 2542, 4011, 6378, 5418, 4954]"
502,"[2985, 442, 1527, 2916, 1129, 5445, 96737, 2571, 541, 122882]"
420,"[1036, 457, 2762, 2000, 50, 1608, 1620, 51255, 48516, 73017]"
86,"[296, 4011, 1527, 2542, 541, 1732, 2571, 2959, 1089, 1206]"
113,"[296, 48516, 2959, 318, 79132, 58559, 4011, 50, 1213, 608]"
528,"[2571, 2959, 296, 1240, 318, 79132, 58559, 541, 1527, 1732]"
532,"[296, 48516, 2959, 79132, 318, 47, 50, 112556, 67255, 4226]"
547,"[6, 48516, 88129, 58559, 27773, 55820, 50, 47, 4776, 5418]"
585,"[6, 48516, 55820, 1266, 318, 3494, 858, 8533, 593, 99114]"
208,"[2762, 48394, 4720, 48780, 112515, 56339, 1748, 2226, 8783, 103688]"
67,"[541, 2571, 81591, 122882, 115713, 2959, 1527, 3535, 1240, 1206]"
326,"[4848, 81591, 4308, 2762, 48394, 3535, 4878, 3949, 1258, 7361]"
399,"[81591, 3755, 2712, 4848, 155064, 4754, 2076, 3176, 3274, 1092]"
433,"[3897, 1641, 1673, 46578, 2858, 3967, 141, 2599, 64839, 46578]"
473,"[1673, 2858, 296, 778, 16, 1213, 608, 6, 1089, 2542]"
526,"[4308, 81591, 164909, 89904, 5991, 2291, 4973, 7178, 1206, 541]"
157,"[45501, 97921, 88163, 8533, 1393, 4246, 69406, 49286, 2671, 6942]"
415,"[1036, 318, 480, 593, 377, 48516, 1200, 132333, 457, 2762]"
449,"[45720, 5989, 48516, 80463, 4954, 4816, 5418, 6378, 148626, 50]"
345,"[122882, 1197, 1527, 112852, 2571, 1270, 4993, 34405, 7361, 6539]"
500,"[2858, 3160, 318, 2959, 3147, 2268, 1682, 5995, 48516, 80463]"
60,"[1246, 56145, 2858, 2454, 55052, 1214, 1704, 2288, 7361, 40732]"
440,"[1246, 364, 1198, 318, 595, 1036, 1197, 858, 1, 58559]"
15,"[2550, 1924, 4085, 2571, 7179, 539, 377, 910, 940, 1028]"
408,"[4979, 7361, 8874, 6711, 2858, 46578, 109374, 106920, 1682, 86882]"
97,"[67255, 595, 8533, 48394, 164909, 2762, 364, 7361, 48780, 4973]"
139,"[2762, 46578, 4720, 86882, 1682, 7361, 112556, 97921, 48780, 8533]"
223,"[67255, 1015, 2791, 4720, 899, 3481, 3176, 135436, 2413, 164909]"
466,"[457, 3499, 593, 2762, 55820, 48516, 1266, 48780, 2858, 608]"
5,"[2959, 48516, 47, 2858, 50, 4226, 27773, 593, 1206, 318]"
14,"[4226, 50, 2959, 296, 2858, 47, 608, 1732, 2762, 2997]"
117,"[296, 50, 608, 2858, 2959, 318, 1089, 4226, 593, 47]"
123,"[7361, 6711, 4973, 78039, 106920, 97921, 215, 86882, 8533, 164909]"
162,"[2858, 3160, 6711, 7361, 46578, 97921, 106920, 109374, 162414]"
314,"[1719, 89470, 48394, 1608, 1639, 2571, 5096, 837, 2273, 62]"
336,"[3176, 1912, 457, 2763, 109374, 112556, 6378, 97921, 67255, 4954]"
374,"[296, 2858, 608, 1732, 6711, 46578, 7361, 109374, 97921, 57669]"
472,"[1719, 3160, 6711, 78039, 7361, 165549, 162414, 64839, 89759, 44555]"
601,"[1483, 2076, 296, 1464, 1968, 2959, 7361, 2858, 50, 2144]"
2,"[180297, 2770, 5902, 2300, 46578, 61132, 57669, 109374, 61323]"
417,"[899, 922, 89904, 3088, 6440, 2300, 64285, 1281, 942, 199]"
548,"[180297, 46578, 5902, 6711, 4979, 2997, 2395, 57669, 109374, 112183]"
564,"[1265, 8874, 1197, 1527, 93840, 1270, 7361, 51255, 2571, 1682]"
233,"[1015, 457, 1274, 2273, 6787, 85774, 1265, 1090, 1682, 4306]"
343,"[1015, 364, 1125, 457, 1333, 135436, 1262, 318, 1387, 362]"
537,"[1015, 1197, 7826, 2005, 94959, 109374, 1013, 8533, 111921, 64957]"
22,"[1013, 500, 2, 4700, 837, 5103, 3489, 2082, 531, 2124]"
30,"[4016, 4447, 4700, 4025, 1013, 3247, 8961, 86833, 50872, 96588]"
25,"[34, 262, 531, 837, 50601, 3189, 2761, 73290, 2161, 2420]"
65,"[837, 1197, 500, 2, 3489, 2124, 2161, 2052, 2005, 1967]"
445,"[837, 1197, 3489, 2, 5103, 2161, 500, 2005, 2797, 531]"
460,"[112290, 80463, 112556, 7361, 164909, 109374, 180031, 112552, 48780, 899]"
366,"[8528, 46578, 5103, 4973, 6863, 109374, 1197, 54503, 94959, 2005]"
523,"[46578, 109374, 56367, 1197, 97921, 261, 1682, 8784, 67734, 96821]"
112,"[39, 2572, 1197, 1265, 2671, 4246, 6942, 69406, 88163, 97921]"
461,"[1307, 69406, 97921, 88163, 2572, 4246, 49286, 6942, 2671, 104374]"
241,"[4128, 2762, 2413, 8874, 109374, 899, 68157, 66097, 1197, 2005]"
581,"[1225, 1246, 1682, 7361, 6711, 46578, 109374, 97921, 86882, 81845]"
47,"[2791, 608, 1682, 1407, 2858, 296, 1732, 2959, 48516, 79132]"
515,"[231, 8641, 54503, 60756, 344, 69122, 8376, 48385, 6188, 2791]"
341,"[457, 1620, 3104, 158238, 50, 2413, 112556, 5989, 67255, 48516]"
511,"[1197, 7826, 2005, 7147, 1682, 1035, 2161, 5103, 899, 919]"
436,"[46578, 4979, 7361, 109374, 180031, 94959, 6711, 1682, 106920, 96821]"
333,"[296, 2959, 48516, 47, 27773, 50, 112556, 74458, 67255, 6870]"
442,"[296, 318, 2959, 858, 79132, 48516, 58559, 91947, 80463, 122882]"
335,"[2502, 69122, 54503, 86833, 80463, 46578, 56367, 109374, 97921, 1682]"
3,"[97921, 106916, 112556, 48516, 88163, 88129, 67255, 8533, 80489, 1092]"
23,"[5782, 48516, 380, 1527, 5989, 783, 2048, 367, 1197]"
206,"[6, 88129, 48516, 27773, 37733, 55820, 67255, 4776, 628, 50]"
337,"[5782, 1249, 555, 27773, 88129, 293, 37733, 48516, 8798, 67255]"
544,"[48516, 88129, 27773, 37733, 55820, 67255, 6, 4776, 5418, 628]"
90,"[1089, 68157, 48516, 99114, 1222, 55820, 2427, 555, 2268, 6874]"
467,"[1089, 2959, 4011, 48516, 68157, 555, 2542, 3535, 55820, 50]"
504,"[2797, 1265, 1682, 46578, 109374, 1197, 1732, 86882, 6711, 97921]"
229,"[1407, 288, 1015, 39, 2, 724, 555, 837, 231, 60]"
12,"[48394, 1197, 66097, 2161, 54259, 50601, 531, 7147, 41566, 2762]"
346,"[48394, 7826, 48780, 4973, 7147, 109374, 1682, 7361, 64957, 86882]"
321,"[2858, 48516, 2959, 80463, 296, 318, 58559, 50, 112556, 48780]"
584,"[2289, 531, 11, 783, 1393, 1682, 2396, 2394, 3147, 2671]"
40,"[357, 1197, 539, 364, 2671, 2006, 595, 1265, 2081, 4306]"
185,"[46578, 97921, 91077, 56367, 6711, 96821, 8784, 7361, 4979, 261]"
273,"[141, 61132, 46578, 79132, 97921, 4816, 1682, 109374, 4979, 69122]"
541,"[141, 46578, 1641, 1682, 318, 296, 2959, 2005, 3489, 2]"
569,"[141, 46578, 97921, 56367, 6711, 109374, 8949, 1682, 8784, 7361]"
188,"[515, 2858, 1704, 296, 7361, 318, 2959, 1682, 2571, 593]"
213,"[164909, 4308, 8533, 899, 912, 1947, 1035, 215, 53123, 900]"
421,"[2028, 1208, 1258, 1222, 1997, 1090, 6880, 5010, 112515, 1178]"
427,"[46578, 97921, 7361, 6711, 96821, 86882, 81845, 96488, 4973, 1682]"
260,"[8533, 97921, 109374, 7361, 112556, 46578, 180031, 88810, 48780, 164909]"
285,"[539, 1393, 597, 2424, 4823, 69406, 2671, 1569, 4246, 6942]"
85,"[923, 1258, 904, 80463, 168250, 109374, 593, 148626, 79132, 8641]"
253,"[4278, 235, 1682, 2858, 44191, 923, 80463, 1206, 1281, 541]"
11,"[1183, 7361, 6711, 4973, 7826, 97921, 86882, 109374, 104374, 1197]"
155,"[5445, 1527, 79132, 2916, 1682, 1653, 2571, 7361, 84954, 85414]"
108,"[1339, 457, 2268, 593, 1343, 4326, 1090, 1222, 4007, 6466]"
143,"[128838, 48394, 180031, 103688, 8533, 2762, 7147, 164909, 1197, 97921]"
563,"[180031, 8874, 7361, 86882, 1197, 97921, 109374, 4973, 7826, 164909]"
161,"[44, 31553, 1681, 546, 485, 44, 761, 26913, 828, 367]"
257,"[1275, 2167, 2571, 86332, 2617, 2193, 54259]"
204,"[3868, 2406, 97921, 67734, 1197, 7361, 86882, 109374, 88163, 6711]"
351,"[2791, 1198, 1407, 7361, 923, 1197, 1101, 1590, 4014, 457]"
479,"[3176, 112556, 8533, 74458, 97921, 67255, 7361, 48780, 86882, 79132]"
203,"[590, 1917, 48780, 2406, 380, 457, 2762, 86882, 91947, 1197]"
142,"[1573, 457, 380, 733, 2000, 367, 70, 145, 7007, 288]"
455,"[2791, 3868, 1517, 8641, 54503, 8874, 69122, 86833, 4816, 61132]"
242,"[2671, 4246, 6942, 357, 69406, 104374, 88163, 2572, 49286, 1307]"
174,"[69, 2502, 122, 493, 3253, 231, 1732, 296, 223, 1391]"
543,"[1197, 4973, 97921, 56367, 46578, 94959, 69757, 109374, 88163, 6942]"
145,"[1222, 61132, 2890, 69481, 97921, 1183, 2427, 3176, 2268, 48516]"
406,"[49824, 8958, 164909, 5334, 3257, 4835, 4936, 1487, 40819, 5991]"
33,"[1036, 2000, 457, 380, 6, 48516, 296, 318, 79132, 58559]"
311,"[1089, 6, 296, 50, 2391, 555, 866, 48516, 1617, 2726]"
181,"[1378, 1192, 515, 581, 247, 457, 1189, 1183, 50, 1222]"
243,"[3671, 111743, 368, 3624, 4321, 148652, 84944, 2478, 2701]"
331,"[3671, 1682, 7361, 296, 111, 1206, 1197, 1208, 1258, 1089]"
501,"[3671, 111743, 4321, 148652, 368, 3624, 2478, 84944, 2012]"
444,"[1246, 457, 2803, 2, 531, 318, 2006, 837, 1013, 1197]"
458,"[500, 39, 2124, 586, 367, 837, 539, 364, 457, 1721]"
44,"[1246, 1704, 47099, 2420, 7147, 1682, 2501, 7826, 2761, 1097]"
71,"[4299, 1197, 1246, 7143, 3489, 2006, 2396, 2617, 500, 54259]"
207,"[2803, 1617, 457, 47, 1092, 2268, 593, 349, 628, 50]"
604,"[1136, 46578, 1732, 4973, 1682, 45950, 7361, 109374, 5669, 6711]"
151,"[6711, 78039, 7361, 46578, 91077, 64839, 96821, 97921, 56367, 103539]"
512,"[837, 2161, 3489, 2, 1197, 500, 2761, 41566, 2797, 7826]"
574,"[837, 50601, 262, 41566, 2161, 62553, 1197, 90866, 48394, 66097]"
530,"[79702, 7361, 1197, 3175, 8874, 95088, 51255, 1682, 1265, 1270]"
429,"[62250, 73344, 1454, 984, 103984, 7767, 103048, 110387, 4035]"
319,"[2571, 1200, 541, 122882, 1240, 2985, 1527, 79132, 5445, 70286]"
194,"[69406, 2671, 6155, 4246, 49286, 2572, 88163, 539, 6942, 1569]"
92,"[1304, 3494, 3671, 55820, 1197, 7027, 86882, 69406, 1201, 4321]"
485,"[555, 296, 288, 38061, 2542, 4011, 1912, 1732, 608, 57669]"
571,"[26131, 1183, 541, 2858, 913, 44555, 69481, 7361, 5418, 5995]"
389,"[2890, 61132, 71156, 3448, 69481, 5060, 40278, 3836, 4349, 1663]"
277,"[7361, 1197, 79132, 97921, 134130, 8533, 2571, 164909, 109487, 111921]"
73,"[4720, 48780, 2762, 8533, 81591, 3176, 112556, 55052, 74458, 67255]"
478,"[8528, 61132, 8641, 52245, 58156, 79592, 4816, 231, 6188, 5110]"
490,"[296, 2858, 164909, 1213, 7361, 6711, 2959, 1258, 541, 8874]"
439,"[6870, 112556, 67255, 104879, 47, 48516, 51540, 74458, 593, 4226]"
591,"[8361, 189333, 377, 457, 79132, 380, 2571, 1036, 5418, 5445]"
267,"[3499, 66097, 3298, 7045, 1095, 1625, 531, 454, 318, 3147]"
10,"[1, 6377, 364, 50658, 1197, 8533, 595, 8961, 109374, 164909]"
210,"[3751, 123, 1265, 951, 318, 2791, 4720, 1321, 457, 3535]"
487,"[1, 6377, 364, 50658, 134853, 34072, 34542, 46578, 47099, 318]"
430,"[231, 2502, 8874, 71535, 51255, 69122, 54503, 2716, 83134, 1682]"
148,"[78039, 61240, 7361, 112515, 39183, 140267, 106920, 81591, 162414, 1258]"
598,"[78039, 7361, 39183, 6711, 97921, 162414, 106920, 105355, 215, 8533]"
218,"[6016, 27773, 296, 88129, 73344, 31364, 48516, 55820, 858, 6]"
106,"[34048, 8361, 480, 1200, 2571, 185029, 111759, 103688, 122882, 1240]"
190,"[364, 1, 2394, 2139, 34072, 595, 2761, 1035, 6377, 246]"
184,"[2, 1197, 367, 2174, 551, 2762, 2291, 2124, 1682, 7147]"
87,"[7579, 39, 4246, 6942, 69406, 97921, 88163, 2572, 104374, 2671]"
471,"[2273, 2000, 51255, 158238, 38061, 93510, 79592, 145, 61024, 175661]"
175,"[5266, 112556, 104879, 51540, 149334, 8950, 74458, 67255, 4226, 47]"
578,"[1, 364, 6377, 2081, 919, 60069, 362, 1097, 595, 2628]"
506,"[951, 916, 955, 905, 6254, 3097, 898, 950, 947, 936]"
189,"[902, 7, 932, 901, 905, 898, 911, 937, 933, 3097]"
196,"[4973, 7361, 86882, 541, 109374, 3176, 6711, 29, 44555, 98230]"
306,"[531, 899, 7579, 837, 164909, 1197, 1035, 8533, 1028, 4973]"
519,"[837, 318, 1013, 5989, 4700, 2763, 262, 531, 4954, 8533]"
538,"[899, 900, 1035, 3675, 901, 919, 1947, 914, 6785, 918]"
320,"[910, 2791, 86833, 8641, 54503, 69122, 7451, 8874, 2716, 8376]"
459,"[951, 905, 955, 910, 898, 909, 947, 6254, 936, 2936]"
401,"[912, 2927, 922, 899, 903, 909, 904, 900, 3435, 898]"
98,"[1197, 899, 7826, 7147, 4973, 109374, 1682, 48780, 66097, 73017]"
209,"[899, 595, 912, 1035, 919, 900, 920, 364, 2067, 1947]"
252,"[951, 1258, 1252, 898, 2160, 3435, 2076, 909, 903, 4226]"
496,"[905, 955, 898, 951, 6254, 936, 2935, 945, 950, 3097]"
163,"[1197, 7826, 54259, 7147, 2005, 2161, 5103, 41566, 3489, 2]"
238,"[2248, 372, 8784, 3481, 3261, 1968, 69757, 3897, 67734, 96821]"
358,"[3897, 1732, 4848, 6711, 608, 7361, 109374, 4226, 2858, 2762]"
557,"[3897, 2337, 156387, 111622, 5508, 3481, 4642, 3060, 106766, 55444]"
293,"[296, 608, 1732, 38061, 555, 4011, 57669, 2542, 50, 4973]"
13,"[41566, 50601, 531, 837, 2161, 54259, 1197, 90866, 58105, 2]"
342,"[1127, 109487, 134130, 97938, 104841, 180031, 164179, 115713, 79132, 176371]"
377,"[364, 922, 3175, 1258, 1265, 1219, 1274, 2028, 34072, 551]"
443,"[551, 66097, 103688, 48394, 37729, 112515, 2291, 2226, 66097, 103688]"
49,"[8533, 97921, 7361, 55052, 111921, 164909, 215, 78039, 105, 98230]"
550,"[750, 4349, 3448, 68157, 2890, 61132, 3836, 1663, 1281]"
291,"[1267, 2664, 2160, 541, 1997, 1206, 2454, 4878, 1258, 2288]"
272,"[899, 8874, 6378, 1220, 93840, 4954, 1197, 51255, 2542, 1198]"
397,"[96488, 60766, 77455, 85774, 54881, 93721, 7156, 34072, 34542]"
118,"[1, 4306, 1197, 4886, 6377, 108932, 500, 50872, 8961, 586]"
281,"[912, 916, 932, 902, 8533, 7579, 164909, 215, 97921, 7361]"
338,"[858, 1213, 2028, 6, 48516, 318, 79132, 58559, 16, 50]"
228,"[47, 67255, 51540, 628, 48516, 6870, 112556, 74458, 593, 4226]"
180,"[38061, 57669, 97306, 158238, 4011, 51255, 79592, 61024, 1732, 608]"
355,"[4973, 97921, 56367, 46578, 7361, 94959, 1197, 69757, 109374, 104374]"
269,"[3911, 1288, 6296, 49220, 109374, 46578, 2502, 2716, 8874, 8376]"
576,"[4848, 2076, 5992, 4226, 79132, 8950, 4878, 3535, 2762, 7361]"
214,"[5664, 2156, 3554, 510, 48150, 3327, 511, 106883, 43684, 44889]"
508,"[2156, 349, 3554, 2803, 5664, 1036, 48150, 3256, 82167, 494]"
360,"[7361, 6711, 109374, 97921, 86882, 4973, 69757, 46976, 215]"
481,"[6373, 367, 344, 500, 231, 69122, 8641, 54503, 60756, 34162]"
127,"[1438, 292, 2524, 89470, 1876, 8361, 1917, 150, 89470, 3755]"
158,"[91947, 55247, 81562, 91976, 97938, 7826, 4022, 134130, 47099, 318]"
556,"[2406, 49286, 57951, 85367, 69406, 2405, 6155, 75805, 4069, 79185]"
154,"[905, 955, 898, 951, 6254, 947, 2935, 936, 3097, 25850]"
329,"[1009, 1097, 2761, 2161, 2005, 837, 2139, 8633, 2046, 40851]"
545,"[588, 364, 595, 1907, 2081, 48, 1566, 783, 1688, 72737]"
315,"[2144, 2248, 1968, 1088, 1290, 2918, 3791, 4091, 1197, 1270]"
259,"[3468, 5796, 180045, 2474, 58803, 8494, 4954, 1234, 102852, 3783]"
146,"[7234, 3075, 7327, 1076, 5147, 2550, 3089, 1258, 1237, 2160]"
245,"[362, 166461, 364, 6377, 48, 2081, 588, 595, 1907, 72737]"
383,"[1246, 1956, 515, 1183, 55052, 5992, 318, 2858, 7178, 3176]"
505,"[1805, 2541, 3835, 2706, 2795, 1013, 2915, 2500, 217, 61250]"
289,"[1218, 7981, 26585, 1957, 48516, 7981, 2599, 8019, 318, 27773]"
324,"[2918, 97921, 1197, 1307, 46578, 94959, 56367, 109374, 88163, 168326]"
388,"[551, 49274, 2700, 8917, 4016, 158872, 4306, 108932, 70946, 115664]"
