userId,itemIds,top-50 scores
152,"[318, 2571, 356, 2959, 7153, 4993, 58559, 79132, 5952, 593, 296, 527, 4306, 6377, 260, 47, 50, 6539, 4226, 3578, 8961, 364, 858, 2858, 2028, 7361, 2329, 1198, 5989, 2762, 110, 68954, 589, 4886, 480, 1704, 1196, 60069, 1, 33794, 293, 6874, 48516, 4995, 59315, 5445, 44191, 54286, 150, 68157]","[5.7144885, 5.6835537, 5.6446385, 5.6126747, 5.531023, 5.491887, 5.4432273, 5.351757, 5.340775, 5.2679124, 5.2207656, 5.1725116, 5.047236, 5.0010967, 4.9707017, 4.946817, 4.898949, 4.892789, 4.8741817, 4.8690796, 4.850043, 4.8093686, 4.785836, 4.7804585, 4.728827, 4.7258277, 4.7095675, 4.68591, 4.6604805, 4.635802, 4.612791, 4.60456, 4.597116, 4.595983, 4.5868335, 4.5806174, 4.579812, 4.549388, 4.543733, 4.533561, 4.522274, 4.5064793, 4.502343, 4.5011077, 4.4904547, 4.447503, 4.442686, 4.4164276, 4.4103556, 4.4007306]"
153,"[2571, 7153, 2959, 4993, 58559, 5952, 318, 79132, 356, 6377, 4306, 6539, 4226, 8961, 593, 260, 3578, 68954, 296, 5989, 858, 7361, 4886, 527, 2858, 6874, 60069, 33794, 59315, 2762, 2028, 1198, 2329, 48516, 4995, 1704, 44191, 47, 50, 109487, 1196, 4973, 68157, 7438, 54286, 5445, 91529, 4896, 5418, 4878]","[4.9338074, 4.9101996, 4.8974757, 4.8518133, 4.8253064, 4.780363, 4.7399397, 4.7013254, 4.6880927, 4.4808917, 4.4673457, 4.4216356, 4.3844543, 4.354756, 4.3150167, 4.2859015, 4.2744703, 4.212676, 4.2031403, 4.1978884, 4.190819, 4.1792374, 4.165628, 4.1617126, 4.150974, 4.1263437, 4.124523, 4.1060467, 4.0906863, 4.0777516, 4.06745, 4.0484004, 4.046266, 4.0434957, 4.034496, 4.023959, 4.022081, 3.978342, 3.9770627, 3.9507797, 3.9498777, 3.9405556, 3.9388015, 3.9294627, 3.9260044, 3.9219346, 3.868193, 3.8657925, 3.8410318, 3.8381505]"
154,"[79132, 58559, 7153, 4993, 5952, 2959, 68954, 109487, 91529, 2571, 89745, 59315, 112852, 60069, 106782, 318, 6539, 68157, 116797, 6377, 8961, 72998, 74458, 122904, 356, 4306, 5989, 99114, 33794, 4226, 44191, 48516, 91500, 6874, 50872, 54286, 134130, 7361, 76093, 70286, 115617, 122886, 134853, 4886, 3578, 69122, 69844, 2329, 48780, 7438]","[5.993693, 5.909006, 5.8221154, 5.6352415, 5.5923414, 5.562575, 5.5456667, 5.484915, 5.460359, 5.4005785, 5.391677, 5.3680987, 5.2829013, 5.2507896, 5.244079, 5.2118134, 5.2085633, 5.203195, 5.1973433, 5.1830754, 5.1664324, 5.1585045, 5.1399713, 5.127026, 5.1155505, 5.045181, 5.0251985, 4.9899197, 4.9861574, 4.9782786, 4.966399, 4.909932, 4.8841996, 4.867831, 4.8554945, 4.8550773, 4.8115187, 4.79456, 4.7807302, 4.7658544, 4.7612286, 4.7589593, 4.754838, 4.7332687, 4.7290707, 4.7175207, 4.712009, 4.69367, 4.68855, 4.676842]"
155,"[593, 318, 356, 296, 2571, 1, 260, 50, 480, 47, 780, 527, 2858, 110, 1196, 589, 648, 32, 364, 588, 150, 1210, 457, 1198, 2959, 377, 858, 2028, 608, 592, 1580, 367, 1036, 733, 595, 1073, 10, 2762, 293, 34, 736, 590, 380, 344, 165, 3578, 1291, 1197, 1270, 500]","[4.5258484, 4.52434, 4.522322, 4.447535, 4.408261, 4.327377, 4.324544, 4.2632465, 4.2578707, 4.2502456, 4.231785, 4.1574683, 4.1432505, 4.1181436, 4.116714, 4.1046767, 4.100215, 4.0742836, 4.0584435, 4.0355415, 4.0289435, 4.027676, 3.9863315, 3.9721758, 3.958553, 3.9413657, 3.9310637, 3.9249256, 3.9183655, 3.871507, 3.8560705, 3.8372586, 3.825869, 3.7999372, 3.790648, 3.771713, 3.770318, 3.7503667, 3.75017, 3.7452035, 3.7337317, 3.7313697, 3.7250185, 3.7239618, 3.7084005, 3.6999345, 3.6848803, 3.6577556, 3.656966, 3.6438038]"
156,"[1, 1073, 780, 648, 608, 1196, 1617, 260, 1210, 736, 1304, 2396, 1197, 733, 593, 2858, 1097, 32, 919, 1270, 1214, 1387, 924, 223, 904, 2628, 1580, 1356, 2797, 1968, 5060, 2683, 1641, 6, 2115, 480, 1200, 1923, 1391, 235, 1240, 1500, 1101, 2302, 1127, 1393, 551, 1079, 1610, 1307]","[3.1200469, 3.1181636, 3.1133113, 3.096568, 3.0697868, 3.0183825, 3.0099623, 3.0044994, 3.0012841, 3.0003774, 2.9929175, 2.964253, 2.952299, 2.9460847, 2.9201474, 2.9172223, 2.9048495, 2.9029815, 2.8905041, 2.8741155, 2.8719282, 2.8613868, 2.850376, 2.8308485, 2.8273778, 2.8207123, 2.8181822, 2.811934, 2.806786, 2.797513, 2.7974002, 2.7959442, 2.7875829, 2.7846544, 2.7801611, 2.778901, 2.7751188, 2.7696202, 2.7650824, 2.7621217, 2.7455966, 2.7369525, 2.7315223, 2.7279885, 2.7187593, 2.7141647, 2.7136045, 2.7121282, 2.7110634, 2.7084844]"
157,"[2571, 356, 318, 593, 260, 296, 1, 2858, 50, 47, 2959, 1196, 480, 527, 780, 1210, 1198, 858, 2028, 364, 589, 110, 648, 1580, 32, 608, 2762, 1036, 4993, 588, 150, 3578, 1704, 1291, 293, 4306, 1270, 457, 5952, 377, 7153, 1721, 367, 1197, 1221, 1073, 2628, 1240, 1193, 4226]","[4.297636, 4.290454, 4.2788835, 4.227967, 4.144327, 4.1387544, 4.0266056, 4.005295, 3.9693925, 3.9535244, 3.9293313, 3.9038553, 3.8909323, 3.8858933, 3.8663898, 3.841301, 3.8167622, 3.8148487, 3.774462, 3.7529466, 3.74452, 3.7294292, 3.7028127, 3.6987011, 3.6634848, 3.6599665, 3.6548371, 3.6509664, 3.6424155, 3.618239, 3.617616, 3.6145718, 3.557872, 3.5440183, 3.5385666, 3.5384202, 3.5264435, 3.5192797, 3.5067356, 3.495457, 3.493831, 3.4873662, 3.4722443, 3.462341, 3.4488738, 3.435235, 3.4141667, 3.406976, 3.4054685, 3.3970497]"
158,"[260, 2571, 2858, 1196, 1210, 1, 593, 356, 1270, 858, 318, 1580, 1198, 608, 780, 1197, 2028, 2762, 296, 2959, 1036, 50, 2628, 1214, 1221, 1721, 648, 1097, 2683, 1240, 1136, 1073, 47, 924, 1291, 1704, 1265, 480, 3578, 1200, 2115, 1968, 1193, 4306, 1213, 2716, 1206, 32, 541, 1923]","[3.2017767, 3.19191, 3.1347525, 3.0666752, 3.0608478, 3.016042, 3.0081825, 2.9654212, 2.9483812, 2.9439988, 2.9378505, 2.937425, 2.9243293, 2.8774972, 2.8665533, 2.8550355, 2.8338025, 2.820339, 2.8203065, 2.7937655, 2.7805698, 2.771838, 2.76119, 2.7578428, 2.7450347, 2.7434685, 2.7364583, 2.7290876, 2.7213879, 2.7171686, 2.714121, 2.7097542, 2.7073324, 2.7069201, 2.700919, 2.6794794, 2.6746054, 2.6690488, 2.6560202, 2.6523674, 2.6468925, 2.6330123, 2.632999, 2.6084552, 2.5940402, 2.5920048, 2.576889, 2.5748096, 2.568952, 2.5674617]"
159,"[2571, 2959, 7153, 318, 4993, 356, 58559, 5952, 79132, 593, 4306, 6377, 296, 6539, 527, 4226, 260, 8961, 3578, 858, 7361, 2858, 5989, 47, 68954, 50, 2028, 4886, 2329, 1198, 60069, 2762, 6874, 33794, 364, 1704, 59315, 48516, 4995, 44191, 1196, 5445, 54286, 68157, 4973, 1, 109487, 7438, 293, 91529]","[5.2959456, 5.2520733, 5.217241, 5.202696, 5.1651845, 5.157785, 5.1354465, 5.058588, 5.0224576, 4.769806, 4.739143, 4.737419, 4.6915007, 4.6656146, 4.6401954, 4.6286807, 4.6104565, 4.6036496, 4.585108, 4.473455, 4.4540286, 4.442644, 4.435765, 4.435083, 4.4282603, 4.4204154, 4.380568, 4.376095, 4.3724294, 4.3527055, 4.3425493, 4.3390846, 4.3245587, 4.320782, 4.3127775, 4.3056993, 4.2987237, 4.2893105, 4.267133, 4.2445893, 4.2436547, 4.1989007, 4.1800494, 4.1690474, 4.164972, 4.1368284, 4.1364884, 4.1315207, 4.116159, 4.1101136]"
160,"[1, 780, 593, 648, 260, 296, 1196, 318, 480, 32, 356, 608, 1210, 50, 1073, 2858, 2571, 736, 733, 47, 457, 588, 1580, 592, 589, 1198, 377, 1197, 110, 1270, 858, 1097, 2628, 1214, 150, 223, 527, 364, 2028, 10, 34, 1036, 1240, 6, 590, 380, 595, 1200, 2115, 367]","[3.7743602, 3.7654293, 3.764644, 3.6976435, 3.689841, 3.6138837, 3.6002178, 3.5907454, 3.5881464, 3.582813, 3.5774317, 3.5456796, 3.5365999, 3.5314639, 3.5215402, 3.519587, 3.4991775, 3.4962711, 3.4859493, 3.4711995, 3.401099, 3.374266, 3.3565946, 3.354199, 3.3517118, 3.3431022, 3.3400626, 3.3271282, 3.3194633, 3.2834861, 3.2668056, 3.2666974, 3.2611642, 3.2607527, 3.2597592, 3.2527783, 3.2484581, 3.2410128, 3.2376063, 3.2361116, 3.233372, 3.226062, 3.1954477, 3.1939049, 3.191924, 3.1769767, 3.1760073, 3.17061, 3.1574175, 3.155667]"
161,"[2571, 260, 593, 356, 318, 1, 2858, 296, 1196, 1210, 780, 50, 47, 1198, 858, 480, 1580, 608, 648, 2028, 2959, 1270, 527, 1036, 32, 2762, 1197, 1073, 364, 589, 110, 2628, 1291, 1221, 3578, 1721, 1704, 1240, 1214, 588, 1097, 293, 1136, 733, 150, 1193, 4993, 457, 4306, 2683]","[3.7419765, 3.7147276, 3.6916995, 3.670585, 3.648549, 3.6155267, 3.6067278, 3.5584064, 3.53823, 3.503592, 3.4851205, 3.4483907, 3.4068074, 3.4033148, 3.3944697, 3.3821306, 3.3679063, 3.3558764, 3.3551834, 3.3316808, 3.3269193, 3.2790477, 3.2670338, 3.2643049, 3.2553372, 3.2378492, 3.2323866, 3.1987312, 3.1902387, 3.1891584, 3.1532872, 3.1508424, 3.1486452, 3.132822, 3.1286783, 3.1271465, 3.1270134, 3.123187, 3.1145067, 3.1118665, 3.1001391, 3.0720468, 3.068192, 3.065324, 3.0531225, 3.049173, 3.0436642, 3.0408592, 3.0396237, 3.0381804]"
162,"[457, 380, 592, 590, 150, 110, 153, 165, 377, 316, 588, 161, 349, 480, 344, 292, 434, 296, 10, 185, 208, 253, 329, 593, 589, 300, 454, 32, 595, 34, 356, 339, 597, 318, 231, 364, 539, 367, 500, 288, 47, 736, 527, 410, 39, 50, 266, 587, 225, 648]","[8.0664215, 8.049178, 8.025519, 7.9976006, 7.923634, 7.917348, 7.8955564, 7.8836427, 7.8326263, 7.7653294, 7.7534404, 7.7317376, 7.717782, 7.6843424, 7.682884, 7.641147, 7.6296425, 7.6156845, 7.564438, 7.539709, 7.5343003, 7.528446, 7.527436, 7.489335, 7.484959, 7.453569, 7.4346223, 7.3940973, 7.3872476, 7.3851967, 7.3400245, 7.335495, 7.2934313, 7.2821584, 7.2809935, 7.262172, 7.247134, 7.2238226, 7.220402, 7.20989, 7.196371, 7.1882176, 7.1750574, 7.122681, 7.114828, 7.1110044, 7.0910616, 7.0673966, 7.0511436, 7.036083]"
163,"[2571, 260, 356, 593, 318, 2858, 1, 1196, 296, 1210, 780, 1198, 858, 50, 1580, 47, 2959, 2028, 608, 480, 1270, 648, 2762, 1036, 1197, 527, 32, 1291, 1073, 1721, 1704, 1221, 2628, 3578, 364, 589, 1214, 1240, 1097, 110, 4993, 1136, 4306, 293, 1193, 2683, 1265, 1200, 924, 588]","[3.6656933, 3.6125984, 3.5488384, 3.546244, 3.526736, 3.5230763, 3.477893, 3.4401956, 3.4195306, 3.4086337, 3.3354146, 3.3175216, 3.3162122, 3.3097353, 3.2903168, 3.2741554, 3.268898, 3.2509348, 3.2382972, 3.2286527, 3.208376, 3.2043877, 3.180708, 3.1765914, 3.144893, 3.1411204, 3.0818365, 3.0680892, 3.0664606, 3.065612, 3.0646112, 3.0625196, 3.0624835, 3.0549138, 3.0400374, 3.032738, 3.0303895, 3.028045, 3.0184953, 2.995455, 2.995341, 2.991846, 2.9885204, 2.9696856, 2.9624562, 2.954115, 2.943728, 2.9411013, 2.9347305, 2.92901]"
164,"[318, 356, 593, 296, 480, 2571, 47, 110, 50, 527, 1, 589, 150, 260, 780, 588, 364, 457, 32, 377, 648, 592, 2858, 367, 1196, 380, 344, 165, 595, 2959, 590, 10, 34, 1198, 1210, 2028, 231, 858, 500, 316, 608, 733, 293, 736, 586, 1036, 597, 208, 1580, 153]","[5.3328357, 5.3182745, 5.29364, 5.264486, 5.0489273, 5.041476, 5.019919, 5.00134, 4.9999, 4.978796, 4.9384923, 4.9176073, 4.906033, 4.867162, 4.861076, 4.853254, 4.852849, 4.8320193, 4.77094, 4.753622, 4.7248864, 4.6966147, 4.629351, 4.6258116, 4.618178, 4.590045, 4.5860643, 4.582678, 4.566928, 4.5649276, 4.563233, 4.555389, 4.4954085, 4.4925556, 4.472214, 4.457191, 4.4423103, 4.416244, 4.4005356, 4.395861, 4.3930335, 4.3829055, 4.374945, 4.351829, 4.333535, 4.3157907, 4.3052025, 4.2813735, 4.274387, 4.2582674]"
165,"[2571, 318, 356, 593, 260, 296, 2959, 2858, 1, 50, 47, 527, 1196, 858, 1198, 1210, 480, 2028, 4993, 780, 364, 2762, 3578, 1580, 589, 7153, 4306, 5952, 1036, 110, 1704, 608, 648, 1291, 32, 293, 4226, 150, 1721, 1270, 588, 6377, 1221, 1197, 1193, 367, 2628, 1240, 457, 58559]","[4.384218, 4.339697, 4.3307323, 4.2251596, 4.1702175, 4.1292763, 4.0648384, 4.040819, 3.9823258, 3.9604335, 3.9484162, 3.904916, 3.9042284, 3.8779747, 3.8492599, 3.8353398, 3.8311284, 3.8277357, 3.8218603, 3.7789812, 3.740835, 3.7237315, 3.704654, 3.7013462, 3.7011404, 3.699118, 3.6911688, 3.6893837, 3.6799462, 3.6712768, 3.6318805, 3.6160536, 3.583593, 3.576305, 3.5657656, 3.5605667, 3.548565, 3.5381808, 3.5348856, 3.5283775, 3.5276244, 3.4856586, 3.4658153, 3.4289286, 3.4232054, 3.407058, 3.3969295, 3.3932407, 3.3849318, 3.3788054]"
166,"[318, 356, 2571, 593, 296, 2959, 527, 47, 260, 50, 4993, 7153, 364, 480, 2858, 110, 5952, 1, 589, 4306, 858, 2028, 1196, 150, 58559, 1198, 3578, 588, 2762, 6377, 780, 293, 4226, 1210, 1704, 79132, 1036, 367, 32, 2329, 6539, 1291, 7361, 457, 1580, 344, 231, 377, 8961, 648]","[5.6477323, 5.5795307, 5.5209618, 5.3498907, 5.326137, 5.25738, 5.1537843, 5.0757036, 5.0688014, 5.040143, 5.020662, 4.966465, 4.9044614, 4.8855143, 4.855577, 4.8449454, 4.832015, 4.828167, 4.823207, 4.741248, 4.7399154, 4.730373, 4.708911, 4.7055316, 4.703763, 4.6966786, 4.688373, 4.5861015, 4.578858, 4.567145, 4.554758, 4.542335, 4.5272517, 4.525905, 4.5113807, 4.4817195, 4.4766912, 4.4669986, 4.440984, 4.3943386, 4.3927007, 4.389818, 4.3781877, 4.377122, 4.371451, 4.3473926, 4.338584, 4.3296523, 4.3278484, 4.307734]"
167,"[318, 2571, 356, 593, 296, 260, 2959, 2858, 50, 47, 1, 527, 1196, 480, 858, 4993, 1198, 2028, 364, 1210, 780, 589, 110, 7153, 3578, 2762, 5952, 4306, 1036, 1580, 150, 1704, 32, 588, 648, 293, 608, 1291, 4226, 1721, 6377, 367, 1270, 457, 377, 1221, 58559, 1193, 595, 1197]","[4.6889334, 4.6833005, 4.6608195, 4.530028, 4.4627533, 4.436924, 4.3477936, 4.271255, 4.2698746, 4.2630415, 4.251257, 4.23866, 4.1535077, 4.1464553, 4.1070175, 4.094207, 4.088679, 4.07768, 4.07544, 4.055029, 4.037312, 4.0240808, 3.9980695, 3.9920971, 3.9682992, 3.9639564, 3.955559, 3.947546, 3.917789, 3.9109745, 3.8824685, 3.8768036, 3.860793, 3.85499, 3.846225, 3.834959, 3.8322005, 3.8199022, 3.789631, 3.7491035, 3.7429936, 3.730799, 3.710899, 3.7017782, 3.676113, 3.6625664, 3.6547492, 3.638234, 3.6092527, 3.6082532]"
168,"[260, 593, 2571, 1, 2858, 356, 318, 1196, 780, 1210, 296, 50, 608, 648, 1198, 858, 1580, 480, 47, 1270, 2028, 1197, 32, 1073, 1036, 2762, 527, 2628, 2959, 1214, 1097, 589, 1221, 1240, 733, 110, 1291, 364, 1721, 1136, 588, 1200, 2683, 924, 736, 457, 2115, 1704, 1265, 3578]","[3.6634362, 3.6349905, 3.617241, 3.5953875, 3.5805964, 3.5533962, 3.538861, 3.518003, 3.4946177, 3.487342, 3.4862576, 3.3933885, 3.384042, 3.3819492, 3.3515208, 3.3419204, 3.341002, 3.3394427, 3.3331594, 3.2721143, 3.2634122, 3.2570286, 3.2562392, 3.247858, 3.2159178, 3.1760876, 3.1700344, 3.1597285, 3.1590629, 3.1438901, 3.1404681, 3.1286201, 3.120735, 3.1180947, 3.1005094, 3.0953126, 3.093961, 3.0819457, 3.079453, 3.0693936, 3.0629568, 3.0587075, 3.0548477, 3.054412, 3.0307093, 3.0268793, 3.026661, 3.0233982, 3.019454, 3.0125675]"
169,"[2571, 318, 356, 260, 593, 296, 2858, 1, 2959, 1196, 50, 1210, 47, 858, 1198, 780, 2028, 480, 527, 1580, 2762, 364, 4993, 1036, 3578, 608, 648, 589, 4306, 1704, 32, 1270, 5952, 1291, 7153, 110, 1721, 588, 1197, 293, 4226, 1221, 1240, 150, 2628, 1193, 1136, 1073, 6377, 1214]","[4.152371, 4.0989933, 4.086977, 4.0369105, 4.0110273, 3.899611, 3.8753343, 3.871216, 3.8004632, 3.788914, 3.7731278, 3.7480562, 3.735579, 3.7272236, 3.694399, 3.6782649, 3.6679335, 3.6643171, 3.6421518, 3.600493, 3.5631652, 3.5513685, 3.5474722, 3.547352, 3.546906, 3.5330086, 3.5114791, 3.511321, 3.4918873, 3.4856741, 3.4719403, 3.4670274, 3.4462667, 3.4437962, 3.432814, 3.4300578, 3.4173553, 3.383869, 3.3812811, 3.3696806, 3.3675752, 3.3597882, 3.3467903, 3.3463738, 3.338426, 3.3144026, 3.2940254, 3.2827618, 3.2697406, 3.2633798]"
170,"[380, 457, 150, 110, 592, 590, 165, 153, 292, 377, 349, 161, 434, 316, 344, 588, 480, 208, 296, 253, 185, 589, 329, 10, 454, 593, 231, 356, 595, 300, 339, 318, 364, 34, 288, 527, 32, 367, 47, 225, 500, 539, 597, 410, 50, 266, 39, 736, 587, 350]","[9.25229, 9.227021, 9.173401, 9.16735, 9.150118, 9.136999, 9.113588, 9.07871, 8.958074, 8.9543085, 8.9381695, 8.932316, 8.918387, 8.910787, 8.907836, 8.898672, 8.820482, 8.812742, 8.794045, 8.741725, 8.6586895, 8.655746, 8.648773, 8.645987, 8.629472, 8.581235, 8.513863, 8.512816, 8.495336, 8.494788, 8.494433, 8.484702, 8.421694, 8.4091215, 8.407715, 8.372222, 8.356386, 8.338369, 8.307944, 8.289441, 8.285399, 8.260972, 8.260374, 8.239263, 8.165466, 8.153368, 8.102278, 7.9755874, 7.9525023, 7.9314165]"
171,"[593, 296, 480, 356, 457, 318, 780, 1, 110, 32, 592, 648, 588, 377, 150, 50, 47, 589, 590, 380, 736, 10, 527, 364, 165, 733, 260, 34, 595, 316, 2571, 344, 367, 597, 1196, 153, 500, 608, 587, 1073, 185, 2858, 1210, 231, 586, 6, 1198, 208, 329, 39]","[4.880345, 4.805149, 4.764561, 4.7259836, 4.724954, 4.710052, 4.7092996, 4.6808915, 4.6618056, 4.658041, 4.650782, 4.6468973, 4.621313, 4.617094, 4.6035404, 4.5984488, 4.5764885, 4.5505824, 4.5297947, 4.517756, 4.5110297, 4.4483266, 4.4411125, 4.421657, 4.4146576, 4.412014, 4.4056897, 4.394659, 4.3683553, 4.3473053, 4.338037, 4.337281, 4.3300557, 4.287781, 4.283737, 4.267301, 4.2349634, 4.2346897, 4.2200427, 4.2192235, 4.1812553, 4.162314, 4.147551, 4.095832, 4.0757856, 4.054935, 4.0424905, 4.036229, 4.031546, 3.99993]"
172,"[593, 356, 318, 296, 2571, 1, 260, 480, 50, 47, 780, 527, 110, 2858, 589, 648, 1196, 32, 364, 588, 150, 457, 1210, 1198, 377, 2959, 858, 608, 2028, 592, 367, 1580, 1036, 733, 595, 10, 1073, 34, 590, 736, 293, 380, 344, 2762, 165, 3578, 1291, 500, 1197, 1270]","[4.5441375, 4.537398, 4.5287023, 4.463605, 4.4095855, 4.3324413, 4.3184867, 4.278147, 4.2751274, 4.2622886, 4.2458863, 4.1756124, 4.1528144, 4.1441507, 4.1147285, 4.1145034, 4.1106963, 4.0845447, 4.0710807, 4.056531, 4.05363, 4.026338, 4.025001, 3.976833, 3.9750378, 3.9475164, 3.9254613, 3.9227242, 3.9202688, 3.9008727, 3.861048, 3.8503463, 3.8202398, 3.8098857, 3.8016605, 3.791365, 3.7767293, 3.7679558, 3.7606854, 3.756247, 3.7561982, 3.7498798, 3.7401383, 3.7371233, 3.736145, 3.686132, 3.675321, 3.656101, 3.6534765, 3.65028]"
173,"[110, 150, 457, 380, 165, 592, 590, 153, 296, 377, 588, 344, 480, 316, 292, 208, 434, 349, 161, 589, 593, 356, 318, 253, 10, 185, 231, 527, 364, 329, 595, 454, 47, 367, 339, 34, 32, 288, 50, 500, 300, 597, 539, 410, 39, 225, 266, 780, 648, 736]","[9.033959, 9.016825, 8.98739, 8.9731245, 8.880909, 8.880233, 8.850537, 8.759357, 8.747685, 8.736784, 8.72537, 8.717393, 8.692317, 8.637722, 8.631343, 8.607553, 8.588703, 8.576492, 8.564566, 8.555028, 8.538968, 8.532891, 8.519445, 8.444877, 8.418478, 8.380888, 8.369946, 8.361582, 8.3491535, 8.329872, 8.312673, 8.2758, 8.2703285, 8.211509, 8.206613, 8.190816, 8.173873, 8.128344, 8.1188135, 8.092784, 8.055709, 8.007567, 7.944843, 7.937043, 7.819344, 7.800311, 7.770602, 7.724974, 7.7141414, 7.684086]"
174,"[380, 457, 592, 590, 153, 165, 150, 110, 349, 292, 161, 434, 316, 377, 344, 588, 253, 208, 454, 329, 480, 185, 300, 10, 296, 339, 225, 589, 288, 595, 231, 593, 34, 539, 410, 32, 266, 356, 364, 597, 367, 500, 318, 350, 527, 39, 47, 21, 440, 736]","[9.637718, 9.5787735, 9.522893, 9.522109, 9.499281, 9.4562645, 9.444795, 9.419507, 9.401503, 9.3983345, 9.39688, 9.354746, 9.289532, 9.276653, 9.20643, 9.178556, 9.142973, 9.131011, 9.086007, 9.06958, 9.058505, 9.034721, 9.018166, 8.966003, 8.95829, 8.883353, 8.875124, 8.869664, 8.792377, 8.778573, 8.767134, 8.734784, 8.714391, 8.659258, 8.64132, 8.626335, 8.618993, 8.608378, 8.598235, 8.591429, 8.572922, 8.568982, 8.564347, 8.509291, 8.495528, 8.467687, 8.455901, 8.373603, 8.340331, 8.337103]"
175,"[1270, 2716, 260, 2858, 1210, 2571, 858, 1196, 1923, 2683, 1197, 1136, 1265, 924, 1968, 1721, 1580, 5481, 2762, 1206, 2355, 1214, 541, 4886, 1682, 750, 4226, 1732, 1198, 4306, 2628, 1221, 2291, 3897, 904, 919, 2115, 5952, 1653, 2918, 1704, 1247, 1617, 2987, 3578, 2791, 3793, 1200, 1387, 4027]","[2.0335557, 1.883578, 1.8721306, 1.8683051, 1.858149, 1.8370298, 1.8100287, 1.7893282, 1.7782364, 1.7761403, 1.7738531, 1.7593495, 1.758563, 1.7576859, 1.7523574, 1.7468014, 1.7459568, 1.7341732, 1.7300348, 1.729904, 1.7131448, 1.7128259, 1.7127106, 1.7090592, 1.7031305, 1.7009251, 1.6940746, 1.6913934, 1.6911731, 1.6873691, 1.6815532, 1.6686151, 1.6681745, 1.6550256, 1.6536127, 1.6439077, 1.6415832, 1.636421, 1.6255357, 1.6222248, 1.6115568, 1.6111774, 1.6102885, 1.6102523, 1.6066258, 1.6052704, 1.6011704, 1.597952, 1.5953008, 1.5923247]"
176,"[380, 457, 110, 150, 592, 165, 590, 153, 377, 292, 344, 588, 349, 434, 316, 161, 296, 480, 208, 253, 589, 593, 185, 10, 329, 356, 454, 318, 231, 595, 364, 339, 527, 300, 288, 34, 47, 367, 32, 500, 50, 597, 225, 410, 539, 266, 39, 736, 587, 648]","[9.358331, 9.344149, 9.334197, 9.327528, 9.247688, 9.23724, 9.225656, 9.163935, 9.070992, 9.063189, 9.042059, 9.030654, 9.017467, 9.013408, 9.009073, 8.999734, 8.977802, 8.9707365, 8.95122, 8.839232, 8.817613, 8.752236, 8.74974, 8.749494, 8.723833, 8.714726, 8.707567, 8.697297, 8.6634655, 8.614674, 8.584345, 8.583393, 8.567885, 8.512766, 8.5066805, 8.503134, 8.487245, 8.483594, 8.453877, 8.393479, 8.326825, 8.32679, 8.322203, 8.320792, 8.317558, 8.199132, 8.164998, 8.012011, 8.00677, 7.9727526]"
177,"[2571, 2959, 260, 5952, 2858, 4993, 7153, 858, 318, 4306, 356, 4226, 1196, 3578, 1210, 1198, 6377, 2762, 1704, 2028, 4886, 593, 6539, 1270, 1721, 1580, 58559, 1, 8961, 1291, 1036, 6874, 7361, 1221, 296, 4973, 1136, 5989, 1682, 3793, 5445, 4995, 50, 1193, 1265, 2628, 1197, 608, 1732, 1240]","[3.5166667, 3.3377714, 3.3292406, 3.2302747, 3.2253878, 3.2203448, 3.2094567, 3.192223, 3.1717508, 3.166508, 3.1560547, 3.128443, 3.096278, 3.0952668, 3.0854752, 3.0747333, 3.0689304, 3.0663867, 3.0162907, 3.0066676, 3.0021517, 3.0009289, 2.9850545, 2.9760466, 2.9697855, 2.9566858, 2.9275591, 2.8936145, 2.8686175, 2.8599315, 2.8573728, 2.8297265, 2.8292832, 2.8177855, 2.8131263, 2.798268, 2.794203, 2.7917194, 2.782314, 2.7803597, 2.7797308, 2.7790055, 2.7599604, 2.7517557, 2.7343798, 2.7327142, 2.7295206, 2.727124, 2.7029436, 2.6882763]"
178,"[318, 356, 296, 593, 2571, 527, 47, 110, 50, 480, 364, 589, 150, 2959, 260, 588, 1, 4993, 457, 344, 367, 377, 780, 7153, 32, 2858, 231, 165, 2028, 1196, 592, 595, 1198, 858, 380, 293, 5952, 3578, 10, 648, 208, 590, 4306, 500, 58559, 34, 586, 1210, 2762, 1036]","[6.3490434, 6.297209, 6.1150117, 6.08935, 5.9824843, 5.9200134, 5.812345, 5.7802, 5.7461624, 5.7171392, 5.6884894, 5.666278, 5.6580935, 5.6480618, 5.509947, 5.479064, 5.4552155, 5.3461294, 5.341757, 5.289512, 5.2815447, 5.2681246, 5.254235, 5.2404847, 5.2290273, 5.2227793, 5.2138824, 5.2135186, 5.153481, 5.1452646, 5.1394105, 5.136005, 5.1183224, 5.1033363, 5.1000385, 5.098702, 5.084438, 5.0464897, 5.042353, 5.0293427, 5.0293036, 5.0165544, 5.0100665, 4.9800735, 4.969756, 4.9472246, 4.9265466, 4.9180713, 4.8736424, 4.869007]"
