userId,itemId
325,"[81132, 2681, 57669, 6774, 68848, 26745, 478, 132157, 799, 4975]"
326,"[26745, 4789, 3837, 478, 2266, 7228, 7445, 4992, 3740, 485]"
327,"[6436, 2252, 478, 85367, 1611, 2008, 7048, 482, 4022, 138546]"
328,"[4789, 144620, 26745, 2752, 7000, 4496, 3837, 478, 6994, 91842]"
329,"[3783, 7149, 3099, 5023, 26745, 1257, 4527, 79702, 2978, 7228]"
330,"[6774, 799, 26745, 52, 81132, 2681, 276, 1611, 478, 132157]"
331,"[7445, 1627, 3837, 102033, 7000, 4789, 91842, 3667, 26745, 27549]"
332,"[4789, 7000, 799, 478, 2752, 132157, 26745, 1053, 276, 2266]"
333,"[70305, 3783, 7254, 59387, 95843, 4235, 95309, 1600, 44761, 8969]"
334,"[4789, 102033, 26745, 7445, 2752, 485, 88129, 799, 478, 1611]"
335,"[276, 64, 138546, 1611, 2266, 85367, 2752, 7149, 26745, 2008]"
336,"[1611, 5329, 2008, 315, 799, 56003, 88129, 4496, 84942, 81132]"
337,"[1611, 27549, 2008, 482, 4537, 478, 88129, 2265, 73266, 315]"
338,"[26745, 3390, 7381, 2266, 799, 1053, 276, 27778, 2868, 6557]"
339,"[4789, 2752, 26745, 7000, 7228, 3837, 485, 2726, 132157, 6994]"
340,"[26745, 276, 909, 3099, 7381, 3667, 2266, 1053, 81788, 201]"
341,"[1627, 2008, 1824, 2726, 1611, 808, 4789, 276, 26745, 5329]"
342,"[478, 799, 2266, 276, 26745, 2008, 2681, 1611, 8008, 3087]"
343,"[7000, 478, 26745, 276, 2752, 1053, 1627, 7102, 6994, 2726]"
344,"[799, 26745, 2252, 4496, 3837, 85367, 2468, 8008, 3390, 4975]"
345,"[4789, 3667, 7445, 799, 3837, 1175, 1053, 184, 52, 54995]"
346,"[4789, 7149, 26745, 3667, 6994, 91842, 478, 3837, 276, 3099]"
347,"[26745, 276, 52, 7149, 1053, 2266, 85367, 2385, 7381, 7445]"
348,"[26745, 276, 7381, 6994, 7102, 1053, 2752, 3099, 7228, 102033]"
349,"[26745, 3087, 1053, 7381, 3837, 7149, 91842, 2681, 799, 7445]"
350,"[2726, 26745, 1053, 2752, 478, 4789, 6587, 88129, 2008, 4496]"
351,"[26745, 2008, 276, 7445, 4789, 7000, 1627, 2266, 2475, 2726]"
352,"[3837, 799, 132157, 4789, 7000, 88129, 478, 81132, 2008, 482]"
353,"[26745, 799, 1053, 1627, 1824, 132157, 3667, 144620, 3837, 2385]"
354,"[26745, 1611, 2752, 7445, 4789, 478, 7000, 276, 88129, 4496]"
355,"[3667, 7445, 1053, 798, 799, 7381, 4789, 26745, 91842, 3141]"
356,"[102033, 4789, 26745, 799, 7000, 2752, 3667, 6994, 276, 1053]"
357,"[26745, 4789, 6044, 2752, 2266, 7228, 276, 3667, 3837, 799]"
358,"[26745, 2008, 2752, 2266, 39231, 7834, 85367, 1053, 236, 6436]"
359,"[3176, 81132, 6774, 57669, 61323, 60074, 26745, 52, 2681, 68848]"
360,"[276, 3565, 2752, 26745, 7381, 7000, 6619, 2266, 2868, 7228]"
361,"[4789, 6994, 6966, 7445, 3667, 3837, 3165, 4496, 91842, 102033]"
362,"[6994, 4789, 26745, 91842, 7445, 7000, 3667, 7149, 478, 3099]"
363,"[2726, 2008, 2752, 2475, 1611, 4848, 543, 799, 276, 445]"
364,"[1611, 543, 51082, 35836, 123553, 88129, 3176, 2752, 2008, 4537]"
365,"[1611, 4789, 799, 2752, 81132, 4496, 482, 7000, 7102, 27549]"
366,"[1627, 2385, 3837, 2266, 485, 799, 26745, 2752, 33421, 276]"
367,"[799, 2752, 2008, 478, 7102, 1611, 110541, 26745, 4496, 88129]"
368,"[4789, 2752, 26745, 81132, 478, 1627, 132157, 7000, 73266, 276]"
369,"[799, 27549, 85367, 2266, 1627, 276, 1611, 88129, 64, 7000]"
370,"[799, 276, 26745, 1627, 7000, 7102, 478, 85367, 102033, 1053]"
371,"[26745, 276, 2266, 27644, 6786, 2752, 236, 4235, 52, 3565]"
372,"[799, 1611, 478, 2681, 26745, 2008, 7000, 4789, 6774, 2752]"
373,"[26745, 1053, 52, 3087, 7445, 144620, 7381, 799, 3667, 4789]"
374,"[26745, 276, 3099, 909, 81788, 236, 2266, 6044, 7445, 2385]"
375,"[1627, 276, 2008, 26745, 799, 1053, 445, 7445, 2385, 2475]"
376,"[26745, 3667, 7149, 4789, 6994, 3165, 276, 3099, 91842, 7445]"
377,"[26745, 1175, 1053, 3667, 276, 7149, 7445, 7228, 2266, 3099]"
378,"[26745, 3837, 7228, 2266, 276, 6044, 455, 63859, 7149, 1257]"
379,"[26745, 276, 1053, 1175, 3667, 7381, 2385, 909, 7445, 6044]"
380,"[1611, 2752, 132157, 799, 482, 478, 26745, 7102, 7445, 4496]"
381,"[1611, 2752, 27549, 1627, 88129, 5329, 85367, 4496, 799, 2008]"
382,"[2752, 1611, 2266, 799, 1627, 88129, 8008, 26745, 482, 27549]"
383,"[3667, 3837, 1053, 7228, 7445, 4789, 1627, 420, 26745, 7000]"
384,"[26745, 4789, 799, 2266, 7000, 85367, 276, 1611, 1053, 110541]"
385,"[799, 478, 2752, 2008, 88129, 1611, 26745, 276, 2681, 1053]"
386,"[26745, 276, 1053, 85367, 7381, 3667, 144620, 7445, 52, 4496]"
387,"[26745, 4789, 2752, 6774, 1611, 81132, 132157, 85367, 478, 799]"
388,"[7228, 7381, 7000, 3837, 81132, 26745, 110541, 2681, 7445, 2294]"
389,"[4537, 1611, 482, 2008, 88129, 7048, 808, 64, 543, 1053]"
390,"[26745, 7000, 799, 2266, 1627, 276, 1611, 7445, 4496, 132157]"
391,"[6774, 81132, 478, 3176, 1611, 26745, 45730, 2752, 799, 27549]"
392,"[26745, 70641, 7445, 3667, 2008, 52241, 4848, 236, 4496, 132157]"
393,"[4789, 3837, 3667, 2752, 2266, 4496, 26745, 7000, 799, 4848]"
394,"[26745, 276, 85367, 7445, 1627, 1053, 7149, 909, 6436, 3667]"
395,"[1053, 7381, 26745, 3667, 52241, 125, 276, 144620, 7445, 2868]"
396,"[26745, 3837, 110541, 799, 4789, 5298, 208, 4992, 123553, 132157]"
397,"[26745, 2835, 276, 2468, 1627, 6044, 2385, 30846, 102033, 4128]"
398,"[2008, 26745, 1053, 276, 7149, 4789, 3667, 600, 52, 85367]"
399,"[26745, 1053, 276, 2752, 88129, 2385, 2008, 33421, 2266, 799]"
400,"[26745, 85367, 2726, 3099, 2266, 2008, 6994, 1611, 909, 2752]"
401,"[26745, 4789, 2008, 7445, 2752, 276, 1611, 799, 3837, 1627]"
402,"[26745, 3667, 1053, 7445, 1263, 276, 3390, 2008, 3837, 1824]"
403,"[26745, 276, 2266, 85367, 6436, 2385, 2008, 7445, 7149, 81788]"
404,"[26745, 276, 3837, 1053, 3667, 52, 4496, 808, 7445, 7381]"
405,"[26745, 6994, 7149, 4789, 85367, 7000, 91842, 3099, 3667, 478]"
406,"[138546, 2266, 73266, 6436, 51082, 2752, 1611, 85367, 49284, 478]"
407,"[2266, 26745, 276, 799, 478, 2752, 2008, 4496, 3099, 6994]"
408,"[1611, 2752, 2266, 85367, 2252, 2008, 26745, 4789, 2475, 799]"
409,"[478, 799, 26745, 276, 7102, 1611, 2752, 4496, 2008, 482]"
410,"[52, 26745, 37729, 57669, 38061, 81132, 110541, 4789, 3481, 79702]"
411,"[26745, 1053, 7445, 52, 3087, 276, 3667, 4789, 144620, 3837]"
412,"[26745, 3667, 4789, 132157, 478, 91842, 7445, 7228, 3837, 3165]"
413,"[26745, 6044, 2266, 7445, 276, 4496, 3837, 2822, 4789, 799]"
414,"[4789, 478, 81132, 132157, 2752, 799, 7000, 1611, 26745, 3837]"
415,"[26745, 4789, 6994, 2752, 3667, 110541, 91842, 7228, 276, 3099]"
416,"[26745, 4789, 7000, 478, 7102, 1053, 799, 485, 276, 1392]"
417,"[478, 2752, 26745, 1611, 276, 4789, 799, 2008, 7000, 2266]"
418,"[2266, 2752, 26745, 276, 8008, 4496, 1392, 799, 4789, 4992]"
419,"[4789, 1611, 132157, 102033, 91842, 3837, 26745, 478, 7102, 7445]"
420,"[26745, 799, 7445, 7102, 1611, 276, 2752, 4789, 2681, 2008]"
421,"[26745, 7445, 276, 4789, 2752, 478, 85367, 132157, 3667, 7149]"
422,"[26745, 4789, 6994, 7149, 3667, 2752, 3099, 91842, 6287, 7228]"
423,"[1611, 5329, 2265, 799, 88129, 1199, 315, 6927, 2008, 4496]"
424,"[4789, 26745, 7445, 3667, 91842, 3837, 7149, 1611, 51927, 102033]"
425,"[2681, 799, 6774, 81132, 26745, 52, 132157, 3176, 60069, 1053]"
426,"[2266, 799, 26745, 3837, 808, 1053, 8008, 4789, 6044, 2066]"
427,"[52, 57669, 61323, 3176, 2681, 276, 478, 60074, 35836, 81132]"
428,"[482, 26745, 2752, 1611, 7000, 799, 2266, 1627, 4789, 276]"
429,"[26745, 1627, 3667, 7445, 110541, 2266, 276, 144620, 3837, 6044]"
430,"[26745, 2266, 3667, 1053, 276, 81788, 6044, 92264, 7445, 909]"
431,"[4789, 478, 26745, 2385, 799, 5329, 1615, 4848, 144620, 102033]"
432,"[3837, 4789, 7228, 26745, 6994, 2752, 7000, 7445, 2681, 144620]"
433,"[26745, 110541, 2752, 478, 7000, 7228, 73266, 132157, 2681, 276]"
434,"[7000, 2752, 276, 4789, 26745, 102033, 7445, 6994, 3667, 7228]"
435,"[26745, 7228, 91266, 2558, 7381, 2868, 3667, 3783, 60737, 6557]"
436,"[26745, 3667, 2266, 7381, 7445, 6994, 1627, 3837, 276, 1053]"
437,"[26745, 2008, 1053, 3667, 799, 4789, 2266, 1627, 4392, 478]"
438,"[132157, 1627, 81132, 1611, 4789, 2752, 6774, 799, 7000, 482]"
439,"[478, 1627, 88129, 276, 2008, 4789, 26745, 7445, 445, 4496]"
440,"[799, 3087, 5329, 26745, 85367, 2266, 1053, 2008, 3837, 1611]"
441,"[2752, 1611, 2008, 799, 1053, 88129, 276, 1627, 478, 102033]"
442,"[7445, 3837, 3141, 3667, 3390, 7102, 91842, 1671, 4496, 4789]"
443,"[26745, 276, 2752, 478, 2726, 4789, 1627, 2008, 799, 33421]"
444,"[52, 57669, 60074, 69757, 38061, 26745, 1258, 3481, 3499, 30810]"
445,"[799, 4789, 123553, 4496, 478, 88129, 26745, 7000, 2752, 102033]"
446,"[26745, 1053, 3667, 276, 52, 7381, 7228, 7000, 144620, 2266]"
447,"[26745, 3667, 4789, 144620, 485, 3087, 7000, 7445, 3837, 52]"
448,"[132157, 4789, 2752, 81132, 799, 478, 1611, 102033, 7000, 6774]"
449,"[26745, 132157, 4789, 2266, 73266, 7000, 6774, 85367, 276, 478]"
450,"[88129, 1611, 482, 478, 31909, 27549, 123553, 315, 799, 1565]"
451,"[26745, 1053, 2385, 85367, 276, 445, 2008, 543, 88129, 1824]"
452,"[1611, 482, 799, 88129, 2266, 478, 5329, 2752, 6774, 7000]"
453,"[1611, 2266, 2752, 26745, 1627, 799, 85367, 88129, 138546, 478]"
454,"[7149, 91842, 3667, 7445, 1257, 26745, 145, 276, 60737, 4789]"
455,"[26745, 276, 3667, 7149, 3099, 2868, 7381, 1053, 7228, 6994]"
456,"[1611, 51082, 73266, 88129, 4537, 478, 1565, 7048, 482, 2008]"
457,"[5329, 1053, 7381, 26745, 478, 799, 482, 4789, 132157, 4496]"
458,"[26745, 1053, 808, 3667, 276, 52241, 1627, 144620, 81788, 7381]"
459,"[1627, 26745, 2266, 2726, 3837, 276, 7000, 909, 3740, 4789]"
460,"[26745, 4789, 6994, 7445, 3837, 7000, 91842, 2266, 6044, 3667]"
461,"[4496, 478, 4789, 3087, 7000, 3837, 485, 6994, 7228, 3667]"
462,"[26745, 4789, 6994, 799, 91842, 2752, 3667, 144620, 1627, 1053]"
463,"[7000, 26745, 4789, 4496, 3667, 1053, 2066, 799, 102033, 7445]"
464,"[7000, 26745, 2752, 2266, 276, 2726, 799, 6994, 485, 7102]"
465,"[26745, 3667, 6994, 2752, 7228, 478, 3099, 4789, 7000, 6044]"
466,"[2752, 276, 2266, 7000, 1611, 4789, 1627, 2726, 3837, 132157]"
467,"[3176, 293, 79132, 61323, 57669, 68157, 1732, 52, 60074, 68848]"
468,"[26745, 276, 3087, 7381, 2385, 7149, 7228, 85367, 2266, 52]"
469,"[4789, 26745, 478, 132157, 7102, 6994, 7228, 81132, 3667, 2752]"
470,"[26745, 1053, 276, 7381, 799, 808, 52, 3667, 2385, 7228]"
471,"[26745, 478, 4975, 2252, 276, 39414, 3436, 64, 2266, 74754]"
472,"[39231, 6436, 73266, 52867, 35836, 2259, 3393, 7125, 51082, 1906]"
473,"[26745, 3667, 7445, 1053, 4496, 7381, 909, 2868, 3390, 4789]"
474,"[81132, 4789, 26745, 6774, 799, 132157, 2681, 140852, 52, 27549]"
475,"[7000, 3837, 1627, 276, 2726, 478, 7102, 6994, 3667, 26745]"
476,"[26745, 52, 276, 1053, 7149, 3667, 7445, 2266, 6436, 81788]"
477,"[4789, 26745, 2752, 276, 85367, 799, 7228, 2266, 1611, 110541]"
478,"[102033, 1053, 33421, 420, 3667, 3390, 2912, 91842, 504, 3946]"
479,"[478, 1611, 26745, 85367, 2266, 5329, 2008, 138546, 3393, 132157]"
480,"[1611, 132157, 799, 88129, 2752, 81132, 27549, 4789, 1627, 485]"
481,"[4789, 7228, 132157, 3087, 7381, 51927, 81132, 7000, 144620, 478]"
482,"[26745, 2266, 276, 85367, 1627, 2752, 4022, 6436, 7445, 909]"
483,"[2752, 4789, 276, 26745, 799, 2266, 1611, 132157, 102033, 7000]"
484,"[26745, 7000, 1627, 2752, 2266, 276, 1611, 27549, 110541, 2008]"
485,"[26745, 276, 70305, 7381, 3667, 909, 4161, 2978, 7228, 2151]"
486,"[26745, 1053, 7381, 799, 276, 1611, 478, 33421, 1627, 110541]"
487,"[3667, 26745, 91842, 4789, 6994, 3099, 7445, 4848, 3837, 3557]"
488,"[1627, 3837, 276, 7445, 26745, 799, 1053, 3667, 482, 1611]"
489,"[799, 1627, 4789, 1611, 2752, 31909, 26745, 6774, 81132, 478]"
490,"[26745, 808, 4789, 1627, 276, 2008, 6436, 2558, 7000, 2266]"
491,"[26745, 3837, 4789, 799, 2726, 2066, 2558, 2266, 808, 1627]"
492,"[1611, 4537, 88129, 478, 8008, 2008, 482, 81132, 73266, 64]"
493,"[26745, 7000, 4432, 2066, 2488, 2266, 2008, 478, 1053, 7381]"
494,"[7102, 1053, 909, 3667, 6994, 7381, 478, 2726, 5449, 7228]"
495,"[26745, 2008, 1627, 4789, 1611, 7445, 7000, 276, 2752, 2266]"
496,"[478, 3087, 1824, 85367, 26745, 7102, 7228, 1053, 3127, 276]"
497,"[26745, 478, 2752, 2008, 4789, 4496, 1053, 799, 276, 2266]"
498,"[26745, 276, 1053, 808, 7381, 2385, 52, 6436, 144620, 3099]"
499,"[2008, 6994, 102033, 276, 2912, 1053, 478, 7884, 2475, 88129]"
500,"[26745, 1053, 81788, 799, 276, 7149, 1611, 2385, 5329, 2008]"
501,"[51082, 2008, 88129, 35836, 1565, 1611, 2259, 7015, 49284, 3649]"
502,"[26745, 7445, 799, 3087, 4496, 3667, 1053, 276, 7381, 3837]"
503,"[4848, 276, 2008, 4789, 7445, 26745, 799, 3837, 2266, 1627]"
504,"[26745, 799, 276, 1053, 2266, 6044, 1627, 81788, 3667, 6557]"
505,"[26745, 92264, 4235, 26322, 3557, 3783, 3667, 4412, 1483, 27644]"
506,"[26745, 2266, 909, 276, 1175, 1257, 2743, 6044, 52241, 85367]"
507,"[6223, 3667, 145, 2133, 26745, 276, 65740, 1257, 7381, 33629]"
508,"[5329, 1611, 4496, 85367, 2266, 51082, 88129, 33421, 543, 482]"
509,"[799, 276, 1053, 26745, 1627, 4789, 3837, 2008, 85367, 2752]"
510,"[26745, 4789, 1627, 7000, 1053, 2008, 102033, 81132, 1611, 2266]"
511,"[4789, 3740, 485, 2008, 6774, 2752, 3837, 2266, 2726, 1611]"
512,"[26745, 3837, 7445, 276, 4496, 85367, 3667, 7381, 1053, 799]"
513,"[88129, 1611, 315, 799, 587, 2008, 482, 123553, 543, 2475]"
514,"[26745, 4789, 2752, 3667, 478, 276, 6557, 799, 6994, 2385]"
515,"[478, 2726, 26745, 1627, 2752, 7000, 2252, 132157, 4471, 7048]"
516,"[4789, 26745, 1671, 91842, 7381, 799, 102033, 1053, 5329, 3141]"
517,"[4789, 1611, 799, 102033, 1627, 2752, 26745, 7445, 2385, 132157]"
518,"[81132, 77931, 1611, 27549, 3390, 4789, 71304, 26745, 7445, 2294]"
519,"[2266, 26745, 276, 6044, 4496, 3837, 4848, 2752, 2868, 2008]"
520,"[1627, 799, 2752, 88129, 478, 33421, 26745, 85367, 4496, 3837]"
521,"[3176, 81132, 52, 61323, 3499, 35836, 1611, 3, 26745, 2008]"
522,"[7000, 2752, 26745, 3667, 4789, 6994, 7445, 2266, 3837, 102033]"
523,"[4789, 799, 2008, 2726, 6774, 1627, 81132, 88129, 132157, 102033]"
524,"[26745, 1053, 799, 276, 478, 33421, 3667, 2008, 6994, 4496]"
525,"[799, 4789, 2752, 102033, 26745, 3667, 1611, 276, 91842, 482]"
526,"[26745, 909, 3099, 276, 7149, 7445, 4789, 3667, 2266, 1053]"
527,"[7102, 1053, 276, 799, 3390, 5329, 4789, 2008, 7445, 1611]"
528,"[26745, 3087, 3141, 3667, 1053, 3390, 7000, 7445, 3837, 5298]"
529,"[51082, 1611, 7048, 88129, 482, 1009, 123553, 35836, 73266, 322]"
530,"[276, 26745, 7149, 6044, 2266, 7228, 52, 6994, 2752, 3837]"
531,"[88129, 1053, 102033, 3087, 7310, 123553, 7047, 2726, 478, 2008]"
532,"[4789, 26745, 1611, 7445, 2008, 482, 7381, 88129, 2385, 478]"
533,"[4789, 3837, 208, 3740, 7228, 26745, 86864, 7000, 4992, 132157]"
534,"[4789, 799, 1611, 26745, 2752, 2266, 184, 102033, 3390, 51927]"
535,"[7149, 85367, 276, 81788, 26745, 7445, 1257, 6436, 60293, 39231]"
536,"[26745, 3390, 3141, 3667, 276, 70305, 7381, 2868, 7000, 52]"
537,"[6228, 26745, 7000, 1257, 3667, 7381, 2978, 7228, 6030, 49130]"
538,"[3837, 132157, 3667, 485, 4789, 7228, 7000, 7381, 140852, 420]"
539,"[26745, 7445, 3667, 3837, 276, 4789, 91842, 51545, 70305, 59369]"
540,"[26745, 2008, 2266, 1611, 1627, 276, 6436, 1053, 1824, 5329]"
541,"[26745, 144620, 276, 1053, 33421, 799, 1627, 7381, 7445, 74754]"
542,"[26745, 2266, 4789, 4496, 3667, 276, 7000, 4975, 2752, 478]"
543,"[2266, 26745, 85367, 2752, 6436, 39414, 276, 236, 3127, 2415]"
544,"[52, 73266, 7149, 26745, 1500, 7381, 7015, 276, 7228, 4789]"
545,"[5298, 3141, 1053, 3667, 26745, 7381, 34450, 3390, 3837, 7445]"
546,"[482, 799, 1611, 88129, 5329, 2008, 31909, 315, 4496, 33421]"
547,"[26745, 1053, 478, 276, 6994, 7102, 3667, 799, 2726, 85367]"
548,"[1053, 3837, 3667, 6994, 2726, 420, 7102, 7381, 7000, 2066]"
549,"[478, 2008, 1053, 88129, 276, 26745, 6994, 7102, 445, 2475]"
550,"[2008, 4496, 799, 26745, 2475, 2726, 85367, 3087, 5329, 7445]"
551,"[4789, 4496, 2752, 26745, 3837, 799, 132157, 6044, 7000, 276]"
552,"[799, 1611, 110541, 4789, 276, 482, 27549, 26745, 88129, 1627]"
553,"[123553, 799, 1611, 26745, 4975, 485, 81132, 102033, 4789, 2468]"
554,"[26745, 276, 2266, 73266, 85367, 60293, 2752, 2681, 2008, 81132]"
555,"[26745, 2266, 276, 799, 2752, 2008, 482, 478, 1627, 4789]"
556,"[8008, 7000, 2266, 6436, 276, 2008, 85367, 485, 1627, 1611]"
557,"[2008, 26745, 1053, 478, 1824, 7445, 2475, 445, 88129, 1611]"
558,"[91842, 26745, 7149, 3667, 81788, 7445, 5241, 3783, 3557, 1053]"
559,"[478, 6774, 26745, 799, 81132, 3176, 27549, 52, 1053, 88129]"
560,"[4789, 799, 7000, 1611, 102033, 2266, 26745, 485, 4496, 3667]"
561,"[4789, 26745, 7228, 3667, 7445, 7000, 2752, 478, 6994, 2558]"
562,"[478, 4789, 7228, 26745, 276, 2752, 2266, 2681, 3087, 81132]"
563,"[4789, 26745, 799, 2008, 2726, 102033, 1611, 27549, 3344, 478]"
564,"[4789, 26745, 8008, 1611, 2266, 3141, 2752, 7445, 7000, 3087]"
565,"[26745, 1053, 3099, 276, 2008, 799, 2385, 52, 91842, 74754]"
566,"[26745, 276, 2385, 799, 2266, 1627, 7381, 85367, 2008, 1053]"
567,"[2726, 26745, 2752, 799, 4789, 2008, 132157, 7000, 2266, 276]"
568,"[26745, 7149, 1053, 125, 276, 52241, 7346, 3099, 7381, 70641]"
569,"[26745, 3783, 3099, 6558, 2978, 909, 8969, 490, 70305, 81788]"
570,"[26745, 144620, 4789, 3667, 7228, 799, 276, 7445, 6994, 3837]"
571,"[3667, 7445, 3141, 91842, 3946, 4848, 26745, 678, 145, 3837]"
572,"[4789, 478, 455, 7149, 26745, 144620, 7102, 6994, 132157, 808]"
573,"[26745, 4789, 2266, 2752, 799, 7445, 276, 478, 7000, 85367]"
574,"[26745, 276, 7381, 909, 1053, 7149, 201, 2266, 8969, 2868]"
575,"[5329, 3087, 1053, 799, 478, 485, 3667, 4789, 27549, 1611]"
576,"[2008, 1053, 7381, 4218, 2066, 68347, 1627, 799, 3141, 1484]"
577,"[799, 26745, 2008, 478, 5329, 88129, 1053, 2266, 482, 4789]"
578,"[4789, 81132, 3176, 478, 485, 3390, 4533, 61323, 3087, 68848]"
579,"[4496, 2266, 276, 1053, 26745, 3667, 4392, 7445, 1500, 3837]"
580,"[4789, 7000, 478, 85367, 132157, 1053, 7102, 3837, 6994, 7445]"
581,"[1627, 4789, 799, 4496, 26745, 7445, 3837, 2008, 276, 2266]"
582,"[4789, 3667, 7000, 3837, 26745, 2752, 6044, 7228, 909, 6994]"
583,"[26745, 4789, 52, 2294, 2558, 1175, 7228, 3667, 6030, 909]"
584,"[26745, 3667, 1053, 144620, 276, 52, 2266, 2860, 3141, 3087]"
585,"[1611, 799, 123553, 4789, 81132, 27549, 7000, 3740, 1627, 485]"
586,"[7445, 3837, 799, 276, 4789, 81132, 7000, 2752, 26745, 4498]"
587,"[52, 81132, 1053, 57669, 26745, 799, 6774, 2681, 276, 27549]"
588,"[26745, 1053, 276, 7381, 3667, 3141, 3099, 1263, 7149, 2868]"
589,"[26745, 276, 3667, 7381, 3099, 7228, 909, 7149, 1175, 1053]"
590,"[2752, 81132, 1611, 26745, 4789, 485, 2266, 478, 799, 132157]"
591,"[478, 26745, 4496, 1627, 6587, 102033, 7000, 2752, 482, 3667]"
592,"[26745, 4496, 2266, 276, 2008, 799, 1627, 1611, 7445, 1658]"
593,"[26745, 4789, 3837, 2266, 2752, 276, 7000, 799, 1627, 1611]"
594,"[26745, 276, 7445, 2266, 7149, 85367, 4496, 1627, 91842, 3667]"
595,"[26745, 7149, 74754, 7445, 3099, 102033, 1053, 448, 2385, 52]"
596,"[4789, 2752, 799, 482, 4496, 132157, 1611, 2252, 478, 88129]"
597,"[26745, 478, 4789, 799, 2752, 1611, 81132, 132157, 85367, 276]"
598,"[3667, 4789, 1053, 799, 7381, 3837, 2726, 1627, 5433, 91842]"
599,"[4789, 1611, 2752, 81132, 799, 478, 26745, 132157, 2681, 27549]"
600,"[276, 799, 2266, 1611, 2752, 26745, 1627, 4789, 81132, 8008]"
601,"[7445, 26745, 3837, 7228, 4789, 2752, 3667, 91842, 2726, 4496]"
602,"[26745, 276, 799, 7445, 3667, 1053, 4496, 2266, 478, 1627]"
603,"[4789, 81132, 6774, 26745, 799, 132157, 478, 2681, 485, 102033]"
604,"[1824, 1053, 799, 26745, 808, 3667, 132157, 7381, 144620, 2912]"
605,"[1611, 7000, 4789, 2266, 26745, 276, 2752, 1053, 799, 132157]"
606,"[6774, 799, 478, 81132, 3176, 132157, 2681, 1611, 60069, 4789]"
607,"[26745, 2266, 799, 276, 2752, 1627, 85367, 478, 1053, 1611]"
608,"[1611, 799, 2752, 1627, 2266, 2681, 6774, 482, 26745, 27549]"
609,"[26745, 276, 7445, 33421, 1053, 4496, 144620, 81788, 3667, 2912]"
610,"[4789, 7445, 2752, 1611, 102033, 26745, 799, 132157, 81132, 7000]"
