userId,itemId
319,"[4410, 3310, 4956, 4193, 198, 2435, 6658, 324, 8511, 493]"
320,"[4409, 1733, 7107, 3392, 6658, 2973, 4699, 225, 31083, 2757]"
321,"[31083, 198, 1667, 493, 4410, 5178, 2435, 1594, 4409, 324]"
322,"[2973, 4409, 4410, 6658, 2435, 31083, 5178, 198, 5241, 26887]"
323,"[4410, 4409, 2435, 493, 198, 5241, 92198, 173619, 31083, 90945]"
324,"[4474, 8609, 5836, 5241, 3606, 870, 6658, 5450, 6030, 429]"
325,"[4410, 2435, 4409, 4956, 198, 1667, 2973, 31083, 493, 7107]"
326,"[2435, 4410, 4409, 4956, 26887, 6658, 3259, 5241, 26453, 198]"
327,"[31083, 4410, 198, 4956, 4774, 2435, 3259, 1179, 2973, 5568]"
328,"[4410, 4409, 2435, 5241, 3259, 4956, 198, 2973, 6658, 31083]"
329,"[6658, 2973, 1107, 4193, 73266, 92427, 3310, 134214, 4912, 33188]"
330,"[4410, 2435, 4409, 31083, 198, 2973, 1667, 26453, 4956, 5178]"
331,"[4409, 4956, 4410, 2435, 3259, 5241, 31083, 26887, 105801, 26453]"
332,"[4409, 2435, 4410, 2973, 198, 4956, 31083, 26453, 6658, 1791]"
333,"[4409, 26693, 26887, 100306, 724, 66943, 105801, 4699, 55294, 48696]"
334,"[4410, 4409, 2435, 5241, 2973, 198, 26453, 6658, 4956, 31083]"
335,"[1594, 40581, 4410, 45672, 31083, 5241, 2435, 324, 5178, 430]"
336,"[198, 4409, 1667, 4410, 493, 4956, 2435, 1244, 3259, 1791]"
337,"[3259, 4410, 1667, 31083, 4956, 198, 90945, 2435, 5322, 5241]"
338,"[2435, 4409, 26453, 3310, 4410, 105801, 7107, 26887, 161032, 7449]"
339,"[2435, 4410, 4409, 4956, 6658, 5241, 31083, 7107, 2973, 26453]"
340,"[324, 5178, 4410, 5450, 1816, 27, 5241, 2973, 31083, 4409]"
341,"[4410, 340, 2435, 4956, 198, 26649, 26453, 3259, 5843, 5241]"
342,"[2435, 4410, 3823, 5450, 3259, 4409, 3453, 2973, 48696, 4699]"
343,"[4410, 2435, 5241, 2973, 31083, 4409, 7107, 3259, 26453, 1667]"
344,"[4409, 26887, 4956, 5241, 198, 4410, 105801, 2435, 6658, 1791]"
345,"[26887, 4956, 26693, 4409, 5209, 105801, 26849, 1791, 2143, 90945]"
346,"[4409, 2435, 4410, 198, 2973, 4956, 26453, 5241, 6658, 7107]"
347,"[4410, 324, 1594, 31083, 5178, 1816, 2435, 2973, 40581, 119068]"
348,"[2435, 4410, 5241, 3259, 45672, 2973, 4956, 189, 6658, 40581]"
349,"[4409, 4410, 5178, 4699, 324, 198, 6975, 26453, 1179, 2435]"
350,"[1667, 2435, 340, 4956, 493, 1791, 5843, 198, 2587, 4410]"
351,"[2435, 4410, 4956, 4409, 5241, 31083, 4699, 6658, 2973, 26453]"
352,"[4409, 4410, 2435, 4956, 7107, 198, 26887, 5241, 31083, 1791]"
353,"[4409, 4410, 493, 2435, 198, 31083, 121469, 1667, 6975, 4956]"
354,"[4410, 2435, 4409, 4956, 31083, 1667, 5241, 26453, 198, 2973]"
355,"[1667, 198, 5568, 2973, 102, 53129, 6975, 4409, 4699, 113]"
356,"[4409, 198, 4410, 2435, 4956, 31083, 26887, 1667, 5241, 1791]"
357,"[4410, 5241, 2435, 31083, 4409, 2973, 4956, 26453, 198, 6658]"
358,"[2973, 4410, 7107, 4409, 5241, 55278, 6658, 2435, 7839, 82093]"
359,"[198, 4410, 1667, 4956, 5241, 4409, 92198, 55278, 90945, 31083]"
360,"[5450, 6658, 3259, 4410, 4474, 5322, 3823, 31083, 2435, 26453]"
361,"[198, 26887, 4409, 4956, 1667, 1791, 2435, 4410, 55278, 26693]"
362,"[4409, 4410, 2435, 26453, 4956, 5241, 31083, 198, 3259, 7107]"
363,"[2973, 1179, 1667, 2435, 4409, 5635, 173619, 5241, 3130, 4410]"
364,"[516, 1667, 48696, 5843, 340, 66544, 1594, 7762, 3259, 90945]"
365,"[4409, 2435, 4956, 4410, 26887, 7107, 90945, 1791, 5241, 3259]"
366,"[4409, 4410, 3259, 239, 2435, 45672, 5241, 6658, 4956, 81791]"
367,"[4410, 4409, 2435, 1667, 2973, 198, 4956, 3259, 5241, 26453]"
368,"[4410, 4409, 2435, 31083, 4956, 5241, 198, 1667, 2973, 3259]"
369,"[4409, 2435, 31083, 4699, 2973, 4410, 7107, 4956, 198, 113]"
370,"[4409, 4410, 198, 1667, 4956, 1791, 31083, 27193, 2435, 5241]"
371,"[4409, 4410, 7107, 2435, 2973, 2940, 4506, 8609, 1244, 1791]"
372,"[2435, 4410, 4409, 31083, 26453, 4956, 1667, 7107, 3259, 2973]"
373,"[4409, 198, 2435, 4410, 1667, 31083, 4956, 493, 1791, 6975]"
374,"[4410, 5178, 2973, 31083, 4409, 198, 1667, 2435, 5241, 149]"
375,"[113, 4409, 4506, 198, 5178, 2973, 6975, 6973, 121469, 481]"
376,"[4409, 4410, 198, 2973, 26453, 26887, 2435, 31083, 1667, 4956]"
377,"[4409, 2435, 7107, 4410, 4956, 4506, 26887, 198, 1667, 2973]"
378,"[4193, 2435, 6658, 4410, 3259, 2797, 4409, 26887, 4994, 239]"
379,"[493, 4410, 4409, 1594, 5178, 2973, 31083, 198, 1667, 1550]"
380,"[4410, 2435, 4409, 4956, 31083, 7107, 198, 3259, 5241, 26887]"
381,"[4410, 2435, 4956, 4409, 3259, 5241, 31083, 6658, 198, 2973]"
382,"[4410, 4409, 6658, 2435, 4956, 7107, 2973, 5241, 31083, 198]"
383,"[4956, 1791, 4409, 198, 4410, 3576, 8016, 3029, 3896, 121469]"
384,"[2435, 4409, 2973, 4410, 55278, 493, 4956, 1179, 31083, 6658]"
385,"[4410, 2435, 4409, 31083, 198, 2973, 1667, 4956, 7107, 5241]"
386,"[4410, 31083, 1594, 198, 3259, 4956, 4409, 89, 1667, 92198]"
387,"[2435, 4410, 4409, 4956, 31083, 5241, 2973, 6658, 26453, 7107]"
388,"[4410, 31083, 26453, 4409, 2435, 6658, 4956, 1791, 3259, 121469]"
389,"[1667, 2435, 3259, 31083, 2587, 34534, 48696, 4956, 492, 198]"
390,"[4409, 2435, 4410, 198, 4956, 5241, 7107, 2973, 26887, 121469]"
391,"[4409, 4410, 2435, 4956, 198, 2973, 5241, 26453, 7107, 1667]"
392,"[198, 1179, 92198, 1791, 3896, 146730, 82093, 4699, 2973, 89]"
393,"[4409, 2435, 7107, 26887, 26453, 5241, 2973, 198, 26693, 6658]"
394,"[324, 5178, 1594, 4722, 27, 1816, 31083, 4409, 43919, 1550]"
395,"[4410, 4409, 113, 5178, 2973, 324, 55278, 198, 5450, 6975]"
396,"[3453, 5322, 26887, 105801, 3259, 2435, 27708, 198, 26849, 340]"
397,"[4409, 7449, 121469, 26887, 2435, 7107, 26693, 4506, 4956, 198]"
398,"[4410, 5241, 31083, 4956, 2435, 3259, 4409, 6658, 7107, 8511]"
399,"[4409, 4410, 198, 45672, 5241, 5178, 26453, 48696, 27, 2973]"
400,"[5241, 6658, 3606, 3259, 2435, 43919, 2973, 4410, 1244, 31083]"
401,"[6658, 4410, 5241, 4409, 2973, 2435, 1244, 31083, 4956, 7839]"
402,"[198, 1667, 31083, 4956, 4410, 92198, 26453, 2435, 4409, 5568]"
403,"[113, 2435, 4409, 418, 4410, 2973, 31083, 3259, 6658, 4994]"
404,"[4409, 4410, 1594, 119068, 31083, 5178, 492, 2973, 2435, 5450]"
405,"[2435, 31083, 4409, 4410, 6658, 2973, 4956, 26453, 198, 3259]"
406,"[31083, 2435, 7730, 467, 92427, 5241, 4410, 3606, 2587, 501]"
407,"[4409, 6658, 43919, 2435, 26453, 1244, 2973, 2290, 3606, 4994]"
408,"[4409, 4410, 7107, 2973, 1791, 4506, 2435, 5241, 6658, 26887]"
409,"[2435, 4410, 4409, 2973, 26453, 2587, 198, 31083, 7107, 4956]"
410,"[2435, 4409, 4410, 31083, 2973, 26453, 1667, 198, 4956, 7107]"
411,"[4410, 2435, 31083, 4409, 7107, 3259, 26453, 119068, 198, 48696]"
412,"[4409, 31083, 2973, 2435, 4410, 7107, 198, 121469, 1667, 5178]"
413,"[4409, 2435, 198, 26887, 4956, 3259, 4410, 1791, 4699, 1667]"
414,"[4410, 4409, 2435, 4956, 31083, 7107, 5241, 198, 2973, 6658]"
415,"[4410, 198, 2435, 31083, 4956, 4409, 1667, 5241, 493, 7107]"
416,"[4410, 198, 26453, 4409, 2435, 5241, 2973, 6658, 5450, 5178]"
417,"[2435, 4409, 31083, 4410, 26453, 5241, 7107, 4956, 6658, 3310]"
418,"[4409, 4410, 5241, 2435, 7107, 6658, 2973, 26453, 82093, 3259]"
419,"[2435, 4410, 5241, 4956, 4409, 31083, 2973, 26453, 3259, 6658]"
420,"[2435, 4956, 4410, 4409, 2973, 31083, 6658, 1244, 7107, 5241]"
421,"[4410, 6658, 2435, 4994, 1244, 1667, 4699, 5241, 3310, 4474]"
422,"[2435, 26453, 6658, 4410, 31083, 5322, 3259, 4994, 5241, 4956]"
423,"[198, 4410, 2973, 2435, 1667, 27, 4409, 493, 5178, 3259]"
424,"[4410, 2973, 4409, 2435, 31083, 26453, 113, 1791, 4699, 5241]"
425,"[4410, 4409, 2435, 198, 4956, 1667, 31083, 26453, 3259, 90945]"
426,"[4410, 4409, 5241, 198, 3259, 4956, 6658, 418, 81791, 2435]"
427,"[4956, 2435, 3259, 1667, 4410, 105801, 4409, 26693, 26887, 418]"
428,"[4409, 4410, 2435, 31083, 4956, 1667, 26453, 26887, 198, 2973]"
429,"[198, 31083, 4410, 1667, 4409, 27193, 43919, 2587, 4774, 5241]"
430,"[198, 5241, 2973, 4410, 5178, 4409, 2435, 82093, 1791, 92198]"
431,"[4410, 4994, 3259, 5322, 152970, 2435, 4956, 2977, 55278, 26453]"
432,"[4409, 4410, 2435, 5241, 2973, 4956, 26453, 198, 31083, 6658]"
433,"[3259, 69304, 2435, 2797, 324, 4410, 3046, 3310, 5450, 4994]"
434,"[4410, 2435, 4409, 4956, 31083, 198, 2973, 5241, 26887, 26453]"
435,"[4994, 2435, 1453, 26887, 3259, 45672, 4410, 31083, 6658, 4193]"
436,"[4410, 4409, 31083, 198, 1667, 113, 6975, 2973, 5178, 26453]"
437,"[5241, 2435, 3259, 48696, 4410, 31083, 4409, 26453, 6658, 113]"
438,"[4409, 4410, 2435, 4956, 31083, 26887, 3259, 198, 1667, 7107]"
439,"[4410, 4409, 5241, 5178, 7107, 198, 26453, 2973, 1667, 3130]"
440,"[105801, 2435, 26693, 4409, 26887, 3259, 5209, 4410, 3823, 26453]"
441,"[4409, 31083, 4410, 2973, 2435, 7107, 198, 1791, 1667, 26453]"
442,"[7107, 90945, 173619, 4409, 2435, 146730, 386, 33171, 3576, 4506]"
443,"[4410, 4409, 2435, 90945, 26887, 26453, 5178, 7107, 26693, 1791]"
444,"[4409, 324, 5178, 2435, 4410, 4699, 26453, 113, 48696, 5241]"
445,"[4409, 2435, 2973, 4410, 4956, 5241, 26453, 26887, 6658, 1791]"
446,"[4410, 31083, 4409, 4956, 198, 2435, 1594, 1667, 324, 26453]"
447,"[4409, 4410, 198, 1667, 113, 31083, 5178, 6975, 4699, 121469]"
448,"[4409, 4410, 2435, 4956, 31083, 7107, 26887, 5241, 2973, 198]"
449,"[6658, 1594, 4410, 4956, 5241, 45672, 39449, 198, 2973, 4409]"
450,"[2435, 4409, 4410, 31083, 146730, 4956, 55278, 92198, 90945, 3259]"
451,"[2435, 31083, 2587, 492, 496, 1667, 1594, 55278, 113, 4956]"
452,"[4410, 4409, 198, 31083, 2435, 2973, 4956, 1667, 5241, 26453]"
453,"[4410, 2435, 4956, 198, 4409, 1667, 31083, 2973, 5241, 2587]"
454,"[31083, 2435, 4410, 1107, 26453, 4956, 6658, 5450, 1667, 4409]"
455,"[324, 5178, 4410, 119068, 31083, 2435, 5241, 43919, 5450, 2973]"
456,"[3259, 4410, 340, 2435, 1667, 3310, 90945, 5843, 4956, 48696]"
457,"[4410, 4409, 198, 1791, 5178, 4699, 1667, 1179, 2973, 6975]"
458,"[4410, 31083, 5178, 198, 4409, 2435, 324, 2973, 119068, 2587]"
459,"[3259, 5241, 2435, 5322, 4410, 6658, 2973, 7839, 31083, 4956]"
460,"[3259, 4410, 4409, 5241, 4956, 198, 2435, 26887, 6658, 1791]"
461,"[4409, 322, 26453, 75, 31083, 2435, 198, 7107, 26887, 5241]"
462,"[2435, 4410, 4409, 4956, 26453, 5241, 2973, 198, 31083, 6658]"
463,"[1244, 4410, 2973, 4409, 6658, 2435, 198, 1667, 48696, 31083]"
464,"[4409, 4410, 198, 2435, 4956, 5241, 1667, 113, 1791, 55278]"
465,"[4410, 31083, 1667, 4956, 198, 4409, 2435, 2973, 3259, 1107]"
466,"[2435, 4409, 6658, 4956, 4410, 5241, 3259, 26887, 198, 26453]"
467,"[3259, 4994, 45672, 8131, 5450, 1894, 4410, 34450, 31083, 5322]"
468,"[324, 31083, 8131, 4410, 4956, 5178, 2435, 27193, 43919, 1594]"
469,"[4410, 2435, 4409, 31083, 2973, 198, 4956, 1667, 5241, 7107]"
470,"[4410, 5178, 2435, 31083, 119068, 198, 5241, 324, 1594, 45672]"
471,"[6658, 2435, 3259, 40581, 45672, 4956, 69304, 1251, 1056, 6588]"
472,"[3823, 3259, 5241, 7058, 6658, 4410, 48696, 45672, 31083, 7839]"
473,"[2435, 4410, 4956, 4409, 55294, 3150, 7107, 31083, 121469, 26453]"
474,"[4410, 2435, 4409, 4956, 31083, 5241, 2973, 6658, 26453, 198]"
475,"[4409, 4410, 4956, 2435, 1791, 198, 5241, 26887, 7107, 90945]"
476,"[4410, 31083, 4699, 5178, 4409, 2973, 26453, 113, 48696, 119068]"
477,"[2435, 4410, 4409, 4956, 31083, 3259, 5241, 1667, 26453, 7107]"
478,"[92198, 4956, 4410, 5612, 1667, 173619, 198, 1791, 8016, 315]"
479,"[4410, 5241, 2973, 31083, 2435, 3259, 6658, 4956, 5322, 1244]"
480,"[2435, 4410, 4409, 4956, 31083, 198, 5241, 1667, 7107, 26453]"
481,"[5322, 6658, 3259, 43919, 2435, 8131, 2318, 987, 5450, 31083]"
482,"[4410, 3259, 2435, 4956, 4409, 31083, 198, 418, 1667, 5241]"
483,"[2435, 4410, 4409, 4956, 31083, 2973, 5241, 6658, 198, 7107]"
484,"[4410, 2435, 31083, 2973, 6658, 4409, 5241, 7107, 3259, 4956]"
485,"[4410, 5178, 31083, 5220, 4774, 5602, 1667, 198, 2587, 7367]"
486,"[198, 1667, 4410, 2435, 4956, 493, 5178, 34534, 31083, 2587]"
487,"[4409, 2435, 4956, 4410, 2973, 26453, 5241, 7107, 198, 824]"
488,"[4410, 4409, 31083, 4956, 2435, 198, 2973, 4699, 1667, 26453]"
489,"[2435, 4409, 4410, 4956, 1667, 31083, 198, 2973, 7107, 5241]"
490,"[2435, 6658, 4410, 26887, 3259, 5241, 26453, 4956, 4994, 4409]"
491,"[26887, 4409, 4956, 2435, 4410, 5322, 3259, 1791, 198, 7107]"
492,"[3259, 2435, 4956, 31083, 4410, 1667, 5322, 26887, 340, 26453]"
493,"[4409, 2435, 198, 3259, 4410, 2973, 55278, 26453, 26887, 1667]"
494,"[2435, 4410, 5178, 4409, 7107, 5602, 43919, 2973, 121469, 8910]"
495,"[4410, 2435, 4409, 4956, 198, 31083, 5241, 26453, 2973, 7107]"
496,"[2435, 4409, 4956, 26887, 239, 31083, 26453, 7058, 7107, 43919]"
497,"[2435, 1667, 4956, 4410, 4409, 5241, 198, 493, 2973, 26453]"
498,"[4410, 31083, 27, 3046, 69304, 119068, 43919, 1550, 5450, 4722]"
499,"[198, 4410, 2435, 82093, 1179, 175, 1667, 493, 8042, 3896]"
500,"[2435, 4410, 198, 2973, 1791, 4699, 48696, 31083, 4409, 39449]"
501,"[2587, 496, 2973, 4699, 31083, 492, 45672, 2435, 4410, 1594]"
502,"[2435, 198, 1667, 4410, 1791, 189, 4409, 3453, 45672, 2973]"
503,"[4410, 4409, 31083, 2435, 6658, 2973, 4956, 5241, 198, 1244]"
504,"[4409, 4410, 7107, 1791, 121469, 198, 31083, 2435, 90945, 1667]"
505,"[3200, 4410, 2435, 6658, 2973, 4699, 6973, 25, 5635, 4409]"
506,"[6658, 1244, 4410, 2969, 4506, 5241, 4994, 4956, 2973, 3194]"
507,"[324, 5178, 27, 4410, 40581, 1816, 31083, 43919, 3765, 5241]"
508,"[4410, 3259, 2973, 2587, 4409, 1667, 4699, 2435, 198, 4956]"
509,"[4409, 4410, 2435, 4956, 6658, 5241, 7107, 31083, 1244, 2973]"
510,"[2435, 4409, 26453, 4410, 2587, 31083, 7107, 4956, 418, 5241]"
511,"[5241, 4409, 4956, 7107, 26887, 8511, 911, 2435, 3259, 4410]"
512,"[4410, 5178, 198, 6975, 4409, 5612, 113, 31083, 121469, 493]"
513,"[4409, 55278, 3259, 5241, 4956, 2435, 90945, 1791, 2973, 4410]"
514,"[2435, 4410, 4409, 31083, 2973, 4956, 5241, 26453, 7107, 198]"
515,"[31083, 5241, 4956, 239, 4410, 4409, 2797, 173619, 27193, 26453]"
516,"[2973, 4409, 198, 90945, 5241, 55278, 1791, 3259, 48696, 1667]"
517,"[4409, 4410, 2435, 4956, 5241, 198, 2973, 31083, 26887, 7107]"
518,"[1667, 146730, 198, 48696, 493, 26453, 31083, 4956, 1474, 7107]"
519,"[1791, 4410, 4409, 4808, 1805, 4506, 55278, 942, 26887, 7107]"
520,"[4410, 4409, 198, 2435, 4956, 1791, 31083, 3259, 2973, 1667]"
521,"[2435, 31083, 5241, 2973, 4410, 2587, 1667, 3259, 1791, 5178]"
522,"[4409, 4410, 2435, 5241, 4956, 6658, 3259, 31083, 26453, 2973]"
523,"[4409, 4956, 198, 4410, 121469, 2435, 1667, 26453, 7107, 31083]"
524,"[4410, 4409, 198, 1667, 4956, 2435, 31083, 493, 2587, 1791]"
525,"[4410, 2435, 4409, 5241, 2973, 4956, 198, 31083, 6658, 7107]"
526,"[6658, 2435, 4956, 5241, 1244, 4410, 3194, 4409, 198, 1286]"
527,"[4410, 4409, 198, 2435, 31083, 2973, 5241, 1667, 4956, 92198]"
528,"[4956, 4409, 1791, 8016, 198, 2435, 4410, 105801, 26887, 173619]"
529,"[1667, 198, 485, 5843, 146730, 34534, 2252, 27193, 4956, 90945]"
530,"[31083, 5178, 48696, 27, 4410, 1594, 5241, 119068, 26453, 1816]"
531,"[1667, 198, 89, 1791, 3259, 4410, 146730, 4956, 4409, 2587]"
532,"[3259, 4410, 105801, 4409, 4699, 2435, 5450, 2973, 5322, 26453]"
533,"[4956, 4410, 2435, 26887, 4409, 26453, 3259, 6658, 7107, 5241]"
534,"[4409, 4410, 4956, 2435, 5241, 26887, 3259, 1791, 7107, 6658]"
535,"[1179, 3453, 2435, 2973, 1667, 1816, 40581, 4699, 4410, 66943]"
536,"[3310, 4410, 48696, 119068, 31083, 5178, 3046, 27193, 26453, 1667]"
537,"[3259, 4956, 4410, 90945, 26887, 4409, 2435, 1667, 7107, 198]"
538,"[4410, 6658, 5241, 3606, 43919, 45672, 31083, 324, 55294, 870]"
539,"[3259, 4410, 5241, 48696, 2973, 82093, 6658, 506, 40581, 2435]"
540,"[3259, 4410, 5241, 5450, 1529, 6658, 5635, 2435, 3453, 4409]"
541,"[198, 4410, 31083, 4409, 2435, 121469, 5178, 5241, 113, 1667]"
542,"[4410, 4409, 2435, 4956, 31083, 198, 1667, 5241, 2973, 7107]"
543,"[4410, 2973, 4409, 2435, 6658, 5241, 7107, 8609, 31083, 4699]"
544,"[2435, 39449, 45672, 3310, 4956, 5802, 6658, 134214, 4193, 69304]"
545,"[4410, 1667, 4956, 31083, 2435, 3802, 5220, 27193, 212, 45672]"
546,"[5241, 3259, 4410, 31083, 198, 3606, 4409, 2435, 6658, 2973]"
547,"[31083, 4956, 4410, 3699, 1594, 2973, 4409, 6658, 92198, 4699]"
548,"[198, 121469, 4410, 2435, 4409, 4956, 6975, 2289, 8016, 1667]"
549,"[4410, 198, 5178, 3259, 5241, 2973, 1667, 4409, 3130, 27193]"
550,"[4409, 149, 7107, 4699, 4506, 26887, 2973, 1244, 2969, 6658]"
551,"[4409, 2435, 2973, 6658, 4410, 1791, 4956, 4699, 26887, 3259]"
552,"[4410, 198, 2435, 4409, 2973, 1667, 1791, 31083, 4956, 26453]"
553,"[2435, 4956, 1791, 3259, 5322, 4410, 26887, 198, 1667, 105801]"
554,"[2435, 4410, 2973, 4409, 5241, 5322, 1244, 6658, 3453, 39449]"
555,"[4410, 4409, 2435, 4956, 198, 31083, 1667, 1791, 90945, 3259]"
556,"[3259, 8511, 3606, 2435, 1894, 6658, 1244, 1939, 179073, 3580]"
557,"[4410, 2973, 31083, 43919, 1594, 1667, 39449, 8131, 1107, 5241]"
558,"[4409, 1791, 113, 4410, 2435, 55278, 3259, 31083, 45672, 26453]"
559,"[4410, 4409, 198, 1667, 1791, 4699, 493, 2435, 55278, 113]"
560,"[4409, 2435, 4410, 4956, 5241, 3259, 31083, 26887, 6658, 7107]"
561,"[4409, 4410, 2435, 4956, 198, 31083, 3259, 26887, 1791, 7107]"
562,"[4409, 4410, 4956, 2435, 31083, 7107, 26453, 5241, 26887, 2973]"
563,"[4410, 4409, 2435, 4956, 5241, 7107, 3259, 4506, 2973, 55278]"
564,"[4409, 26887, 7107, 1791, 4410, 4506, 5241, 4956, 6658, 26693]"
565,"[493, 4699, 1179, 2973, 6975, 1594, 113, 4409, 59369, 95761]"
566,"[4410, 5178, 121469, 4409, 198, 113, 2973, 78041, 6975, 2435]"
567,"[4409, 4410, 2435, 6658, 4956, 5241, 7107, 2973, 3259, 1791]"
568,"[27, 6658, 1286, 48696, 3453, 2570, 347, 40581, 27266, 5241]"
569,"[324, 5178, 4410, 27, 31083, 5241, 119068, 5450, 2435, 55207]"
570,"[4409, 198, 4410, 4956, 2435, 1791, 1667, 31083, 26453, 7107]"
571,"[4410, 2435, 2973, 4409, 1667, 31083, 198, 7107, 55278, 4699]"
572,"[4410, 4409, 2435, 2973, 31083, 1667, 5241, 26453, 7107, 198]"
573,"[4409, 2435, 4410, 2973, 31083, 4956, 5241, 7107, 1791, 198]"
574,"[324, 31083, 8131, 4410, 2435, 1594, 5178, 69304, 119068, 4774]"
575,"[4410, 2435, 2587, 1791, 166, 5241, 31083, 6658, 4409, 4956]"
576,"[1484, 263, 1791, 2435, 1464, 26887, 4410, 48696, 5322, 4389]"
577,"[4410, 2435, 4409, 31083, 2973, 26453, 5241, 4956, 7107, 3259]"
578,"[340, 3259, 5322, 26649, 4956, 2435, 418, 63853, 4463, 6658]"
579,"[1791, 4410, 113, 55278, 2973, 4409, 2435, 4699, 492, 4506]"
580,"[4410, 2435, 4956, 31083, 4409, 5241, 2973, 6658, 198, 1667]"
581,"[4409, 4410, 4956, 2435, 198, 1667, 5241, 2973, 1251, 6658]"
582,"[3606, 6658, 2435, 3259, 6837, 8511, 7839, 4956, 5241, 8609]"
583,"[4410, 2435, 1179, 31083, 3310, 26453, 5241, 8511, 26887, 7107]"
584,"[31083, 198, 4410, 2435, 5178, 493, 43919, 2587, 1667, 4409]"
585,"[4410, 3259, 2435, 3310, 113, 75, 26453, 4409, 31083, 198]"
586,"[4409, 4410, 2435, 4956, 198, 5241, 2973, 31083, 26887, 7107]"
587,"[2435, 4409, 4410, 26453, 2973, 198, 4956, 7107, 31083, 121469]"
588,"[4410, 31083, 2435, 4409, 1667, 198, 6975, 119068, 1594, 40581]"
589,"[4410, 198, 4409, 31083, 1667, 493, 90945, 2435, 6975, 4956]"
590,"[2435, 4410, 4409, 4956, 31083, 2973, 198, 26453, 5241, 1667]"
591,"[198, 4699, 4409, 4956, 1667, 1791, 4410, 55278, 1179, 2973]"
592,"[198, 4410, 6975, 2973, 31083, 4409, 1667, 121469, 5178, 2435]"
593,"[4409, 4410, 2435, 198, 2973, 4956, 1179, 5241, 31083, 26453]"
594,"[4410, 4409, 198, 4956, 31083, 1667, 2435, 1791, 2973, 92198]"
595,"[381, 6658, 43919, 7058, 31083, 3259, 5322, 39449, 1244, 5241]"
596,"[4409, 4410, 2435, 4956, 5241, 1791, 7107, 2973, 6658, 26453]"
597,"[4410, 4409, 2973, 2435, 31083, 5241, 1667, 26453, 198, 7107]"
598,"[4410, 1916, 4799, 1464, 4409, 5241, 26649, 2435, 198, 173619]"
599,"[4409, 2435, 4410, 4956, 31083, 7107, 26887, 5241, 3259, 26453]"
600,"[4410, 4409, 2435, 31083, 4956, 198, 1667, 2973, 7107, 26453]"
601,"[4410, 4409, 2435, 2973, 5241, 7107, 6658, 26453, 55278, 4956]"
602,"[4409, 198, 4410, 90945, 31083, 2435, 4956, 1667, 26453, 5241]"
603,"[2435, 4410, 4409, 4956, 31083, 198, 2973, 7107, 1667, 5241]"
604,"[2435, 4410, 31083, 493, 198, 1667, 5178, 4409, 119068, 492]"
605,"[4410, 2435, 4409, 4956, 1791, 3259, 4699, 26887, 7107, 198]"
606,"[2435, 4410, 4409, 4956, 31083, 26453, 2973, 5241, 7107, 1667]"
607,"[2435, 4409, 4410, 31083, 1667, 198, 26453, 2973, 1791, 5241]"
608,"[4410, 2435, 4956, 4409, 31083, 3259, 198, 1667, 26887, 5241]"
609,"[4410, 198, 27, 2435, 4409, 3259, 5178, 5103, 1791, 5241]"
610,"[4409, 2435, 4410, 4956, 7107, 26887, 5241, 198, 3259, 31083]"
