userId,itemId
317,"[4956, 26453, 5241, 1667, 3310, 90945, 493, 4409, 4410, 6975]"
318,"[90945, 4409, 4956, 6658, 8511, 4410, 3925, 1227, 1791, 3310]"
319,"[3310, 27193, 8511, 198, 4956, 5322, 81791, 90945, 2435, 2289]"
320,"[4409, 7107, 4699, 225, 3392, 7762, 26861, 1791, 6140, 92198]"
321,"[5103, 1667, 198, 2435, 3259, 90945, 4409, 5220, 4410, 1594]"
322,"[6658, 5450, 4409, 4410, 26453, 6588, 2435, 7839, 31083, 43919]"
323,"[90945, 1179, 4409, 1594, 5241, 4410, 2435, 92198, 2289, 3272]"
324,"[8609, 5450, 8511, 4474, 27790, 6030, 5454, 43919, 6658, 3606]"
325,"[4956, 4410, 4156, 4409, 2435, 198, 493, 8511, 90945, 6658]"
326,"[90945, 26453, 1667, 4410, 4956, 2435, 26649, 8016, 418, 198]"
327,"[4956, 2252, 31083, 5322, 1667, 5568, 1179, 3310, 3259, 146730]"
328,"[90945, 4409, 6658, 5241, 4410, 5568, 4956, 198, 1594, 1667]"
329,"[6658, 3310, 134214, 73266, 3823, 1179, 4410, 3244, 4912, 4193]"
330,"[1667, 90945, 2435, 6658, 2318, 26453, 4410, 4474, 4409, 5568]"
331,"[90945, 4956, 4409, 2435, 4410, 5322, 3259, 1464, 4474, 6658]"
332,"[4410, 2435, 4409, 90945, 1667, 6658, 3310, 6975, 149, 4956]"
333,"[4409, 26693, 2435, 48696, 100306, 4389, 66943, 4699, 55294, 6975]"
334,"[4410, 26453, 90945, 1667, 6658, 4409, 4956, 3310, 2435, 5568]"
335,"[1594, 4410, 40581, 5450, 5178, 4474, 73822, 3823, 1857, 333]"
336,"[4409, 198, 5450, 1667, 4410, 5568, 4956, 493, 1179, 43908]"
337,"[90945, 1667, 4994, 5322, 4410, 3310, 493, 4956, 198, 5103]"
338,"[56333, 26453, 2435, 7449, 2318, 418, 3310, 90945, 4409, 126]"
339,"[4956, 4409, 6658, 198, 4410, 26453, 1667, 90945, 1791, 26887]"
340,"[1816, 1594, 4410, 3046, 5220, 5450, 4409, 27193, 90945, 4774]"
341,"[340, 4410, 146730, 198, 161032, 90945, 26453, 4956, 3310, 26649]"
342,"[2435, 4994, 1179, 4409, 2973, 4410, 2977, 26453, 66544, 90945]"
343,"[90945, 4410, 4994, 26453, 2435, 31083, 5241, 5450, 4409, 119068]"
344,"[4409, 6658, 149, 6588, 1791, 5241, 2435, 1179, 7107, 911]"
345,"[4956, 90945, 26887, 4699, 27193, 105801, 26693, 4409, 7107, 31083]"
346,"[4409, 27193, 26453, 4994, 2435, 418, 90945, 6975, 4474, 1791]"
347,"[90945, 1594, 4410, 8131, 26453, 5450, 324, 26871, 40581, 6658]"
348,"[5450, 5568, 4409, 5241, 2435, 4994, 1594, 69304, 4410, 40581]"
349,"[90945, 4409, 4410, 121469, 26453, 198, 4956, 6975, 5568, 1667]"
350,"[1667, 198, 90945, 3310, 26693, 2435, 493, 4956, 340, 5843]"
351,"[4410, 1667, 4409, 90945, 2289, 1594, 55278, 3310, 2435, 5322]"
352,"[90945, 4956, 82093, 2435, 4410, 6658, 4409, 7107, 5241, 1244]"
353,"[90945, 4409, 198, 5568, 4410, 26887, 27193, 2435, 7000, 6975]"
354,"[4956, 90945, 6658, 4409, 1667, 31083, 2435, 7762, 5568, 4410]"
355,"[198, 1667, 418, 4568, 26693, 53129, 4409, 90945, 26887, 26849]"
356,"[4409, 5568, 2318, 4956, 1667, 2435, 6658, 27193, 1453, 8511]"
357,"[4410, 4409, 4956, 90945, 6658, 1667, 5241, 5322, 31083, 6975]"
358,"[4410, 8511, 2973, 5241, 6588, 4994, 6658, 4956, 31083, 1227]"
359,"[90945, 4409, 4956, 7107, 4410, 5209, 27193, 55278, 6658, 1667]"
360,"[6658, 26871, 43919, 4474, 87413, 31083, 2252, 2435, 1414, 3455]"
361,"[90945, 198, 4956, 4409, 7826, 2973, 26887, 6658, 1667, 418]"
362,"[4410, 26453, 90945, 2289, 4956, 6975, 6658, 4409, 81791, 2587]"
363,"[4409, 2435, 5241, 6975, 1667, 4410, 173619, 26453, 7107, 2318]"
364,"[418, 1594, 1667, 516, 7762, 74948, 4956, 198, 2892, 55278]"
365,"[90945, 6658, 4956, 8511, 4409, 7762, 3925, 340, 5209, 4410]"
366,"[4956, 4410, 2435, 198, 90945, 4409, 3259, 5568, 81791, 2505]"
367,"[1667, 90945, 4409, 6658, 2435, 4956, 4410, 31083, 198, 5322]"
368,"[4410, 90945, 4409, 7107, 1667, 2973, 2435, 31083, 5568, 418]"
369,"[4409, 4956, 31083, 113, 6658, 6588, 2289, 1667, 4699, 1594]"
370,"[4409, 90945, 4956, 1667, 4410, 82093, 7762, 198, 5568, 4568]"
371,"[4409, 4410, 7107, 4699, 66943, 2435, 26453, 82093, 27193, 1791]"
372,"[1667, 6658, 4410, 2435, 31083, 26453, 90945, 4994, 5322, 3310]"
373,"[1667, 7000, 4956, 6975, 4409, 198, 90945, 1594, 2435, 121469]"
374,"[90945, 4410, 1667, 6588, 198, 4409, 6658, 5178, 27, 2605]"
375,"[4409, 113, 198, 2587, 4410, 95761, 78041, 26693, 26887, 3765]"
376,"[1667, 4410, 4409, 90945, 198, 26453, 4956, 26693, 2973, 1594]"
377,"[2435, 27193, 90945, 5209, 4409, 6975, 1667, 4410, 7107, 4956]"
378,"[4474, 6588, 2435, 6658, 4410, 5241, 26453, 3259, 4193, 90945]"
379,"[198, 1594, 1667, 6975, 90945, 4410, 27193, 1816, 8912, 870]"
380,"[90945, 4409, 1667, 4956, 7107, 1791, 8511, 6658, 4410, 26649]"
381,"[90945, 2435, 6658, 4956, 4410, 3259, 6975, 5322, 1667, 6588]"
382,"[6658, 1594, 1667, 4410, 4409, 4956, 7107, 4994, 5568, 3130]"
383,"[4956, 4409, 5209, 198, 1791, 547, 26849, 1667, 3029, 4410]"
384,"[2435, 4956, 3606, 4410, 4409, 493, 8511, 1179, 3310, 5602]"
385,"[4410, 6658, 90945, 1667, 2435, 6975, 4409, 5322, 4956, 1179]"
386,"[90945, 27708, 1667, 1594, 4956, 7000, 198, 40581, 418, 4410]"
387,"[4409, 90945, 4410, 5322, 66943, 4956, 5241, 8511, 7107, 198]"
388,"[4410, 26453, 31083, 5322, 4409, 8131, 1791, 5231, 121469, 119068]"
389,"[1667, 198, 418, 5438, 3259, 4956, 3272, 31083, 2435, 90945]"
390,"[4409, 90945, 4956, 1179, 198, 7107, 26453, 493, 4410, 1667]"
391,"[90945, 4409, 4956, 6658, 4410, 27193, 2435, 1791, 6588, 4994]"
392,"[198, 1179, 4699, 92198, 89, 2289, 1791, 2973, 4409, 4956]"
393,"[4409, 7107, 2435, 26453, 90945, 1594, 6658, 6975, 4474, 26887]"
394,"[1594, 324, 89, 6975, 1816, 8131, 4409, 198, 1667, 4774]"
395,"[4410, 5450, 1594, 4409, 5178, 2973, 198, 90945, 3455, 6975]"
396,"[2435, 27708, 3453, 5450, 3894, 4463, 27266, 105801, 26887, 5322]"
397,"[121469, 7449, 4409, 105801, 26693, 3453, 342, 58301, 26887, 2435]"
398,"[4956, 31083, 4410, 8016, 8511, 1667, 2435, 55278, 6658, 5241]"
399,"[4410, 4409, 90945, 198, 5178, 5450, 26765, 1667, 27, 26453]"
400,"[5241, 6658, 1594, 43919, 4409, 26453, 4410, 2435, 26765, 4994]"
401,"[90945, 6658, 1179, 55278, 6588, 5241, 198, 4956, 5602, 4409]"
402,"[198, 4410, 90945, 4956, 1667, 31083, 92198, 5568, 27193, 6658]"
403,"[90945, 113, 1594, 418, 4994, 4409, 493, 26453, 1791, 340]"
404,"[1667, 90945, 1594, 4409, 5241, 4410, 1857, 198, 2435, 7762]"
405,"[4409, 90945, 198, 26453, 6658, 493, 2435, 113, 45672, 81791]"
406,"[26453, 4410, 2587, 6588, 5241, 6658, 2318, 31083, 1894, 2435]"
407,"[4409, 26453, 2290, 4956, 90945, 6440, 6658, 43919, 4410, 3310]"
408,"[4409, 90945, 1791, 6658, 4410, 100306, 66943, 7107, 2973, 4956]"
409,"[2435, 4409, 4410, 6658, 90945, 198, 4956, 26453, 7826, 119068]"
410,"[4409, 4410, 31083, 4956, 3310, 6975, 6658, 1667, 6588, 5568]"
411,"[2435, 90945, 6975, 26871, 6658, 5103, 69304, 119068, 4410, 5241]"
412,"[6658, 4409, 6975, 2973, 4410, 198, 26693, 4956, 31083, 2435]"
413,"[4409, 90945, 6658, 5568, 198, 4956, 1667, 82093, 2435, 5241]"
414,"[8511, 4409, 90945, 66943, 4956, 418, 1667, 6658, 4410, 2435]"
415,"[1667, 4410, 90945, 198, 4956, 2435, 5568, 6975, 4409, 146730]"
416,"[4410, 26453, 4409, 27, 90945, 5450, 119068, 2318, 1857, 56333]"
417,"[4409, 5450, 6658, 2435, 3310, 5241, 1594, 8609, 92198, 119068]"
418,"[4409, 5241, 90945, 6658, 4410, 149, 5450, 1667, 3606, 8131]"
419,"[4410, 6658, 90945, 2435, 5568, 1667, 4956, 27193, 1227, 31083]"
420,"[4409, 4410, 26453, 90945, 31083, 4956, 149, 2435, 6658, 3310]"
421,"[3310, 4994, 4474, 5074, 4699, 6658, 3606, 5568, 1667, 3453]"
422,"[5322, 26453, 90945, 1667, 2435, 4994, 418, 4409, 3580, 4956]"
423,"[493, 1667, 27, 198, 1227, 4410, 26453, 387, 90945, 1179]"
424,"[4409, 6658, 198, 4410, 26453, 1179, 2435, 4474, 2318, 81791]"
425,"[90945, 2435, 4409, 56333, 4956, 1667, 198, 418, 4410, 6658]"
426,"[90945, 4409, 198, 5241, 4410, 6588, 55278, 81791, 4956, 92198]"
427,"[4956, 90945, 1667, 4410, 26693, 6975, 26849, 113, 340, 45672]"
428,"[90945, 4410, 5322, 4409, 4956, 6658, 8511, 5568, 1667, 3259]"
429,"[1667, 198, 3455, 90945, 119068, 7041, 5241, 6975, 4410, 4156]"
430,"[1179, 5241, 198, 90945, 3020, 4410, 2973, 6588, 2587, 7107]"
431,"[4994, 69304, 3925, 5241, 3259, 2252, 4409, 2435, 1894, 4956]"
432,"[90945, 5241, 198, 4410, 4409, 2435, 6658, 26453, 1667, 4774]"
433,"[3259, 148, 5450, 2435, 1107, 3046, 5103, 3108, 1594, 324]"
434,"[90945, 4410, 2435, 6658, 1667, 4474, 4956, 26453, 1453, 6975]"
435,"[4994, 4956, 2435, 1594, 26887, 26649, 4410, 26453, 3310, 2125]"
436,"[1667, 5322, 27193, 3455, 6975, 26453, 31083, 8912, 1179, 2973]"
437,"[113, 6658, 2969, 2587, 5241, 2435, 40581, 26453, 5635, 27193]"
438,"[4956, 4410, 4409, 90945, 1667, 493, 7107, 31083, 4156, 6658]"
439,"[4410, 4409, 90945, 198, 5241, 7107, 109295, 5178, 26765, 479]"
440,"[90945, 5209, 105801, 4409, 5568, 189, 4474, 4410, 126, 5322]"
441,"[4409, 90945, 198, 173619, 92198, 4410, 1173, 1667, 26453, 2973]"
442,"[90945, 26614, 4506, 2435, 1791, 7107, 4409, 146730, 173619, 5938]"
443,"[90945, 26453, 4410, 4409, 26693, 6975, 26887, 198, 418, 2435]"
444,"[90945, 6975, 1594, 8131, 198, 5450, 4409, 4410, 26453, 1894]"
445,"[90945, 4409, 2435, 5241, 1227, 26453, 26887, 1594, 4410, 4994]"
446,"[4956, 198, 31083, 4410, 7000, 6658, 26871, 1667, 40581, 3259]"
447,"[90945, 6975, 4409, 27708, 198, 1667, 5568, 26453, 7000, 4410]"
448,"[6658, 90945, 4956, 8511, 3310, 4409, 5568, 1667, 4410, 2289]"
449,"[4956, 1667, 6658, 1594, 4410, 4409, 27193, 198, 1857, 2435]"
450,"[90945, 4956, 2435, 5568, 4409, 1667, 4474, 1179, 322, 6975]"
451,"[496, 2435, 1667, 418, 198, 5438, 90945, 5568, 1594, 4410]"
452,"[1667, 4410, 90945, 31083, 4409, 2435, 198, 6658, 5568, 1791]"
453,"[4956, 1667, 6658, 5568, 2435, 90945, 4409, 4410, 198, 31083]"
454,"[1107, 4409, 1667, 31083, 26453, 5450, 4956, 2318, 2435, 1857]"
455,"[198, 324, 119068, 6975, 4409, 5241, 26871, 43919, 90945, 6658]"
456,"[198, 5103, 2435, 1667, 4956, 340, 4410, 3310, 3259, 126]"
457,"[4409, 4410, 4699, 1667, 1791, 3310, 5568, 198, 189, 146730]"
458,"[4410, 31083, 6975, 198, 1667, 1179, 1594, 119068, 5241, 5103]"
459,"[5241, 90945, 1173, 2973, 6658, 3453, 27193, 3259, 4410, 4956]"
460,"[90945, 4409, 26453, 4956, 26693, 7762, 8016, 198, 6658, 2435]"
461,"[4409, 1667, 26453, 5390, 75, 5241, 198, 1748, 26887, 90945]"
462,"[4956, 2435, 90945, 4409, 31083, 6658, 1667, 5568, 4410, 27193]"
463,"[4410, 4409, 1667, 5241, 6658, 198, 1244, 4956, 2973, 55278]"
464,"[4409, 4956, 4410, 198, 2435, 90945, 1667, 6975, 149, 113]"
465,"[90945, 1667, 4410, 31083, 2973, 6658, 936, 3259, 4956, 418]"
466,"[90945, 4409, 5241, 2435, 6658, 4956, 3259, 198, 26453, 6588]"
467,"[2252, 3259, 7000, 2973, 8131, 45672, 198, 4956, 31083, 1667]"
468,"[26453, 90945, 27193, 6975, 5220, 4023, 1667, 5178, 8131, 1594]"
469,"[6658, 4409, 4410, 90945, 5241, 2435, 1667, 1453, 418, 4956]"
470,"[198, 1667, 4410, 90945, 3259, 8131, 6658, 119068, 5103, 5241]"
471,"[5322, 1816, 90945, 69304, 32600, 47725, 418, 1550, 2435, 4956]"
472,"[7058, 5322, 4410, 3453, 3823, 5241, 3259, 324, 31083, 870]"
473,"[4409, 149, 4956, 90945, 4410, 2435, 1667, 26453, 3310, 3150]"
474,"[90945, 4409, 4956, 5322, 6658, 2435, 418, 7107, 4410, 26453]"
475,"[90945, 4409, 7107, 2435, 5241, 4956, 6658, 92198, 2289, 1179]"
476,"[26453, 31083, 6975, 90945, 3455, 4410, 1594, 82202, 113, 198]"
477,"[4409, 90945, 4956, 4410, 6975, 6658, 27193, 5568, 2435, 7107]"
478,"[92198, 5209, 4956, 90945, 3763, 198, 173619, 1667, 4409, 8016]"
479,"[6658, 4994, 4956, 8511, 5241, 2973, 2435, 3310, 4410, 3453]"
480,"[4409, 90945, 4956, 7107, 418, 2435, 1791, 6658, 8511, 5322]"
481,"[6658, 5322, 340, 2318, 2435, 43919, 1791, 26649, 6711, 8131]"
482,"[2435, 6658, 4410, 1667, 418, 4956, 31083, 1594, 4409, 6588]"
483,"[6658, 4956, 90945, 4410, 3606, 4409, 3453, 8511, 149, 1667]"
484,"[4474, 1667, 31083, 90945, 6658, 4409, 4956, 5322, 3925, 1594]"
485,"[31083, 5220, 1667, 6975, 4410, 198, 4774, 304, 333, 90945]"
486,"[90945, 1667, 4410, 4956, 1594, 6975, 8131, 89, 198, 7000]"
487,"[4409, 92198, 90945, 2435, 5241, 1173, 4410, 1667, 55278, 82093]"
488,"[90945, 4409, 4410, 198, 26453, 6975, 7107, 1179, 26887, 4956]"
489,"[6658, 4409, 90945, 4956, 2435, 6975, 1667, 7762, 8511, 4410]"
490,"[90945, 4410, 6658, 2435, 5322, 26453, 493, 418, 4956, 26887]"
491,"[4956, 26693, 5241, 418, 198, 5322, 4409, 26887, 1179, 121469]"
492,"[1667, 3310, 90945, 4410, 4956, 2435, 198, 26693, 31083, 6658]"
493,"[4994, 4409, 90945, 198, 6658, 1667, 7107, 1251, 1594, 2289]"
494,"[1594, 6658, 2435, 3606, 43919, 4956, 3310, 4193, 189, 4410]"
495,"[418, 2435, 4956, 1667, 90945, 7107, 3453, 4156, 198, 1227]"
496,"[2435, 4956, 7107, 26453, 4409, 43919, 4191, 26861, 6658, 31083]"
497,"[2435, 4409, 198, 4410, 4956, 493, 1179, 90945, 5209, 1667]"
498,"[1667, 1857, 4410, 119068, 1816, 1594, 27, 31083, 40581, 2318]"
499,"[198, 82093, 8042, 1179, 4410, 1791, 26172, 2435, 90945, 1667]"
500,"[4409, 6658, 1453, 47725, 5450, 31083, 26453, 1179, 90945, 26693]"
501,"[6658, 3259, 45672, 113, 40581, 4699, 2973, 1594, 26871, 4410]"
502,"[3453, 2435, 1667, 189, 6975, 1791, 4956, 27193, 149, 45672]"
503,"[4409, 1667, 90945, 4956, 4410, 31083, 92198, 1179, 121469, 6588]"
504,"[4409, 1791, 7107, 113, 90945, 149, 6975, 173619, 198, 55278]"
505,"[6658, 82093, 3200, 5635, 3453, 55278, 4409, 4699, 4994, 2969]"
506,"[4506, 4409, 8511, 7839, 6588, 5241, 8507, 25940, 6658, 5602]"
507,"[324, 8912, 27193, 1816, 43919, 6658, 179073, 31083, 26871, 1594]"
508,"[1667, 1594, 27193, 493, 2973, 2435, 4699, 173619, 4410, 8511]"
509,"[90945, 4956, 4409, 1179, 6658, 4699, 5241, 3272, 7107, 1594]"
510,"[4994, 4956, 6658, 90945, 26453, 3310, 418, 1667, 31083, 8511]"
511,"[5241, 4410, 8511, 3925, 1199, 4956, 4409, 4156, 7107, 90945]"
512,"[90945, 198, 27193, 1667, 5220, 6975, 4410, 5612, 2435, 1594]"
513,"[4409, 1594, 1179, 5241, 149, 55278, 8131, 4410, 92198, 6588]"
514,"[90945, 4956, 4409, 4474, 6658, 1667, 2435, 31083, 2973, 5322]"
515,"[4956, 27193, 4409, 146730, 5241, 4410, 2252, 3310, 4474, 75]"
516,"[2973, 4409, 5241, 2435, 90945, 1791, 149, 1667, 31083, 3259]"
517,"[4409, 90945, 4956, 4410, 1667, 26887, 1791, 2435, 6658, 1179]"
518,"[3453, 7107, 493, 4956, 2570, 4409, 146730, 66943, 55294, 6724]"
519,"[1791, 26887, 4410, 4409, 82202, 90945, 55278, 26693, 5602, 4808]"
520,"[90945, 4410, 5209, 4409, 198, 6658, 1667, 5241, 26453, 4956]"
521,"[2435, 198, 6658, 40581, 5241, 8131, 536, 492, 496, 31083]"
522,"[90945, 2435, 4956, 5568, 6658, 1667, 26453, 4410, 4409, 4474]"
523,"[4409, 1667, 2435, 198, 121469, 90945, 4410, 4956, 6975, 26453]"
524,"[90945, 1667, 4409, 4410, 5568, 27193, 6975, 198, 2435, 26453]"
525,"[90945, 4410, 6658, 4409, 4474, 1667, 198, 5241, 1791, 4956]"
526,"[4956, 6658, 5241, 2969, 3194, 2435, 4409, 26453, 90945, 4474]"
527,"[4409, 4410, 4956, 4699, 418, 2435, 1667, 31083, 5241, 4994]"
528,"[90945, 4956, 26614, 6975, 55278, 493, 7762, 8016, 5103, 1791]"
529,"[1667, 198, 27193, 2435, 5843, 493, 146730, 90945, 3310, 4568]"
530,"[31083, 5220, 5241, 870, 198, 4409, 26453, 43919, 1594, 4410]"
531,"[1667, 89, 3259, 90945, 1791, 418, 198, 4409, 146730, 4699]"
532,"[90945, 4409, 26453, 1667, 4410, 27, 5074, 47725, 3310, 2973]"
533,"[4956, 4410, 90945, 2435, 5209, 4409, 26887, 26453, 47725, 6588]"
534,"[90945, 6658, 4409, 4956, 5241, 1667, 4410, 3259, 26887, 5209]"
535,"[3453, 1179, 4956, 31083, 4699, 2605, 66943, 6658, 2973, 1897]"
536,"[90945, 27193, 6711, 3310, 26453, 3046, 26871, 3606, 119068, 1667]"
537,"[90945, 5322, 1667, 4409, 198, 4956, 7107, 4410, 3259, 158398]"
538,"[3606, 7107, 5241, 4410, 43919, 8511, 55294, 5220, 6658, 198]"
539,"[1667, 3259, 40581, 6588, 5241, 5322, 198, 90945, 140038, 4410]"
540,"[4410, 2435, 1529, 26422, 90945, 2587, 1857, 418, 5241, 3453]"
541,"[90945, 8131, 5568, 4410, 31083, 4774, 1667, 43919, 6711, 40581]"
542,"[4410, 4956, 6658, 31083, 2435, 5322, 90945, 1594, 81791, 1857]"
543,"[4410, 4956, 2973, 4409, 90945, 4699, 1791, 55278, 3392, 6658]"
544,"[3310, 6658, 5074, 27790, 69304, 119068, 48696, 26422, 4994, 45672]"
545,"[4956, 1667, 45672, 4410, 4774, 8016, 5220, 31083, 6658, 26792]"
546,"[90945, 31083, 4956, 5241, 198, 1791, 2973, 4409, 4410, 141820]"
547,"[31083, 4409, 4956, 6658, 26453, 4699, 90945, 3699, 4410, 4156]"
548,"[2289, 4409, 6975, 198, 121469, 493, 7107, 4956, 7367, 31083]"
549,"[4410, 90945, 198, 4409, 8912, 173619, 3310, 27193, 479, 1594]"
550,"[4409, 4699, 7107, 26887, 2973, 6440, 149, 2969, 6975, 3310]"
551,"[4409, 6658, 90945, 2435, 4410, 1791, 6588, 26887, 1594, 55278]"
552,"[90945, 1667, 4956, 26453, 4410, 92198, 6975, 5568, 198, 5322]"
553,"[5322, 8511, 4994, 418, 161032, 340, 4956, 2435, 1791, 3259]"
554,"[119068, 3453, 5450, 5241, 6975, 4409, 198, 2318, 4410, 90945]"
555,"[90945, 1667, 4956, 4409, 2435, 6975, 4994, 6658, 56333, 1791]"
556,"[3259, 2435, 4994, 90945, 8511, 3606, 418, 26649, 26849, 4956]"
557,"[2973, 149, 5241, 1857, 31083, 6658, 5074, 4410, 43919, 1594]"
558,"[4410, 3259, 4409, 47725, 1791, 4956, 5450, 5568, 26453, 418]"
559,"[1667, 6975, 90945, 4410, 26453, 198, 2435, 4409, 27193, 8131]"
560,"[4409, 90945, 4956, 6658, 4410, 5322, 2435, 2318, 5231, 1227]"
561,"[4409, 90945, 6658, 2435, 4956, 1667, 3259, 418, 198, 1594]"
562,"[4409, 4956, 31083, 6658, 90945, 26453, 1453, 7107, 1667, 5241]"
563,"[4409, 4410, 90945, 1791, 2973, 6658, 4956, 5241, 8511, 2435]"
564,"[4409, 4410, 8511, 4956, 90945, 5241, 3310, 3925, 1227, 25927]"
565,"[6975, 1594, 1179, 26871, 2435, 198, 59369, 1173, 493, 3455]"
566,"[4410, 1594, 198, 4409, 1667, 90945, 40581, 6588, 6975, 55294]"
567,"[6658, 4956, 90945, 4409, 1179, 26453, 5241, 8511, 7762, 2435]"
568,"[6658, 1286, 27, 2570, 26453, 40581, 198, 6039, 4410, 4409]"
569,"[1857, 324, 333, 4410, 5178, 304, 43919, 119068, 6658, 5241]"
570,"[4409, 1667, 90945, 198, 4410, 6658, 6975, 26453, 27193, 2435]"
571,"[1667, 2973, 90945, 4410, 4409, 1791, 493, 31083, 5568, 6975]"
572,"[2435, 90945, 31083, 6658, 4956, 26453, 5241, 4409, 2289, 4410]"
573,"[6658, 90945, 2435, 4410, 4956, 1667, 3606, 4474, 4409, 198]"
574,"[1594, 8131, 4410, 5612, 324, 31083, 89, 1667, 5241, 2435]"
575,"[4409, 4410, 2435, 4956, 5241, 6588, 1791, 31083, 387, 3580]"
576,"[1791, 1464, 4409, 81791, 2435, 2969, 1484, 198, 263, 90945]"
577,"[4410, 90945, 6658, 1594, 4409, 418, 4994, 4956, 119068, 5074]"
578,"[340, 5322, 26649, 2435, 2587, 170705, 3109, 63853, 3259, 8511]"
579,"[4410, 55278, 6658, 1791, 90945, 2973, 113, 4699, 2435, 492]"
580,"[90945, 6658, 4410, 2435, 4956, 4409, 5568, 4474, 1594, 3606]"
581,"[4409, 1227, 92198, 198, 149, 493, 55278, 3029, 4410, 1667]"
582,"[6837, 3606, 6658, 4956, 7839, 2435, 5241, 911, 2940, 90945]"
583,"[26453, 4409, 8511, 90945, 31083, 26887, 3310, 911, 1179, 119068]"
584,"[5220, 90945, 6975, 31083, 27193, 43919, 5568, 1667, 870, 8131]"
585,"[3310, 90945, 4956, 198, 146730, 4409, 26453, 105801, 3259, 26693]"
586,"[90945, 1667, 4409, 4956, 6658, 2435, 198, 7107, 2289, 43919]"
587,"[6658, 7107, 4956, 4409, 55294, 121469, 4410, 2587, 2435, 31083]"
588,"[4410, 1667, 90945, 198, 7000, 40581, 1594, 4409, 89, 119068]"
589,"[31083, 4410, 90945, 4956, 1667, 198, 6975, 4409, 5241, 26453]"
590,"[90945, 6658, 4956, 418, 4409, 2435, 8511, 5568, 5322, 1453]"
591,"[4956, 198, 1667, 4699, 2973, 4410, 55080, 1179, 7449, 90945]"
592,"[2435, 4410, 1667, 198, 1594, 6975, 90945, 55278, 113, 4409]"
593,"[4409, 90945, 198, 7107, 6658, 1667, 7762, 4956, 2435, 26693]"
594,"[4956, 90945, 1667, 31083, 1594, 92198, 198, 5568, 4409, 4410]"
595,"[6658, 381, 2435, 26871, 1857, 43919, 39449, 1244, 8511, 5241]"
596,"[4409, 90945, 6658, 3259, 7107, 8511, 3310, 1791, 4956, 3606]"
597,"[6658, 2435, 4410, 1667, 4994, 90945, 56333, 5568, 4409, 2973]"
598,"[4410, 4409, 25825, 198, 1916, 173619, 7839, 5241, 2435, 1464]"
599,"[6658, 4409, 90945, 7107, 1453, 8511, 4410, 1667, 2435, 3453]"
600,"[4409, 4956, 6658, 1667, 90945, 4410, 2435, 158398, 5322, 2318]"
601,"[4409, 4410, 90945, 26453, 5241, 55278, 2435, 4956, 8016, 5450]"
602,"[90945, 198, 4409, 31083, 6975, 5322, 2435, 6658, 4956, 1179]"
603,"[4409, 4956, 2435, 4410, 7107, 418, 6658, 8511, 90945, 5241]"
604,"[1667, 6658, 493, 198, 2435, 26453, 4410, 119068, 492, 5438]"
605,"[90945, 6658, 2435, 1594, 4410, 4956, 1667, 3606, 6588, 1791]"
606,"[2435, 4410, 6975, 418, 1667, 119068, 56333, 4774, 4956, 90945]"
607,"[90945, 4409, 1667, 1594, 119068, 4956, 4410, 6658, 31083, 1244]"
608,"[90945, 4409, 6658, 4956, 1453, 4410, 5322, 1594, 3310, 1667]"
609,"[5103, 198, 4409, 5450, 2435, 4191, 5568, 90945, 6658, 4410]"
610,"[90945, 4409, 3606, 6658, 8511, 2435, 4410, 4956, 5241, 5209]"
