,itemIds
185,"[356, 1210, 318, 2571, 296, 7153, 1, 2959, 4226, 260, 593, 1198, 608, 1270, 2762, 1036, 1196, 2858, 4306, 1221, 150, 4993, 589, 110, 527, 1721, 3578, 2028, 5816, 858, 480, 6539, 1580, 2918, 2396, 1704, 6377, 2011, 1240, 3793, 1136, 4995, 1961, 780, 47, 1213, 58559, 7438, 5952, 1193, 5349, 1089, 1200, 8961, 2355, 457, 1197, 50, 4973, 364, 367, 1265, 4878, 1968, 924, 1682, 1073, 1291, 1258, 500, 541, 588, 1208, 2115, 597, 1214, 4963, 1206, 2628, 6874, 32, 592, 1307, 648, 344, 380, 79132, 2797, 60069, 2716, 1784, 48780, 5445, 153, 33794, 2987, 3147, 1610, 8636, 904]"
186,"[356, 1210, 318, 296, 260, 593, 1198, 608, 1196, 2571, 1270, 1036, 2959, 4226, 1, 110, 480, 589, 4306, 1240, 2762, 7153, 1580, 527, 1221, 150, 2858, 858, 780, 2918, 2028, 592, 2011, 1136, 1073, 1721, 47, 457, 4993, 367, 1291, 3578, 1200, 2797, 500, 1089, 50, 648, 2115, 364, 1968, 153, 590, 1961, 588, 6539, 1213, 1265, 2396, 1193, 3793, 1214, 597, 380, 924, 1307, 2987, 1197, 4995, 2628, 1610, 1704, 1206, 5349, 736, 32, 6377, 344, 541, 1682, 2716, 5816, 377, 551, 7438, 5952, 904, 1258, 4973, 1097, 2000, 2683, 58559, 1220, 165, 1917, 2355, 1208, 587, 1246]"
187,"[356, 1210, 318, 7153, 296, 4226, 593, 2959, 608, 2571, 260, 2762, 1196, 1198, 1036, 1221, 1, 1270, 527, 110, 2858, 4993, 3578, 589, 150, 2028, 480, 541, 1193, 1240, 1213, 858, 4306, 7438, 1580, 1200, 47, 50, 1704, 6539, 1089, 780, 4973, 1258, 5816, 5952, 4995, 6874, 1721, 2918, 2011, 457, 1136, 6377, 1291, 3793, 924, 5349, 8961, 1206, 58559, 367, 3147, 500, 1961, 5445, 4878, 364, 592, 597, 1968, 2628, 778, 1208, 33794, 1265, 1073, 79132, 2115, 648, 2797, 1214, 1246, 2396, 1682, 1610, 7361, 736, 377, 153, 2716, 380, 590, 5418, 4963, 32, 904, 48780, 32587, 60069]"
188,"[1210, 608, 356, 318, 296, 593, 260, 2959, 1, 1198, 1270, 480, 589, 1036, 2571, 1221, 2858, 4226, 1196, 780, 150, 2918, 367, 110, 47, 7153, 527, 2396, 904, 858, 1240, 4306, 457, 1580, 1089, 1213, 592, 2762, 648, 153, 1136, 1073, 364, 3578, 597, 2028, 32, 3793, 1197, 588, 50, 1721, 1307, 5816, 2011, 924, 2115, 1214, 1200, 1206, 1193, 551, 4993, 1265, 380, 500, 5349, 2987, 1704, 1291, 6539, 377, 1968, 2797, 231, 1208, 1961, 1610, 587, 2355, 344, 590, 1682, 7438, 2628, 6377, 4973, 8961, 2683, 1220, 595, 2502, 912, 736, 1258, 1784, 541, 3147, 6, 2997]"
189,"[356, 318, 7153, 2959, 296, 593, 1210, 2571, 4226, 260, 527, 1198, 1, 2762, 608, 4993, 58559, 1270, 1196, 2858, 5952, 4306, 589, 110, 150, 1221, 3578, 1036, 2028, 6539, 858, 79132, 480, 50, 7438, 1704, 6377, 1721, 5816, 47, 1193, 6874, 1580, 780, 4973, 33794, 364, 1213, 1240, 500, 457, 8961, 1136, 1291, 3147, 2011, 1200, 2918, 592, 60069, 541, 1089, 3793, 5445, 4995, 367, 1961, 1682, 5418, 32587, 380, 597, 48780, 7361, 5989, 5349, 4963, 231, 1206, 153, 165, 4878, 590, 68157, 344, 2628, 1968, 924, 1073, 1610, 4896, 648, 48516, 1258, 2396, 588, 32, 44191, 4011, 1197]"
19,"[356, 296, 1210, 318, 608, 593, 589, 1, 260, 110, 1270, 592, 2571, 480, 1198, 1196, 457, 150, 1036, 1580, 648, 780, 367, 153, 1240, 527, 380, 736, 344, 2959, 1073, 4226, 590, 1221, 2858, 364, 47, 2028, 597, 2918, 858, 50, 500, 2762, 32, 165, 588, 2797, 587, 1968, 2011, 1089, 1193, 377, 1214, 10, 1200, 2396, 185, 551, 1291, 2115, 1721, 1610, 231, 7153, 1213, 924, 4306, 1704, 2987, 1307, 2628, 733, 1136, 329, 1197, 904, 3578, 6, 3793, 2000, 541, 316, 1265, 349, 1206, 223, 4993, 2683, 208, 1220, 1097, 1961, 1391, 2716, 1208, 1917, 357, 1356]"
190,"[7153, 356, 318, 2959, 2571, 1210, 4226, 593, 296, 608, 1198, 2762, 260, 1221, 1, 4993, 527, 7438, 1270, 5816, 1036, 1196, 6539, 2858, 3578, 858, 58559, 4306, 6377, 589, 2028, 150, 1704, 1193, 110, 8961, 6874, 5952, 1240, 5445, 480, 79132, 1580, 780, 4995, 4973, 2011, 1721, 1200, 1136, 47, 2918, 541, 1089, 3793, 4963, 1213, 5349, 50, 1961, 33794, 1291, 1258, 457, 5989, 60069, 924, 4878, 367, 3147, 1206, 500, 364, 1682, 597, 1265, 48780, 1968, 5418, 2396, 8636, 592, 2115, 2628, 32587, 1208, 4896, 4011, 1214, 7361, 68157, 2716, 1246, 44191, 1073, 648, 904, 153, 231, 344]"
191,"[356, 150, 592, 296, 318, 110, 153, 380, 593, 480, 457, 344, 589, 50, 367, 161, 1, 165, 780, 587, 590, 597, 1210, 500, 316, 608, 47, 377, 292, 32, 185, 527, 736, 364, 329, 648, 349, 10, 208, 260, 21, 588, 434, 253, 300, 1196, 6, 231, 288, 2571, 1036, 539, 410, 1198, 440, 357, 4226, 1073, 339, 1270, 733, 2959, 454, 7153, 1580, 2762, 34, 1240, 595, 62, 2028, 25, 1721, 317, 1221, 551, 223, 586, 1291, 858, 1193, 36, 2858, 2011, 17, 39, 2115, 1610, 1136, 2918, 3, 442, 541, 104, 1089, 266, 788, 3793, 1200, 7438]"
192,"[356, 296, 110, 150, 480, 592, 380, 457, 318, 593, 153, 589, 344, 367, 590, 165, 597, 1, 47, 608, 50, 377, 500, 780, 185, 1210, 364, 10, 292, 588, 527, 316, 231, 161, 349, 329, 587, 648, 32, 736, 260, 208, 1036, 454, 1196, 1198, 2959, 2571, 288, 4226, 253, 2762, 434, 595, 1270, 6, 410, 1073, 733, 539, 1221, 1240, 2028, 357, 1580, 300, 317, 7153, 1721, 1193, 586, 34, 339, 1136, 551, 440, 858, 3578, 21, 2858, 1610, 2396, 2918, 1961, 4306, 1291, 62, 442, 3793, 4993, 1917, 1200, 2011, 1968, 223, 1704, 2115, 1089, 2987, 1265]"
193,"[356, 1210, 296, 7153, 2959, 318, 593, 2571, 4226, 260, 1, 527, 1198, 2762, 1196, 1270, 2858, 608, 589, 1036, 1221, 4993, 4306, 1193, 2028, 858, 3578, 110, 1240, 150, 6539, 1704, 480, 5952, 1580, 58559, 7438, 1721, 50, 47, 1089, 6377, 1213, 5816, 1200, 1291, 541, 780, 2011, 6874, 1136, 8961, 1961, 5445, 364, 79132, 2918, 4973, 3793, 4995, 1206, 500, 592, 457, 2628, 924, 1258, 3147, 2396, 1968, 1610, 367, 33794, 1208, 5349, 1682, 1214, 597, 60069, 2797, 1197, 648, 1265, 5418, 377, 1073, 7361, 590, 48780, 153, 588, 1917, 778, 1246, 32587, 4878, 380, 2115, 904, 1784]"
194,"[356, 1210, 318, 296, 608, 1270, 593, 260, 1198, 1, 2571, 1036, 1196, 2959, 480, 150, 589, 110, 780, 1580, 1221, 4226, 527, 1240, 858, 2858, 2762, 367, 2918, 2011, 592, 1073, 457, 364, 7153, 1200, 47, 50, 597, 153, 648, 1193, 1291, 2115, 541, 500, 2028, 1214, 924, 1258, 1721, 32, 1136, 1089, 380, 3793, 588, 344, 2396, 6539, 3578, 1213, 1206, 5816, 4306, 1968, 1961, 7438, 2797, 1197, 4993, 231, 165, 377, 2628, 1704, 551, 1208, 590, 1220, 2987, 904, 1265, 2683, 587, 1097, 736, 2716, 4973, 1307, 6377, 1246, 1682, 2355, 1610, 185, 595, 3147, 4995, 6874]"
195,"[1210, 356, 318, 296, 2571, 260, 2959, 1270, 608, 4226, 593, 1036, 1196, 2762, 1, 1221, 7153, 1198, 110, 589, 3578, 527, 480, 2028, 2858, 1240, 150, 1968, 1089, 2918, 1580, 1213, 2011, 1291, 47, 858, 4306, 780, 50, 2396, 1704, 1193, 1200, 7438, 1610, 1136, 3793, 1721, 1208, 457, 924, 5816, 541, 592, 500, 1214, 2628, 6539, 1206, 1307, 4993, 367, 1784, 648, 2797, 1961, 1258, 6377, 1265, 2115, 597, 904, 1073, 5952, 377, 380, 1682, 364, 4973, 2000, 8961, 1917, 2683, 1197, 32, 58559, 165, 587, 590, 2987, 5445, 2716, 5349, 344, 4995, 588, 1220, 2355, 153, 551]"
196,"[356, 318, 1210, 296, 2571, 7153, 593, 1, 608, 260, 1036, 2959, 110, 1198, 4226, 2762, 150, 1270, 589, 2028, 780, 527, 1196, 4306, 480, 1221, 2858, 457, 3578, 4993, 1580, 50, 7438, 47, 5816, 1240, 858, 592, 6539, 1704, 1193, 2011, 58559, 364, 2918, 3793, 1721, 5952, 6377, 344, 367, 153, 1136, 1961, 1200, 597, 1213, 1089, 8961, 648, 4973, 4963, 32, 380, 5445, 1968, 500, 541, 2396, 60069, 1214, 1265, 590, 6874, 4995, 1291, 924, 377, 3147, 1610, 1208, 5349, 1073, 736, 2115, 231, 165, 588, 2628, 1197, 1682, 1258, 79132, 1206, 2797, 5418, 2716, 587, 33794, 4022]"
197,"[356, 296, 318, 593, 1210, 2571, 260, 608, 1, 2959, 589, 7153, 4226, 1198, 110, 1270, 2762, 1036, 1196, 527, 150, 2858, 1221, 480, 780, 1240, 2028, 592, 457, 47, 50, 1580, 858, 1193, 1968, 367, 924, 500, 2011, 4306, 3578, 1200, 1089, 1704, 648, 2918, 4993, 1213, 1291, 1721, 153, 344, 364, 597, 6377, 7438, 2628, 3793, 1136, 58559, 2396, 6539, 1961, 541, 1214, 2115, 380, 2797, 5816, 377, 5445, 32, 1610, 590, 4973, 736, 165, 8961, 6874, 1073, 5952, 231, 588, 3147, 1784, 1917, 1197, 1265, 4995, 1258, 1682, 1307, 5349, 1208, 587, 1206, 4963, 1220, 2987, 551]"
198,"[356, 318, 1210, 296, 608, 593, 2959, 2571, 260, 4226, 2762, 1, 110, 7153, 1198, 1036, 1270, 1196, 1221, 589, 150, 527, 2858, 480, 780, 2028, 3578, 457, 47, 1580, 2918, 1240, 592, 1721, 1704, 858, 50, 4306, 364, 1193, 597, 4993, 367, 1213, 1291, 1136, 3793, 1089, 1200, 2115, 1961, 648, 5816, 380, 2011, 2396, 500, 344, 7438, 1265, 1968, 541, 6377, 6539, 2628, 153, 1610, 1258, 1214, 4973, 5952, 377, 924, 1206, 1073, 2797, 4995, 1682, 165, 5349, 587, 32, 736, 588, 2716, 1208, 3147, 590, 4963, 231, 58559, 1917, 1197, 8961, 5445, 2683, 1307, 551, 2987, 1784]"
199,"[356, 296, 318, 1210, 608, 2959, 593, 2571, 1, 2762, 1270, 260, 4226, 7153, 150, 1221, 1198, 527, 110, 589, 1196, 1036, 480, 2858, 47, 457, 2028, 50, 1193, 3578, 592, 780, 858, 1089, 2918, 1704, 1721, 1240, 597, 1213, 1136, 364, 1580, 380, 153, 4306, 4993, 3793, 2396, 367, 344, 500, 541, 2011, 1073, 6377, 1200, 7438, 648, 5816, 1610, 1291, 590, 6539, 377, 165, 1206, 1961, 904, 2628, 2115, 1968, 1265, 1682, 588, 1258, 1208, 5952, 587, 4973, 1784, 32, 231, 1214, 4995, 4963, 924, 58559, 8961, 1307, 3147, 736, 1197, 2683, 6874, 2797, 5349, 5445, 551, 1917]"
2,"[7153, 2571, 2959, 1210, 318, 356, 4226, 58559, 2762, 1198, 260, 79132, 593, 296, 4306, 4993, 5952, 1270, 858, 2858, 1196, 1221, 3578, 6539, 1704, 608, 5816, 4995, 1213, 527, 1, 6377, 2028, 33794, 1036, 8961, 6874, 7438, 1200, 589, 1721, 60069, 1580, 1089, 4973, 3147, 2011, 2918, 1291, 68157, 1136, 5445, 48780, 1193, 1240, 63082, 32587, 3793, 4878, 48516, 1682, 4896, 924, 1961, 480, 47, 5989, 5349, 110, 91529, 1968, 1258, 2628, 4963, 7361, 1206, 44191, 150, 5418, 778, 99114, 50, 4011, 904, 8636, 2355, 541, 1197, 2716, 780, 1610, 2396, 364, 500, 109487, 2706, 54286, 1265, 4022, 6365]"
20,"[356, 1210, 318, 1, 296, 4226, 7153, 2571, 2959, 593, 260, 1036, 1270, 2762, 4306, 1198, 1196, 150, 110, 2028, 608, 480, 589, 527, 1721, 3578, 1221, 4993, 2858, 5816, 7438, 2918, 1580, 6539, 1136, 6377, 858, 364, 1240, 780, 1704, 1073, 2011, 3793, 4973, 500, 1265, 1961, 1193, 367, 47, 1213, 58559, 4995, 457, 5349, 2396, 8961, 4963, 1682, 1089, 588, 344, 5952, 50, 32, 648, 6874, 1200, 153, 541, 380, 1968, 1291, 1208, 592, 597, 2797, 1214, 1258, 924, 3147, 377, 2987, 551, 1197, 60069, 1206, 1917, 5445, 79132, 2355, 4022, 2628, 1246, 3977, 2716, 5418, 587, 3114]"
200,"[356, 1210, 318, 296, 7153, 2571, 260, 593, 1, 2959, 4226, 608, 1198, 1270, 1036, 2762, 110, 1196, 150, 4306, 589, 3578, 1221, 2858, 1580, 2028, 527, 480, 4993, 5816, 7438, 1240, 780, 47, 2011, 6539, 5952, 6377, 2918, 858, 1721, 58559, 1704, 1291, 1213, 50, 4973, 1200, 3793, 364, 457, 592, 8961, 1136, 500, 4995, 367, 5349, 1968, 1193, 1961, 5445, 6874, 1089, 1073, 648, 4963, 597, 924, 1682, 541, 344, 2628, 2396, 1265, 3147, 153, 377, 380, 1258, 5418, 1610, 1214, 60069, 1206, 736, 2115, 4878, 33794, 1197, 588, 2797, 32, 1917, 4896, 231, 165, 32587, 590, 79132]"
201,"[356, 1210, 296, 318, 1, 593, 260, 608, 110, 1270, 150, 589, 480, 2571, 1198, 1036, 780, 1196, 527, 2959, 4226, 592, 367, 1240, 597, 1580, 7153, 1221, 457, 2762, 50, 47, 380, 2028, 500, 153, 344, 3578, 2858, 364, 1721, 590, 2011, 648, 2918, 4306, 858, 1193, 2396, 1968, 3793, 1136, 377, 1291, 32, 1961, 1073, 165, 588, 1089, 1200, 2797, 736, 1704, 4993, 1213, 587, 541, 231, 2115, 6377, 1214, 924, 7438, 1265, 2628, 5816, 6539, 1610, 1206, 1307, 1197, 551, 733, 2987, 5349, 10, 2683, 1258, 1917, 2716, 58559, 185, 5952, 5445, 1208, 1097, 4973, 1220, 1682]"
202,"[356, 1210, 296, 608, 318, 593, 1036, 1270, 480, 260, 110, 1196, 457, 592, 1, 1221, 589, 1198, 150, 527, 2571, 1240, 50, 2858, 590, 648, 1610, 2028, 2959, 1193, 153, 4226, 380, 1089, 780, 47, 2762, 2115, 2396, 597, 736, 587, 1968, 367, 1073, 377, 2797, 858, 1214, 1200, 1580, 1291, 165, 500, 32, 1307, 2918, 1208, 904, 1784, 10, 344, 3578, 6, 588, 2011, 1213, 541, 1136, 2000, 1206, 1220, 364, 924, 551, 1258, 1704, 733, 3793, 2987, 2628, 1265, 2683, 1721, 1246, 1961, 1234, 1954, 7153, 1197, 4306, 1356, 1097, 357, 912, 185, 231, 1682, 223, 349]"
203,"[356, 318, 296, 1210, 593, 2571, 1, 260, 150, 7153, 608, 110, 2959, 2762, 1198, 480, 1036, 4226, 589, 1270, 527, 1196, 780, 1221, 457, 47, 4306, 2028, 1580, 2858, 858, 367, 364, 4993, 592, 1240, 50, 3578, 1721, 380, 597, 500, 1704, 153, 1193, 344, 2918, 6377, 648, 2011, 590, 1136, 6539, 5952, 736, 377, 1200, 7438, 1291, 588, 1073, 165, 32, 2396, 58559, 5816, 1213, 1961, 3793, 231, 1968, 1089, 2628, 1265, 541, 5445, 587, 1610, 924, 4973, 8961, 5349, 6874, 3147, 1682, 4995, 1197, 2115, 551, 2987, 1206, 1214, 2797, 1258, 4963, 1208, 2716, 1220, 1307, 185]"
204,"[356, 7153, 2959, 2571, 1210, 318, 296, 593, 4226, 4306, 260, 4993, 1198, 2762, 608, 58559, 1, 1196, 527, 6539, 858, 2858, 1221, 3578, 1036, 5952, 1270, 6377, 5816, 2028, 7438, 589, 5445, 6874, 47, 1580, 8961, 1240, 4973, 110, 1193, 1704, 1136, 33794, 1721, 79132, 2011, 4995, 480, 1961, 1089, 1200, 50, 60069, 2918, 150, 3793, 780, 541, 3147, 1291, 5349, 1213, 1682, 68157, 7361, 5418, 32587, 4963, 500, 1265, 364, 48780, 1968, 457, 924, 4896, 2628, 5989, 44191, 367, 1206, 1208, 4878, 8636, 2396, 592, 1258, 597, 1610, 4011, 1197, 4022, 2797, 1214, 1246, 3949, 8360, 2355, 778]"
205,"[356, 1210, 7153, 2571, 318, 2959, 1, 260, 4226, 296, 2762, 593, 5816, 1270, 608, 1196, 1036, 1198, 4306, 3578, 2858, 1221, 858, 7438, 589, 1580, 4993, 2028, 1704, 110, 2011, 6539, 1721, 58559, 527, 5952, 1240, 3793, 150, 6377, 1291, 1213, 780, 480, 1200, 4973, 4896, 1193, 8961, 1136, 5445, 2918, 47, 2396, 4995, 79132, 924, 6874, 4963, 50, 33794, 5349, 2628, 1206, 1961, 364, 1089, 60069, 1258, 597, 1968, 367, 500, 1197, 1073, 541, 3147, 457, 1682, 5418, 2706, 5989, 48780, 1265, 1610, 2716, 648, 1214, 2355, 2683, 592, 32587, 8636, 4878, 1208, 68157, 4022, 1917, 2115, 7361]"
206,"[356, 1, 296, 318, 608, 110, 780, 150, 593, 592, 1210, 153, 457, 480, 589, 344, 590, 260, 380, 648, 1073, 1198, 367, 165, 736, 32, 50, 364, 597, 2571, 527, 1270, 1036, 47, 2959, 377, 231, 588, 1196, 587, 500, 185, 1221, 7153, 4226, 316, 1580, 733, 208, 62, 2762, 10, 2028, 1240, 2858, 595, 2918, 1721, 1193, 1136, 6, 253, 858, 161, 3578, 357, 4993, 25, 329, 410, 2011, 4306, 292, 2396, 7438, 551, 539, 104, 1291, 1246, 349, 288, 3793, 5349, 1200, 1968, 1610, 1265, 541, 6539, 1356, 1213, 1961, 924, 2115, 1917, 1704, 1197, 6377, 6874]"
207,"[296, 356, 318, 1210, 608, 1, 2959, 527, 2571, 2858, 260, 589, 593, 1036, 2762, 780, 50, 1221, 4226, 1270, 1198, 7153, 480, 110, 2028, 1580, 150, 1196, 367, 153, 648, 1208, 457, 2396, 1240, 587, 364, 592, 924, 858, 32, 1193, 2011, 344, 1089, 1610, 2918, 1136, 380, 1721, 500, 2115, 47, 2797, 1213, 377, 1214, 4306, 1704, 551, 590, 5816, 541, 1073, 597, 736, 1265, 3793, 3578, 1307, 6539, 588, 2628, 1784, 4993, 10, 1206, 2683, 1197, 1968, 231, 1517, 7438, 904, 3147, 5445, 165, 1220, 5952, 733, 2987, 6, 1246, 1200, 1961, 2000, 595, 6377, 16, 1080]"
208,"[356, 296, 1210, 318, 593, 608, 110, 2571, 1, 589, 2959, 260, 150, 480, 457, 1196, 527, 1198, 2762, 7153, 1270, 4226, 592, 780, 380, 1036, 50, 2028, 1221, 153, 1580, 47, 1240, 367, 344, 597, 4306, 2858, 1721, 165, 858, 364, 5816, 3578, 590, 500, 377, 1089, 1193, 588, 3793, 1961, 2628, 648, 2011, 1291, 2918, 6539, 1213, 4993, 1704, 1136, 5952, 1610, 587, 231, 2396, 1200, 541, 58559, 1073, 736, 1214, 6377, 32, 1206, 1265, 7438, 5445, 1968, 2115, 10, 3147, 1208, 6874, 733, 8961, 5349, 1917, 551, 1682, 4973, 1197, 924, 316, 1220, 4963, 1246, 4995, 904]"
209,"[356, 7153, 2959, 1210, 593, 318, 2571, 4226, 296, 260, 1198, 2762, 4993, 1, 608, 2858, 1196, 3578, 527, 58559, 1036, 5952, 589, 1221, 6539, 1270, 2028, 4306, 858, 7438, 150, 1721, 110, 480, 1193, 1704, 79132, 1291, 6874, 5816, 1136, 6377, 50, 1580, 1240, 47, 4995, 1200, 2918, 8961, 1961, 541, 780, 3793, 364, 4973, 1213, 33794, 60069, 1089, 457, 2011, 5349, 500, 1206, 1682, 48780, 4878, 1258, 367, 1073, 5445, 32587, 592, 3147, 2628, 924, 5418, 4963, 68157, 597, 2396, 1968, 2716, 1246, 1265, 7361, 2115, 231, 4896, 5989, 377, 153, 1214, 588, 44191, 48516, 778, 344, 4011]"
21,"[7153, 356, 2571, 1210, 318, 2959, 260, 296, 4226, 1, 593, 2762, 4993, 1198, 58559, 6539, 4306, 7438, 3578, 1270, 1196, 5952, 5816, 6377, 608, 8961, 1036, 6874, 589, 1580, 1221, 2858, 1240, 4973, 858, 527, 2028, 1291, 1721, 60069, 1200, 33794, 5445, 2011, 150, 1704, 3793, 110, 79132, 5989, 4963, 5418, 4896, 47, 1136, 2918, 1961, 2628, 541, 1193, 5349, 480, 8636, 4995, 500, 780, 1213, 1089, 924, 364, 32587, 50, 4878, 1682, 367, 1968, 2706, 8360, 51255, 1258, 63082, 48780, 1214, 2115, 1265, 44191, 597, 7361, 1206, 68157, 30793, 592, 4886, 3147, 59315, 1073, 5218, 2396, 4022, 3977]"
210,"[7153, 356, 2571, 1210, 2959, 318, 58559, 4993, 260, 4226, 593, 1198, 296, 4306, 1, 2762, 1196, 608, 1270, 3578, 5816, 6539, 5952, 79132, 2858, 60069, 7438, 1036, 858, 8961, 1221, 6377, 4995, 2028, 6874, 589, 1704, 33794, 4973, 527, 1136, 1200, 2011, 48780, 1193, 3793, 541, 4896, 150, 1721, 1580, 5445, 110, 4878, 1240, 68157, 1682, 3147, 780, 5418, 480, 1089, 1291, 47, 4963, 32587, 50, 44191, 5349, 1213, 2918, 5989, 1961, 6365, 8636, 1206, 7361, 63082, 924, 59315, 1968, 364, 1258, 1197, 1265, 2628, 4022, 367, 2324, 2396, 4011, 1246, 2716, 48516, 5618, 8360, 1214, 69122, 500, 457]"
211,"[356, 7153, 1210, 318, 296, 4226, 2571, 2959, 593, 1, 260, 608, 1198, 2762, 1036, 1196, 4993, 1270, 1221, 3578, 4306, 527, 2858, 2028, 589, 858, 58559, 110, 7438, 6539, 6377, 5816, 150, 480, 780, 1240, 1193, 5952, 1580, 47, 2011, 1704, 1136, 50, 4995, 79132, 1721, 2918, 6874, 5445, 1200, 1213, 8961, 364, 1291, 500, 1961, 3793, 541, 60069, 367, 1089, 5349, 33794, 457, 3147, 4973, 5418, 32587, 924, 48780, 1073, 1610, 592, 4963, 648, 1968, 4878, 1265, 1258, 32, 1682, 5989, 597, 4896, 1206, 2628, 2396, 1246, 153, 1197, 4022, 2797, 1917, 736, 231, 7361, 377, 344, 1214]"
212,"[7153, 356, 2959, 1210, 318, 2571, 4226, 58559, 4993, 593, 296, 1198, 260, 6539, 608, 1, 4306, 6874, 2762, 5952, 7438, 6377, 3578, 8961, 1196, 1036, 60069, 858, 527, 5816, 79132, 1270, 1221, 589, 1721, 2858, 2028, 4973, 1240, 110, 4995, 1136, 1704, 1580, 2918, 1961, 1291, 5445, 3793, 33794, 541, 150, 1200, 47, 480, 780, 364, 2011, 32587, 5349, 1213, 1193, 4896, 1089, 48780, 68157, 4878, 5418, 59315, 50, 5989, 4963, 8636, 924, 1682, 44191, 500, 2628, 1258, 8360, 3147, 69122, 4011, 63082, 1968, 1073, 367, 48516, 1265, 1220, 7361, 778, 2355, 4022, 2396, 1206, 51255, 457, 2706, 30793]"
213,"[356, 1210, 7153, 2571, 318, 4226, 296, 2959, 593, 1, 260, 1198, 608, 2762, 1036, 1196, 1270, 589, 1221, 858, 4993, 527, 4306, 3578, 6539, 2858, 110, 1240, 480, 58559, 1580, 7438, 5952, 6377, 2028, 5816, 2918, 1721, 150, 780, 1291, 1193, 47, 1213, 50, 1200, 6874, 2011, 3793, 457, 500, 541, 1704, 367, 1136, 4995, 1961, 364, 8961, 924, 1089, 592, 33794, 2628, 4973, 79132, 2115, 5445, 597, 2396, 1197, 153, 1073, 2716, 648, 231, 344, 1682, 1258, 5349, 1610, 1206, 60069, 590, 1214, 1968, 377, 2797, 5418, 2987, 32, 4963, 1265, 1208, 904, 32587, 736, 3147, 4878, 380]"
214,"[356, 318, 1, 780, 1210, 608, 296, 110, 150, 648, 593, 2571, 260, 736, 480, 589, 1198, 153, 1073, 457, 592, 7153, 1270, 527, 47, 32, 2959, 165, 364, 1036, 344, 1240, 231, 367, 597, 380, 4226, 587, 590, 2762, 500, 1580, 1196, 104, 377, 1221, 2028, 2918, 50, 2011, 733, 3578, 316, 62, 588, 4306, 1721, 10, 1136, 858, 7438, 6539, 5816, 185, 2858, 3793, 6377, 58559, 208, 5445, 4993, 1704, 788, 161, 5349, 1610, 1291, 1193, 1213, 2115, 4963, 8961, 5952, 1968, 541, 3, 6, 329, 1200, 1246, 6874, 551, 924, 1265, 25, 586, 410, 1961, 539, 2396]"
215,"[356, 318, 1210, 296, 7153, 593, 2571, 2959, 260, 608, 2762, 1198, 4226, 2858, 1196, 589, 1221, 527, 1270, 1036, 110, 1, 4993, 858, 1193, 2028, 150, 480, 3578, 1200, 47, 1704, 1240, 1089, 4306, 50, 780, 6539, 5952, 1580, 5816, 1136, 58559, 1721, 2011, 7438, 3793, 1961, 1968, 2918, 541, 1291, 1213, 457, 6377, 4995, 592, 8961, 2396, 2115, 367, 364, 1214, 1208, 1258, 1206, 2628, 500, 1682, 924, 3147, 79132, 4878, 6874, 4973, 5349, 1197, 588, 1265, 1246, 597, 1610, 5445, 33794, 380, 648, 60069, 32, 165, 2716, 590, 153, 1307, 4963, 7361, 344, 904, 377, 48780, 1073]"
216,"[1210, 356, 608, 318, 2571, 296, 1270, 1196, 260, 593, 1036, 1198, 2959, 1221, 2918, 4226, 1, 480, 2762, 589, 110, 2858, 1580, 1240, 1073, 858, 150, 3578, 780, 1136, 592, 2396, 457, 527, 2028, 2115, 1291, 3793, 1213, 4306, 7153, 551, 1089, 648, 367, 1193, 2987, 904, 1200, 47, 500, 364, 1721, 597, 50, 1197, 1682, 2011, 4993, 1968, 2797, 2628, 153, 2716, 5816, 1265, 924, 1214, 380, 588, 590, 1307, 7438, 1206, 1704, 6539, 1220, 1610, 1961, 5349, 587, 2683, 1258, 1208, 32, 4973, 541, 344, 377, 6377, 2000, 5952, 2355, 736, 1954, 165, 3147, 2054, 1246, 231]"
217,"[356, 608, 296, 457, 592, 480, 318, 153, 780, 110, 1210, 344, 589, 380, 593, 648, 367, 1270, 590, 736, 1, 1240, 150, 260, 1036, 597, 1198, 50, 1196, 165, 47, 1580, 587, 733, 500, 377, 32, 10, 527, 2028, 329, 6, 349, 2571, 231, 185, 1968, 2011, 2115, 2396, 1073, 1089, 1214, 588, 1221, 364, 1610, 2797, 551, 1307, 2918, 316, 3, 2762, 2959, 858, 292, 357, 161, 1213, 2628, 440, 1193, 208, 1200, 2858, 1356, 539, 2000, 3793, 4226, 1917, 1136, 1208, 924, 904, 223, 541, 317, 21, 1391, 1265, 1784, 2987, 410, 2683, 288, 253, 552, 1954]"
218,"[356, 318, 1210, 2959, 296, 608, 593, 4226, 260, 1198, 2571, 2762, 7153, 1221, 1036, 1196, 1, 110, 2858, 589, 527, 1270, 480, 150, 780, 1721, 2028, 4306, 47, 2918, 858, 1240, 1580, 1136, 364, 4993, 1704, 3793, 1089, 4973, 3578, 457, 6539, 500, 2396, 1193, 2011, 7438, 1200, 1213, 1961, 6377, 5349, 5952, 2628, 592, 50, 1073, 5816, 367, 1291, 924, 2115, 1265, 1214, 1258, 4995, 380, 597, 1682, 1968, 588, 153, 1610, 344, 541, 58559, 2987, 8961, 1917, 377, 648, 2716, 1206, 1197, 8636, 231, 2706, 1208, 2683, 3147, 2797, 2355, 5445, 6874, 1307, 4963, 736, 904, 32]"
