userId,itemIds,top-50 scores
83,"[318, 2571, 2959, 356, 593, 260, 296, 527, 858, 110, 480, 1196, 364, 4993, 47, 7153, 3578, 150, 1198, 2858, 608, 1270, 5952, 50, 648, 780, 589, 588, 32, 4226, 1, 2762, 7361, 58559, 2028, 4306, 4886, 1580, 457, 1210, 6539, 7438, 79132, 1704, 377, 590, 6377, 231, 2628, 8961]","[4.916049, 4.848556, 4.838869, 4.7510757, 4.662677, 4.613755, 4.5843444, 4.5679965, 4.4552255, 4.4427166, 4.431249, 4.398883, 4.373191, 4.3662467, 4.3625865, 4.3465214, 4.298236, 4.2802467, 4.2643733, 4.2413344, 4.239704, 4.2296124, 4.2135057, 4.1908526, 4.1838603, 4.1676955, 4.1527615, 4.1518292, 4.145649, 4.1454544, 4.111299, 4.107254, 4.105477, 4.097108, 4.0899706, 4.073196, 4.069175, 4.066777, 4.061352, 4.060771, 4.0533023, 4.037695, 4.022052, 3.9742682, 3.9592226, 3.958997, 3.9480796, 3.947647, 3.9434612, 3.9229603]"
84,"[593, 457, 590, 380, 150, 296, 592, 480, 300, 597, 260, 780, 588, 527, 608, 32, 318, 454, 356, 539, 316, 10, 377, 110, 153, 349, 36, 21, 47, 25, 161, 1197, 367, 357, 2571, 141, 587, 648, 858, 440, 337, 253, 500, 1, 736, 165, 2858, 34, 1210, 39]","[4.0607095, 4.026314, 3.9990947, 3.9658823, 3.9243882, 3.9221253, 3.885638, 3.8814228, 3.8303683, 3.8206902, 3.8123806, 3.809456, 3.8017862, 3.8015635, 3.7968185, 3.7516835, 3.7472916, 3.7431924, 3.7342627, 3.721827, 3.7155333, 3.704655, 3.69969, 3.696607, 3.6927135, 3.6850374, 3.6838076, 3.6810808, 3.6782818, 3.6681674, 3.6616054, 3.6283221, 3.6283216, 3.6098275, 3.609694, 3.6083155, 3.598192, 3.5860531, 3.5743015, 3.5493941, 3.541261, 3.538765, 3.523124, 3.5214982, 3.5206103, 3.5023665, 3.4981415, 3.4953768, 3.493502, 3.493235]"
85,"[260, 480, 457, 380, 356, 150, 593, 2571, 318, 780, 300, 110, 2858, 316, 1183, 1358, 1584, 367, 588, 592, 39, 608, 597, 2959, 590, 527, 1704, 1196, 1210, 858, 648, 357, 296, 904, 21, 32, 17, 589, 5060, 47, 2396, 1270, 1214, 1500, 1197, 10, 377, 1304, 509, 2028]","[1.9653822, 1.8876703, 1.8870811, 1.879949, 1.8766131, 1.8732945, 1.8721559, 1.8720174, 1.8707744, 1.8591216, 1.8536748, 1.8441392, 1.8434653, 1.8378464, 1.8281624, 1.8226972, 1.8219161, 1.8161938, 1.814608, 1.8131279, 1.81259, 1.8082875, 1.8080432, 1.7993606, 1.7926356, 1.7913717, 1.787278, 1.7774614, 1.7756761, 1.7727368, 1.7713205, 1.7666204, 1.759035, 1.7480186, 1.7475903, 1.7437673, 1.739641, 1.7392151, 1.7385392, 1.7293147, 1.7280247, 1.7272142, 1.7259413, 1.7239884, 1.7225444, 1.7195313, 1.7153969, 1.7136451, 1.7133447, 1.7047595]"
86,"[318, 2571, 2959, 356, 593, 260, 296, 527, 480, 110, 1196, 858, 47, 364, 150, 4993, 7153, 3578, 1270, 608, 1198, 2858, 50, 648, 780, 589, 588, 32, 1580, 5952, 1, 4306, 2762, 457, 2028, 7361, 4226, 1210, 4886, 6539, 58559, 7438, 2628, 6377, 79132, 1704, 590, 231, 367, 377]","[4.86642, 4.860648, 4.844208, 4.7635784, 4.621884, 4.5876265, 4.562342, 4.479189, 4.4435353, 4.4192233, 4.4129553, 4.398048, 4.375582, 4.327215, 4.31048, 4.292542, 4.268492, 4.2631917, 4.259601, 4.256793, 4.254619, 4.243466, 4.19832, 4.1900187, 4.177924, 4.1501327, 4.142623, 4.140599, 4.1398993, 4.1373663, 4.1129303, 4.0972466, 4.0962925, 4.0922093, 4.07352, 4.0687227, 4.0618052, 4.053729, 4.048426, 4.046776, 4.028592, 4.0220423, 4.0161953, 4.0032344, 3.9946537, 3.9778414, 3.955391, 3.9450195, 3.9333363, 3.9296153]"
87,"[318, 2571, 2959, 356, 593, 260, 527, 296, 480, 110, 1196, 858, 47, 150, 608, 364, 780, 648, 588, 2858, 1270, 3578, 32, 1198, 1, 589, 457, 4993, 50, 2028, 2762, 1210, 7153, 5952, 2628, 1580, 1197, 590, 4226, 1214, 367, 4306, 377, 1704, 7361, 4886, 1036, 592, 7438, 10]","[3.7489696, 3.7355347, 3.6870089, 3.6686242, 3.6062388, 3.597913, 3.5407689, 3.5397298, 3.52868, 3.490039, 3.4342449, 3.4199882, 3.3873615, 3.3782225, 3.3680704, 3.3529456, 3.3458617, 3.344057, 3.3178275, 3.3136642, 3.2854345, 3.2785642, 3.271478, 3.2649367, 3.2467701, 3.2368221, 3.2331846, 3.2322626, 3.228916, 3.202245, 3.189257, 3.1843846, 3.1790273, 3.1736555, 3.1612587, 3.1465285, 3.1434054, 3.141577, 3.137216, 3.1262374, 3.1244452, 3.1116195, 3.1112287, 3.1020648, 3.0837088, 3.078835, 3.0674818, 3.063095, 3.0628226, 3.056897]"
88,"[2959, 2571, 318, 356, 260, 593, 527, 296, 1196, 7153, 4993, 858, 1270, 3578, 1198, 480, 5952, 47, 110, 2858, 364, 608, 1580, 150, 58559, 50, 4306, 79132, 648, 6539, 1, 4226, 4886, 2762, 1210, 2028, 32, 7438, 589, 780, 7361, 6377, 588, 2628, 8961, 4963, 2329, 457, 1291, 33794]","[4.1463857, 4.14267, 4.0656247, 4.0467463, 3.8904586, 3.8655446, 3.8251097, 3.782235, 3.781772, 3.756198, 3.7445543, 3.741134, 3.677248, 3.6587944, 3.6521347, 3.6366656, 3.6345751, 3.6237037, 3.6193047, 3.6071525, 3.5769553, 3.5674348, 3.5640154, 3.556132, 3.5463984, 3.5166783, 3.509797, 3.495675, 3.490887, 3.4850194, 3.4793477, 3.4538033, 3.4497535, 3.440985, 3.4394786, 3.4381597, 3.4319627, 3.4315903, 3.4310286, 3.430451, 3.4279768, 3.4279654, 3.3791268, 3.3748946, 3.3722851, 3.3666623, 3.3367624, 3.3124497, 3.311929, 3.3089616]"
89,"[65230, 131013, 119141, 73319, 88785, 104211, 102481, 111617, 108156, 84944, 87869, 64032, 78637, 95167, 92259, 93326, 74946, 81229, 167018, 81537, 94677, 53460, 68793, 78469, 127052, 86833, 95543, 69757, 49286, 116817, 26184, 59784, 80860, 99117, 97836, 82854, 119155, 96110, 59258, 109374, 129354, 27826, 113453, 56367, 56587, 73106, 153408, 169912, 86882, 130452]","[2.5657365, 2.487952, 2.4848893, 2.4233685, 2.4141152, 2.3315032, 2.2822316, 2.280565, 2.2257745, 2.2005749, 2.199933, 2.1922874, 2.1814208, 2.1724026, 2.167141, 2.1575694, 2.149615, 2.1431422, 2.1430287, 2.1426802, 2.1381772, 2.1376677, 2.133058, 2.1190844, 2.1141877, 2.1078236, 2.08834, 2.0843465, 2.0796006, 2.0785682, 2.0718267, 2.0569425, 2.0504222, 2.045533, 2.0429852, 2.0405898, 2.034985, 2.0317698, 2.0130405, 2.0070937, 2.0026567, 2.0009654, 1.9971396, 1.9953668, 1.9940913, 1.9896139, 1.9850744, 1.9847691, 1.9845722, 1.9825048]"
90,"[380, 457, 141, 592, 590, 300, 593, 780, 480, 260, 25, 32, 36, 316, 608, 153, 150, 21, 10, 95, 454, 349, 648, 357, 588, 253, 296, 597, 367, 356, 110, 377, 736, 329, 161, 539, 165, 62, 318, 7, 47, 292, 337, 474, 1, 527, 733, 39, 235, 17]","[2.5982163, 2.584732, 2.5660534, 2.5277734, 2.5270493, 2.5115924, 2.5014696, 2.4955378, 2.4937038, 2.4878561, 2.4878056, 2.4707925, 2.4673789, 2.4595065, 2.4557457, 2.446376, 2.4397707, 2.4352884, 2.433724, 2.4227166, 2.3954692, 2.3945913, 2.3849459, 2.380412, 2.379502, 2.366327, 2.3589857, 2.350389, 2.346771, 2.3396196, 2.3389852, 2.3351846, 2.3269608, 2.3259084, 2.3237448, 2.314337, 2.3134758, 2.3053663, 2.303318, 2.300714, 2.2979486, 2.2781188, 2.2769628, 2.2743702, 2.262985, 2.2567565, 2.2535622, 2.2491565, 2.2445765, 2.2317219]"
91,"[356, 480, 150, 260, 780, 588, 2571, 648, 318, 110, 2959, 296, 457, 593, 1270, 592, 32, 10, 47, 316, 608, 1196, 590, 858, 527, 1, 367, 380, 589, 1197, 1210, 50, 377, 597, 1198, 1214, 153, 2683, 736, 1580, 364, 3578, 733, 39, 2628, 2028, 165, 586, 410, 2858]","[3.9262786, 3.8633287, 3.861568, 3.7984595, 3.774558, 3.7555866, 3.748779, 3.737654, 3.7293267, 3.724915, 3.7184076, 3.7045279, 3.699638, 3.6926248, 3.6702802, 3.6624992, 3.6606479, 3.65188, 3.6280975, 3.6191406, 3.5837996, 3.5784507, 3.5748355, 3.5651746, 3.5491443, 3.5436358, 3.5319428, 3.528525, 3.5096462, 3.4888902, 3.48413, 3.4750829, 3.470622, 3.4691665, 3.4583716, 3.457555, 3.454924, 3.4245808, 3.4174116, 3.4070103, 3.3979263, 3.3923893, 3.389839, 3.3838081, 3.382504, 3.3715606, 3.3711433, 3.3660235, 3.359558, 3.3541222]"
92,"[2571, 318, 2959, 356, 260, 593, 296, 527, 1196, 858, 480, 608, 110, 47, 150, 364, 648, 780, 2858, 1270, 1, 1198, 4993, 32, 50, 588, 3578, 7153, 5952, 1210, 4306, 1580, 457, 2762, 4886, 589, 367, 2028, 1197, 2628, 4226, 7361, 377, 6377, 58559, 7438, 6539, 79132, 1704, 10]","[3.8678114, 3.8380938, 3.8066072, 3.7903204, 3.6769092, 3.6474323, 3.643549, 3.6204925, 3.5362368, 3.5073853, 3.473911, 3.4726639, 3.4598234, 3.4561884, 3.4524195, 3.4304166, 3.4115214, 3.3869245, 3.3789158, 3.3778887, 3.3507218, 3.3414142, 3.3332665, 3.3244007, 3.323775, 3.3141365, 3.3084364, 3.2973678, 3.273733, 3.266425, 3.2516606, 3.2512994, 3.2399375, 3.2216058, 3.2206326, 3.2148144, 3.2045765, 3.204561, 3.1884334, 3.1882582, 3.171805, 3.169228, 3.1678903, 3.1589346, 3.1488633, 3.1394196, 3.133675, 3.120574, 3.1177893, 3.1039083]"
93,"[318, 356, 2571, 260, 296, 480, 593, 2959, 150, 527, 648, 110, 780, 588, 47, 1196, 457, 32, 608, 858, 1, 364, 10, 592, 367, 380, 590, 1198, 165, 50, 316, 589, 1210, 153, 1270, 2858, 377, 1580, 231, 3578, 253, 2628, 208, 1197, 736, 2762, 344, 4993, 2028, 7153]","[4.7332435, 4.7301636, 4.673335, 4.631614, 4.5893764, 4.586036, 4.576801, 4.559619, 4.523548, 4.479086, 4.4751496, 4.461317, 4.440396, 4.4187083, 4.3913293, 4.3651695, 4.340805, 4.317463, 4.300648, 4.2987676, 4.2920504, 4.2861433, 4.266038, 4.2621093, 4.239767, 4.221006, 4.2205215, 4.196665, 4.1942897, 4.172214, 4.1667995, 4.1630845, 4.133883, 4.1337667, 4.126929, 4.115842, 4.107748, 4.081264, 4.0713644, 4.0587554, 4.049367, 4.014962, 4.0044904, 3.9923344, 3.987431, 3.9645967, 3.938456, 3.93775, 3.92474, 3.9211984]"
94,"[318, 356, 480, 150, 296, 593, 110, 588, 527, 2571, 260, 590, 592, 47, 457, 32, 364, 380, 780, 648, 10, 208, 2959, 165, 367, 589, 608, 1, 377, 316, 253, 153, 858, 1196, 231, 344, 50, 597, 410, 1198, 292, 1270, 1210, 2858, 500, 539, 329, 595, 185, 161]","[4.582219, 4.556369, 4.4893665, 4.488742, 4.4579415, 4.4491644, 4.407932, 4.3823094, 4.351091, 4.345765, 4.3422184, 4.3178906, 4.2850833, 4.2808256, 4.2627525, 4.2432957, 4.22641, 4.2178454, 4.1830916, 4.1747274, 4.1706467, 4.165284, 4.157203, 4.1324916, 4.1051188, 4.10323, 4.0996013, 4.083164, 4.069541, 4.0646544, 4.0224533, 3.9984295, 3.9891899, 3.9868207, 3.9725256, 3.971404, 3.952758, 3.8921692, 3.8590665, 3.8446841, 3.8440166, 3.8340757, 3.8331864, 3.8291633, 3.8089, 3.8082585, 3.808112, 3.805737, 3.8049874, 3.7989447]"
95,"[318, 2571, 2959, 260, 593, 356, 480, 296, 527, 1196, 110, 858, 608, 2858, 150, 47, 589, 780, 1270, 588, 364, 648, 457, 1198, 1197, 32, 50, 2628, 4993, 2762, 2028, 1580, 3578, 1, 1210, 1704, 590, 1214, 4306, 367, 1200, 5952, 7153, 377, 1089, 1240, 4226, 6377, 541, 7361]","[4.6836543, 4.6804295, 4.576843, 4.5671334, 4.5360775, 4.5156984, 4.460581, 4.4182835, 4.3598924, 4.2880635, 4.275477, 4.272107, 4.2717314, 4.2339716, 4.1933727, 4.1879253, 4.1423936, 4.1160564, 4.1110363, 4.105925, 4.0886335, 4.082545, 4.065522, 4.0649557, 4.0618577, 4.0563636, 4.0556636, 4.0098844, 4.008286, 3.9926155, 3.99261, 3.9828706, 3.9738176, 3.9715176, 3.9634924, 3.937946, 3.935227, 3.924971, 3.8995402, 3.893945, 3.8595269, 3.8555057, 3.8552644, 3.849941, 3.848539, 3.8448598, 3.8437178, 3.8396704, 3.8379774, 3.8355794]"
96,"[318, 356, 2571, 593, 260, 527, 296, 480, 2959, 150, 110, 858, 588, 47, 608, 1196, 780, 457, 648, 32, 590, 364, 589, 2858, 50, 1, 1270, 1198, 377, 367, 592, 1210, 3578, 597, 1197, 10, 2762, 2028, 380, 1214, 1704, 316, 2628, 4993, 1580, 231, 7153, 5952, 1089, 165]","[4.3963294, 4.3770037, 4.363786, 4.3343425, 4.2896237, 4.281175, 4.2703476, 4.243753, 4.2287555, 4.174287, 4.1542425, 4.0988355, 4.0851574, 4.0605884, 4.028167, 4.0241346, 4.0223627, 4.009512, 3.988219, 3.9832196, 3.9800055, 3.9799578, 3.9478407, 3.9173234, 3.9046054, 3.8971329, 3.8834565, 3.874544, 3.853439, 3.8496041, 3.84269, 3.8420026, 3.8397667, 3.8266451, 3.8155396, 3.808217, 3.7798798, 3.769409, 3.7635763, 3.7583983, 3.742204, 3.7008493, 3.6974535, 3.6750007, 3.6713228, 3.665497, 3.6535141, 3.6286383, 3.6249108, 3.6201706]"
97,"[2959, 2571, 318, 356, 593, 260, 296, 1196, 110, 480, 527, 858, 3578, 1270, 1198, 4993, 364, 7153, 47, 150, 648, 1580, 608, 2858, 780, 5952, 588, 50, 1, 2028, 2762, 589, 2628, 4306, 32, 4886, 457, 7361, 1210, 7438, 58559, 6377, 79132, 4226, 6539, 4963, 231, 2329, 8961, 367]","[4.074847, 4.0546203, 4.016514, 3.965063, 3.8002903, 3.789869, 3.7675974, 3.6921885, 3.6658657, 3.664802, 3.663166, 3.6591978, 3.6078649, 3.6010914, 3.586537, 3.5848198, 3.5842025, 3.583548, 3.5807364, 3.5576193, 3.549636, 3.5135875, 3.5130386, 3.5073156, 3.50506, 3.481466, 3.4747467, 3.4713566, 3.426869, 3.4188895, 3.418536, 3.4180586, 3.4136302, 3.402991, 3.3975573, 3.394561, 3.390218, 3.3739583, 3.3708303, 3.3696165, 3.354003, 3.3500192, 3.3486767, 3.3369315, 3.336799, 3.321875, 3.3177388, 3.2904007, 3.2844422, 3.2827916]"
98,"[2959, 318, 2571, 356, 79132, 7153, 58559, 593, 527, 296, 4993, 364, 260, 1196, 858, 4306, 1270, 3578, 110, 5952, 1198, 47, 7361, 4886, 4226, 480, 6539, 8961, 1580, 6377, 150, 4963, 608, 2858, 7438, 1, 33794, 4896, 648, 50, 1704, 60069, 2028, 6874, 588, 2762, 780, 4995, 1210, 32]","[4.661287, 4.6349325, 4.6280756, 4.5769444, 4.3047633, 4.2816753, 4.2390666, 4.236534, 4.23474, 4.222942, 4.209978, 4.182335, 4.1795588, 4.1333566, 4.115222, 4.1070533, 4.1000123, 4.0962195, 4.071013, 4.056107, 4.0236764, 4.0063267, 3.9979844, 3.986306, 3.980147, 3.9668353, 3.9622605, 3.954449, 3.948331, 3.946263, 3.9344902, 3.9261527, 3.9169366, 3.913893, 3.9124198, 3.8826132, 3.859993, 3.856543, 3.8520281, 3.851119, 3.8110158, 3.8109136, 3.7968621, 3.796566, 3.769613, 3.7658994, 3.7558765, 3.7434375, 3.7399058, 3.7076344]"
99,"[150, 592, 588, 356, 318, 480, 110, 590, 380, 165, 457, 10, 296, 593, 208, 253, 316, 32, 47, 367, 260, 153, 292, 349, 780, 364, 2571, 648, 527, 344, 329, 377, 1, 161, 410, 231, 589, 454, 185, 434, 608, 539, 597, 300, 95, 2959, 50, 500, 34, 736]","[4.041321, 4.010496, 3.997319, 3.9840083, 3.9502532, 3.929735, 3.9177747, 3.9147882, 3.90809, 3.8801181, 3.8577425, 3.856588, 3.8389938, 3.8359113, 3.8045783, 3.797964, 3.783446, 3.7779646, 3.7681139, 3.7675776, 3.7329638, 3.7143035, 3.7125373, 3.7086592, 3.6988993, 3.6938448, 3.6649277, 3.6636293, 3.6610515, 3.6525798, 3.6420603, 3.6070127, 3.6061974, 3.6040804, 3.5968168, 3.5815926, 3.5782588, 3.5720325, 3.5663679, 3.5598261, 3.5158882, 3.501784, 3.483125, 3.4534016, 3.452827, 3.4381857, 3.4276693, 3.4264362, 3.4218247, 3.399402]"
100,"[318, 2571, 593, 356, 260, 2959, 296, 527, 150, 480, 608, 858, 110, 1196, 457, 47, 32, 2858, 780, 588, 1270, 648, 1197, 590, 1, 50, 589, 592, 364, 380, 1210, 367, 1198, 10, 597, 2762, 377, 3578, 2028, 1580, 1214, 316, 2628, 1704, 1089, 778, 153, 4993, 1200, 1136]","[4.479077, 4.467198, 4.4536457, 4.451944, 4.4386277, 4.3764367, 4.371554, 4.325251, 4.3074126, 4.2905836, 4.2353907, 4.208719, 4.1825676, 4.1593947, 4.133098, 4.1238065, 4.1190186, 4.104773, 4.095894, 4.0617075, 4.0591297, 4.0126, 4.012409, 3.9903414, 3.9894807, 3.9877543, 3.9519835, 3.939777, 3.9381177, 3.9014678, 3.8899558, 3.8867471, 3.8804424, 3.8787017, 3.8760083, 3.8685293, 3.8616843, 3.844974, 3.8245568, 3.818283, 3.810557, 3.804498, 3.7967656, 3.7948976, 3.7420301, 3.7300487, 3.721578, 3.720869, 3.6922808, 3.6853468]"
101,"[2959, 2571, 318, 356, 260, 593, 296, 480, 527, 608, 1196, 858, 2858, 1270, 110, 150, 47, 457, 1197, 780, 648, 589, 32, 588, 1198, 1, 2762, 1580, 1210, 2628, 3578, 2028, 50, 364, 590, 2683, 1214, 4993, 1704, 377, 2716, 1089, 367, 592, 10, 380, 1136, 778, 5952, 1200]","[4.170931, 4.16705, 4.09183, 4.090667, 4.063804, 4.06283, 3.927637, 3.9120522, 3.9044733, 3.8946261, 3.8768573, 3.8694475, 3.8659854, 3.845576, 3.8168435, 3.808158, 3.7538562, 3.7278576, 3.71224, 3.7036996, 3.6439757, 3.6405926, 3.6371152, 3.6278832, 3.6251328, 3.6035838, 3.6011372, 3.5783741, 3.5754576, 3.574104, 3.5718462, 3.5691683, 3.5669994, 3.5470846, 3.5387373, 3.517897, 3.517379, 3.5105991, 3.5016377, 3.501202, 3.4865136, 3.4663556, 3.4551775, 3.4521966, 3.448766, 3.4407697, 3.4238737, 3.398197, 3.3970928, 3.3893185]"
102,"[318, 356, 480, 150, 296, 593, 110, 588, 592, 590, 527, 260, 457, 380, 2571, 47, 32, 364, 10, 780, 208, 648, 165, 367, 316, 589, 2959, 253, 608, 1, 377, 153, 344, 231, 858, 50, 1196, 410, 292, 597, 329, 161, 539, 185, 349, 1198, 500, 34, 454, 1210]","[4.5968084, 4.5747175, 4.549928, 4.5422935, 4.499671, 4.496182, 4.455095, 4.4542365, 4.405676, 4.404942, 4.3606286, 4.352365, 4.3449483, 4.3350196, 4.333809, 4.3293843, 4.2947755, 4.2652164, 4.252949, 4.242332, 4.2367435, 4.2063594, 4.1986966, 4.165679, 4.1565666, 4.1520147, 4.1474223, 4.141426, 4.1171055, 4.1135435, 4.1074634, 4.094381, 4.047672, 4.0180545, 4.0095787, 3.9912772, 3.9774492, 3.975502, 3.9605021, 3.9507003, 3.9343436, 3.9120162, 3.897384, 3.8783486, 3.8773868, 3.8632445, 3.8581405, 3.844166, 3.8430786, 3.8418393]"
103,"[2571, 318, 356, 2959, 527, 296, 593, 260, 858, 110, 150, 364, 47, 480, 1196, 1270, 7153, 3578, 4993, 648, 608, 1, 1198, 588, 50, 780, 32, 2858, 5952, 2028, 589, 1210, 2762, 7361, 1580, 4306, 6377, 58559, 457, 4886, 6539, 4226, 7438, 377, 367, 590, 1197, 231, 1704, 79132]","[4.679581, 4.658597, 4.6511154, 4.581702, 4.4641895, 4.433339, 4.403762, 4.382825, 4.3187995, 4.274042, 4.246649, 4.244716, 4.2342744, 4.230859, 4.2271037, 4.1634693, 4.1634636, 4.136103, 4.102206, 4.097435, 4.09727, 4.0846224, 4.078179, 4.076727, 4.064572, 4.0467424, 4.039182, 4.004492, 4.002044, 3.9824953, 3.973516, 3.961391, 3.956599, 3.9564145, 3.9527676, 3.9500933, 3.9312463, 3.9060209, 3.9053922, 3.900337, 3.8977036, 3.8958564, 3.8769627, 3.8593726, 3.8579195, 3.8549857, 3.8376386, 3.8337219, 3.8313243, 3.8234274]"
104,"[356, 318, 527, 2571, 296, 593, 150, 260, 480, 2959, 110, 364, 588, 32, 47, 858, 1, 590, 50, 589, 608, 367, 597, 457, 780, 1196, 648, 592, 377, 7153, 1270, 3578, 231, 10, 1198, 2858, 4993, 2762, 4886, 208, 6377, 5952, 1210, 2028, 1197, 4226, 165, 595, 6539, 1580]","[4.126646, 4.116439, 4.0798287, 4.0280952, 4.023704, 3.9789283, 3.973295, 3.926983, 3.8693295, 3.8317218, 3.8278472, 3.804959, 3.7957346, 3.7833421, 3.7813082, 3.7334566, 3.7226286, 3.6686687, 3.651249, 3.63157, 3.6209874, 3.5899532, 3.589519, 3.582446, 3.574887, 3.5735848, 3.5634203, 3.557086, 3.5483665, 3.5468118, 3.5187855, 3.5016081, 3.4953709, 3.4934278, 3.4601858, 3.4234128, 3.4234095, 3.4189003, 3.4056418, 3.4037857, 3.3968997, 3.395502, 3.3783426, 3.3755279, 3.372578, 3.3693657, 3.3683987, 3.3596616, 3.352769, 3.344994]"
105,"[91529, 79132, 58559, 72998, 50872, 109374, 116797, 68157, 109487, 89745, 59784, 60069, 59315, 7361, 119145, 318, 7153, 112852, 68358, 112556, 2959, 356, 106782, 68954, 4993, 74458, 112552, 115617, 4963, 69122, 2571, 81845, 4306, 4226, 6539, 8961, 364, 92259, 6377, 5218, 80463, 70286, 48385, 48780, 4886, 46578, 48516, 7438, 99114, 48394]","[3.056894, 2.9772656, 2.8999524, 2.8840082, 2.8227942, 2.7802184, 2.705437, 2.6937902, 2.6782649, 2.6763468, 2.6674125, 2.6626568, 2.6622853, 2.6376133, 2.632492, 2.6155658, 2.6099699, 2.6095736, 2.604904, 2.5884311, 2.5838993, 2.5808687, 2.5807798, 2.574139, 2.5679343, 2.5645056, 2.5534952, 2.545626, 2.5365531, 2.5353527, 2.49957, 2.4915211, 2.4901187, 2.4861877, 2.4855418, 2.4842036, 2.474406, 2.459618, 2.455605, 2.4514253, 2.4493291, 2.4269726, 2.4218256, 2.4216826, 2.420843, 2.4149067, 2.4066396, 2.4027233, 2.3957696, 2.3935804]"
106,"[2959, 2571, 318, 356, 7153, 79132, 593, 58559, 4993, 527, 260, 296, 364, 3578, 858, 5952, 6539, 1196, 4306, 110, 1270, 4886, 4226, 47, 1198, 7438, 8961, 480, 4963, 1580, 7361, 6377, 1, 150, 2858, 648, 4896, 6874, 33794, 60069, 608, 50, 588, 780, 2028, 1210, 2762, 91529, 32, 72998]","[4.029078, 3.9766822, 3.9586694, 3.907083, 3.752218, 3.7135243, 3.6423473, 3.6421616, 3.6401737, 3.6328542, 3.601621, 3.597851, 3.573507, 3.5699768, 3.553064, 3.5426183, 3.5050123, 3.4990633, 3.489838, 3.4740722, 3.4641116, 3.4605753, 3.4545047, 3.441581, 3.4286666, 3.4249933, 3.4065535, 3.4042099, 3.389843, 3.3703825, 3.3673308, 3.3596406, 3.3517513, 3.3436, 3.331906, 3.3281724, 3.3187478, 3.309959, 3.308866, 3.3032622, 3.2960393, 3.284191, 3.24484, 3.2434354, 3.230065, 3.2205384, 3.2185683, 3.2067385, 3.2061198, 3.1981921]"
107,"[318, 356, 150, 480, 296, 110, 593, 588, 260, 2571, 592, 527, 47, 590, 32, 457, 380, 364, 208, 780, 648, 165, 10, 367, 2959, 1, 608, 316, 589, 253, 377, 153, 344, 858, 231, 50, 1196, 597, 410, 185, 329, 1210, 292, 595, 539, 1198, 1270, 500, 161, 2858]","[4.2697163, 4.2363677, 4.1731367, 4.151038, 4.126341, 4.095218, 4.090461, 4.0797706, 4.039007, 4.017698, 4.003303, 3.9889326, 3.9872172, 3.9869716, 3.9844275, 3.9478047, 3.9390495, 3.9334962, 3.924497, 3.9228513, 3.9216158, 3.8803499, 3.8615339, 3.8534815, 3.848085, 3.8414023, 3.8010373, 3.794334, 3.7933135, 3.7751496, 3.7623887, 3.7327352, 3.726851, 3.7081401, 3.7058432, 3.6865137, 3.670501, 3.6387045, 3.6019015, 3.5912812, 3.5902443, 3.5728426, 3.5724168, 3.552089, 3.5393622, 3.5387511, 3.5349865, 3.5304549, 3.5295749, 3.526281]"
108,"[593, 2571, 2959, 260, 356, 318, 527, 480, 296, 2858, 858, 608, 150, 1196, 1197, 457, 1270, 110, 47, 589, 590, 2762, 588, 50, 32, 380, 1704, 1198, 597, 780, 1214, 1089, 1210, 2628, 592, 2683, 2028, 1580, 541, 1200, 1, 1193, 377, 912, 111, 778, 367, 364, 904, 1961]","[3.0543296, 3.0426662, 3.0032248, 2.9932277, 2.9718745, 2.9641902, 2.9129493, 2.906703, 2.9064357, 2.8821447, 2.8599453, 2.8509586, 2.8482158, 2.8045762, 2.8028138, 2.7999783, 2.7914636, 2.7836194, 2.7163885, 2.6946826, 2.6830428, 2.6694438, 2.664535, 2.6602807, 2.652388, 2.6470902, 2.6419113, 2.630606, 2.6259346, 2.6079466, 2.6060193, 2.6051197, 2.6022294, 2.59957, 2.592248, 2.5882416, 2.586393, 2.583409, 2.5805824, 2.576963, 2.5661006, 2.559154, 2.5579684, 2.5539453, 2.5492597, 2.5480003, 2.5410266, 2.5373354, 2.532278, 2.5248153]"
109,"[150, 592, 590, 380, 480, 588, 356, 318, 296, 110, 457, 593, 32, 10, 208, 165, 780, 316, 253, 153, 527, 367, 260, 47, 648, 329, 349, 2571, 410, 1, 161, 364, 292, 589, 608, 454, 377, 344, 539, 597, 300, 185, 434, 231, 357, 500, 34, 50, 95, 21]","[4.219634, 4.145495, 4.141603, 4.1409483, 4.1373267, 4.106862, 4.099458, 4.0829444, 4.0736637, 4.042254, 4.028696, 4.023057, 4.0004673, 3.994185, 3.9781837, 3.9769661, 3.9676034, 3.9627113, 3.9615965, 3.9440758, 3.9423237, 3.9406989, 3.9133468, 3.9130824, 3.8994977, 3.8572276, 3.843277, 3.8131194, 3.808694, 3.8048203, 3.7953546, 3.7953405, 3.7902699, 3.7511237, 3.739146, 3.733064, 3.731321, 3.72026, 3.7137368, 3.6777606, 3.6699297, 3.6530917, 3.6423063, 3.6271083, 3.622523, 3.6219032, 3.5985837, 3.5912182, 3.590276, 3.5777416]"
